blocknumber,volume ZRX for 5% slippage
15087400,122994.70983118222
15087550,122994.70983118222
15087700,120396.09448281821
15087850,120396.09448281821
15088000,120396.09448281821
15088150,120396.09448281821
15088300,120396.09448281821
15088450,125582.80844628597
15088600,125582.80844628597
15088750,125582.80844628597
15088900,125582.80844628597
15089050,125582.80844628597
15089200,125582.80844628597
15089350,125582.80844628597
15089500,125582.80844628597
15089650,125582.80844628597
15089800,125582.80844628597
15089950,125582.80844628597
15090100,119553.86553797843
15090250,119553.86553797843
15090400,119553.86553797843
15090550,119553.86553797843
15090700,121812.93118543403
15090850,121812.93118543403
15091000,121812.93118543403
15091150,121812.93118543403
15091300,121812.93118543403
15091450,121812.93118543403
15091600,127049.99449129193
15091750,127193.24140791825
15091900,127193.24140791825
15092050,127193.24140791825
15092200,127193.24140791825
15092350,127193.24140791825
15092500,127193.24140791825
15092650,127193.24140791825
15092800,127193.24140791825
15092950,127193.1524956646
15093100,128215.10868630218
15093250,128215.10868630218
15093400,128215.10868630218
15093550,128215.10868630218
15093700,128215.10868630218
15093850,128215.10868630218
15094000,128215.10868630218
15094150,128215.10868630218
15094300,128215.10868630218
15094450,124054.68621299395
15094600,124054.68621299395
15094750,124054.68621299395
15094900,124054.68621299395
15095050,124054.68621299395
15095200,124054.68621299395
15095350,123413.37104236262
15095500,123470.08365348482
15095650,123470.08365348482
15095800,123470.08365348482
15095950,123470.08365348482
15096100,128932.27159241737
15096250,128932.27159241737
15096400,128932.27159241737
15096550,128932.27159241737
15096700,128932.27159241737
15096850,128932.27159241737
15097000,128932.27159241737
15097150,128932.27159241737
15097300,128932.27159241737
15097450,128932.27159241737
15097600,128932.27159241737
15097750,128932.27159241737
15097900,128932.27159241737
15098050,128932.27159241737
15098200,129947.25592047155
15098350,129947.25592047155
15098500,129947.25592047155
15098650,128544.83311797433
15098800,128352.42494909877
15098950,128352.42494909877
15099100,128352.4809122068
15099250,127271.20360299907
15099400,127271.83482586601
15099550,127271.83482586601
15099700,127271.81452120631
15099850,130755.47893178799
15100000,130755.47893178799
15100150,130759.61351073535
15100300,122537.3342358324
15100450,122537.3342358324
15100600,122537.3342358324
15100750,122537.3342358324
15100900,122537.3342358324
15101050,122537.3342358324
15101200,122537.3342358324
15101350,130266.39101696036
15101500,130266.39101696036
15101650,130266.39101696036
15101800,130257.41267475263
15101950,130376.69646714874
15102100,130376.69646714874
15102250,130376.69646714874
15102400,130376.69646714874
15102550,130376.69646714874
15102700,124304.29100674669
15102850,124329.99606657012
15103000,124106.05125606347
15103150,125653.97374337859
15103300,125653.97374337859
15103450,125660.02637495752
15103600,125660.02637495752
15103750,125681.57833510646
15103900,126591.0494841343
15104050,126673.28632623953
15104200,126673.28632623953
15104350,126673.28632623953
15104500,126673.28632623953
15104650,129303.60726027252
15104800,129303.60726027252
15104950,129303.60726027252
15105100,123193.73820661442
15105250,123062.72792450376
15105400,123062.72792450376
15105550,123062.72792450376
15105700,123062.72792450376
15105850,123062.72792450376
15106000,123062.72792450376
15106150,123062.72792450376
15106300,123062.72792450376
15106450,125060.59202435761
15106600,124943.72672124553
15106750,124848.01166433014
15106900,124869.30855432415
15107050,122662.09427522946
15107200,122667.87580014122
15107350,122667.87580014122
15107500,122670.48399361799
15107650,122670.48399361799
15107800,122670.48399361799
15107950,122670.48399361799
15108100,122670.48399361799
15108250,122670.48399361799
15108400,128060.74846923615
15108550,128060.74846923615
15108700,128060.74846923615
15108850,128060.74846923615
15109000,128060.74846923615
15109150,128060.74846923615
15109300,128060.74846923615
15109450,128060.74846923615
15109600,128060.74846923615
15109750,128060.74846923615
15109900,128060.74846923615
15110050,125899.12364031366
15110200,125899.12364031366
15110350,125899.12364031366
15110500,125899.12364031366
15110650,125899.12364031366
15110800,125899.12364031366
15110950,125899.12364031366
15111100,125899.12364031366
15111250,125899.12364031366
15111400,127587.4222913843
15111550,127587.4222913843
15111700,127510.39564020866
15111850,127461.0112836724
15112000,126051.27620779954
15112150,126152.26617268666
15112300,126152.26617268666
15112450,126093.72171687534
15112600,126093.72171687534
15112750,126093.72171687534
15112900,126093.72171687534
15113050,118533.32367782923
15113200,118533.32367782923
15113350,118533.32367782923
15113500,118535.51912920512
15113650,118535.51912920512
15113800,118535.51912920512
15113950,118535.51912920512
15114100,118535.51912920512
15114250,118873.13540197095
15114400,118886.74883719393
15114550,118891.28505884479
15114700,118897.0430416903
15114850,118897.0430416903
15115000,118897.0430416903
15115150,118897.0430416903
15115300,127620.86268964106
15115450,127620.86268964106
15115600,127710.91175858788
15115750,127710.91175858788
15115900,122235.56745446756
15116050,122235.56745446756
15116200,122235.56745446756
15116350,122235.56745446756
15116500,122235.56745446756
15116650,122235.56745446756
15116800,122235.56745446756
15116950,120840.1132130813
15117100,123260.51785328773
15117250,123260.51785328773
15117400,123260.51785328773
15117550,123260.51785328773
15117700,123260.51785328773
15117850,123260.51785328773
15118000,123414.37688416583
15118150,123510.11148131339
15118300,123510.11148131339
15118450,123590.70937370084
15118600,124343.96911253565
15118750,124363.64402284246
15118900,124363.64402284246
15119050,122964.96752337206
15119200,123056.13232103628
15119350,123056.13232103628
15119500,123056.13232103628
15119650,128451.83996260614
15119800,128485.0521390546
15119950,128485.0521390546
15120100,128485.0521390546
15120250,130063.23419277636
15120400,130063.23419277636
15120550,130063.23419277636
15120700,130048.15499066176
15120850,130048.15499066176
15121000,130048.15499066176
15121150,130044.58725085984
15121300,130044.58725085984
15121450,130044.58725085984
15121600,130044.58725085984
15121750,129541.9896508328
15121900,129541.9896508328
15122050,129541.9896508328
15122200,129541.9896508328
15122350,129541.9896508328
15122500,129541.9896508328
15122650,129541.9896508328
15122800,129541.9896508328
15122950,129541.9896508328
15123100,129541.9896508328
15123250,129541.9896508328
15123400,129541.9896508328
15123550,129541.9896508328
15123700,129541.9896508328
15123850,129541.9896508328
15124000,122325.58954189028
15124150,122325.58954189028
15124300,122325.58954189028
15124450,124839.79016576156
15124600,124839.79016576156
15124750,124839.79016576156
15124900,124839.79016576156
15125050,124839.79016576156
15125200,124839.79016576156
15125350,123821.5682549212
15125500,123821.5682549212
15125650,123821.5682549212
15125800,123821.5682549212
15125950,123821.5682549212
15126100,123821.5682549212
15126250,123823.57737026399
15126400,123823.57737026399
15126550,123823.57737026399
15126700,120470.59172116162
15126850,120470.59172116162
15127000,120470.59172116162
15127150,120470.59172116162
15127300,126930.30569373825
15127450,126930.30569373825
15127600,126930.30569373825
15127750,126932.11412338403
15127900,126932.11412338403
15128050,126932.11412338403
15128200,126932.11412338403
15128350,126932.11412338403
15128500,126954.08984030038
15128650,126954.08984030038
15128800,126954.08984030038
15128950,121852.5814323338
15129100,121826.52551097726
15129250,121833.73388289617
15129400,121833.73388289617
15129550,121833.73388289617
15129700,121833.73388289617
15129850,125268.9197777294
15130000,125268.9197777294
15130150,125268.9197777294
15130300,125268.9197777294
15130450,120189.76013192786
15130600,120189.76013192786
15130750,120189.76013192786
15130900,120189.76013192786
15131050,129533.21902716019
15131200,129533.21902716019
15131350,129533.21902716019
15131500,129533.21902716019
15131650,129533.21902716019
15131800,129533.21902716019
15131950,127661.7225697289
15132100,127668.42351455912
15132250,127668.42351455912
15132400,127668.42351455912
15132550,127668.42351455912
15132700,127668.42351455912
15132850,127668.42351455912
15133000,127676.80962944163
15133150,127676.80962944163
15133300,127676.80962944163
15133450,127676.80962944163
15133600,127233.9925343492
15133750,127233.9925343492
15133900,127233.9925343492
15134050,127233.9925343492
15134200,127233.9925343492
15134350,123691.54324983132
15134500,123873.54821985318
15134650,123873.54821985318
15134800,123873.54821985318
15134950,123873.54821985318
15135100,123873.54821985318
15135250,123873.54821985318
15135400,123873.54821985318
15135550,128816.39472256531
15135700,128816.39472256531
15135850,128903.20694648134
15136000,128903.20694648134
15136150,128903.20694648134
15136300,131763.9414221541
15136450,131763.9414221541
15136600,131763.9414221541
15136750,131763.9414221541
15136900,132430.12258088405
15137050,132430.12258088405
15137200,132332.9860834938
15137350,132332.9860834938
15137500,128615.8511043953
15137650,128615.8511043953
15137800,128615.8511043953
15137950,128615.8511043953
15138100,128615.8511043953
15138250,128615.8511043953
15138400,132330.51226674943
15138550,132330.51226674943
15138700,132330.51226674943
15138850,132330.51226674943
15139000,123417.6122662697
15139150,123417.6122662697
15139300,123417.6122662697
15139450,123417.6122662697
15139600,123417.6122662697
15139750,123417.6122662697
15139900,123432.27680568221
15140050,123432.27680568221
15140200,123432.27680568221
15140350,133159.05272306057
15140500,133159.05272306057
15140650,133159.05272306057
15140800,133159.05272306057
15140950,133159.05272306057
15141100,133159.05272306057
15141250,133160.781180407
15141400,133160.781180407
15141550,133233.05682171677
15141700,133233.05682171677
15141850,133233.05682171677
15142000,133375.91354848957
15142150,134566.84258805428
15142300,134566.84258805428
15142450,134566.84258805428
15142600,134566.84258805428
15142750,130405.56125769996
15142900,130387.97773538057
15143050,130387.97773538057
15143200,130387.97773538057
15143350,130387.97773538057
15143500,130387.97773538057
15143650,130387.97773538057
15143800,127408.35925918835
15143950,127408.35925918835
15144100,127408.35925918835
15144250,127408.35925918835
15144400,134740.6213921391
15144550,134894.62867366636
15144700,134894.62867366636
15144850,134894.62867366636
15145000,133987.65507235817
15145150,133987.65507235817
15145300,133987.65507235817
15145450,133987.65507235817
15145600,128436.59710621319
15145750,128436.59710621319
15145900,128436.59710621319
15146050,128435.97868464541
15146200,128435.97868464541
15146350,128435.97868464541
15146500,129245.54268468899
15146650,129245.54268468899
15146800,129245.54268468899
15146950,129336.28678632237
15147100,129336.28678632237
15147250,129336.28678632237
15147400,129975.76073513397
15147550,129975.76073513397
15147700,129975.76073513397
15147850,129975.76073513397
15148000,129975.76073513397
15148150,136025.9591443855
15148300,136025.9591443855
15148450,136025.9591443855
15148600,136025.9591443855
15148750,136052.04164240256
15148900,136052.04164240256
15149050,131080.8112202422
15149200,131080.8112202422
15149350,131236.61745167538
15149500,131236.61745167538
15149650,131236.61745167538
15149800,131194.73661324682
15149950,131194.73661324682
15150100,131104.52098069064
15150250,132443.8371809157
15150400,132446.05717670114
15150550,132372.16643434443
15150700,132289.055295447
15150850,130608.52684760174
15151000,130608.52684760174
15151150,130608.52684760174
15151300,130608.52684760174
15151450,130608.52684760174
15151600,130608.52684760174
15151750,132573.88459490988
15151900,132573.88459490988
15152050,132573.88459490988
15152200,132573.88459490988
15152350,132573.88459490988
15152500,132573.88459490988
15152650,132531.02016223953
15152800,135615.07766278624
15152950,135531.7304021631
15153100,135531.7304021631
15153250,135531.7304021631
15153400,128484.12813368201
15153550,128386.82034612875
15153700,128474.53964437434
15153850,128474.53964437434
15154000,134093.68943850478
15154150,134181.40873675037
15154300,134181.40873675037
15154450,134181.40873675037
15154600,131625.86208418573
15154750,132282.89190874711
15154900,132067.12372067085
15155050,130046.84415485372
15155200,130046.84415485372
15155350,130046.84415485372
15155500,130046.84415485372
15155650,137518.07711023797
15155800,137518.07711023797
15155950,137518.07711023797
15156100,137518.07711023797
15156250,136439.97085925526
15156400,136439.97085925526
15156550,136439.97085925526
15156700,136646.48733958078
15156850,136646.48733958078
15157000,136734.20663782634
15157150,136739.46979572112
15157300,136739.46979572112
15157450,136739.46979572112
15157600,136739.46979572112
15157750,136739.46979572112
15157900,141204.02761733154
15158050,141202.22667774203
15158200,141202.22667774203
15158350,141202.22667774203
15158500,141202.22667774203
15158650,131278.30709556284
15158800,131278.30709556284
15158950,131278.30709556284
15159100,131278.30709556284
15159250,140984.5845154401
15159400,140984.5845154401
15159550,140984.5845154401
15159700,140984.5845154401
15159850,140984.5845154401
15160000,140984.5845154401
15160150,140984.5845154401
15160300,138992.47013871558
15160450,138992.47013871558
15160600,138992.47013871558
15160750,138992.47013871558
15160900,138997.17799205147
15161050,133540.33498628487
15161200,133540.33498628487
15161350,133625.68648261388
15161500,133625.68648261388
15161650,133625.68648261388
15161800,133625.68648261388
15161950,133625.68648261388
15162100,133625.68648261388
15162250,133625.68648261388
15162400,135428.9620030752
15162550,135428.9620030752
15162700,135428.9620030752
15162850,135428.9620030752
15163000,139409.88254302248
15163150,139409.88254302248
15163300,139409.88254302248
15163450,139498.9472844141
15163600,138859.94338969383
15163750,138766.85941376528
15163900,138766.85941376528
15164050,135751.13926870338
15164200,135751.13926870338
15164350,135751.13926870338
15164500,135751.13926870338
15164650,135751.13926870338
15164800,140200.11198891443
15164950,140200.11198891443
15165100,140304.35738811153
15165250,140304.35738811153
15165400,134842.21207771418
15165550,134849.28275712996
15165700,134849.28275712996
15165850,134849.28275712996
15166000,134849.28275712996
15166150,134849.28275712996
15166300,134849.28275712996
15166450,134849.28275712996
15166600,134849.28275712996
15166750,134849.28275712996
15166900,134849.28275712996
15167050,134849.28275712996
15167200,140740.9804282428
15167350,140740.9804282428
15167500,140740.9804282428
15167650,134417.65785721326
15167800,134417.65785721326
15167950,134593.07890984483
15168100,134593.07890984483
15168250,138268.92528989757
15168400,138268.92528989757
15168550,138268.92528989757
15168700,138268.92528989757
15168850,138220.18929058153
15169000,138220.18929058153
15169150,138220.18929058153
15169300,138220.18929058153
15169450,144971.59040634782
15169600,145126.81672213727
15169750,145262.24361580162
15169900,145165.5861614843
15170050,149615.91046637172
15170200,149615.91046637172
15170350,149615.91046637172
15170500,149615.91046637172
15170650,145742.32893374586
15170800,145718.5176926445
15170950,145716.74956139666
15171100,145716.74956139666
15171250,145716.74956139666
15171400,145716.74956139666
15171550,145716.74956139666
15171700,145716.74956139666
15171850,145716.74956139666
15172000,145716.74956139666
15172150,145716.74956139666
15172300,139270.6894092659
15172450,139255.61504227642
15172600,139255.61504227642
15172750,139255.61504227642
15172900,147643.144657743
15173050,147643.144657743
15173200,147632.12572548422
15173350,147612.32046232634
15173500,144367.87835774297
15173650,144367.87835774297
15173800,144231.88362090092
15173950,144231.88362090092
15174100,144231.88362090092
15174250,141638.37869040776
15174400,141638.37869040776
15174550,141638.37869040776
15174700,141638.37869040776
15174850,141638.37869040776
15175000,141638.37869040776
15175150,141638.37869040776
15175300,137059.34536792312
15175450,137059.34536792312
15175600,137059.34536792312
15175750,139520.17998146787
15175900,139395.07205532634
15176050,139395.07205532634
15176200,139395.07205532634
15176350,142878.99537045127
15176500,142878.99537045127
15176650,142878.99537045127
15176800,135074.58324882414
15176950,135074.58324882414
15177100,135074.58324882414
15177250,135074.58324882414
15177400,137197.7352722673
15177550,137197.7352722673
15177700,137197.7352722673
15177850,132589.1128992502
15178000,132589.1128992502
15178150,132589.1128992502
15178300,132589.1128992502
15178450,136168.74741214994
15178600,136248.49222873684
15178750,136248.49222873684
15178900,136248.49222873684
15179050,141788.40826084526
15179200,141788.40826084526
15179350,141868.15307743216
15179500,141868.15307743216
15179650,145782.72090236357
15179800,145782.72090236357
15179950,145782.72090236357
15180100,145782.72090236357
15180250,147215.29592488758
15180400,147215.29592488758
15180550,147215.29592488758
15180700,147215.29592488758
15180850,147215.29592488758
15181000,147215.29592488758
15181150,147204.0858462571
15181300,147204.0858462571
15181450,147204.0858462571
15181600,148475.3968307793
15181750,148619.07051498987
15181900,148619.07051498987
15182050,148619.07051498987
15182200,148600.78848867785
15182350,138794.59969303364
15182500,138794.59969303364
15182650,138794.59969303364
15182800,142588.36601958246
15182950,142561.75196485102
15183100,142561.75196485102
15183250,142561.75196485102
15183400,150278.9497367107
15183550,150278.9497367107
15183700,150311.70517579908
15183850,150311.70517579908
15184000,139149.60486397703
15184150,139038.66165583525
15184300,139038.66165583525
15184450,139038.66165583525
15184600,139038.66165583525
15184750,139038.66165583525
15184900,139038.66165583525
15185050,143154.22528249634
15185200,143154.22528249634
15185350,143154.22528249634
15185500,143154.22528249634
15185650,143154.22528249634
15185800,143154.22528249634
15185950,143154.22528249634
15186100,138907.40670716518
15186250,138907.40670716518
15186400,138907.40670716518
15186550,138907.40670716518
15186700,140127.87675484034
15186850,140127.87675484034
15187000,140292.3504390509
15187150,140292.3504390509
15187300,149500.03261269006
15187450,149388.09050742682
15187600,149388.09050742682
15187750,149388.09050742682
15187900,149411.6694547953
15188050,146460.72674348683
15188200,146460.72674348683
15188350,146460.72674348683
15188500,146460.72674348683
15188650,146473.82283088117
15188800,146473.82283088117
15188950,146473.82283088117
15189100,140239.37082270626
15189250,140239.37082270626
15189400,140239.37082270626
15189550,140239.37082270626
15189700,148376.01964191976
15189850,148348.6375723672
15190000,148348.6375723672
15190150,148348.6375723672
15190300,148348.6375723672
15190450,148348.6375723672
15190600,141790.51789011297
15190750,141790.51789011297
15190900,141790.51789011297
15191050,141872.7547322182
15191200,143072.69142881024
15191350,143072.69142881024
15191500,143154.92827091552
15191650,140351.62111113765
15191800,140351.62111113765
15191950,149889.3487846354
15192100,149889.3487846354
15192250,149884.08562674062
15192400,149884.08562674062
15192550,144972.1738356074
15192700,144972.1738356074
15192850,144972.1738356074
15193000,144972.1738356074
15193150,144972.1738356074
15193300,144972.1738356074
15193450,150304.5634241633
15193600,150304.5634241633
15193750,150264.40876989815
15193900,150264.40876989815
15194050,150264.40876989815
15194200,151171.437246628
15194350,151308.3069815709
15194500,151308.3069815709
15194650,151308.3069815709
15194800,151308.3069815709
15194950,151308.3069815709
15195100,151308.3069815709
15195250,151308.3069815709
15195400,147635.64928709285
15195550,147635.64928709285
15195700,147720.5389305564
15195850,147720.31923236616
15196000,146014.63921559678
15196150,146014.63921559678
15196300,145975.34453997033
15196450,146056.28664523346
15196600,143121.28914396456
15196750,143121.28914396456
15196900,143121.28914396456
15197050,143121.28914396456
15197200,140961.90027155165
15197350,141040.48060431148
15197500,141040.48060431148
15197650,141026.71548921065
15197800,141026.71548921065
15197950,141026.71548921065
15198100,141071.62191749088
15198250,141071.62191749088
15198400,141071.62191749088
15198550,141018.1658726889
15198700,141018.1658726889
15198850,150902.4193627112
15199000,150902.4193627112
15199150,150902.4193627112
15199300,150902.4193627112
15199450,166507.8018909519
15199600,166507.8018909519
15199750,166507.8018909519
15199900,166507.8018909519
15200050,166507.8018909519
15200200,166507.8018909519
15200350,166546.4130772611
15200500,166546.4130772611
15200650,166546.4130772611
15200800,166364.34072290635
15200950,166364.34072290635
15201100,166364.34072290635
15201250,166364.34072290635
15201400,166364.34072290635
15201550,166364.34072290635
15201700,166364.34072290635
15201850,166364.34072290635
15202000,166364.34072290635
15202150,166102.68314131303
15202300,166102.68314131303
15202450,166102.68314131303
15202600,166102.68314131303
15202750,166102.68314131303
15202900,166102.68314131303
15203050,154654.56458756112
15203200,154726.6110800035
15203350,154741.78789582162
15203500,154741.78789582162
15203650,154741.78789582162
15203800,157282.17502050567
15203950,157421.07451607735
15204100,157421.07451607735
15204250,157421.07451607735
15204400,157421.07451607735
15204550,157421.07451607735
15204700,167185.39035575933
15204850,167185.39035575933
15205000,167185.39035575933
15205150,167185.39035575933
15205300,167256.5580033996
15205450,167256.5580033996
15205600,167256.5580033996
15205750,167256.5580033996
15205900,167256.5580033996
15206050,167256.5580033996
15206200,167256.5580033996
15206350,167256.5580033996
15206500,167256.5580033996
15206650,167256.5580033996
15206800,167256.5580033996
15206950,167256.5580033996
15207100,167256.5580033996
15207250,167256.5580033996
15207400,167271.15644125766
15207550,157790.98259159995
15207700,157790.98259159995
15207850,157790.98259159995
15208000,157790.98259159995
15208150,159857.0424749411
15208300,159857.0424749411
15208450,159858.34510652014
15208600,155862.40561462182
15208750,155862.40561462182
15208900,155862.40561462182
15209050,155862.40561462182
15209200,167801.17493414975
15209350,167801.17493414975
15209500,167801.17493414975
15209650,158879.34861788573
15209800,158879.34861788573
15209950,158918.41239318065
15210100,158918.41239318065
15210250,161123.30294124814
15210400,161123.30294124814
15210550,161123.30294124814
15210700,161072.6092638784
15210850,161072.6092638784
15211000,161072.6092638784
15211150,161072.6092638784
15211300,161072.6092638784
15211450,161072.6092638784
15211600,157016.02413733205
15211750,157043.78350622632
15211900,157043.78350622632
15212050,157043.78350622632
15212200,157043.78350622632
15212350,157043.78350622632
15212500,157043.78350622632
15212650,157043.78350622632
15212800,157043.78350622632
15212950,157043.78350622632
15213100,157043.78350622632
15213250,167653.8364266713
15213400,167653.8364266713
15213550,167522.62619654572
15213700,167522.62619654572
15213850,169261.60956171819
15214000,169261.60956171819
15214150,169261.60956171819
15214300,169261.60956171819
15214450,158573.08296488156
15214600,158676.4051065987
15214750,158676.4051065987
15214900,158807.43142238812
15215050,158807.43142238812
15215200,168864.42454404122
15215350,168693.3709751317
15215500,168693.3709751317
15215650,168693.3709751317
15215800,168693.3709751317
15215950,158036.80275174376
15216100,158036.80275174376
15216250,158036.80275174376
15216400,158036.80275174376
15216550,158036.80275174376
15216700,157077.86772826264
15216850,157077.86772826264
15217000,157077.86772826264
15217150,157077.86772826264
15217300,157077.86772826264
15217450,157077.86772826264
15217600,157077.86772826264
15217750,167798.2407307631
15217900,167800.34599392096
15218050,167705.60078623993
15218200,167706.65341781892
15218350,167706.65341781892
15218500,167827.65726558398
15218650,167827.65726558398
15218800,167827.65726558398
15218950,167827.65726558398
15219100,167827.65726558398
15219250,167827.65726558398
15219400,167839.35013445327
15219550,158844.18866075104
15219700,158866.6699114616
15219850,158866.6699114616
15220000,158866.6699114616
15220150,158868.21768440097
15220300,158868.21768440097
15220450,158868.21768440097
15220600,155462.83737575027
15220750,155462.83737575027
15220900,155462.83737575027
15221050,155462.83737575027
15221200,158745.22261637272
15221350,158745.22261637272
15221500,158761.87588655468
15221650,158761.87588655468
15221800,160541.7408960957
15221950,160541.7408960957
15222100,160541.7408960957
15222250,160541.7408960957
15222400,160541.7408960957
15222550,160541.7408960957
15222700,157386.5750766502
15222850,157386.5750766502
15223000,157399.93969210715
15223150,157399.93969210715
15223300,164580.83219249363
15223450,164580.83219249363
15223600,164580.83219249363
15223750,164580.83219249363
15223900,162040.39819815877
15224050,162008.45309938933
15224200,162008.45309938933
15224350,162011.05704888544
15224500,162008.37657194387
15224650,168077.35306935402
15224800,168077.35306935402
15224950,168077.35362198565
15225100,168168.09772361896
15225250,155266.40076679242
15225400,155266.40076679242
15225550,155266.40076679242
15225700,165824.970097359
15225850,165824.970097359
15226000,166006.45830062582
15226150,165854.88461641528
15226300,154947.95546050338
15226450,155035.674758749
15226600,155035.674758749
15226750,155035.674758749
15226900,155035.674758749
15227050,151593.8425137153
15227200,151593.8425137153
15227350,151593.8425137153
15227500,151593.8425137153
15227650,149177.2544136249
15227800,149177.2544136249
15227950,149177.2544136249
15228100,149177.2544136249
15228250,149177.2544136249
15228400,159781.14941059684
15228550,159781.14941059684
15228700,159781.14941059684
15228850,159781.14941059684
15229000,151061.08461202838
15229150,151224.08777408238
15229300,151224.08777408238
15229450,151224.08777408238
15229600,151224.08777408238
15229750,154300.84539515345
15229900,154292.68596990063
15230050,154292.68596990063
15230200,154292.68596990063
15230350,154292.68596990063
15230500,164950.93255910618
15230650,164950.93255910618
15230800,164871.6531261781
15230950,164866.7611222257
15231100,167730.7028588936
15231250,167622.62917468307
15231400,167622.62917468307
15231550,167622.62917468307
15231700,155809.56806626506
15231850,155964.2522767914
15232000,156160.41017152826
15232150,156160.41017152826
15232300,156160.41017152826
15232450,154018.2155826529
15232600,154018.2155826529
15232750,154018.2155826529
15232900,154018.2155826529
15233050,163073.8085755438
15233200,163073.8085755438
15233350,163193.55235551082
15233500,163193.55235551082
15233650,163196.78799810435
15233800,162717.5997403782
15233950,162717.5997403782
15234100,162542.66289827292
15234250,162549.42083689861
15234400,163202.55988586892
15234550,163202.55988586892
15234700,163202.55988586892
15234850,162690.76876879492
15235000,162690.76876879492
15235150,162690.76876879492
15235300,162690.76876879492
15235450,162652.09911634043
15235600,162652.09911634043
15235750,162678.15503769697
15235900,156912.2546437488
15236050,156991.99946033576
15236200,156991.99946033576
15236350,156991.99946033576
15236500,156991.99946033576
15236650,156991.99946033576
15236800,167158.93026014167
15236950,167158.93026014167
15237100,167166.06719935214
15237250,167166.06719935214
15237400,165090.27636370226
15237550,165090.27636370226
15237700,165090.27636370226
15237850,165090.27636370226
15238000,161197.0387906501
15238150,161197.0387906501
15238300,161197.0387906501
15238450,161232.49972836286
15238600,157323.4634114541
15238750,157323.4634114541
15238900,157323.4634114541
15239050,157323.4634114541
15239200,158044.16544299838
15239350,158044.16544299838
15239500,158044.16544299838
15239650,158044.16544299838
15239800,162784.17140467005
15239950,162784.17140467005
15240100,162784.17140467005
15240250,162810.77090004942
15240400,163102.2402949774
15240550,162665.70948259052
15240700,162305.70595942772
15240850,155702.42538752992
15241000,155362.8991204469
15241150,155275.43442812611
15241300,155277.24947716293
15241450,154942.36706310062
15241600,155080.87121822534
15241750,155150.22993383798
15241900,150850.2366413558
15242050,150851.66188012355
15242200,150920.27810757863
15242350,150846.544937164
15242500,152009.78501425977
15242650,152012.14161197902
15242800,152012.14161197902
15242950,152020.3091548475
15243100,147243.77511015953
15243250,147243.77511015953
15243400,147243.77511015953
15243550,147314.89886549383
15243700,154343.69679736783
15243850,154343.69679736783
15244000,154487.91996790684
15244150,154487.91996790684
15244300,154487.8700450167
15244450,159832.5773163848
15244600,159832.5773163848
15244750,159832.5773163848
15244900,159832.5773163848
15245050,160619.36267873287
15245200,160619.36267873287
15245350,160619.1141587506
15245500,159557.70933807324
15245650,159647.3256703499
15245800,159647.3256703499
15245950,159647.3256703499
15246100,159638.7373831549
15246250,158264.981144831
15246400,158185.5180611819
15246550,158185.75753736618
15246700,158185.75753736618
15246850,152629.48394884984
15247000,152706.8833296548
15247150,152688.9864102043
15247300,152688.9864102043
15247450,157096.5983806392
15247600,157096.5983806392
15247750,157096.5983806392
15247900,158171.59008628764
15248050,158171.59008628764
15248200,158167.9783668164
15248350,158167.9783668164
15248500,158167.9783668164
15248650,158167.9783668164
15248800,158167.9783668164
15248950,158167.9783668164
15249100,160555.32561774072
15249250,160555.32561774072
15249400,160555.32561774072
15249550,160545.73514543925
15249700,155345.66530464322
15249850,155345.66530464322
15250000,155345.66530464322
15250150,158917.1418812077
15250300,158372.30968893328
15250450,158387.09725250813
15250600,158464.94440001991
15250750,149129.22406570934
15250900,149129.22406570934
15251050,149222.89639226897
15251200,149251.4914583089
15251350,153047.97076488513
15251500,152976.2023438325
15251650,152976.2023438325
15251800,144515.93396768742
15251950,144520.31534987123
15252100,144504.8752660612
15252250,144504.8752660612
15252400,144504.8752660612
15252550,153706.99745206448
15252700,153706.99745206448
15252850,153706.99745206448
15253000,148172.43394423343
15253150,148240.90380155976
15253300,148173.75092776076
15253450,148314.1267606574
15253600,144442.9840770556
15253750,144442.9840770556
15253900,144433.11404353744
15254050,144433.11404353744
15254200,152489.29307262233
15254350,152399.38817819353
15254500,152399.38817819353
15254650,152452.2237045094
15254800,150665.91590188714
15254950,150598.11063872924
15255100,150598.76205139206
15255250,150598.76205139206
15255400,142309.33180252972
15255550,142309.33180252972
15255700,142309.33180252972
15255850,142309.33180252972
15256000,143050.3653140493
15256150,143128.79162983876
15256300,143128.79162983876
15256450,143128.79162983876
15256600,148316.8585013902
15256750,148317.0365726902
15256900,148317.0365726902
15257050,148315.29712891998
15257200,148315.29712891998
15257350,148315.29712891998
15257500,148315.29712891998
15257650,148315.29712891998
15257800,148315.29712891998
15257950,148315.29712891998
15258100,148315.29712891998
15258250,148315.29712891998
15258400,149050.44741751527
15258550,149026.3435043361
15258700,149026.3435043361
15258850,149026.17383698953
15259000,145672.5252132666
15259150,145672.5252132666
15259300,145672.5252132666
15259450,151694.02220101035
15259600,151694.02220101035
15259750,151694.02220101035
15259900,151694.02220101035
15260050,142939.71461822465
15260200,142939.71461822465
15260350,143128.21627547548
15260500,157114.43894288407
15260650,157112.78838559682
15260800,157112.78838559682
15260950,157114.55651664946
15261100,157114.55651664946
15261250,157114.55651664946
15261400,153591.17510714245
15261550,153591.17510714245
15261700,153591.17510714245
15261850,153591.17510714245
15262000,153591.17510714245
15262150,153591.17510714245
