blocknumber,reserve BAT,reserve USDC,volume BAT for 5% slippage
10189150,0,0,1.2631578947368425
10189300,0,0,1.2631578947368425
10189450,0,0,1.2631578947368425
10189600,0,0,1.2631578947368425
10189750,0,0,1.2631578947368425
10189900,0,0,1.2631578947368425
10190050,0,0,1.2631578947368425
10190200,0,0,1.2631578947368425
10190350,0,0,1.2631578947368425
10190500,0,0,1.2631578947368425
10190650,0,0,1.2631578947368425
10190800,0,0,1.2631578947368425
10190950,0,0,1.2631578947368425
10191100,0,0,1.2631578947368425
10191250,0,0,1.2631578947368425
10191400,0,0,1.2631578947368425
10191550,0,0,1.2631578947368425
10191700,0,0,1.2631578947368425
10191850,0,0,1.2631578947368425
10192000,0,0,1.2631578947368425
10192150,0,0,1.2631578947368425
10192300,0,0,1.2631578947368425
10192450,0,0,1.2631578947368425
10192600,0,0,1.2631578947368425
10192750,0,0,1.2631578947368425
10192900,0,0,1.2631578947368425
10193050,0,0,1.2631578947368425
10193200,0,0,1.2631578947368425
10193350,0,0,1.2631578947368425
10193500,0,0,1.2631578947368425
10193650,0,0,1.2631578947368425
10193800,0,0,1.2631578947368425
10193950,0,0,1.2631578947368425
10194100,0,0,1.2631578947368425
10194250,0,0,1.394449700288245
10194400,0,0,1.394449700288245
10194550,0,0,1.394449700288245
10194700,0,0,1.394449700288245
10194850,0,0,1.394449700288245
10195000,0,0,1.394449700288245
10195150,0,0,1.394449700288245
10195300,0,0,1.394449700288245
10195450,0,0,1.394449700288245
10195600,0,0,1.394449700288245
10195750,0,0,1.394449700288245
10195900,0,0,1.394449700288245
10196050,0,0,1.394449700288245
10196200,0,0,1.394449700288245
10196350,0,0,1.394449700288245
10196500,0,0,1.394449700288245
10196650,0,0,1.394449700288245
10196800,0,0,1.394449700288245
10196950,0,0,1.394449700288245
10197100,0,0,1.394449700288245
10197250,0,0,1.394449700288245
10197400,0,0,1.394449700288245
10197550,0,0,1.394449700288245
10197700,0,0,1.394449700288245
10197850,0,0,1.394449700288245
10198000,0,0,1.394449700288245
10198150,0,0,1.394449700288245
10198300,0,0,1.394449700288245
10198450,0,0,1.394449700288245
10198600,0,0,1.394449700288245
10198750,0,0,1.394449700288245
10198900,0,0,1.394449700288245
10199050,0,0,1.394449700288245
10199200,0,0,1.394449700288245
10199350,0,0,1.394449700288245
10199500,0,0,1.394449700288245
10199650,0,0,1.394449700288245
10199800,0,0,1.394449700288245
10199950,0,0,1.394449700288245
10200100,0,0,1.394449700288245
10200250,0,0,1.394449700288245
10200400,0,0,1.394449700288245
10200550,0,0,1.394449700288245
10200700,0,0,1.394449700288245
10200850,0,0,1.394449700288245
10201000,0,0,1.394449700288245
10201150,0,0,1.394449700288245
10201300,0,0,1.394449700288245
10201450,0,0,1.394449700288245
10201600,0,0,1.394449700288245
10201750,0,0,1.394449700288245
10201900,0,0,1.394449700288245
10202050,0,0,1.394449700288245
10202200,0,0,1.394449700288245
10202350,0,0,1.394449700288245
10202500,0,0,1.394449700288245
10202650,0,0,1.394449700288245
10202800,0,0,1.394449700288245
10202950,0,0,1.394449700288245
10203100,0,0,1.394449700288245
10203250,0,0,1.394449700288245
10203400,0,0,1.394449700288245
10203550,0,0,1.394449700288245
10203700,0,0,1.394449700288245
10203850,0,0,1.394449700288245
10204000,0,0,1.394449700288245
10204150,0,0,1.394449700288245
10204300,0,0,1.394449700288245
10204450,0,0,1.394449700288245
10204600,0,0,1.394449700288245
10204750,0,0,1.394449700288245
10204900,0,0,1.394449700288245
10205050,0,0,1.394449700288245
10205200,0,0,1.394449700288245
10205350,0,0,1.394449700288245
10205500,0,0,1.394449700288245
10205650,0,0,1.394449700288245
10205800,0,0,1.394449700288245
10205950,0,0,1.394449700288245
10206100,0,0,1.394449700288245
10206250,0,0,1.394449700288245
10206400,0,0,1.394449700288245
10206550,0,0,1.394449700288245
10206700,0,0,1.394449700288245
10206850,0,0,1.394449700288245
10207000,0,0,1.394449700288245
10207150,0,0,1.394449700288245
10207300,0,0,1.394449700288245
10207450,0,0,1.394449700288245
10207600,0,0,1.394449700288245
10207750,0,0,1.394449700288245
10207900,0,0,1.394449700288245
10208050,0,0,1.394449700288245
10208200,0,0,1.394449700288245
10208350,0,0,1.394449700288245
10208500,0,0,1.394449700288245
10208650,0,0,1.394449700288245
10208800,0,0,1.394449700288245
10208950,0,0,1.394449700288245
10209100,0,0,1.394449700288245
10209250,0,0,1.394449700288245
10209400,0,0,1.394449700288245
10209550,0,0,1.394449700288245
10209700,0,0,1.394449700288245
10209850,0,0,1.394449700288245
10210000,0,0,1.394449700288245
10210150,0,0,1.394449700288245
10210300,0,0,1.394449700288245
10210450,0,0,1.394449700288245
10210600,0,0,1.394449700288245
10210750,0,0,1.394449700288245
10210900,0,0,1.394449700288245
10211050,0,0,1.394449700288245
10211200,0,0,1.394449700288245
10211350,0,0,1.394449700288245
10211500,0,0,1.394449700288245
10211650,0,0,1.394449700288245
10211800,0,0,1.394449700288245
10211950,0,0,1.394449700288245
10212100,0,0,1.394449700288245
10212250,0,0,1.394449700288245
10212400,0,0,1.394449700288245
10212550,0,0,1.394449700288245
10212700,0,0,1.394449700288245
10212850,0,0,1.394449700288245
10213000,0,0,1.394449700288245
10213150,0,0,1.394449700288245
10213300,0,0,1.394449700288245
10213450,0,0,1.394449700288245
10213600,0,0,1.394449700288245
10213750,0,0,1.341818121340875
10213900,0,0,1.341818121340875
10214050,0,0,1.341818121340875
10214200,0,0,1.341818121340875
10214350,0,0,1.341818121340875
10214500,0,0,1.341818121340875
10214650,0,0,1.341818121340875
10214800,0,0,1.341818121340875
10214950,0,0,1.341818121340875
10215100,0,0,1.341818121340875
10215250,0,0,1.341818121340875
10215400,0,0,1.341818121340875
10215550,0,0,1.341818121340875
10215700,0,0,1.341818121340875
10215850,0,0,1.341818121340875
10216000,0,0,1.341818121340875
10216150,0,0,1.341818121340875
10216300,0,0,1.341818121340875
10216450,0,0,1.341818121340875
10216600,0,0,1.341818121340875
10216750,0,0,1.341818121340875
10216900,0,0,1.341818121340875
10217050,0,0,1.341818121340875
10217200,0,0,1.341818121340875
10217350,0,0,1.341818121340875
10217500,0,0,1.341818121340875
10217650,0,0,1.341818121340875
10217800,0,0,1.341818121340875
10217950,0,0,1.341818121340875
10218100,0,0,1.341818121340875
10218250,0,0,1.341818121340875
10218400,0,0,1.341818121340875
10218550,0,0,1.341818121340875
10218700,0,0,1.341818121340875
10218850,0,0,1.341818121340875
10219000,0,0,1.341818121340875
10219150,0,0,1.341818121340875
10219300,0,0,1.341818121340875
10219450,0,0,1.341818121340875
10219600,0,0,1.341818121340875
10219750,0,0,1.341818121340875
10219900,0,0,1.341818121340875
10220050,0,0,1.341818121340875
10220200,0,0,1.341818121340875
10220350,0,0,1.341818121340875
10220500,0,0,1.341818121340875
10220650,0,0,1.341818121340875
10220800,0,0,1.341818121340875
10220950,0,0,1.341818121340875
10221100,0,0,1.341818121340875
10221250,0,0,1.341818121340875
10221400,0,0,1.341818121340875
10221550,0,0,1.341818121340875
10221700,0,0,1.341818121340875
10221850,0,0,1.341818121340875
10222000,0,0,1.341818121340875
10222150,0,0,1.341818121340875
10222300,0,0,1.341818121340875
10222450,0,0,1.341818121340875
10222600,0,0,1.341818121340875
10222750,0,0,1.341818121340875
10222900,0,0,1.341818121340875
10223050,0,0,1.341818121340875
10223200,0,0,1.341818121340875
10223350,0,0,1.341818121340875
10223500,0,0,1.341818121340875
10223650,0,0,1.341818121340875
10223800,0,0,1.341818121340875
10223950,0,0,1.341818121340875
10224100,0,0,1.341818121340875
10224250,0,0,1.341818121340875
10224400,0,0,1.341818121340875
10224550,0,0,1.341818121340875
10224700,0,0,1.341818121340875
10224850,0,0,1.341818121340875
10225000,0,0,1.341818121340875
10225150,0,0,1.341818121340875
10225300,0,0,1.341818121340875
10225450,0,0,1.341818121340875
10225600,0,0,1.341818121340875
10225750,0,0,1.341818121340875
10225900,0,0,1.341818121340875
10226050,0,0,1.341818121340875
10226200,0,0,1.341818121340875
10226350,0,0,1.341818121340875
10226500,0,0,1.341818121340875
10226650,0,0,1.341818121340875
10226800,0,0,1.341818121340875
10226950,0,0,1.341818121340875
10227100,0,0,1.341818121340875
10227250,0,0,1.341818121340875
10227400,0,0,1.341818121340875
10227550,0,0,1.341818121340875
10227700,0,0,1.341818121340875
10227850,0,0,1.341818121340875
10228000,0,0,1.341818121340875
10228150,0,0,1.341818121340875
10228300,0,0,1.341818121340875
10228450,0,0,1.341818121340875
10228600,0,0,1.341818121340875
10228750,0,0,1.341818121340875
10228900,0,0,1.341818121340875
10229050,0,0,1.341818121340875
10229200,0,0,1.341818121340875
10229350,0,0,1.341818121340875
10229500,0,0,1.341818121340875
10229650,0,0,1.341818121340875
10229800,0,0,1.341818121340875
10229950,0,0,1.341818121340875
10230100,0,0,1.341818121340875
10230250,0,0,1.341818121340875
10230400,0,0,1.341818121340875
10230550,0,0,1.341818121340875
10230700,0,0,1.341818121340875
10230850,0,0,1.341818121340875
10231000,0,0,1.341818121340875
10231150,0,0,1.341818121340875
10231300,0,0,1.341818121340875
10231450,0,0,1.341818121340875
10231600,0,0,1.341818121340875
10231750,0,0,1.341818121340875
10231900,0,0,1.341818121340875
10232050,0,0,1.341818121340875
10232200,0,0,1.341818121340875
10232350,0,0,1.341818121340875
10232500,0,0,1.341818121340875
10232650,0,0,1.341818121340875
10232800,0,0,1.341818121340875
10232950,0,0,1.341818121340875
10233100,0,0,1.341818121340875
10233250,0,0,1.341818121340875
10233400,0,0,1.341818121340875
10233550,0,0,1.341818121340875
10233700,0,0,1.341818121340875
10233850,0,0,1.341818121340875
10234000,0,0,1.341818121340875
10234150,0,0,1.341818121340875
10234300,0,0,1.341818121340875
10234450,0,0,1.341818121340875
10234600,0,0,1.341818121340875
10234750,0,0,1.341818121340875
10234900,0,0,1.341818121340875
10235050,0,0,1.341818121340875
10235200,0,0,1.341818121340875
10235350,0,0,1.341818121340875
10235500,0,0,5.524210398498624
10235650,0,0,5.524210398498624
10235800,0,0,5.524210398498624
10235950,0,0,5.524210398498624
10236100,0,0,5.524210398498624
10236250,0,0,5.524210398498624
10236400,0,0,5.524210398498624
10236550,0,0,5.524210398498624
10236700,0,0,5.524210398498624
10236850,0,0,5.524210398498624
10237000,0,0,5.524210398498624
10237150,0,0,5.524210398498624
10237300,0,0,5.524210398498624
10237450,0,0,5.524210398498624
10237600,0,0,5.524210398498624
10237750,0,0,5.524210398498624
10237900,0,0,5.524210398498624
10238050,0,0,5.524210398498624
10238200,0,0,5.524210398498624
10238350,0,0,5.524210398498624
10238500,0,0,5.524210398498624
10238650,0,0,5.524210398498624
10238800,0,0,5.524210398498624
10238950,0,0,5.524210398498624
10239100,0,0,5.524210398498624
10239250,0,0,5.524210398498624
10239400,0,0,5.524210398498624
10239550,0,0,5.524210398498624
10239700,0,0,5.524210398498624
10239850,0,0,5.524210398498624
10240000,0,0,5.524210398498624
10240150,0,0,5.524210398498624
10240300,0,0,5.524210398498624
10240450,0,0,5.524210398498624
10240600,0,0,5.524210398498624
10240750,0,0,5.524210398498624
10240900,0,0,5.524210398498624
10241050,0,0,5.524210398498624
10241200,0,0,5.524210398498624
10241350,0,0,5.524210398498624
10241500,0,0,5.524210398498624
10241650,0,0,5.524210398498624
10241800,0,0,5.524210398498624
10241950,0,0,5.524210398498624
10242100,0,0,5.524210398498624
10242250,0,0,5.524210398498624
10242400,0,0,5.524210398498624
10242550,0,0,5.524210398498624
10242700,0,0,5.524210398498624
10242850,0,0,5.524210398498624
10243000,0,0,5.524210398498624
10243150,0,0,5.524210398498624
10243300,0,0,5.524210398498624
10243450,0,0,5.374007483925567
10243600,0,0,5.374007483925567
10243750,0,0,5.374007483925567
10243900,0,0,5.374007483925567
10244050,0,0,5.374007483925567
10244200,0,0,5.374007483925567
10244350,0,0,5.374007483925567
10244500,0,0,5.374007483925567
10244650,0,0,5.374007483925567
10244800,0,0,5.374007483925567
10244950,0,0,5.374007483925567
10245100,0,0,5.374007483925567
10245250,0,0,5.374007483925567
10245400,0,0,5.374007483925567
10245550,0,0,5.374007483925567
10245700,0,0,5.374007483925567
10245850,0,0,5.374007483925567
10246000,0,0,5.374007483925567
10246150,0,0,5.374007483925567
10246300,0,0,5.374007483925567
10246450,0,0,5.374007483925567
10246600,0,0,6.442469669179758
10246750,0,0,6.442469669179758
10246900,0,0,6.442469669179758
10247050,0,0,6.442469669179758
10247200,0,0,6.442469669179758
10247350,0,0,6.442469669179758
10247500,0,0,6.442469669179758
10247650,0,0,6.442469669179758
10247800,0,0,6.442469669179758
10247950,0,0,6.442469669179758
10248100,0,0,6.442469669179758
10248250,0,0,6.442469669179758
10248400,0,0,6.442469669179758
10248550,0,0,6.442469669179758
10248700,0,0,6.442469669179758
10248850,0,0,6.442469669179758
10249000,0,0,6.442469669179758
10249150,0,0,6.442469669179758
10249300,0,0,6.442469669179758
10249450,0,0,6.442469669179758
10249600,0,0,6.442469669179758
10249750,0,0,6.442469669179758
10249900,0,0,6.442469669179758
10250050,0,0,6.442469669179758
10250200,0,0,6.371703301919339
10250350,0,0,6.371703301919339
10250500,0,0,6.371703301919339
10250650,0,0,6.371703301919339
10250800,0,0,6.371703301919339
10250950,0,0,6.371703301919339
10251100,0,0,6.371703301919339
10251250,0,0,6.040510943602115
10251400,0,0,6.040510943602115
10251550,0,0,6.040510943602115
10251700,0,0,6.040510943602115
10251850,0,0,6.040510943602115
10252000,0,0,6.040510943602115
10252150,0,0,6.040510943602115
10252300,0,0,6.040510943602115
10252450,0,0,6.040510943602115
10252600,0,0,6.040510943602115
10252750,0,0,5.987879364654773
10252900,0,0,5.987879364654773
10253050,0,0,5.987879364654773
10253200,0,0,5.987879364654773
10253350,0,0,5.987879364654773
10253500,0,0,5.987879364654773
10253650,0,0,5.987879364654773
10253800,0,0,5.987879364654773
10253950,0,0,1.4544422580927652
10254100,0,0,1.4544422580927652
10254250,0,0,1.4544422580927652
10254400,0,0,1.4544422580927652
10254550,0,0,1.4544422580927652
10254700,0,0,1.4544422580927652
10254850,0,0,1.4544422580927652
10255000,0,0,1.4544422580927652
10255150,0,0,1.4544422580927652
10255300,0,0,1.4544422580927652
10255450,0,0,1.4544422580927652
10255600,0,0,1.4544422580927652
10255750,0,0,1.4544422580927652
10255900,0,0,1.4544422580927652
10256050,0,0,1.4544422580927652
10256200,0,0,1.4544422580927652
10256350,0,0,1.4544422580927652
10256500,0,0,1.4544422580927652
10256650,0,0,1.4544422580927652
10256800,0,0,1.4544422580927652
10256950,0,0,1.4544422580927652
10257100,0,0,1.4544422580927652
10257250,0,0,1.4544422580927652
10257400,0,0,1.4544422580927652
10257550,0,0,1.4544422580927652
10257700,0,0,1.4544422580927652
10257850,0,0,1.4544422580927652
10258000,0,0,1.4544422580927652
10258150,0,0,1.4544422580927652
10258300,0,0,1.4544422580927652
10258450,0,0,1.4544422580927652
10258600,0,0,1.4544422580927652
10258750,0,0,1.4544422580927652
10258900,0,0,1.4544422580927652
10259050,0,0,1.4544422580927652
10259200,0,0,1.4544422580927652
10259350,0,0,1.4544422580927652
10259500,0,0,1.4544422580927652
10259650,0,0,1.4544422580927652
10259800,0,0,1.4544422580927652
10259950,0,0,1.4544422580927652
10260100,0,0,1.4544422580927652
10260250,0,0,1.4544422580927652
10260400,0,0,1.4544422580927652
10260550,0,0,1.4544422580927652
10260700,0,0,1.4544422580927652
10260850,0,0,1.4544422580927652
10261000,0,0,1.4544422580927652
10261150,0,0,1.4544422580927652
10261300,0,0,1.4544422580927652
10261450,0,0,1.4544422580927652
10261600,0,0,1.4544422580927652
10261750,0,0,1.4544422580927652
10261900,0,0,1.4544422580927652
10262050,0,0,1.4544422580927652
10262200,0,0,1.4544422580927652
10262350,0,0,1.4544422580927652
10262500,0,0,1.4544422580927652
10262650,0,0,1.4544422580927652
10262800,0,0,1.4544422580927652
10262950,0,0,1.4544422580927652
10263100,0,0,1.4544422580927652
10263250,0,0,1.4544422580927652
10263400,0,0,1.4544422580927652
10263550,0,0,1.4544422580927652
10263700,0,0,1.4544422580927652
10263850,0,0,1.4544422580927652
10264000,0,0,1.4544422580927652
10264150,0,0,1.4544422580927652
10264300,0,0,1.4544422580927652
10264450,0,0,1.4544422580927652
10264600,0,0,1.4544422580927652
10264750,0,0,1.4544422580927652
10264900,0,0,1.4544422580927652
10265050,0,0,1.4544422580927652
10265200,0,0,1.4544422580927652
10265350,0,0,1.4544422580927652
10265500,0,0,1.4544422580927652
10265650,0,0,1.4544422580927652
10265800,0,0,1.4544422580927652
10265950,0,0,1.4544422580927652
10266100,0,0,1.4544422580927652
10266250,0,0,1.4544422580927652
10266400,0,0,1.4544422580927652
10266550,0,0,1.4544422580927652
10266700,0,0,1.4544422580927652
10266850,0,0,1.4544422580927652
10267000,0,0,1.4544422580927652
10267150,0,0,1.4544422580927652
10267300,0,0,1.4544422580927652
10267450,0,0,1.4544422580927652
10267600,0,0,1.4544422580927652
10267750,0,0,1.4544422580927652
10267900,0,0,1.4544422580927652
10268050,0,0,1.4544422580927652
10268200,0,0,1.4544422580927652
10268350,0,0,1.4544422580927652
10268500,0,0,1.4544422580927652
10268650,0,0,1.4544422580927652
10268800,0,0,1.4544422580927652
10268950,0,0,1.4544422580927652
10269100,0,0,1.4544422580927652
10269250,0,0,1.4544422580927652
10269400,0,0,1.4544422580927652
10269550,0,0,1.4544422580927652
10269700,0,0,1.4544422580927652
10269850,0,0,1.4544422580927652
10270000,0,0,1.4544422580927652
10270150,0,0,1.4544422580927652
10270300,0,0,1.4544422580927652
10270450,0,0,1.4544422580927652
10270600,0,0,1.4544422580927652
10270750,0,0,1.4544422580927652
10270900,0,0,1.4544422580927652
10271050,0,0,1.4544422580927652
10271200,0,0,1.4544422580927652
10271350,0,0,1.4544422580927652
10271500,0,0,1.4544422580927652
10271650,0,0,1.4544422580927652
10271800,0,0,1.4544422580927652
10271950,0,0,1.4544422580927652
10272100,0,0,1.4544422580927652
10272250,0,0,1.4544422580927652
10272400,0,0,1.4544422580927652
10272550,0,0,1.4544422580927652
10272700,0,0,1.4544422580927652
10272850,0,0,1.4544422580927652
10273000,0,0,1.4544422580927652
10273150,0,0,1.4544422580927652
10273300,0,0,1.4544422580927652
10273450,0,0,1.4544422580927652
10273600,0,0,1.4544422580927652
10273750,0,0,1.4544422580927652
10273900,0,0,1.4544422580927652
10274050,0,0,1.4544422580927652
10274200,0,0,1.4544422580927652
10274350,0,0,1.4544422580927652
10274500,0,0,1.4544422580927652
10274650,0,0,1.4544422580927652
10274800,0,0,1.4544422580927652
10274950,0,0,1.4544422580927652
10275100,0,0,1.4544422580927652
10275250,0,0,1.4544422580927652
10275400,0,0,1.4544422580927652
10275550,0,0,1.4544422580927652
10275700,0,0,1.4544422580927652
10275850,0,0,1.4544422580927652
10276000,0,0,1.4544422580927652
10276150,0,0,1.4544422580927652
10276300,0,0,1.4544422580927652
10276450,0,0,1.4544422580927652
10276600,0,0,1.4544422580927652
10276750,0,0,1.4544422580927652
10276900,0,0,1.4544422580927652
10277050,0,0,1.4544422580927652
10277200,0,0,1.4544422580927652
10277350,0,0,1.4544422580927652
10277500,0,0,1.4544422580927652
10277650,0,0,1.4544422580927652
10277800,0,0,1.4544422580927652
10277950,0,0,1.4544422580927652
10278100,0,0,1.4544422580927652
10278250,0,0,1.4544422580927652
10278400,0,0,1.4544422580927652
10278550,0,0,1.4544422580927652
10278700,0,0,1.4544422580927652
10278850,0,0,1.4544422580927652
10279000,0,0,1.4544422580927652
10279150,0,0,1.4544422580927652
10279300,0,0,1.4544422580927652
10279450,0,0,1.4544422580927652
10279600,0,0,1.4544422580927652
10279750,0,0,1.4544422580927652
10279900,0,0,1.4544422580927652
10280050,0,0,1.4544422580927652
10280200,0,0,1.4544422580927652
10280350,0,0,1.4544422580927652
10280500,0,0,1.4544422580927652
10280650,0,0,1.4544422580927652
10280800,0,0,1.4544422580927652
10280950,0,0,1.4544422580927652
10281100,0,0,1.4544422580927652
10281250,0,0,1.4544422580927652
10281400,0,0,1.4544422580927652
10281550,0,0,1.4544422580927652
10281700,0,0,1.4544422580927652
10281850,0,0,1.4544422580927652
10282000,0,0,1.4544422580927652
10282150,0,0,1.4544422580927652
10282300,0,0,1.4544422580927652
10282450,0,0,1.4544422580927652
10282600,0,0,1.4544422580927652
10282750,0,0,1.4544422580927652
10282900,0,0,1.4544422580927652
10283050,0,0,1.4544422580927652
10283200,0,0,1.4544422580927652
10283350,0,0,1.4544422580927652
10283500,0,0,1.4544422580927652
10283650,0,0,1.4544422580927652
10283800,0,0,1.4544422580927652
10283950,0,0,1.4544422580927652
10284100,0,0,1.4544422580927652
10284250,0,0,1.4544422580927652
10284400,0,0,1.4544422580927652
10284550,0,0,1.4544422580927652
10284700,0,0,1.4544422580927652
10284850,0,0,1.4544422580927652
10285000,0,0,1.4544422580927652
10285150,0,0,1.4544422580927652
10285300,0,0,1.4544422580927652
10285450,0,0,1.4544422580927652
10285600,0,0,1.4544422580927652
10285750,0,0,1.4544422580927652
10285900,0,0,1.4544422580927652
10286050,0,0,1.4544422580927652
10286200,0,0,1.4544422580927652
10286350,0,0,1.4544422580927652
10286500,0,0,1.4544422580927652
10286650,0,0,1.4544422580927652
10286800,0,0,1.4544422580927652
10286950,0,0,1.4544422580927652
10287100,0,0,1.4544422580927652
10287250,0,0,1.4544422580927652
10287400,0,0,1.4544422580927652
10287550,0,0,1.4544422580927652
10287700,0,0,1.4544422580927652
10287850,0,0,1.4544422580927652
10288000,0,0,1.4544422580927652
10288150,0,0,1.4544422580927652
10288300,0,0,1.4544422580927652
10288450,0,0,1.4544422580927652
10288600,0,0,1.4544422580927652
10288750,0,0,1.4544422580927652
10288900,0,0,1.4544422580927652
10289050,0,0,1.4544422580927652
10289200,0,0,1.4544422580927652
10289350,0,0,1.4544422580927652
10289500,0,0,1.4544422580927652
10289650,0,0,1.4544422580927652
10289800,0,0,1.4544422580927652
10289950,0,0,1.4544422580927652
10290100,0,0,1.4544422580927652
10290250,0,0,1.4544422580927652
10290400,0,0,1.4544422580927652
10290550,0,0,1.4544422580927652
10290700,0,0,1.4544422580927652
10290850,0,0,1.4544422580927652
10291000,0,0,1.4544422580927652
10291150,0,0,1.4544422580927652
10291300,0,0,1.4544422580927652
10291450,0,0,1.4544422580927652
10291600,0,0,1.4544422580927652
10291750,0,0,1.4544422580927652
10291900,0,0,1.4544422580927652
10292050,0,0,1.4544422580927652
10292200,0,0,1.4544422580927652
10292350,0,0,1.4544422580927652
10292500,0,0,1.4544422580927652
10292650,0,0,1.4544422580927652
10292800,0,0,1.4544422580927652
10292950,0,0,1.4544422580927652
10293100,0,0,1.4544422580927652
10293250,0,0,1.4544422580927652
10293400,0,0,1.4544422580927652
10293550,0,0,1.4544422580927652
10293700,0,0,1.4544422580927652
10293850,0,0,1.4544422580927652
10294000,0,0,1.4544422580927652
10294150,0,0,1.4544422580927652
10294300,0,0,1.4544422580927652
10294450,0,0,1.4544422580927652
10294600,0,0,1.4544422580927652
10294750,0,0,1.4544422580927652
10294900,0,0,1.4544422580927652
10295050,0,0,1.4544422580927652
10295200,0,0,1.4544422580927652
10295350,0,0,1.4544422580927652
10295500,0,0,1.4544422580927652
10295650,0,0,1.4544422580927652
10295800,0,0,1.4544422580927652
10295950,0,0,1.4544422580927652
10296100,0,0,1.4544422580927652
10296250,0,0,1.4544422580927652
10296400,0,0,1.4544422580927652
10296550,0,0,1.4544422580927652
10296700,0,0,1.4544422580927652
10296850,0,0,1.4544422580927652
10297000,0,0,1.4544422580927652
10297150,0,0,1.4544422580927652
10297300,0,0,1.4544422580927652
10297450,0,0,1.4544422580927652
10297600,0,0,1.4544422580927652
10297750,0,0,1.4544422580927652
10297900,0,0,1.4544422580927652
10298050,0,0,1.4544422580927652
