blocknumber,reserve AAVE,reserve USDC,volume AAVE for 5% slippage
12106150,0,0,0.06439734301402855
12106300,0,0,0.06439734301402855
12106450,0,0,0.06439734301402855
12106600,0,0,0.06439734301402855
12106750,0,0,0.06439734301402855
12106900,0,0,0.06439734301402855
12107050,0,0,0.06439734301402855
12107200,0,0,0.06439734301402855
12107350,0,0,0.06439734301402855
12107500,0,0,0.06439734301402855
12107650,0,0,0.06439734301402855
12107800,0,0,0.06439734301402855
12107950,0,0,0.06439734301402855
12108100,0,0,0.06439734301402855
12108250,0,0,0.06439734301402855
12108400,0,0,0.06439734301402855
12108550,0,0,0.06439734301402855
12108700,0,0,0.06439734301402855
12108850,0,0,0.06439734301402855
12109000,0,0,0.06439734301402855
12109150,0,0,0.06439734301402855
12109300,0,0,0.06439734301402855
12109450,0,0,0.06439734301402855
12109600,0,0,0.06439734301402855
12109750,0,0,0.06439734301402855
12109900,0,0,0.06439734301402855
12110050,0,0,0.06439734301402855
12110200,0,0,0.06439734301402855
12110350,0,0,0.06439734301402855
12110500,0,0,0.06439734301402855
12110650,0,0,0.06439734301402855
12110800,0,0,0.06439734301402855
12110950,0,0,0.06439734301402855
12111100,0,0,0.06439734301402855
12111250,0,0,0.06439734301402855
12111400,0,0,0.06439734301402855
12111550,0,0,0.06439734301402855
12111700,0,0,0.06439734301402855
12111850,0,0,0.06439734301402855
12112000,0,0,0.06439734301402855
12112150,0,0,0.06439734301402855
12112300,0,0,0.06439734301402855
12112450,0,0,0.06439734301402855
12112600,0,0,0.06439734301402855
12112750,0,0,0.06439734301402855
12112900,0,0,0.06439734301402855
12113050,0,0,0.06439734301402855
12113200,0,0,0.06439734301402855
12113350,0,0,0.06439734301402855
12113500,0,0,0.06439734301402855
12113650,0,0,0.06439734301402855
12113800,0,0,0.06439734301402855
12113950,0,0,0.06439734301402855
12114100,0,0,0.06439734301402855
12114250,0,0,0.06439734301402855
12114400,0,0,0.06439734301402855
12114550,0,0,0.06439734301402855
12114700,0,0,0.06439734301402855
12114850,0,0,0.06439734301402855
12115000,0,0,0.06439734301402855
12115150,0,0,0.06439734301402855
12115300,0,0,0.06439734301402855
12115450,0,0,0.06439734301402855
12115600,0,0,0.06439734301402855
12115750,0,0,0.06439734301402855
12115900,0,0,0.06439734301402855
12116050,0,0,0.06439734301402855
12116200,0,0,0.06439734301402855
12116350,0,0,0.06439734301402855
12116500,0,0,0.06439734301402855
12116650,0,0,0.06439734301402855
12116800,0,0,0.06439734301402855
12116950,0,0,0.06439734301402855
12117100,0,0,0.06439734301402855
12117250,0,0,0.06439734301402855
12117400,0,0,0.06439734301402855
12117550,0,0,0.06439734301402855
12117700,0,0,0.06439734301402855
12117850,0,0,0.06439734301402855
12118000,0,0,0.06439734301402855
12118150,0,0,0.06439734301402855
12118300,0,0,0.06439734301402855
12118450,0,0,0.06439734301402855
12118600,0,0,0.06439734301402855
12118750,0,0,0.06439734301402855
12118900,0,0,0.06439734301402855
12119050,0,0,0.06439734301402855
12119200,0,0,0.06439734301402855
12119350,0,0,0.06439734301402855
12119500,0,0,0.06439734301402855
12119650,0,0,0.06439734301402855
12119800,0,0,0.06439734301402855
12119950,0,0,0.06439734301402855
12120100,0,0,0.06439734301402855
12120250,0,0,0.06439734301402855
12120400,0,0,0.06439734301402855
12120550,0,0,0.06439734301402855
12120700,0,0,0.06439734301402855
12120850,0,0,0.06439734301402855
12121000,0,0,0.06439734301402855
12121150,0,0,0.06439734301402855
12121300,0,0,0.06439734301402855
12121450,0,0,0.06439734301402855
12121600,0,0,0.06439734301402855
12121750,0,0,0.06439734301402855
12121900,0,0,0.06439734301402855
12122050,0,0,0.06439734301402855
12122200,0,0,0.06439734301402855
12122350,0,0,0.06439734301402855
12122500,0,0,0.06439734301402855
12122650,0,0,0.06439734301402855
12122800,0,0,0.06439734301402855
12122950,0,0,0.06439734301402855
12123100,0,0,0.06439734301402855
12123250,0,0,0.06439734301402855
12123400,0,0,0.06439734301402855
12123550,0,0,0.06439734301402855
12123700,0,0,0.06439734301402855
12123850,0,0,0.06439734301402855
12124000,0,0,0.06439734301402855
12124150,0,0,0.06439734301402855
12124300,0,0,0.06439734301402855
12124450,0,0,0.06439734301402855
12124600,0,0,0.06439734301402855
12124750,0,0,0.06439734301402855
12124900,0,0,0.06439734301402855
12125050,0,0,0.06439734301402855
12125200,0,0,0.06439734301402855
12125350,0,0,0.06439734301402855
12125500,0,0,0.06439734301402855
12125650,0,0,0.06439734301402855
12125800,0,0,0.06439734301402855
12125950,0,0,0.06439734301402855
12126100,0,0,0.06439734301402855
12126250,0,0,0.06439734301402855
12126400,0,0,0.06439734301402855
12126550,0,0,0.06439734301402855
12126700,0,0,0.06439734301402855
12126850,0,0,0.06439734301402855
12127000,0,0,0.06439734301402855
12127150,0,0,0.06439734301402855
12127300,0,0,0.06439734301402855
12127450,0,0,0.06439734301402855
12127600,0,0,0.06439734301402855
12127750,0,0,0.06439734301402855
12127900,0,0,0.06439734301402855
12128050,0,0,0.06439734301402855
12128200,0,0,0.06439734301402855
12128350,0,0,0.06439734301402855
12128500,0,0,0.06439734301402855
12128650,0,0,0.06439734301402855
12128800,0,0,0.06439734301402855
12128950,0,0,0.06439734301402855
12129100,0,0,0.06439734301402855
12129250,0,0,0.06439734301402855
12129400,0,0,0.06439734301402855
12129550,0,0,0.06439734301402855
12129700,0,0,0.06439734301402855
12129850,0,0,0.06439734301402855
12130000,0,0,0.06439734301402855
12130150,0,0,0.06439734301402855
12130300,0,0,0.06439734301402855
12130450,0,0,0.06439734301402855
12130600,0,0,0.06439734301402855
12130750,0,0,0.06439734301402855
12130900,0,0,0.06439734301402855
12131050,0,0,0.06439734301402855
12131200,0,0,0.06439734301402855
12131350,0,0,0.06439734301402855
12131500,0,0,0.06439734301402855
12131650,0,0,0.06439734301402855
12131800,0,0,0.06439734301402855
12131950,0,0,0.06439734301402855
12132100,0,0,0.06439734301402855
12132250,0,0,0.06439734301402855
12132400,0,0,0.06439734301402855
12132550,0,0,0.06439734301402855
12132700,0,0,0.06439734301402855
12132850,0,0,0.06439734301402855
12133000,0,0,0.06439734301402855
12133150,0,0,0.06439734301402855
12133300,0,0,0.06439734301402855
12133450,0,0,0.06439734301402855
12133600,0,0,0.06439734301402855
12133750,0,0,0.06439734301402855
12133900,0,0,0.06439734301402855
12134050,0,0,0.06439734301402855
12134200,0,0,0.06438585569827482
12134350,0,0,0.06438585569827482
12134500,0,0,0.06438585569827482
12134650,0,0,0.06438585569827482
12134800,0,0,0.06438585569827482
12134950,0,0,0.06438585569827482
12135100,0,0,0.06438585569827482
12135250,0,0,0.06438585569827482
12135400,0,0,0.06438585569827482
12135550,0,0,0.06438585569827482
12135700,0,0,0.06438585569827482
12135850,0,0,0.06438585569827482
12136000,0,0,0.06438585569827482
12136150,0,0,0.06438585569827482
12136300,0,0,0.06438585569827482
12136450,0,0,0.06438585569827482
12136600,0,0,0.06438585569827482
12136750,0,0,0.06438585569827482
12136900,0,0,0.06438585569827482
12137050,0,0,0.06438585569827482
12137200,0,0,0.06438585569827482
12137350,0,0,0.06438585569827482
12137500,0,0,0.06438585569827482
12137650,0,0,0.06438585569827482
12137800,0,0,0.06438585569827482
12137950,0,0,0.06438585569827482
12138100,0,0,0.06438585569827482
12138250,0,0,0.06438585569827482
12138400,0,0,0.06438585569827482
12138550,0,0,0.06438585569827482
12138700,0,0,0.06438585569827482
12138850,0,0,0.06438585569827482
12139000,0,0,0.06438585569827482
12139150,0,0,0.06438585569827482
12139300,0,0,0.06438585569827482
12139450,0,0,0.06438585569827482
12139600,0,0,0.06438585569827482
12139750,0,0,0.06438585569827482
12139900,0,0,0.06438585569827482
12140050,0,0,0.06438585569827482
12140200,0,0,0.06438585569827482
12140350,0,0,0.06438585569827482
12140500,0,0,0.06438585569827482
12140650,0,0,0.06438585569827482
12140800,0,0,0.06438585569827482
12140950,0,0,0.06438585569827482
12141100,0,0,0.06438585569827482
12141250,0,0,0.06438585569827482
12141400,0,0,0.06438585569827482
12141550,0,0,0.06438585569827482
12141700,0,0,0.06438585569827482
12141850,0,0,0.06438585569827482
12142000,0,0,0.06438585569827482
12142150,0,0,0.06438585569827482
12142300,0,0,0.06438585569827482
12142450,0,0,0.06438585569827482
12142600,0,0,0.06438585569827482
12142750,0,0,0.06438585569827482
12142900,0,0,0.06438585569827482
12143050,0,0,0.06438585569827482
12143200,0,0,0.06438585569827482
12143350,0,0,0.06438585569827482
12143500,0,0,0.06438585569827482
12143650,0,0,0.06438585569827482
12143800,0,0,0.06438585569827482
12143950,0,0,0.06438585569827482
12144100,0,0,0.06438585569827482
12144250,0,0,0.06438585569827482
12144400,0,0,0.06438585569827482
12144550,0,0,0.06438585569827482
12144700,0,0,0.06438585569827482
12144850,0,0,0.06438585569827482
12145000,0,0,0.06438585569827482
12145150,0,0,0.06438585569827482
12145300,0,0,0.06438585569827482
12145450,0,0,0.06438585569827482
12145600,0,0,0.06438585569827482
12145750,0,0,0.06438585569827482
12145900,0,0,0.06438585569827482
12146050,0,0,0.06438585569827482
12146200,0,0,0.06438585569827482
12146350,0,0,0.06438585569827482
12146500,0,0,0.06438585569827482
12146650,0,0,0.06438585569827482
12146800,0,0,0.06438585569827482
12146950,0,0,0.06438585569827482
12147100,0,0,0.06438585569827482
12147250,0,0,0.06438585569827482
12147400,0,0,0.06438585569827482
12147550,0,0,0.06438585569827482
12147700,0,0,0.06438585569827482
12147850,0,0,0.06438585569827482
12148000,0,0,0.06438585569827482
12148150,0,0,0.06438585569827482
12148300,0,0,0.06438585569827482
12148450,0,0,0.06438585569827482
12148600,0,0,0.06438585569827482
12148750,0,0,0.06438585569827482
12148900,0,0,0.06438585569827482
12149050,0,0,0.06438585569827482
12149200,0,0,0.06438585569827482
12149350,0,0,0.06438585569827482
12149500,0,0,0.06438585569827482
12149650,0,0,0.06438585569827482
12149800,0,0,0.06438585569827482
12149950,0,0,0.06438585569827482
12150100,0,0,0.06438585569827482
12150250,0,0,0.06438585569827482
12150400,0,0,0.06438585569827482
12150550,0,0,0.06438585569827482
12150700,0,0,0.06438585569827482
12150850,0,0,0.06438585569827482
12151000,0,0,0.06438585569827482
12151150,0,0,0.06438585569827482
12151300,0,0,0.06438585569827482
12151450,0,0,0.06438585569827482
12151600,0,0,0.06438585569827482
12151750,0,0,0.06438585569827482
12151900,0,0,0.06438585569827482
12152050,0,0,0.06438585569827482
12152200,0,0,0.06438585569827482
12152350,0,0,0.06438585569827482
12152500,0,0,0.06438585569827482
12152650,0,0,0.06438585569827482
12152800,0,0,0.06438585569827482
12152950,0,0,0.06438585569827482
12153100,0,0,0.06438585569827482
12153250,0,0,0.06438585569827482
12153400,0,0,0.06438585569827482
12153550,0,0,0.06438585569827482
12153700,0,0,0.06438585569827482
12153850,0,0,0.06438585569827482
12154000,0,0,0.06438585569827482
12154150,0,0,0.06438585569827482
12154300,0,0,0.06438585569827482
12154450,0,0,0.06438585569827482
12154600,0,0,0.06438585569827482
12154750,0,0,0.06438585569827482
12154900,0,0,0.06438585569827482
12155050,0,0,0.06438585569827482
12155200,0,0,0.06438585569827482
12155350,0,0,0.06438585569827482
12155500,0,0,0.06438585569827482
12155650,0,0,0.06438585569827482
12155800,0,0,0.06438585569827482
12155950,0,0,0.06438585569827482
12156100,0,0,0.06438585569827482
12156250,0,0,0.06438585569827482
12156400,0,0,0.06438585569827482
12156550,0,0,0.06438585569827482
12156700,0,0,0.06438585569827482
12156850,0,0,0.06438585569827482
12157000,0,0,0.06438585569827482
12157150,0,0,0.06438585569827482
12157300,0,0,0.06380753516624926
12157450,0,0,0.06380753516624926
12157600,0,0,0.06380753516624926
12157750,0,0,0.06380753516624926
12157900,0,0,0.06380753516624926
12158050,0,0,0.06380753516624926
12158200,0,0,0.06380753516624926
12158350,0,0,0.06380753516624926
12158500,0,0,0.06380753516624926
12158650,0,0,0.06380753516624926
12158800,0,0,0.06380753516624926
12158950,0,0,0.06380753516624926
12159100,0,0,0.06380753516624926
12159250,0,0,0.06380753516624926
12159400,0,0,0.06380753516624926
12159550,0,0,0.06380753516624926
12159700,0,0,0.06380753516624926
12159850,0,0,0.06380753516624926
12160000,0,0,0.06380753516624926
12160150,0,0,0.06380753516624926
12160300,0,0,0.06380753516624926
12160450,0,0,0.06380753516624926
12160600,0,0,0.06380753516624926
12160750,0,0,0.06380753516624926
12160900,0,0,0.06380753516624926
12161050,0,0,0.06380753516624926
12161200,0,0,0.06380753516624926
12161350,0,0,0.06380753516624926
12161500,0,0,0.06380753516624926
12161650,0,0,0.06380753516624926
12161800,0,0,0.06380753516624926
12161950,0,0,0.06380753516624926
12162100,0,0,0.06380753516624926
12162250,0,0,0.06380753516624926
12162400,0,0,0.06380753516624926
12162550,0,0,0.06380753516624926
12162700,0,0,0.06380753516624926
12162850,0,0,0.06380753516624926
12163000,0,0,0.06380753516624926
12163150,0,0,0.06380753516624926
12163300,0,0,0.06380753516624926
12163450,0,0,0.06380753516624926
12163600,0,0,0.06380753516624926
12163750,0,0,0.06380753516624926
12163900,0,0,0.06380753516624926
12164050,0,0,0.06380753516624926
12164200,0,0,0.06380753516624926
12164350,0,0,0.06380753516624926
12164500,0,0,0.06380753516624926
12164650,0,0,0.06380753516624926
12164800,0,0,0.06380753516624926
12164950,0,0,0.06380753516624926
12165100,0,0,0.06380753516624926
12165250,0,0,0.06380753516624926
12165400,0,0,0.06380753516624926
12165550,0,0,0.06380753516624926
12165700,0,0,0.06380753516624926
12165850,0,0,0.06380753516624926
12166000,0,0,0.06380656772140814
12166150,0,0,0.06380656772140814
12166300,0,0,0.06380656772140814
12166450,0,0,0.06380656772140814
12166600,0,0,0.06380656772140814
12166750,0,0,0.06380656772140814
12166900,0,0,0.06380656772140814
12167050,0,0,0.06380656772140814
12167200,0,0,0.06380656772140814
12167350,0,0,0.06380656772140814
12167500,0,0,0.06380656772140814
12167650,0,0,0.06380656772140814
12167800,0,0,0.06380656772140814
12167950,0,0,0.06380656772140814
12168100,0,0,0.06380656772140814
12168250,0,0,0.06380656772140814
12168400,0,0,0.06380656772140814
12168550,0,0,0.06380656772140814
12168700,0,0,0.06380656772140814
12168850,0,0,0.06380656772140814
12169000,0,0,0.06380656772140814
12169150,0,0,0.06380656772140814
12169300,0,0,0.06380656772140814
12169450,0,0,0.06380656772140814
12169600,0,0,0.06380656772140814
12169750,0,0,0.06380656772140814
12169900,0,0,0.06380656772140814
12170050,0,0,0.06380656772140814
12170200,0,0,0.06380656772140814
12170350,0,0,0.06380656772140814
12170500,0,0,0.06380656772140814
12170650,0,0,0.06380656772140814
12170800,0,0,0.06380656772140814
12170950,0,0,0.06380656772140814
12171100,0,0,0.06380656772140814
12171250,0,0,0.06380656772140814
12171400,0,0,0.06380656772140814
12171550,0,0,0.06380656772140814
12171700,0,0,0.06380656772140814
12171850,0,0,0.06380656772140814
12172000,0,0,0.06380656772140814
12172150,0,0,0.06380656772140814
12172300,0,0,0.06380656772140814
12172450,0,0,0.06380656772140814
12172600,0,0,0.06380656772140814
12172750,0,0,0.06380656772140814
12172900,0,0,0.06380656772140814
12173050,0,0,0.06380656772140814
12173200,0,0,0.06380656772140814
12173350,0,0,0.06380656772140814
12173500,0,0,0.06380656772140814
12173650,0,0,0.06380656772140814
12173800,0,0,0.06380656772140814
12173950,0,0,0.06380656772140814
12174100,0,0,0.06380656772140814
12174250,0,0,0.06311657316238617
12174400,0,0,0.06311657316238617
12174550,0,0,0.06311657316238617
12174700,0,0,0.06311657316238617
12174850,0,0,0.06311657316238617
12175000,0,0,0.06311657316238617
12175150,0,0,0.06311657316238617
12175300,0,0,0.06311657316238617
12175450,0,0,0.06311657316238617
12175600,0,0,0.06311657316238617
12175750,0,0,0.06311657316238617
12175900,0,0,0.06311657316238617
12176050,0,0,0.06311657316238617
12176200,0,0,0.06311657316238617
12176350,0,0,0.06311657316238617
12176500,0,0,0.06311657316238617
12176650,0,0,0.06311657316238617
12176800,0,0,0.06311657316238617
12176950,0,0,0.06311657316238617
12177100,0,0,0.06311657316238617
12177250,0,0,0.06311657316238617
12177400,0,0,0.06311657316238617
12177550,0,0,0.06311657316238617
12177700,0,0,0.06311657316238617
12177850,0,0,0.06311657316238617
12178000,0,0,0.06311657316238617
12178150,0,0,0.06311657316238617
12178300,0,0,0.06311657316238617
12178450,0,0,0.06311657316238617
12178600,0,0,0.06311657316238617
12178750,0,0,0.06311657316238617
12178900,0,0,0.06311657316238617
12179050,0,0,0.06311657316238617
12179200,0,0,0.06311657316238617
12179350,0,0,0.06311657316238617
12179500,0,0,0.06311657316238617
12179650,0,0,0.06311657316238617
12179800,0,0,0.06311657316238617
12179950,0,0,0.06311657316238617
12180100,0,0,0.06311657316238617
12180250,0,0,0.06311657316238617
12180400,0,0,0.06311657316238617
12180550,0,0,0.06311657316238617
12180700,0,0,0.06311657316238617
12180850,0,0,0.06311657316238617
12181000,0,0,0.06311657316238617
12181150,0,0,0.06311657316238617
12181300,0,0,0.06311657316238617
12181450,0,0,0.06311657316238617
12181600,0,0,0.06311657316238617
12181750,0,0,0.06311657316238617
12181900,0,0,0.06311657316238617
12182050,0,0,0.06311657316238617
12182200,0,0,0.06311657316238617
12182350,0,0,0.06311657316238617
12182500,0,0,0.06311657316238617
12182650,0,0,0.06311657316238617
12182800,0,0,0.06311657316238617
12182950,0,0,0.06311657316238617
12183100,0,0,0.06311657316238617
12183250,0,0,0.06311657316238617
12183400,0,0,0.06311657316238617
12183550,0,0,0.06311657316238617
12183700,0,0,0.06311657316238617
12183850,0,0,0.06311657316238617
12184000,0,0,0.06311657316238617
12184150,0,0,0.06311657316238617
12184300,0,0,0.06311657316238617
12184450,0,0,0.06311657316238617
12184600,0,0,0.06311657316238617
12184750,0,0,0.06311657316238617
12184900,0,0,0.06311657316238617
12185050,0,0,0.06311657316238617
12185200,0,0,0.06311657316238617
12185350,0,0,0.06311657316238617
12185500,0,0,0.06311657316238617
12185650,0,0,0.06311657316238617
12185800,0,0,0.06311657316238617
12185950,0,0,0.06311657316238617
12186100,0,0,0.06311657316238617
12186250,0,0,0.06311657316238617
12186400,0,0,0.06311657316238617
12186550,0,0,0.06311657316238617
12186700,0,0,0.06311657316238617
12186850,0,0,0.06311657316238617
12187000,0,0,0.06311657316238617
