blocknumber,reserve DAI,reserve WETH,volume DAI for 5% slippage
16164850,0,0,2690270.2159461444
16165000,0,0,2530947.297850419
16165150,0,0,2531457.628137608
16165300,0,0,2528582.130249409
16165450,0,0,2528853.012011443
16165600,0,0,2527962.6062178602
16165750,0,0,2527965.8022401175
16165900,0,0,2621436.7142404807
16166050,0,0,2614515.4204981765
16166200,0,0,2617675.8329257835
16166350,0,0,2619624.60647289
16166500,0,0,2622189.2919528508
16166650,0,0,2618670.6211779425
16166800,0,0,2620609.049885666
16166950,0,0,2616905.4404542483
16167100,0,0,2624869.883073161
16167250,0,0,2624941.481315686
16167400,0,0,2624184.306838213
16167550,0,0,2615187.2585855043
16167700,0,0,2646125.6485836315
16167850,0,0,2532324.43116943
16168000,0,0,2532420.8376964014
16168150,0,0,2487654.1932471935
16168300,0,0,2494195.8311695643
16168450,0,0,2493793.9215127868
16168600,0,0,2491115.812580603
16168750,0,0,2485993.5183250858
16168900,0,0,2489583.565347
16169050,0,0,2537638.512990264
16169200,0,0,2569306.490671224
16169350,0,0,2565144.189154619
16169500,0,0,2564576.5455389544
16169650,0,0,2562292.5010034135
16169800,0,0,2564529.457032129
16169950,0,0,2572346.093923948
16170100,0,0,2566266.0661495086
16170250,0,0,2629711.6887182593
16170400,0,0,2629824.810477036
16170550,0,0,2632970.777834017
16170700,0,0,2632866.3804835593
16170850,0,0,2628141.0981406514
16171000,0,0,2635520.217493372
16171150,0,0,2646253.959726734
16171300,0,0,2611715.704827821
16171450,0,0,2611957.329778557
16171600,0,0,2664373.856859983
16171750,0,0,2659810.1298033693
16171900,0,0,2659066.3557796218
16172050,0,0,2659448.152725491
16172200,0,0,2679789.049951518
16172350,0,0,2656960.0708062095
16172500,0,0,2658030.3090586616
16172650,0,0,2574783.5473491047
16172800,0,0,2535202.121169673
16172950,0,0,2541947.0965664047
16173100,0,0,2536828.6790485065
16173250,0,0,2545495.054837728
16173400,0,0,2539359.2979600863
16173550,0,0,2557297.6953958333
16173700,0,0,2561263.127758202
16173850,0,0,2554825.0426144716
16174000,0,0,2554531.1009399025
16174150,0,0,2577476.101755311
16174300,0,0,2623593.507982892
16174450,0,0,2520309.9394068033
16174600,0,0,2594526.9610013003
16174750,0,0,2600941.527492631
16174900,0,0,2601544.86381819
16175050,0,0,2526453.413203731
16175200,0,0,2524642.6175219542
16175350,0,0,2696410.392313779
16175500,0,0,2693068.3038055664
16175650,0,0,2695787.149670364
16175800,0,0,2579775.3648108137
16175950,0,0,2566320.7104580365
16176100,0,0,2734045.3779726564
16176250,0,0,2585777.5505857198
16176400,0,0,2589917.2993295523
16176550,0,0,2733625.677020767
16176700,0,0,2639825.275505448
16176850,0,0,2648868.709060452
16177000,0,0,2646847.400279374
16177150,0,0,2570564.638080847
16177300,0,0,2563623.7800752763
16177450,0,0,2667188.8570200815
16177600,0,0,2624052.5629969505
16177750,0,0,2553440.872302835
16177900,0,0,2554461.1454693954
16178050,0,0,2562222.2840050613
16178200,0,0,2577871.8672979563
16178350,0,0,2443754.4446663377
16178500,0,0,2476783.430352536
16178650,0,0,2472724.1387580177
16178800,0,0,2470830.629824709
16178950,0,0,2307295.9953365074
16179100,0,0,2314830.836795598
16179250,0,0,2372955.8794538146
16179400,0,0,2376644.320462227
16179550,0,0,2396516.8255959097
16179700,0,0,2396506.6711338684
16179850,0,0,2400828.131426347
16180000,0,0,2402188.212893483
16180150,0,0,2369888.2375790644
16180300,0,0,2371499.53153005
16180450,0,0,2366020.500484634
16180600,0,0,2366098.4046111405
16180750,0,0,2372009.1643935936
16180900,0,0,2377399.725586327
16181050,0,0,2373063.5402851966
16181200,0,0,2377313.273253235
16181350,0,0,2377410.682971727
16181500,0,0,2375132.5232607047
16181650,0,0,2389027.692161926
16181800,0,0,2384386.942070754
16181950,0,0,2381184.642861203
16182100,0,0,2381558.213517557
16182250,0,0,2404428.2030488783
16182400,0,0,2400523.773899818
16182550,0,0,2409188.528437973
16182700,0,0,2401305.575839289
16182850,0,0,2404426.7021189425
16183000,0,0,2407926.8283699765
16183150,0,0,2412610.185566311
16183300,0,0,2405579.5630175914
16183450,0,0,2405549.228277667
16183600,0,0,2414851.913205649
16183750,0,0,2418497.3246024754
16183900,0,0,2441694.466300592
16184050,0,0,2443133.416054288
16184200,0,0,2293819.5475122137
16184350,0,0,2312836.0683906227
16184500,0,0,2453344.930508598
16184650,0,0,2447337.7645829106
16184800,0,0,2463245.4468337344
16184950,0,0,2338237.56274272
16185100,0,0,2422340.7347201994
16185250,0,0,2267107.900361404
16185400,0,0,2263624.3245199816
16185550,0,0,2397470.5604760037
16185700,0,0,2398484.952461553
16185850,0,0,2395319.966406283
16186000,0,0,2318351.2477918463
16186150,0,0,2319734.3592386856
16186300,0,0,2314096.943451995
16186450,0,0,2315688.6418045396
16186600,0,0,2315688.6418045396
16186750,0,0,2303799.999224374
16186900,0,0,2408095.416642711
16187050,0,0,2266279.561599999
16187200,0,0,2268532.826031664
16187350,0,0,2310423.814332608
16187500,0,0,2358157.8028719844
16187650,0,0,2354852.2220053384
16187800,0,0,2353514.182191184
16187950,0,0,2358574.934238622
16188100,0,0,2365403.343295318
16188250,0,0,2356753.326926546
16188400,0,0,2365734.186519239
16188550,0,0,2356289.9272848545
16188700,0,0,2356292.425605719
16188850,0,0,2368223.5883177314
16189000,0,0,2340241.0612423164
16189150,0,0,2306244.4399948423
16189300,0,0,2301515.6364669884
16189450,0,0,2305783.044336269
16189600,0,0,2306484.254631045
16189750,0,0,2309488.106715627
16189900,0,0,2313002.2413806845
16190050,0,0,2321730.444447894
16190200,0,0,2318586.632061159
16190350,0,0,2298708.5625952757
16190500,0,0,2247446.707398003
16190650,0,0,2246394.7562808893
16190800,0,0,2247368.474073647
16190950,0,0,2323358.0759153045
16191100,0,0,2274469.2944314918
16191250,0,0,2279029.245507852
16191400,0,0,2275871.8785972
16191550,0,0,2276348.42158497
16191700,0,0,2271313.5321773523
16191850,0,0,2277534.0737349703
16192000,0,0,2240491.060991356
16192150,0,0,2246492.0784220994
16192300,0,0,2267114.9021583116
16192450,0,0,2266500.3123131604
16192600,0,0,2308218.115541689
16192750,0,0,2306215.23103082
16192900,0,0,2286472.958944829
16193050,0,0,2280646.0216935957
16193200,0,0,2283056.5633874107
16193350,0,0,2428583.512790332
16193500,0,0,2427541.4755318174
16193650,0,0,2437594.6309739407
16193800,0,0,2446811.8407293796
16193950,0,0,2448832.7326530786
16194100,0,0,2443786.5008555367
16194250,0,0,2413087.243074288
16194400,0,0,2415151.675087166
16194550,0,0,2414554.6115698223
16194700,0,0,2414574.4430564395
16194850,0,0,2419929.7126466734
16195000,0,0,2420476.0288600964
16195150,0,0,2417170.7798441676
16195300,0,0,2409696.8713840265
16195450,0,0,2417590.7856836617
16195600,0,0,2419033.1474918555
16195750,0,0,2441184.9986418253
16195900,0,0,2445682.222070764
16196050,0,0,2519858.6717605195
16196200,0,0,2499340.0949383373
16196350,0,0,2412006.9815011118
16196500,0,0,2404533.7056708536
16196650,0,0,2424174.746713377
16196800,0,0,2400058.1596878385
16196950,0,0,2400057.8400780773
16197100,0,0,2279904.1132646985
16197250,0,0,2288679.7458655206
16197400,0,0,2287960.7349472316
16197550,0,0,2294268.2311577876
16197700,0,0,2283645.193255154
16197850,0,0,2380220.398269599
16198000,0,0,2378522.1517849686
16198150,0,0,2356127.722793186
16198300,0,0,2356661.2162857642
16198450,0,0,2372941.0164037873
16198600,0,0,2319805.9202947393
16198750,0,0,2260175.2809064253
16198900,0,0,2260419.680636608
16199050,0,0,2356973.3138995124
16199200,0,0,2357708.069810094
16199350,0,0,2278126.4445736813
16199500,0,0,2251962.8477475666
16199650,0,0,2337379.2962196507
16199800,0,0,2341394.23998807
16199950,0,0,2328765.613793336
16200100,0,0,2347455.7903347034
16200250,0,0,2232573.595387014
16200400,0,0,2227452.077307867
16200550,0,0,2303576.0292194346
16200700,0,0,2233093.133455234
16200850,0,0,2414831.332611949
16201000,0,0,2424466.4243029407
16201150,0,0,2430459.302046689
16201300,0,0,2430440.1672920943
16201450,0,0,2274404.8267978663
16201600,0,0,2176561.456793016
16201750,0,0,2185155.591666329
16201900,0,0,2177621.665341121
16202050,0,0,2249799.3786018007
16202200,0,0,2247870.907803431
16202350,0,0,2247279.940604627
16202500,0,0,2247525.974987893
16202650,0,0,2244121.1366065126
16202800,0,0,2305657.277509639
16202950,0,0,2302947.1853401884
16203100,0,0,2304367.7202704535
16203250,0,0,2302790.5461339564
16203400,0,0,2212722.5985675408
16203550,0,0,2266289.836632404
16203700,0,0,2262812.810434035
16203850,0,0,2260565.278224079
16204000,0,0,2296102.7238299656
16204150,0,0,2302114.2239674465
16204300,0,0,2251663.8851144062
16204450,0,0,2252531.789599898
16204600,0,0,2206123.0409523915
16204750,0,0,2204508.0951734283
16204900,0,0,2199306.0853171367
16205050,0,0,2313515.4783176035
16205200,0,0,2314461.4195055007
16205350,0,0,2318393.946766281
16205500,0,0,2319573.4679821758
16205650,0,0,2283381.754697644
16205800,0,0,2276604.388944595
16205950,0,0,2286393.017296819
16206100,0,0,2259282.08149444
16206250,0,0,2229171.8486231714
16206400,0,0,2225875.4795849277
16206550,0,0,2225998.8057308355
16206700,0,0,2244907.891181559
16206850,0,0,2245592.4569541
16207000,0,0,2242669.606357963
16207150,0,0,2301572.973263943
16207300,0,0,2301781.805954772
16207450,0,0,2294351.534211631
16207600,0,0,2320235.8192686187
16207750,0,0,2290882.6330699516
16207900,0,0,2290684.1764930477
16208050,0,0,2289913.688902107
16208200,0,0,2315493.4840153605
16208350,0,0,2314006.7119971123
16208500,0,0,2322350.73137724
16208650,0,0,2317316.117964433
16208800,0,0,2322575.4719388653
16208950,0,0,2322399.662921641
16209100,0,0,2297126.9292947026
16209250,0,0,2305233.1121308003
16209400,0,0,2321694.9245309485
16209550,0,0,2345225.8230969394
16209700,0,0,2346770.3620492304
16209850,0,0,2302702.0636424134
16210000,0,0,2396937.9356833952
16210150,0,0,2404271.088485122
16210300,0,0,2396568.770100945
16210450,0,0,2403481.9397112615
16210600,0,0,2404347.4158992334
16210750,0,0,2384341.756601112
16210900,0,0,2515349.106964117
16211050,0,0,2478554.643886682
16211200,0,0,2444976.322612905
16211350,0,0,2377227.5696151033
16211500,0,0,2394925.396147203
16211650,0,0,2394627.7827045326
16211800,0,0,2401273.03898485
16211950,0,0,2404617.168544424
16212100,0,0,2402300.4597209613
16212250,0,0,2403463.4136301586
16212400,0,0,2403147.2781743947
16212550,0,0,2403153.0127066355
16212700,0,0,2397420.153772534
16212850,0,0,2393648.2190558617
16213000,0,0,2393670.881643199
16213150,0,0,2393830.790137687
16213300,0,0,2383436.996301261
16213450,0,0,2373604.519434384
16213600,0,0,2371362.7307128944
16213750,0,0,2368202.5366212213
16213900,0,0,2398380.7743027443
16214050,0,0,2301326.5007889788
16214200,0,0,2303723.7751209904
16214350,0,0,2310047.394558259
16214500,0,0,2310967.9654204296
16214650,0,0,2363645.389807288
16214800,0,0,2278222.129139633
16214950,0,0,2281645.6953470986
16215100,0,0,2332439.6676537953
16215250,0,0,2382639.017445158
16215400,0,0,2377658.6851758985
16215550,0,0,2382733.4553015474
16215700,0,0,2379891.539724172
16215850,0,0,2333176.1370613584
16216000,0,0,2373596.6935804337
16216150,0,0,2397538.9634430413
16216300,0,0,2400904.341722863
16216450,0,0,2386060.1916144905
16216600,0,0,2382038.201176184
16216750,0,0,2387267.605847905
16216900,0,0,2381441.432528818
16217050,0,0,2255097.3885068926
16217200,0,0,2255102.1217113654
16217350,0,0,2257263.729425806
16217500,0,0,2257245.1712869196
16217650,0,0,2258049.426403224
16217800,0,0,2259425.0443600025
16217950,0,0,2300970.7448199866
16218100,0,0,2339009.4945223625
16218250,0,0,2342695.1390948985
16218400,0,0,2367498.132544421
16218550,0,0,2361321.6791595407
16218700,0,0,2278687.141019268
16218850,0,0,2274686.724107446
16219000,0,0,2345121.050420639
16219150,0,0,2354646.890170875
16219300,0,0,2333147.8949040156
16219450,0,0,2301063.361320983
16219600,0,0,2305589.491892569
16219750,0,0,2353398.783357163
16219900,0,0,2318703.9179376005
16220050,0,0,2269649.868815087
16220200,0,0,2271701.2314980943
16220350,0,0,2246279.3676626403
16220500,0,0,2452132.210991296
16220650,0,0,2446723.253165951
16220800,0,0,2441798.992597823
16220950,0,0,2363561.6087205727
16221100,0,0,2368307.7650932055
16221250,0,0,2366528.483571046
16221400,0,0,2274208.3292420562
16221550,0,0,2266196.9809432155
16221700,0,0,2382077.9403276276
16221850,0,0,2348507.8389760023
16222000,0,0,2245170.3329633796
16222150,0,0,2375898.7208578056
16222300,0,0,2232890.3987346096
16222450,0,0,2229709.4338670676
16222600,0,0,2392553.103450478
16222750,0,0,2393684.654285573
16222900,0,0,2443023.8512134217
16223050,0,0,2422059.9052352016
16223200,0,0,2406565.410898575
16223350,0,0,2393732.417342899
16223500,0,0,2393854.024297243
16223650,0,0,2450819.58154409
16223800,0,0,2503721.5969006475
16223950,0,0,2534996.1152434163
16224100,0,0,2544303.164062786
16224250,0,0,2538404.6275693895
16224400,0,0,2535255.257587565
16224550,0,0,2440635.157573997
16224700,0,0,2426329.7875652015
16224850,0,0,2430264.8075856566
16225000,0,0,2430282.9430799065
16225150,0,0,2436196.990527666
16225300,0,0,2441108.9560387465
16225450,0,0,2443189.3655857914
16225600,0,0,2361815.956704027
16225750,0,0,2376732.344869056
16225900,0,0,2467549.630575728
16226050,0,0,2464920.038011593
16226200,0,0,2469379.7590602506
16226350,0,0,2469626.5027561476
16226500,0,0,2405525.399402354
16226650,0,0,2420612.291203155
16226800,0,0,2425785.866845022
16226950,0,0,2554100.7969506546
16227100,0,0,2525347.775723857
16227250,0,0,2423473.312864312
16227400,0,0,2381126.9101724494
16227550,0,0,2380027.1357702683
16227700,0,0,2392694.424571099
16227850,0,0,2412622.6864457396
16228000,0,0,2421815.260315937
16228150,0,0,2491488.2014575847
16228300,0,0,2549984.3375752517
16228450,0,0,2537450.431606803
16228600,0,0,2530516.8372446117
16228750,0,0,2530518.5650740983
16228900,0,0,2541368.7619954953
16229050,0,0,2537682.6544223516
16229200,0,0,2545515.078194263
16229350,0,0,2423482.351693646
16229500,0,0,2399254.7036425136
16229650,0,0,2422817.6453757724
16229800,0,0,2422864.647833094
16229950,0,0,2440962.468215874
16230100,0,0,2403357.942329406
16230250,0,0,2396816.924875211
16230400,0,0,2374991.8811224056
16230550,0,0,2390000.383020583
16230700,0,0,2387889.870135148
16230850,0,0,2498367.239799427
16231000,0,0,2504330.668339781
16231150,0,0,2506723.0462466655
16231300,0,0,2506729.374747107
16231450,0,0,2517106.250614349
16231600,0,0,2394058.794032177
16231750,0,0,2393982.3454438453
16231900,0,0,2386214.5127091017
16232050,0,0,2513996.638450782
16232200,0,0,2520645.791162739
16232350,0,0,2524478.9357587253
16232500,0,0,2524054.8304687184
16232650,0,0,2526337.1821501697
16232800,0,0,2526337.11836636
16232950,0,0,2528535.4133518236
16233100,0,0,2590887.6893934906
16233250,0,0,2586994.9856314743
16233400,0,0,2575872.4527143645
16233550,0,0,2571078.484314222
16233700,0,0,2574076.007847576
16233850,0,0,2522954.49421753
16234000,0,0,2512091.658020473
16234150,0,0,2485718.0434254427
16234300,0,0,2488684.9251305284
16234450,0,0,2429763.5103651006
16234600,0,0,2429813.9505958213
16234750,0,0,2360589.0893997625
16234900,0,0,2371358.74667062
16235050,0,0,2363423.6729578734
16235200,0,0,2363936.735726201
16235350,0,0,2370836.183717612
16235500,0,0,2365088.278975432
16235650,0,0,2361304.6036924734
16235800,0,0,2372429.846295388
16235950,0,0,2368964.493802673
16236100,0,0,2363664.947794991
16236250,0,0,2366185.987526584
16236400,0,0,2387805.2510958067
16236550,0,0,2381520.300518395
16236700,0,0,2382768.8524341704
16236850,0,0,2397185.4011658872
16237000,0,0,2405918.2589426856
16237150,0,0,2401728.866454064
16237300,0,0,2401739.3927698527
16237450,0,0,2399808.2332316563
16237600,0,0,2468606.719351666
16237750,0,0,2460606.6794177103
16237900,0,0,2460993.2173419963
16238050,0,0,2457105.0373422382
16238200,0,0,2457415.08278744
16238350,0,0,2453985.8930966766
16238500,0,0,2446845.5520817153
16238650,0,0,2446569.8433107263
16238800,0,0,2420834.1519200224
16238950,0,0,2433586.5087866997
16239100,0,0,2440008.5490197726
16239250,0,0,2465833.5367298527
16239400,0,0,2509395.48466859
16239550,0,0,2513562.998809415
16239700,0,0,2393528.8209442804
16239850,0,0,2393528.8209442804
16240000,0,0,2393919.2372177
16240150,0,0,2392851.401058556
16240300,0,0,2389880.352666585
16240450,0,0,2357511.3213430475
16240600,0,0,2363361.017459374
16240750,0,0,2491876.4299376067
16240900,0,0,2473102.746120938
16241050,0,0,2437507.5519385147
16241200,0,0,2386244.342868278
16241350,0,0,2382767.3794827033
16241500,0,0,2393748.2315251003
16241650,0,0,2397677.608467597
16241800,0,0,2384645.1375257964
16241950,0,0,2355826.852532487
16242100,0,0,2355861.0646433025
16242250,0,0,2364916.6723390426
16242400,0,0,2274845.43558398
16242550,0,0,2337995.7806061283
16242700,0,0,2391205.972235252
16242850,0,0,2426311.3255764768
16243000,0,0,2353543.333269512
16243150,0,0,2353158.2959811115
16243300,0,0,2359385.9163731122
16243450,0,0,2355406.65767074
16243600,0,0,2358910.372116462
16243750,0,0,2358931.092328008
16243900,0,0,2355165.735049757
16244050,0,0,2355146.7975271945
16244200,0,0,2358606.6899920274
16244350,0,0,2359566.696434952
16244500,0,0,2363698.991812279
16244650,0,0,2377779.1711557605
16244800,0,0,2373216.3035783246
16244950,0,0,2383841.0874364586
16245100,0,0,2381054.078540789
16245250,0,0,2383589.337647736
16245400,0,0,2382850.9657434933
16245550,0,0,2365499.5683971476
16245700,0,0,2357121.414146376
16245850,0,0,2359282.5779084763
16246000,0,0,2513838.9044363196
16246150,0,0,2438320.817242909
16246300,0,0,2438268.4484481383
16246450,0,0,2431448.65854358
16246600,0,0,2408055.88357926
16246750,0,0,2410029.7213723483
16246900,0,0,2420810.52734687
16247050,0,0,2492421.64232802
16247200,0,0,2489790.243745563
16247350,0,0,2489669.240081826
16247500,0,0,2494173.3131916476
16247650,0,0,2498865.4590030266
16247800,0,0,2426518.0987927215
16247950,0,0,2507157.004747094
16248100,0,0,2372068.045344795
16248250,0,0,2372305.5376099376
16248400,0,0,2498481.54544127
16248550,0,0,2503663.3594853994
16248700,0,0,2410872.3140383875
16248850,0,0,2419794.9584385017
16249000,0,0,2419887.3335564164
16249150,0,0,2415130.494924692
16249300,0,0,2422450.9215249484
16249450,0,0,2415614.8246021057
16249600,0,0,2409118.326028602
16249750,0,0,2413504.755839923
16249900,0,0,2413425.9320544675
16250050,0,0,2407104.367216927
16250200,0,0,2412313.968672958
16250350,0,0,2412732.1849577487
16250500,0,0,2409261.1143354997
16250650,0,0,2407099.351623375
16250800,0,0,2409101.7055396875
16250950,0,0,2416624.478657984
16251100,0,0,2414973.841934343
16251250,0,0,2410175.9895809777
16251400,0,0,2407608.8851333056
16251550,0,0,2407388.5783685716
16251700,0,0,2405440.9800962172
16251850,0,0,2409110.93299633
16252000,0,0,2414075.375607041
16252150,0,0,2410523.687340497
16252300,0,0,2411360.443320414
16252450,0,0,2412134.9524780833
16252600,0,0,2404435.3785344763
16252750,0,0,2352734.676109397
16252900,0,0,2352726.946619029
16253050,0,0,2358076.0507843066
16253200,0,0,2356665.178241494
16253350,0,0,2361149.722247859
16253500,0,0,2359535.35631076
16253650,0,0,2360358.078262318
16253800,0,0,2364429.6516816877
16253950,0,0,2360897.6864245366
16254100,0,0,2360960.0395590607
16254250,0,0,2361669.222487698
16254400,0,0,2361669.722487699
16254550,0,0,2363823.5543772187
16254700,0,0,2363291.7221806687
16254850,0,0,2357311.9702649834
16255000,0,0,2366661.350353807
16255150,0,0,2365172.86696959
16255300,0,0,2364576.406558929
16255450,0,0,2365144.1427556407
16255600,0,0,2357032.318093327
16255750,0,0,2357026.69376403
16255900,0,0,2362256.763459112
16256050,0,0,2367671.033410643
16256200,0,0,2362792.6644238783
16256350,0,0,2379727.9404248768
16256500,0,0,2379438.3538797954
16256650,0,0,2458376.199914759
16256800,0,0,2568982.0281306254
16256950,0,0,2559819.808268863
16257100,0,0,2567723.9234725125
16257250,0,0,2566925.1686775284
16257400,0,0,2561425.2757632285
16257550,0,0,2542751.483808273
16257700,0,0,2526705.0407796567
16257850,0,0,2529066.99966639
16258000,0,0,2529517.2491167053
16258150,0,0,2529537.1195677575
16258300,0,0,2530156.4811469847
16258450,0,0,2527851.7097516856
16258600,0,0,2529154.8130327817
16258750,0,0,2470238.6352916723
16258900,0,0,2473963.457241636
16259050,0,0,2469309.569333188
16259200,0,0,2469309.569333188
16259350,0,0,2469784.77370147
16259500,0,0,2467815.6862336937
16259650,0,0,2455104.5517204134
16259800,0,0,2452817.83751644
16259950,0,0,2411035.3147592344
16260100,0,0,2411147.721875951
16260250,0,0,2411124.863995694
16260400,0,0,2501614.151900004
16260550,0,0,2505407.78372239
16260700,0,0,2357500.3212656854
16260850,0,0,2358976.307874486
16261000,0,0,2403343.407251102
16261150,0,0,2403356.492261178
16261300,0,0,2405040.6964958273
16261450,0,0,2399856.851859814
16261600,0,0,2394762.339758355
16261750,0,0,2395869.4438314205
16261900,0,0,2395534.5622064406
16262050,0,0,2397158.905667514
16262200,0,0,2397169.9584340933
16262350,0,0,2398190.995392597
16262500,0,0,2384114.5891784946
16262650,0,0,2384789.8509251834
16262800,0,0,2372938.149614593
16262950,0,0,2374629.0623179195
16263100,0,0,2383060.1454967037
16263250,0,0,2384984.8258325886
16263400,0,0,2389609.802358629
16263550,0,0,2378513.8293253114
16263700,0,0,2378550.407470008
16263850,0,0,2404328.6893545487
16264000,0,0,2397610.8442530306
16264150,0,0,2401269.0302992207
16264300,0,0,2396588.164268457
16264450,0,0,2397559.428113949
16264600,0,0,2450171.9368428686
16264750,0,0,2460395.189341404
16264900,0,0,2450205.9306430183
16265050,0,0,2446397.5547807612
16265200,0,0,2446381.1480900305
16265350,0,0,2447046.250737088
16265500,0,0,2445075.038031464
16265650,0,0,2452183.8649155274
16265800,0,0,2455201.9146679267
16265950,0,0,2455143.993162748
16266100,0,0,2453695.5963483048
16266250,0,0,2452851.2443817686
16266400,0,0,2451841.4135000296
16266550,0,0,2451590.0320847146
16266700,0,0,2451195.7055932386
16266850,0,0,2453722.008251801
16267000,0,0,2453756.5839276128
16267150,0,0,2450529.9172428204
16267300,0,0,2447299.981787874
16267450,0,0,2450327.1881075525
16267600,0,0,2446385.8779489747
16267750,0,0,2444912.5294374493
16267900,0,0,2444915.551165955
16268050,0,0,2453371.497878714
16268200,0,0,2453346.0997730214
16268350,0,0,2446299.7837822866
16268500,0,0,2452683.0274969935
16268650,0,0,2453474.047541257
16268800,0,0,2453485.373270585
16268950,0,0,2447235.4318430144
16269100,0,0,2448554.152447064
16269250,0,0,2397082.120540761
16269400,0,0,2385261.800229619
16269550,0,0,2386052.917010572
16269700,0,0,2388120.2786756833
16269850,0,0,2394732.7599121653
16270000,0,0,2388110.3810039037
16270150,0,0,2389430.4123705467
16270300,0,0,2391950.5516775036
16270450,0,0,2390662.9672628986
16270600,0,0,2390697.3548173374
16270750,0,0,2386214.363342122
16270900,0,0,2525145.670263536
16271050,0,0,2527437.4140508147
16271200,0,0,2528783.227545046
16271350,0,0,2537701.2204927905
16271500,0,0,2531190.809632594
16271650,0,0,2536583.8319675755
16271800,0,0,2525548.2063936302
16271950,0,0,2533157.09863066
16272100,0,0,2533870.8144316464
16272250,0,0,2535584.44728712
16272400,0,0,2554374.7434015432
16272550,0,0,2524114.767915638
16272700,0,0,2440522.5883862395
16272850,0,0,2442707.3794501834
16273000,0,0,2436961.7674817154
16273150,0,0,2437005.634259318
16273300,0,0,2446317.709128958
16273450,0,0,2438340.359910679
16273600,0,0,2438143.7811231855
16273750,0,0,2438629.3164783996
16273900,0,0,2441268.315270356
16274050,0,0,2446527.226478214
16274200,0,0,2553200.8502225922
16274350,0,0,2545270.1699300557
16274500,0,0,2550443.7242364
16274650,0,0,2501778.185684715
16274800,0,0,2461998.08974223
16274950,0,0,2469134.5011676466
16275100,0,0,2454052.2314519184
16275250,0,0,2406075.850993628
16275400,0,0,2407646.6595582785
16275550,0,0,2410522.738275582
16275700,0,0,2417111.4499132354
16275850,0,0,2411592.228096649
16276000,0,0,2420480.581575233
16276150,0,0,2413626.9012544677
16276300,0,0,2356925.918410837
16276450,0,0,2353030.906042207
16276600,0,0,2427528.39752442
16276750,0,0,2419979.6850367635
16276900,0,0,2371826.2742901137
16277050,0,0,2416112.399278487
16277200,0,0,2416961.132766635
16277350,0,0,2412183.9668920105
16277500,0,0,2410970.4641619045
16277650,0,0,2352586.8082637712
16277800,0,0,2348268.333569641
16277950,0,0,2351980.9941670066
16278100,0,0,2359059.3439106364
16278250,0,0,2382967.9132856308
16278400,0,0,2387681.98721114
16278550,0,0,2436462.803900287
16278700,0,0,2427904.0645512943
16278850,0,0,2439052.90769074
16279000,0,0,2459453.4748112154
16279150,0,0,2460057.9569246112
16279300,0,0,2456184.9035542402
16279450,0,0,2313176.2751624733
16279600,0,0,2316641.6285448363
16279750,0,0,2314376.7779300655
16279900,0,0,2304164.8716583718
16280050,0,0,2302736.377198387
16280200,0,0,2305070.809703902
16280350,0,0,2342204.1034519463
16280500,0,0,2427464.908362117
16280650,0,0,2418135.2415580084
16280800,0,0,2412927.0685449587
16280950,0,0,2261440.900689085
16281100,0,0,2261688.0844976567
16281250,0,0,2280142.836618212
16281400,0,0,2270226.8920044643
16281550,0,0,2271051.7809550725
16281700,0,0,2368054.614682037
16281850,0,0,2371687.237196533
16282000,0,0,2389959.4767776923
16282150,0,0,2392638.5208915924
16282300,0,0,2385777.435154495
16282450,0,0,2385372.5031184964
16282600,0,0,2388362.2723110896
16282750,0,0,2396099.126847958
16282900,0,0,2409665.0730727995
16283050,0,0,2415392.7621604754
16283200,0,0,2406586.1309580253
16283350,0,0,2404393.0246332427
16283500,0,0,2404382.8838594323
16283650,0,0,2412319.809295889
16283800,0,0,2410392.2764247195
16283950,0,0,2272266.1878438927
16284100,0,0,2275453.4988188148
16284250,0,0,2300956.755627916
16284400,0,0,2320266.9681039853
16284550,0,0,2293281.1108825947
16284700,0,0,2296532.28738884
16284850,0,0,2337981.9951065723
16285000,0,0,2338512.412674902
16285150,0,0,2341145.8369967192
16285300,0,0,2341154.986738722
16285450,0,0,2336178.3865862493
16285600,0,0,2258066.437829188
16285750,0,0,2264917.9910587776
16285900,0,0,2258961.8112750594
16286050,0,0,2398318.2122594407
16286200,0,0,2500540.682775054
16286350,0,0,2507883.792487493
16286500,0,0,2497645.594130897
16286650,0,0,2493068.891524943
16286800,0,0,2235803.806998307
16286950,0,0,2250741.1506583607
16287100,0,0,2250254.3618037864
16287250,0,0,2254817.453886361
16287400,0,0,2257401.2009526957
16287550,0,0,2249529.1204502825
16287700,0,0,2308107.350171965
16287850,0,0,2308986.5281813852
16288000,0,0,2316485.9070619056
16288150,0,0,2317809.996597468
16288300,0,0,2385225.115748847
16288450,0,0,2387212.8366801552
16288600,0,0,2383330.5968278297
16288750,0,0,2387071.738881053
16288900,0,0,2389218.052243125
16289050,0,0,2382361.337380817
16289200,0,0,2382510.0235173237
16289350,0,0,2367982.0610189144
16289500,0,0,2384164.911283231
16289650,0,0,2387267.9053016095
16289800,0,0,2387147.2656645705
16289950,0,0,2392870.2405398767
16290100,0,0,2315426.7304315832
16290250,0,0,2317273.0669553056
16290400,0,0,2312447.2520548124
16290550,0,0,2311321.123999277
16290700,0,0,2311904.5669823787
16290850,0,0,2421968.5659145457
16291000,0,0,2423338.3231653688
16291150,0,0,2421834.261836393
16291300,0,0,2421839.61226694
