blocknumber,reserve UNI,reserve DAI,volume UNI for 5% slippage
12485650,0,0,154.7029957143299
12485800,0,0,157.3345642634744
12485950,0,0,156.1085948684694
12486100,0,0,222.7842378121477
12486250,0,0,222.7842378121477
12486400,0,0,221.68322904038496
12486550,0,0,221.68322904038496
12486700,0,0,221.17973474668634
12486850,0,0,221.17973474668634
12487000,0,0,220.83391451594116
12487150,0,0,220.83391451594116
12487300,0,0,225.2638183770864
12487450,0,0,247.96477303163485
12487600,0,0,245.5320649716866
12487750,0,0,244.1550995877703
12487900,0,0,244.1550995877703
12488050,0,0,244.44457327198072
12488200,0,0,244.44457327198072
12488350,0,0,244.44457327198072
12488500,0,0,245.33588483922333
12488650,0,0,244.31502307264998
12488800,0,0,244.31502307264998
12488950,0,0,251.08387681430497
12489100,0,0,251.08387681430497
12489250,0,0,253.14636487184782
12489400,0,0,253.14636487184782
12489550,0,0,257.0941838971104
12489700,0,0,257.8292113896465
12489850,0,0,260.8266420550332
12490000,0,0,260.8266420550332
12490150,0,0,242.82719275664988
12490300,0,0,242.27252148565287
12490450,0,0,185.59249872649062
12490600,0,0,192.75605659694375
12490750,0,0,195.1932123902865
12490900,0,0,195.1932123902865
12491050,0,0,195.1932123902865
12491200,0,0,195.1932123902865
12491350,0,0,195.1932123902865
12491500,0,0,195.1932123902865
12491650,0,0,201.39220178909355
12491800,0,0,201.39220178909355
12491950,0,0,165.26144121491194
12492100,0,0,165.26144121491194
12492250,0,0,165.26144121491194
12492400,0,0,165.26144121491194
12492550,0,0,165.26144121491194
12492700,0,0,162.06896574740705
12492850,0,0,162.69215006014608
12493000,0,0,158.13448311401223
12493150,0,0,158.2458008873277
12493300,0,0,158.2458008873277
12493450,0,0,158.2458008873277
12493600,0,0,158.2458008873277
12493750,0,0,158.2458008873277
12493900,0,0,155.3833864220678
12494050,0,0,158.92003201155364
12494200,0,0,158.92003201155364
12494350,0,0,158.92003201155364
12494500,0,0,158.92003201155364
12494650,0,0,156.25847596628034
12494800,0,0,156.25847596628034
12494950,0,0,156.25847596628034
12495100,0,0,157.39875412802883
12495250,0,0,157.2378630108418
12495400,0,0,156.77799419242353
12495550,0,0,153.83821935486037
12495700,0,0,153.8269835648133
12495850,0,0,151.75488954038917
12496000,0,0,239.95074096662518
12496150,0,0,239.95074096662518
12496300,0,0,239.95074096662518
12496450,0,0,239.95074096662518
12496600,0,0,242.95339124047356
12496750,0,0,242.95339124047356
12496900,0,0,240.3210276316249
12497050,0,0,236.21670012287913
12497200,0,0,234.18302227557078
12497350,0,0,231.7433720911945
12497500,0,0,152.17375208911812
12497650,0,0,204.07502863781048
12497800,0,0,204.07502863781048
12497950,0,0,153.74516818280878
12498100,0,0,153.74516818280878
12498250,0,0,153.74516818280878
12498400,0,0,153.74516818280878
12498550,0,0,147.63558820325582
12498700,0,0,146.98022141660525
12498850,0,0,146.4539056271315
12499000,0,0,146.611761984977
12499150,0,0,145.67877831518243
12499300,0,0,145.4603610748823
12499450,0,0,145.4603610748823
12499600,0,0,144.41328524210238
12499750,0,0,144.21449494620072
12499900,0,0,144.21449494620072
12500050,0,0,139.98665838764362
12500200,0,0,134.577885724745
12500350,0,0,132.28024279433419
12500500,0,0,132.28024279433419
12500650,0,0,132.28024279433419
12500800,0,0,134.51579598486535
12500950,0,0,134.51579598486535
12501100,0,0,135.16053282697055
12501250,0,0,135.9500065111812
12501400,0,0,135.8973749322339
12501550,0,0,135.3354418589662
12501700,0,0,135.3354418589662
12501850,0,0,135.3354418589662
12502000,0,0,132.0988138371844
12502150,0,0,132.04353090685473
12502300,0,0,132.270231775217
12502450,0,0,132.270231775217
12502600,0,0,132.270231775217
12502750,0,0,134.270231775217
12502900,0,0,136.74413327966377
12503050,0,0,136.74413327966377
12503200,0,0,136.74413327966377
12503350,0,0,137.55366128519645
12503500,0,0,137.69361831346524
12503650,0,0,138.62817222593472
12503800,0,0,137.4493716021938
12503950,0,0,134.9754993775331
12504100,0,0,134.9754993775331
12504250,0,0,134.9754993775331
12504400,0,0,134.9754993775331
12504550,0,0,134.9754993775331
12504700,0,0,134.9754993775331
12504850,0,0,134.9754993775331
12505000,0,0,134.9754993775331
12505150,0,0,134.9754993775331
12505300,0,0,134.07119730848913
12505450,0,0,134.07119730848913
12505600,0,0,134.07119730848913
12505750,0,0,134.78530257164667
12505900,0,0,134.71471550347624
12506050,0,0,134.71471550347624
12506200,0,0,132.31384832224458
12506350,0,0,131.467088856772
12506500,0,0,135.3194574430932
12506650,0,0,135.3194574430932
12506800,0,0,135.32896272165186
12506950,0,0,136.12052281954635
12507100,0,0,136.12052281954635
12507250,0,0,124.6144252795247
12507400,0,0,122.99257135470181
12507550,0,0,122.71857819387237
12507700,0,0,122.71857819387237
12507850,0,0,122.71857819387237
12508000,0,0,122.71857819387237
12508150,0,0,123.03300870910034
12508300,0,0,123.03300870910034
12508450,0,0,123.00880694861263
12508600,0,0,121.32551534199348
12508750,0,0,121.32551534199348
12508900,0,0,121.32551534199348
12509050,0,0,121.32551534199348
12509200,0,0,121.32551534199348
12509350,0,0,121.32551534199348
12509500,0,0,122.06642681409886
12509650,0,0,122.06642681409886
12509800,0,0,122.26116365620402
12509950,0,0,122.26116365620402
12510100,0,0,122.26116365620402
12510250,0,0,122.26116365620402
12510400,0,0,123.10211809050816
12510550,0,0,123.10211809050816
12510700,0,0,123.10211809050816
12510850,0,0,123.17152724281982
12511000,0,0,123.17152724281982
12511150,0,0,123.17152724281982
12511300,0,0,123.17152724281982
12511450,0,0,123.59257987439878
12511600,0,0,123.59257987439878
12511750,0,0,123.59257987439878
12511900,0,0,123.59257987439878
12512050,0,0,123.59257987439878
12512200,0,0,123.59257987439878
12512350,0,0,123.59257987439878
12512500,0,0,122.39844848895814
12512650,0,0,122.39844848895814
12512800,0,0,120.50155716183872
12512950,0,0,120.77735540133487
12513100,0,0,118.95086783177605
12513250,0,0,119.47718362124981
12513400,0,0,119.47718362124981
12513550,0,0,121.05613098967085
12513700,0,0,122.06579650872384
12513850,0,0,122.06579650872384
12514000,0,0,122.06579650872384
12514150,0,0,122.06579650872384
12514300,0,0,122.64916737451306
12514450,0,0,122.64916737451306
12514600,0,0,122.64916737451306
12514750,0,0,122.64916737451306
12514900,0,0,122.00947600226475
12515050,0,0,122.00947600226475
12515200,0,0,121.73444793265496
12515350,0,0,121.65541366633299
12515500,0,0,120.86935273990996
12515650,0,0,119.45410991485043
12515800,0,0,119.45410991485043
12515950,0,0,119.45410991485043
12516100,0,0,119.1171236721724
12516250,0,0,118.70385931959902
12516400,0,0,118.70385931959902
12516550,0,0,118.70385931959902
12516700,0,0,118.93454793512328
12516850,0,0,118.39142391972436
12517000,0,0,117.85004428844007
12517150,0,0,117.85004428844007
12517300,0,0,117.85004428844007
12517450,0,0,117.75004428844547
12517600,0,0,117.75004428844547
12517750,0,0,117.75004428844547
12517900,0,0,117.75004428844547
12518050,0,0,118.02315604274919
12518200,0,0,118.02315604274919
12518350,0,0,119.33894551643336
12518500,0,0,119.33894551643336
12518650,0,0,119.33894551643336
12518800,0,0,119.33894551643336
12518950,0,0,117.50364576375752
12519100,0,0,117.25597326878825
12519250,0,0,117.25597326878825
12519400,0,0,117.57153626428813
12519550,0,0,117.57153626428813
12519700,0,0,117.57153626428813
12519850,0,0,118.1046961206923
12520000,0,0,118.1046961206923
12520150,0,0,117.94634326955479
12520300,0,0,117.76149176697304
12520450,0,0,116.3861239568137
12520600,0,0,116.84127160392931
12520750,0,0,117.36758739340284
12520900,0,0,117.36758739340284
12521050,0,0,117.97419724897627
12521200,0,0,119.92814910491238
12521350,0,0,123.8452665764491
12521500,0,0,123.98584175389469
12521650,0,0,123.98584175389469
12521800,0,0,123.98584175389469
12521950,0,0,123.98584175389469
12522100,0,0,125.79096897976346
12522250,0,0,125.79096897976346
12522400,0,0,126.25561712193246
12522550,0,0,126.00201848926451
12522700,0,0,126.00201848926451
12522850,0,0,126.01411900533856
12523000,0,0,124.98947342911185
12523150,0,0,123.09267921394382
12523300,0,0,121.84167455043504
12523450,0,0,122.86727662395707
12523600,0,0,122.86727662395707
12523750,0,0,122.43135571436619
12523900,0,0,122.20471747623719
12524050,0,0,122.33359642360574
12524200,0,0,122.5780130672672
12524350,0,0,122.5780130672672
12524500,0,0,122.5780130672672
12524650,0,0,122.5780130672672
12524800,0,0,122.5780130672672
12524950,0,0,122.6306446462147
12525100,0,0,124.46431265060414
12525250,0,0,126.87801824959631
12525400,0,0,126.87801824959631
12525550,0,0,126.87801824959631
12525700,0,0,126.58151352435145
12525850,0,0,125.65016311150514
12526000,0,0,125.65016311150514
12526150,0,0,125.78059212928662
12526300,0,0,124.08027487218857
12526450,0,0,123.84924146970222
12526600,0,0,123.84924146970222
12526750,0,0,123.84924146970222
12526900,0,0,123.84924146970222
12527050,0,0,123.84924146970222
12527200,0,0,123.84924146970222
12527350,0,0,123.84924146970222
12527500,0,0,123.40163347045079
12527650,0,0,123.40163347045079
12527800,0,0,123.40163347045079
12527950,0,0,123.40163347045079
12528100,0,0,123.58689662834529
12528250,0,0,124.47498596011512
12528400,0,0,125.73260377025206
12528550,0,0,126.10059539598016
12528700,0,0,126.10059539598016
12528850,0,0,126.10059539598016
12529000,0,0,126.10059539598016
12529150,0,0,126.10059539598016
12529300,0,0,130.40612540202076
12529450,0,0,131.11665171781036
12529600,0,0,226.87587121151452
12529750,0,0,226.87587121151452
12529900,0,0,227.08579303567055
12530050,0,0,215.10567587886177
12530200,0,0,215.7372548262301
12530350,0,0,218.70964404150166
12530500,0,0,217.2611186615109
12530650,0,0,217.78743445098465
12530800,0,0,220.27737170373848
12530950,0,0,220.27737170373848
12531100,0,0,220.27737170373848
12531250,0,0,229.09650789566328
12531400,0,0,229.09650789566328
12531550,0,0,229.09650789566328
12531700,0,0,229.09650789566328
12531850,0,0,229.09650689560746
12532000,0,0,228.89650689561822
12532150,0,0,228.57139533482936
12532300,0,0,225.10695032431724
12532450,0,0,225.10695032431724
12532600,0,0,226.53779905984968
12532750,0,0,227.44747995604465
12532900,0,0,228.62248046161451
12533050,0,0,226.8786992385299
12533200,0,0,230.2223739084587
12533350,0,0,230.2223739084587
12533500,0,0,230.2223739084587
12533650,0,0,217.3571638712854
12533800,0,0,217.3571638712854
12533950,0,0,234.3233645195974
12534100,0,0,241.15894590613433
12534250,0,0,239.33952088824853
12534400,0,0,239.33952088824853
12534550,0,0,239.33952088824853
12534700,0,0,239.33952088824853
12534850,0,0,239.33952088824853
12535000,0,0,239.47109983561685
12535150,0,0,239.47109983561685
12535300,0,0,239.46060660945054
12535450,0,0,233.84302437744057
12535600,0,0,216.34508917628037
12535750,0,0,216.34508917628037
12535900,0,0,210.25763049036047
12536050,0,0,220.22763048982384
12536200,0,0,220.22763048982384
12536350,0,0,215.27745637263413
12536500,0,0,216.86554262544573
12536650,0,0,216.86554262544573
12536800,0,0,213.2501440963063
12536950,0,0,213.2501440963063
12537100,0,0,212.178482750854
12537250,0,0,212.178482750854
12537400,0,0,209.0922430201122
12537550,0,0,208.43973002875535
12537700,0,0,208.43973002875535
12537850,0,0,211.67625485311297
12538000,0,0,210.2214970061447
12538150,0,0,210.46756281840058
12538300,0,0,210.46756281840058
12538450,0,0,210.46756281840058
12538600,0,0,206.90029496053492
12538750,0,0,210.91389466619495
12538900,0,0,210.91389466619495
12539050,0,0,210.2469573458183
12539200,0,0,212.40185208260672
12539350,0,0,212.4021970116515
12539500,0,0,214.14329270828247
12539650,0,0,214.14329270828247
12539800,0,0,214.14329270828247
12539950,0,0,224.24760346330507
12540100,0,0,224.24760346330507
12540250,0,0,224.24760346330507
12540400,0,0,224.24760346330507
12540550,0,0,218.49412136440705
12540700,0,0,218.49412136440705
12540850,0,0,218.47383567779875
12541000,0,0,217.10150516322696
12541150,0,0,216.75649293577231
12541300,0,0,216.70226265606044
12541450,0,0,216.70226265606044
12541600,0,0,215.6793543736913
12541750,0,0,210.358794525099
12541900,0,0,207.24096444558594
12542050,0,0,206.4701893711618
12542200,0,0,206.4701893711618
12542350,0,0,212.55253140124253
12542500,0,0,212.55253140124253
12542650,0,0,215.6925456591772
12542800,0,0,215.77716345521242
12542950,0,0,215.77716345521242
12543100,0,0,213.9879282477915
12543250,0,0,207.5913046417406
12543400,0,0,207.5913046417406
12543550,0,0,245.9513761862229
12543700,0,0,245.9513761862229
12543850,0,0,246.768931557089
12544000,0,0,246.768931557089
12544150,0,0,237.10775243890092
12544300,0,0,237.31147534732216
12544450,0,0,237.31147534732216
12544600,0,0,338.72365430834265
12544750,0,0,338.72365430834265
12544900,0,0,335.72365430850414
12545050,0,0,334.7004901246946
12545200,0,0,314.8877201604801
12545350,0,0,334.64420676823113
12545500,0,0,333.37469478171136
12545650,0,0,333.37469478171136
12545800,0,0,311.4347512562673
12545950,0,0,311.4347512562673
12546100,0,0,332.4076065194654
12546250,0,0,332.4076065194654
12546400,0,0,315.2832298134628
12546550,0,0,315.7163404575601
12546700,0,0,315.7163404575601
12546850,0,0,315.7163404575601
12547000,0,0,315.7163404575601
12547150,0,0,315.7163404575601
12547300,0,0,315.7163404575601
12547450,0,0,338.3852515983688
12547600,0,0,339.43812939456285
12547750,0,0,339.43812939456285
12547900,0,0,315.53463546070645
12548050,0,0,315.5288459870227
12548200,0,0,314.1385689930894
12548350,0,0,314.1385689930894
12548500,0,0,338.05188081639255
12548650,0,0,317.9677669902285
12548800,0,0,317.9677669902285
12548950,0,0,320.07140418738277
12549100,0,0,320.07140418738277
12549250,0,0,325.77654342997823
12549400,0,0,325.77654342997823
12549550,0,0,317.04720026424775
12549700,0,0,317.7719252254635
12549850,0,0,317.7719252254635
12550000,0,0,268.11311179645594
12550150,0,0,268.11311179645594
12550300,0,0,268.10111179645656
12550450,0,0,268.10111179645656
12550600,0,0,268.10111179645656
12550750,0,0,287.4442858150462
12550900,0,0,287.4442858150462
12551050,0,0,325.79069025770275
12551200,0,0,325.79069025770275
12551350,0,0,325.79069025770275
12551500,0,0,323.66676574866983
12551650,0,0,335.9059723006018
12551800,0,0,335.9059723006018
12551950,0,0,335.9059723006018
12552100,0,0,316.98044980703344
12552250,0,0,317.082360333349
12552400,0,0,317.090255070191
12552550,0,0,317.09182618036016
12552700,0,0,317.09182618036016
12552850,0,0,317.09182618036016
12553000,0,0,321.2984190773601
12553150,0,0,318.94097329352326
12553300,0,0,318.94097329352326
12553450,0,0,339.24443558734595
12553600,0,0,339.14766586475537
12553750,0,0,327.6933645430106
12553900,0,0,327.66704875353685
12554050,0,0,327.66704875353685
12554200,0,0,324.0725444850077
12554350,0,0,323.9179962525309
12554500,0,0,323.84957519989916
12554650,0,0,323.84957519989916
12554800,0,0,323.84957519989916
12554950,0,0,330.92982883815824
12555100,0,0,330.92982883815824
12555250,0,0,330.7985505641406
12555400,0,0,326.3614486256291
12555550,0,0,324.1050347472499
12555700,0,0,323.84187685251277
12555850,0,0,323.84187685251277
12556000,0,0,324.9992227769691
12556150,0,0,324.9992227769691
12556300,0,0,325.0939596190743
12556450,0,0,325.0939596190743
12556600,0,0,325.0939596190743
12556750,0,0,315.9843219161433
12556900,0,0,315.9843219161433
12557050,0,0,315.3667083054102
12557200,0,0,315.3667083054102
12557350,0,0,330.8591600312403
12557500,0,0,330.90734107924516
12557650,0,0,319.4093553930831
12557800,0,0,319.4093553930831
12557950,0,0,320.0738001639908
12558100,0,0,323.0409615899024
12558250,0,0,323.0409615899024
12558400,0,0,323.0409615899024
12558550,0,0,327.99482875834946
12558700,0,0,327.99482875834946
12558850,0,0,330.523960415835
12559000,0,0,327.2191938054999
12559150,0,0,327.2191938054999
12559300,0,0,338.2409151152194
12559450,0,0,337.38485943112414
12559600,0,0,337.38485943112414
12559750,0,0,323.37557691718837
12559900,0,0,327.39075654598025
12560050,0,0,327.39075654598025
12560200,0,0,326.49128626261324
12560350,0,0,326.49128626261324
12560500,0,0,326.49128626261324
12560650,0,0,326.49128626261324
12560800,0,0,326.49128626261324
12560950,0,0,326.49128626261324
12561100,0,0,326.49128626261324
12561250,0,0,319.7233322302396
12561400,0,0,319.7233322302396
12561550,0,0,321.3586082190327
12561700,0,0,321.3586082190327
12561850,0,0,321.3586082190327
12562000,0,0,315.76410037063323
12562150,0,0,316.3778809663774
12562300,0,0,316.38063517278414
12562450,0,0,316.5911614885735
12562600,0,0,316.5911614885735
12562750,0,0,316.5911614885735
12562900,0,0,313.790684857019
12563050,0,0,313.790684857019
12563200,0,0,313.790684857019
12563350,0,0,313.790684857019
12563500,0,0,313.790684857019
12563650,0,0,313.790684857019
12563800,0,0,313.34891886773795
12563950,0,0,313.34891886773795
12564100,0,0,313.34891886773795
12564250,0,0,313.34891886773795
12564400,0,0,313.34891886773795
12564550,0,0,312.58538407961197
12564700,0,0,312.88102919629756
12564850,0,0,313.22016359403193
12565000,0,0,335.2775750528384
12565150,0,0,335.2775750528384
12565300,0,0,337.3774203277545
12565450,0,0,337.3774203277545
12565600,0,0,337.3774203277545
12565750,0,0,337.3774203277545
12565900,0,0,337.3773670431025
12566050,0,0,327.4836176383971
12566200,0,0,327.4836176383971
12566350,0,0,328.9043938316501
12566500,0,0,287.3816839938044
12566650,0,0,328.53575312352615
12566800,0,0,328.53575312352615
12566950,0,0,328.53575312352615
12567100,0,0,312.3549419058521
12567250,0,0,312.3549419058521
12567400,0,0,315.13475372087225
12567550,0,0,315.13475372087225
12567700,0,0,314.7455023595454
