blocknumber,reserve USDT,reserve WBTC,volume USDT for 5% slippage
10954750,0,0,2563.2252495789508
10954900,0,0,2563.2252495789508
10955050,0,0,2563.2252495789508
10955200,0,0,2563.2252495789508
10955350,0,0,2563.2252495789508
10955500,0,0,2563.2252495789508
10955650,0,0,2563.2252495789508
10955800,0,0,2560.2929204210523
10955950,0,0,2560.2929204210523
10956100,0,0,2563.0813965789494
10956250,0,0,2563.0813965789494
10956400,0,0,2563.0813965789494
10956550,0,0,2563.0813965789494
10956700,0,0,2563.0813965789494
10956850,0,0,2563.0813965789494
10957000,0,0,2563.0813965789494
10957150,0,0,2563.0813965789494
10957300,0,0,2581.8324021052613
10957450,0,0,2575.096875578951
10957600,0,0,2575.096875578951
10957750,0,0,2575.096875578951
10957900,0,0,2575.096875578951
10958050,0,0,2577.9436730526286
10958200,0,0,2577.9436730526286
10958350,0,0,2575.8814593157877
10958500,0,0,2564.617597263161
10958650,0,0,2564.617597263161
10958800,0,0,2557.856328684211
10958950,0,0,2557.856328684211
10959100,0,0,2558.315294526321
10959250,0,0,2562.927698157895
10959400,0,0,2562.927698157895
10959550,0,0,2568.5743559999974
10959700,0,0,2568.5743559999974
10959850,0,0,2568.5743559999974
10960000,0,0,2570.9144306842063
10960150,0,0,2572.789431473684
10960300,0,0,2572.789431473684
10960450,0,0,2585.1644644210464
10960600,0,0,2585.1644644210464
10960750,0,0,2585.1644644210464
10960900,0,0,2585.1644644210464
10961050,0,0,2585.1644644210464
10961200,0,0,2578.3679417368403
10961350,0,0,2578.3679417368403
10961500,0,0,2578.3679417368403
10961650,0,0,2559.8188763684157
10961800,0,0,2566.9712089999957
10961950,0,0,2566.9712089999957
10962100,0,0,2566.9712089999957
10962250,0,0,2566.9712089999957
10962400,0,0,2580.655419526316
10962550,0,0,2578.223186157891
10962700,0,0,2578.223186157891
10962850,0,0,2578.223186157891
10963000,0,0,2578.223186157891
10963150,0,0,2565.256161947371
10963300,0,0,2565.256161947371
10963450,0,0,2565.256161947371
10963600,0,0,2565.256161947371
10963750,0,0,2565.256161947371
10963900,0,0,2558.4192913157895
10964050,0,0,2556.8358580526256
10964200,0,0,2556.8358580526256
10964350,0,0,2557.4658613684223
10964500,0,0,2557.4658613684223
10964650,0,0,2561.2045782631612
10964800,0,0,2561.2045782631612
10964950,0,0,2566.578000842106
10965100,0,0,2566.578000842106
10965250,0,0,2566.578000842106
10965400,0,0,2566.578000842106
10965550,0,0,2566.578000842106
10965700,0,0,2566.578000842106
10965850,0,0,2566.578000842106
10966000,0,0,2566.578000842106
10966150,0,0,2566.578000842106
10966300,0,0,2560.8992275263154
10966450,0,0,2560.8992275263154
10966600,0,0,2560.8992275263154
10966750,0,0,2573.1249541052675
10966900,0,0,2573.1249541052675
10967050,0,0,2573.1249541052675
10967200,0,0,2573.1249541052675
10967350,0,0,2573.1249541052675
10967500,0,0,2573.1249541052675
10967650,0,0,2577.6996230000004
10967800,0,0,2581.509571368413
10967950,0,0,2581.509571368413
10968100,0,0,2581.509571368413
10968250,0,0,2589.459420526313
10968400,0,0,2586.9353902105213
10968550,0,0,2586.9353902105213
10968700,0,0,2586.9353902105213
10968850,0,0,2586.9353902105213
10969000,0,0,2586.9353902105213
10969150,0,0,2586.9353902105213
10969300,0,0,2586.935391263156
10969450,0,0,2586.935391263156
10969600,0,0,2586.935391263156
10969750,0,0,2598.479606368419
10969900,0,0,2598.479606368419
10970050,0,0,2598.479606368419
10970200,0,0,2596.6040425263127
10970350,0,0,2596.6040425263127
10970500,0,0,2592.8674751052604
10970650,0,0,2592.6922119473747
10970800,0,0,2592.6922119473747
10970950,0,0,2592.6922119473747
10971100,0,0,2592.6922119473747
10971250,0,0,2528.9927985789473
10971400,0,0,2528.9927985789473
10971550,0,0,2528.9927985789473
10971700,0,0,2528.9927985789473
10971850,0,0,2539.3025908421114
10972000,0,0,2539.3025908421114
10972150,0,0,2539.3025908421114
10972300,0,0,2550.5038879473723
10972450,0,0,2550.5038879473723
10972600,0,0,2550.5038879473723
10972750,0,0,2550.5038879473723
10972900,0,0,2550.5038879473723
10973050,0,0,2550.5038879473723
10973200,0,0,2550.5038879473723
10973350,0,0,2550.5038879473723
10973500,0,0,2561.0302037368456
10973650,0,0,2561.0302037368456
10973800,0,0,2561.0302037368456
10973950,0,0,2561.0302037368456
10974100,0,0,2561.0302037368456
10974250,0,0,2561.0302037368456
10974400,0,0,2561.0302037368456
10974550,0,0,2561.0302037368456
10974700,0,0,2553.72133268421
10974850,0,0,2553.72133268421
10975000,0,0,2524.79639542105
10975150,0,0,2524.79639542105
10975300,0,0,2524.79639542105
10975450,0,0,2536.923872105268
10975600,0,0,2536.923872105268
10975750,0,0,2536.923872105268
10975900,0,0,2536.923872105268
10976050,0,0,2528.078121105267
10976200,0,0,2528.078121105267
10976350,0,0,2528.2868975789534
10976500,0,0,2528.2868975789534
10976650,0,0,2528.2868975789534
10976800,0,0,2529.984419473687
10976950,0,0,2532.645331421052
10977100,0,0,2532.645331421052
10977250,0,0,2538.958771368423
10977400,0,0,2538.958771368423
10977550,0,0,2540.26823505263
10977700,0,0,2544.4160187368398
10977850,0,0,2544.4160187368398
10978000,0,0,2544.4160187368398
10978150,0,0,2544.4160187368398
10978300,0,0,2544.4160187368398
10978450,0,0,2544.4160187368398
10978600,0,0,2545.4686503157936
10978750,0,0,2545.4686503157936
10978900,0,0,2545.4686503157936
10979050,0,0,2545.4686503157936
10979200,0,0,2530.066010789473
10979350,0,0,2540.4480435263104
10979500,0,0,2540.4480435263104
10979650,0,0,2544.072961315789
10979800,0,0,2544.072961315789
10979950,0,0,2544.7966986842075
10980100,0,0,2546.609704263159
10980250,0,0,2553.226841368414
10980400,0,0,2551.3933487894756
10980550,0,0,2551.3933487894756
10980700,0,0,2551.3933487894756
10980850,0,0,2551.3933487894756
10981000,0,0,2551.3933487894756
10981150,0,0,2551.3933487894756
10981300,0,0,2551.3933487894756
10981450,0,0,2551.3933487894756
10981600,0,0,2551.3933487894756
10981750,0,0,2556.919664578949
10981900,0,0,2556.919664578949
10982050,0,0,2556.919664578949
10982200,0,0,2556.919664578949
10982350,0,0,2556.919664578949
10982500,0,0,2556.919664578949
10982650,0,0,2556.919664578949
10982800,0,0,2556.919664578949
10982950,0,0,2556.919664578949
10983100,0,0,2556.919664578949
10983250,0,0,2556.919664578949
10983400,0,0,2552.908362315793
10983550,0,0,2552.908362315793
10983700,0,0,2552.908362315793
10983850,0,0,2552.908362315793
10984000,0,0,2552.908362315793
10984150,0,0,2552.908362315793
10984300,0,0,2556.5565143684216
10984450,0,0,2556.5565143684216
10984600,0,0,2556.5565143684216
10984750,0,0,2556.5565143684216
10984900,0,0,2556.5565143684216
10985050,0,0,2565.529399842111
10985200,0,0,2565.529399842111
10985350,0,0,2565.3399690526276
10985500,0,0,2565.3399690526276
10985650,0,0,2549.2337578421066
10985800,0,0,2549.2337578421066
10985950,0,0,2570.289553789473
10986100,0,0,2566.015247368421
10986250,0,0,2566.015247368421
10986400,0,0,2552.7460533684134
10986550,0,0,2562.4909421052726
10986700,0,0,2562.4909421052726
10986850,0,0,2562.4909421052726
10987000,0,0,2562.4909421052726
10987150,0,0,2562.4909421052726
10987300,0,0,2562.4909421052726
10987450,0,0,2562.4909421052726
10987600,0,0,2562.4909421052726
10987750,0,0,2562.4909421052726
10987900,0,0,2562.4909421052726
10988050,0,0,2562.9485005789466
10988200,0,0,2564.0814628947337
10988350,0,0,2566.7386657894676
10988500,0,0,2566.7386657894676
10988650,0,0,2566.7386657894676
10988800,0,0,2566.7386657894676
10988950,0,0,2566.7386657894676
10989100,0,0,2566.7386657894676
10989250,0,0,2566.7386657894676
10989400,0,0,2566.7386657894676
10989550,0,0,2566.7386657894676
10989700,0,0,2566.7386657894676
10989850,0,0,2566.7386657894676
10990000,0,0,2566.7386657894676
10990150,0,0,2566.7386657894676
10990300,0,0,2566.7386657894676
10990450,0,0,2566.7386657894676
10990600,0,0,2566.7386657894676
10990750,0,0,2561.1671784736827
10990900,0,0,2561.1671784736827
10991050,0,0,2561.1671784736827
10991200,0,0,2561.1671784736827
10991350,0,0,2561.1671784736827
10991500,0,0,2561.1671784736827
10991650,0,0,2566.772245789478
10991800,0,0,2566.772245789478
10991950,0,0,2566.772245789478
10992100,0,0,2567.5657366842206
10992250,0,0,2567.5657366842206
10992400,0,0,2567.5657366842206
10992550,0,0,2567.5657366842206
10992700,0,0,2578.2053999473646
10992850,0,0,2578.2053999473646
10993000,0,0,2578.2053999473646
10993150,0,0,2578.2053999473646
10993300,0,0,2578.2053999473646
10993450,0,0,2578.2053999473646
10993600,0,0,2578.2053999473646
10993750,0,0,2578.2053999473646
10993900,0,0,2578.2053999473646
10994050,0,0,2578.2053999473646
10994200,0,0,2578.2053999473646
10994350,0,0,2572.5842234736847
10994500,0,0,2572.5842234736847
10994650,0,0,2572.5842234736847
10994800,0,0,2572.5842234736847
10994950,0,0,2567.397549000001
10995100,0,0,2567.397549000001
10995250,0,0,2567.397549000001
10995400,0,0,2567.397549000001
10995550,0,0,2567.397549000001
10995700,0,0,2567.397549000001
10995850,0,0,2567.397549000001
10996000,0,0,2567.397549000001
10996150,0,0,2567.397549000001
10996300,0,0,2567.397549000001
10996450,0,0,2571.7316988421007
10996600,0,0,2571.7316988421007
10996750,0,0,2571.7316988421007
10996900,0,0,2571.7316988421007
10997050,0,0,2572.2707233157926
10997200,0,0,2572.2707233157926
10997350,0,0,2572.2707233157926
10997500,0,0,2572.2707233157926
10997650,0,0,2575.773814578948
10997800,0,0,2575.773814578948
10997950,0,0,2575.0542216842077
10998100,0,0,2579.7456940526317
10998250,0,0,2579.7456940526317
10998400,0,0,2579.7456940526317
10998550,0,0,2592.9105973157857
10998700,0,0,2592.9105973157857
10998850,0,0,2592.9105973157857
10999000,0,0,2592.9105973157857
10999150,0,0,2587.2577712105194
10999300,0,0,2587.2577712105194
10999450,0,0,2581.72010152632
10999600,0,0,2581.72010152632
10999750,0,0,2581.72010152632
10999900,0,0,2581.72010152632
11000050,0,0,2581.72010152632
11000200,0,0,2581.72010152632
11000350,0,0,2581.72010152632
11000500,0,0,2581.72010152632
11000650,0,0,2581.72010152632
11000800,0,0,2581.72010152632
11000950,0,0,2581.72010152632
11001100,0,0,2581.72010152632
11001250,0,0,2577.049684052632
11001400,0,0,2577.049684052632
11001550,0,0,2577.049684052632
11001700,0,0,2577.049684052632
11001850,0,0,2577.049684052632
11002000,0,0,2577.049684052632
11002150,0,0,2577.049684052632
11002300,0,0,2565.0124103684284
11002450,0,0,2565.0124103684284
11002600,0,0,2581.267451736836
11002750,0,0,2579.0108722105215
11002900,0,0,2571.116135368422
11003050,0,0,2571.116135368422
11003200,0,0,2571.116135368422
11003350,0,0,2571.116135368422
11003500,0,0,2571.116135368422
11003650,0,0,2580.943979578944
11003800,0,0,2580.943979578944
11003950,0,0,2580.943979578944
11004100,0,0,2566.1435384736906
11004250,0,0,2548.8389039473695
11004400,0,0,2565.558265631582
11004550,0,0,2558.179877263159
11004700,0,0,2558.179877263159
11004850,0,0,2558.179877263159
11005000,0,0,2558.179877263159
11005150,0,0,2558.179877263159
11005300,0,0,2558.179877263159
11005450,0,0,2558.179877263159
11005600,0,0,2558.179877263159
11005750,0,0,2558.179877263159
11005900,0,0,2556.820594263154
11006050,0,0,2562.028051000001
11006200,0,0,2562.028051000001
11006350,0,0,2562.028051000001
11006500,0,0,2562.028051000001
11006650,0,0,2562.028051000001
11006800,0,0,2566.125803157898
11006950,0,0,2566.125803157898
11007100,0,0,2566.125803157898
11007250,0,0,2566.125803157898
11007400,0,0,2566.125803157898
11007550,0,0,2566.125803157898
11007700,0,0,2566.125803157898
11007850,0,0,2566.125803157898
11008000,0,0,2566.125803157898
11008150,0,0,2558.6415954210534
11008300,0,0,2558.6415954210534
11008450,0,0,2560.8824975263124
11008600,0,0,2562.668226157897
11008750,0,0,2570.0366472105306
11008900,0,0,2570.0366472105306
11009050,0,0,2570.0366472105306
11009200,0,0,2570.0366472105306
11009350,0,0,2570.0366472105306
11009500,0,0,2570.0366472105306
11009650,0,0,2570.0366472105306
11009800,0,0,2570.0366472105306
11009950,0,0,2561.0472903157934
11010100,0,0,2561.0472903157934
11010250,0,0,2578.810692263156
11010400,0,0,2577.4284096842093
11010550,0,0,2577.4284096842093
11010700,0,0,2577.4284096842093
11010850,0,0,2577.4284096842093
11011000,0,0,2577.4284096842093
11011150,0,0,2577.4284096842093
11011300,0,0,2577.4284096842093
11011450,0,0,2576.877352631578
11011600,0,0,2571.2586734736833
11011750,0,0,2567.733817157896
11011900,0,0,2567.733817157896
11012050,0,0,2567.733817157896
11012200,0,0,2567.733817157896
11012350,0,0,2564.0507595263116
11012500,0,0,2564.0507595263116
11012650,0,0,2558.9212212105267
11012800,0,0,2558.9212212105267
11012950,0,0,2564.192773421055
11013100,0,0,2564.192773421055
11013250,0,0,2564.192773421055
11013400,0,0,2564.192773421055
11013550,0,0,2564.192773421055
11013700,0,0,2564.192773421055
11013850,0,0,2562.3706724210497
11014000,0,0,2547.1675822631587
11014150,0,0,2548.902033210521
11014300,0,0,2548.902033210521
11014450,0,0,2548.902033210521
11014600,0,0,2564.0761165789445
11014750,0,0,2561.339199421054
11014900,0,0,2561.339199421054
11015050,0,0,2561.339199421054
11015200,0,0,2575.102628473687
11015350,0,0,2596.787663000003
11015500,0,0,2596.787663000003
11015650,0,0,2596.787663000003
11015800,0,0,2607.349716263154
11015950,0,0,2607.349716263154
11016100,0,0,2607.349716263154
11016250,0,0,2604.413253052633
11016400,0,0,2604.413253052633
11016550,0,0,2604.413253052633
11016700,0,0,2607.7144773684195
11016850,0,0,2607.1801327368375
11017000,0,0,2607.1801327368375
11017150,0,0,2604.606358684214
11017300,0,0,2604.606358684214
11017450,0,0,2604.606358684214
11017600,0,0,2604.606358684214
11017750,0,0,2602.880735421051
11017900,0,0,2600.630957894733
11018050,0,0,2600.630957894733
11018200,0,0,2594.162157999999
11018350,0,0,2600.1389392105266
11018500,0,0,2600.1389392105266
11018650,0,0,2600.1389392105266
11018800,0,0,2600.1389392105266
11018950,0,0,2594.1971703157833
11019100,0,0,2594.1971703157833
11019250,0,0,2594.1971703157833
11019400,0,0,2594.1971703157833
11019550,0,0,2594.1971703157833
11019700,0,0,2594.1971703157833
11019850,0,0,2594.1971703157833
11020000,0,0,2594.1971703157833
11020150,0,0,2594.1971703157833
11020300,0,0,2594.1971703157833
11020450,0,0,2594.1971703157833
11020600,0,0,2594.1971703157833
11020750,0,0,2594.1971703157833
11020900,0,0,2612.8845619999993
11021050,0,0,2563.5001472105214
11021200,0,0,2567.7450493684228
11021350,0,0,2567.7450493684228
11021500,0,0,2569.7631709999987
11021650,0,0,2569.7631709999987
11021800,0,0,2571.129312421057
11021950,0,0,2571.129312421057
11022100,0,0,2571.129312421057
11022250,0,0,2571.129312421057
11022400,0,0,2571.129312421057
11022550,0,0,2571.129312421057
11022700,0,0,2571.129312421057
11022850,0,0,2571.129312421057
11023000,0,0,2571.129312421057
11023150,0,0,2571.129312421057
11023300,0,0,2571.129312421057
11023450,0,0,2571.129312421057
11023600,0,0,2571.129312421057
11023750,0,0,2571.129312421057
11023900,0,0,2571.129312421057
11024050,0,0,2570.063042105263
11024200,0,0,2570.063042105263
11024350,0,0,2570.063042105263
11024500,0,0,2570.063042105263
11024650,0,0,2570.063042105263
11024800,0,0,2570.063042105263
11024950,0,0,2570.063042105263
11025100,0,0,2611.3337252631536
11025250,0,0,2605.796019473688
11025400,0,0,2611.142896000005
11025550,0,0,2611.142896000005
11025700,0,0,2605.6304935263106
11025850,0,0,2595.235007315794
11026000,0,0,2608.626283000005
11026150,0,0,2608.626283000005
11026300,0,0,2608.626283000005
11026450,0,0,2608.626283000005
11026600,0,0,2608.626283000005
11026750,0,0,2608.626283000005
11026900,0,0,2608.626283000005
11027050,0,0,2603.750994000002
11027200,0,0,2589.7753043684133
11027350,0,0,2589.7753043684133
11027500,0,0,2589.7753043684133
11027650,0,0,2592.775304368428
11027800,0,0,2592.775304368428
11027950,0,0,2593.2263464210555
11028100,0,0,2593.2263464210555
11028250,0,0,2594.25769910527
11028400,0,0,2594.454416473687
11028550,0,0,2598.4096431578873
11028700,0,0,2598.4096431578873
11028850,0,0,2598.4096431578873
11029000,0,0,2583.841232894738
11029150,0,0,2598.4824222105162
11029300,0,0,2598.4824222105162
11029450,0,0,2598.4824222105162
11029600,0,0,2598.4824222105162
11029750,0,0,2603.567867052632
11029900,0,0,2603.567867052632
11030050,0,0,2603.567867052632
11030200,0,0,2603.567867052632
11030350,0,0,2603.567867052632
11030500,0,0,2603.2276153157873
11030650,0,0,2603.2276153157873
11030800,0,0,2585.371672473688
11030950,0,0,2585.371672473688
11031100,0,0,2585.371672473688
11031250,0,0,2585.371672473688
11031400,0,0,2593.1943858421073
11031550,0,0,2593.1943858421073
11031700,0,0,2593.1943858421073
11031850,0,0,2593.1943858421073
11032000,0,0,2593.1943858421073
11032150,0,0,2591.7801679473705
11032300,0,0,2591.7801679473705
11032450,0,0,2591.7801679473705
11032600,0,0,2591.7801679473705
11032750,0,0,2591.7801679473705
11032900,0,0,2603.8583227894705
11033050,0,0,2603.839766789468
11033200,0,0,2603.839766789468
11033350,0,0,2603.839766789468
11033500,0,0,2603.839766789468
11033650,0,0,2603.839766789468
11033800,0,0,2603.839766789468
11033950,0,0,2603.839766789468
11034100,0,0,2614.7976932105303
11034250,0,0,2607.6439637894655
11034400,0,0,2607.6439637894655
11034550,0,0,2604.633851736842
11034700,0,0,2604.633851736842
11034850,0,0,2604.633851736842
11035000,0,0,2604.633851736842
11035150,0,0,2611.7191416315836
11035300,0,0,2611.7191416315836
11035450,0,0,2611.7191416315836
11035600,0,0,2611.7191416315836
11035750,0,0,2611.7191416315836
11035900,0,0,2613.528698105263
11036050,0,0,2613.528698105263
11036200,0,0,2613.528698105263
11036350,0,0,2613.528698105263
11036500,0,0,2607.611172578945
11036650,0,0,2607.611172578945
11036800,0,0,2605.3488273157855
11036950,0,0,2605.3488273157855
11037100,0,0,2605.296576789471
11037250,0,0,2605.296576789471
11037400,0,0,2605.296576789471
11037550,0,0,2605.296576789471
11037700,0,0,2605.296576789471
11037850,0,0,2605.296576789471
11038000,0,0,2605.296576789471
11038150,0,0,2610.270824631574
11038300,0,0,2610.270824631574
11038450,0,0,2609.984719315791
11038600,0,0,2609.984719315791
11038750,0,0,2609.984719315791
11038900,0,0,2609.984719315791
11039050,0,0,2609.984719315791
11039200,0,0,2609.984719315791
11039350,0,0,2606.0605388947442
11039500,0,0,2606.0605388947442
11039650,0,0,2606.0605388947442
11039800,0,0,2606.0605388947442
11039950,0,0,2606.0605388947442
11040100,0,0,2606.0605388947442
11040250,0,0,2606.0605388947442
11040400,0,0,2606.0605388947442
11040550,0,0,2585.873555210528
11040700,0,0,2585.873555210528
11040850,0,0,2585.873555210528
