blocknumber,reserve COMP,reserve WETH,volume COMP for 5% slippage
16495300,0,0,195.4336861430317
16495450,0,0,195.4353266261789
16495600,0,0,195.35401772831273
16495750,0,0,195.35401772831273
16495900,0,0,195.35401772831273
16496050,0,0,197.28686349334976
16496200,0,0,197.43008520932472
16496350,0,0,197.43008520932472
16496500,0,0,192.4326902682519
16496650,0,0,192.4326902682519
16496800,0,0,192.4326902682519
16496950,0,0,192.4326902682519
16497100,0,0,192.4326902682519
16497250,0,0,194.57795517027745
16497400,0,0,198.66237742322886
16497550,0,0,198.66237742322886
16497700,0,0,198.3150063088221
16497850,0,0,190.23329476789792
16498000,0,0,190.23329476789792
16498150,0,0,190.23329476789792
16498300,0,0,190.43807144378712
16498450,0,0,190.37918936295995
16498600,0,0,190.37918936295995
16498750,0,0,190.37918936295995
16498900,0,0,190.37918936295995
16499050,0,0,190.37918936295995
16499200,0,0,190.37918936295995
16499350,0,0,190.1746768547012
16499500,0,0,188.88164298151798
16499650,0,0,186.20370498909998
16499800,0,0,186.20370498909998
16499950,0,0,179.64722675000678
16500100,0,0,178.78589867658675
16500250,0,0,187.60701962267424
16500400,0,0,179.6493091863996
16500550,0,0,181.1203442540974
16500700,0,0,184.75271814282843
16500850,0,0,183.03036686050783
16501000,0,0,183.03036686050783
16501150,0,0,184.00242142169162
16501300,0,0,184.00242142169162
16501450,0,0,182.41936225136203
16501600,0,0,186.04659589037897
16501750,0,0,186.04659589037897
16501900,0,0,186.04659589037897
16502050,0,0,186.15311723281275
16502200,0,0,186.16342397514472
16502350,0,0,181.79107466337615
16502500,0,0,193.21412293223085
16502650,0,0,193.51959061250642
16502800,0,0,193.51959061250642
16502950,0,0,193.51959061250642
16503100,0,0,187.72324421875695
16503250,0,0,187.72324421875695
16503400,0,0,187.7527430909902
16503550,0,0,187.7527430909902
16503700,0,0,187.7527430909902
16503850,0,0,193.19741347137233
16504000,0,0,193.19741347137233
16504150,0,0,187.4419774321632
16504300,0,0,187.66506874867676
16504450,0,0,187.66506874867676
16504600,0,0,192.7902762021096
16504750,0,0,192.3879534218103
16504900,0,0,184.93262264217304
16505050,0,0,181.8692659599979
16505200,0,0,181.8692659599979
16505350,0,0,181.8991650768906
16505500,0,0,186.35818757892574
16505650,0,0,186.35818757892574
16505800,0,0,186.34898051060262
16505950,0,0,183.92685100135793
16506100,0,0,183.92685100135793
16506250,0,0,183.92685100135793
16506400,0,0,183.97297818191544
16506550,0,0,183.97297818191544
16506700,0,0,188.93900032863132
16506850,0,0,189.46734916957146
16507000,0,0,189.46734916957146
16507150,0,0,189.46734916957146
16507300,0,0,189.64972551593704
16507450,0,0,189.66139283996884
16507600,0,0,189.66139283996884
16507750,0,0,189.3910000587225
16507900,0,0,189.3910000587225
16508050,0,0,189.7003022801132
16508200,0,0,189.7003022801132
16508350,0,0,189.69010159418758
16508500,0,0,189.69010159418758
16508650,0,0,189.69010159418758
16508800,0,0,189.69010159418758
16508950,0,0,189.69010159418758
16509100,0,0,188.91908164987484
16509250,0,0,188.91908164987484
16509400,0,0,188.91908164987484
16509550,0,0,188.91908164987484
16509700,0,0,188.91908164987484
16509850,0,0,189.38717751984512
16510000,0,0,189.38717751984512
16510150,0,0,189.38717751984512
16510300,0,0,189.38717751984512
16510450,0,0,189.38717751984512
16510600,0,0,189.38717751984512
16510750,0,0,189.38717751984512
16510900,0,0,189.38717751984512
16511050,0,0,189.38717751984512
16511200,0,0,188.97072790496753
16511350,0,0,188.52408098237532
16511500,0,0,188.4018609823819
16511650,0,0,182.814460516285
16511800,0,0,182.814460516285
16511950,0,0,182.81496516321914
16512100,0,0,182.81496516321914
16512250,0,0,183.64250213246692
16512400,0,0,188.8992245872791
16512550,0,0,188.8992245872791
16512700,0,0,188.8992245872791
16512850,0,0,188.8992245872791
16513000,0,0,189.0117512195352
16513150,0,0,189.0117512195352
16513300,0,0,189.0117512195352
16513450,0,0,186.61479296201176
16513600,0,0,184.43518884765973
16513750,0,0,191.5191608087539
16513900,0,0,191.5191608087539
16514050,0,0,191.35853978188356
16514200,0,0,193.881391729193
16514350,0,0,196.30550464566278
16514500,0,0,192.06545728806884
16514650,0,0,192.06545728806884
16514800,0,0,192.06545728806884
16514950,0,0,199.63662535423956
16515100,0,0,199.50470079465063
16515250,0,0,199.50470079465063
16515400,0,0,199.2964945513674
16515550,0,0,192.29744477920318
16515700,0,0,192.29744477920318
16515850,0,0,199.95153089093736
16516000,0,0,197.33251781062017
16516150,0,0,196.89827207460394
16516300,0,0,196.89827207460394
16516450,0,0,196.89827207460394
16516600,0,0,196.91774575881414
16516750,0,0,196.91774575881414
16516900,0,0,196.91774575881414
16517050,0,0,196.91774575881414
16517200,0,0,196.91774575881414
16517350,0,0,196.91774575881414
16517500,0,0,196.91774575881414
16517650,0,0,196.91774575881414
16517800,0,0,188.80198519911232
16517950,0,0,188.80198519911232
16518100,0,0,198.48576500622812
16518250,0,0,198.48576500622812
16518400,0,0,198.48576500622812
16518550,0,0,198.48576500622812
16518700,0,0,200.15475629614986
16518850,0,0,200.15475629614986
16519000,0,0,200.15475629614986
16519150,0,0,200.15475629614986
16519300,0,0,200.15475629614986
16519450,0,0,200.15475629614986
16519600,0,0,200.15475629614986
16519750,0,0,199.69303542690938
16519900,0,0,196.3958543861838
16520050,0,0,196.3958543861838
16520200,0,0,196.3958543861838
16520350,0,0,196.3958543861838
16520500,0,0,196.3958543861838
16520650,0,0,196.3958543861838
16520800,0,0,196.3958543861838
16520950,0,0,196.3958543861838
16521100,0,0,196.3958543861838
16521250,0,0,196.3958543861838
16521400,0,0,196.3958543861838
16521550,0,0,196.3958543861838
16521700,0,0,197.4428536965107
16521850,0,0,197.4428536965107
16522000,0,0,177.75681813937987
16522150,0,0,177.4513673280778
16522300,0,0,177.4513673280778
16522450,0,0,191.63663693582652
16522600,0,0,191.63663693582652
16522750,0,0,191.7501876439523
16522900,0,0,191.7501876439523
16523050,0,0,192.36701599721545
16523200,0,0,192.36701599721545
16523350,0,0,192.36701599721545
16523500,0,0,192.36701599721545
16523650,0,0,191.90442220887343
16523800,0,0,191.90442220887343
16523950,0,0,191.90442220887343
16524100,0,0,191.90442220887343
16524250,0,0,189.75312112766005
16524400,0,0,189.75312112766005
16524550,0,0,189.92253273308347
16524700,0,0,189.47946589980938
16524850,0,0,189.48401821680977
16525000,0,0,189.48401821680977
16525150,0,0,189.48401821680977
16525300,0,0,189.48401821680977
16525450,0,0,192.5645617512721
16525600,0,0,192.5645617512721
16525750,0,0,192.5645617512721
16525900,0,0,192.5645617512721
16526050,0,0,192.5645617512721
16526200,0,0,192.4585733768747
16526350,0,0,192.4585733768747
16526500,0,0,192.4585733768747
16526650,0,0,192.4585733768747
16526800,0,0,192.47360051066744
16526950,0,0,201.0459262279734
16527100,0,0,201.0459262279734
16527250,0,0,195.61418054504378
16527400,0,0,195.61418054504378
16527550,0,0,195.61418054504378
16527700,0,0,195.61418054504378
16527850,0,0,200.59918054477546
16528000,0,0,200.59918054477546
16528150,0,0,193.4849719626003
16528300,0,0,193.4849719626003
16528450,0,0,193.50405648049457
16528600,0,0,193.50405648049457
16528750,0,0,193.50405648049457
16528900,0,0,193.50405648049457
16529050,0,0,193.50405648049457
16529200,0,0,193.50405648049457
16529350,0,0,198.03847372238317
16529500,0,0,198.03847372238317
16529650,0,0,197.82012077093174
16529800,0,0,197.91195998694872
16529950,0,0,197.91195998694872
16530100,0,0,197.91195998694872
16530250,0,0,197.91195998694872
16530400,0,0,198.48237339894632
16530550,0,0,198.48237339894632
16530700,0,0,198.48237339894632
16530850,0,0,198.48237339894632
16531000,0,0,198.48237339894632
16531150,0,0,184.3484594132793
16531300,0,0,184.3484594132793
16531450,0,0,183.8369785272872
16531600,0,0,190.84473053177152
16531750,0,0,185.8680561395502
16531900,0,0,185.8680561395502
16532050,0,0,191.0047056850225
16532200,0,0,190.9728749634893
16532350,0,0,181.59307702101694
16532500,0,0,181.59307862349385
16532650,0,0,181.59307862349385
16532800,0,0,181.59307862349385
16532950,0,0,182.05604263118664
16533100,0,0,182.05604263118664
16533250,0,0,182.05604263118664
16533400,0,0,181.9988648807515
16533550,0,0,181.9988648807515
16533700,0,0,182.21322577949547
16533850,0,0,182.21322577949547
16534000,0,0,182.21322577949547
16534150,0,0,182.21322577949547
16534300,0,0,182.21322577949547
16534450,0,0,182.21322577949547
16534600,0,0,182.21322577949547
16534750,0,0,182.21322577949547
16534900,0,0,182.21322577949547
16535050,0,0,177.69236576999498
16535200,0,0,177.69236576999498
16535350,0,0,177.69236576999498
16535500,0,0,177.69236576999498
16535650,0,0,179.05800215566728
16535800,0,0,178.50721774017234
16535950,0,0,178.34399144685017
16536100,0,0,178.08845339128447
16536250,0,0,178.08845339128447
16536400,0,0,178.08845339128447
16536550,0,0,178.08845339128447
16536700,0,0,200.26835264464154
16536850,0,0,199.9036111585899
16537000,0,0,199.9036111585899
16537150,0,0,194.1760081728101
16537300,0,0,194.1760081728101
16537450,0,0,195.96345882740926
16537600,0,0,196.0019687350722
16537750,0,0,196.0019687350722
16537900,0,0,202.13446859855486
16538050,0,0,203.915737978459
16538200,0,0,205.98045319975427
16538350,0,0,195.45068621950492
16538500,0,0,194.82771469826997
16538650,0,0,194.82771469826997
16538800,0,0,193.63981572850088
16538950,0,0,193.63981572850088
16539100,0,0,194.15513390979316
16539250,0,0,197.61374133055358
16539400,0,0,198.17813258384137
16539550,0,0,194.5882157488144
16539700,0,0,194.5882157488144
16539850,0,0,190.86129279938797
16540000,0,0,190.86129279938797
16540150,0,0,190.86129279938797
16540300,0,0,191.1221480625457
16540450,0,0,192.90341744244984
16540600,0,0,192.90341744244984
16540750,0,0,190.70751960029202
16540900,0,0,218.85663314807704
16541050,0,0,218.85663314807704
16541200,0,0,218.85663314807704
16541350,0,0,218.85663314807704
16541500,0,0,218.85663314807704
16541650,0,0,218.85663314807704
16541800,0,0,224.3178848911931
16541950,0,0,224.3178848911931
16542100,0,0,224.3178848911931
16542250,0,0,206.706278382224
16542400,0,0,207.4181791790628
16542550,0,0,207.4181791790628
16542700,0,0,207.4181791790628
16542850,0,0,188.3534548437952
16543000,0,0,202.19429588946457
16543150,0,0,202.19429588946457
16543300,0,0,186.56306228778234
16543450,0,0,186.56306228778234
16543600,0,0,186.56306228778234
16543750,0,0,186.56306228778234
16543900,0,0,186.56306228778234
16544050,0,0,181.18638605678785
16544200,0,0,181.18638605678785
16544350,0,0,181.18638605678785
16544500,0,0,181.18638605678785
16544650,0,0,181.18638605678785
16544800,0,0,181.18638605678785
16544950,0,0,181.18638605678785
16545100,0,0,181.18638605678785
16545250,0,0,181.75438766873094
16545400,0,0,204.06778470765158
16545550,0,0,204.06778470765158
16545700,0,0,204.06778470765158
16545850,0,0,204.06778470765158
16546000,0,0,204.06778470765158
16546150,0,0,204.06778470765158
16546300,0,0,204.06778470765158
16546450,0,0,203.55153924765187
16546600,0,0,203.55153924765187
16546750,0,0,199.7666581994476
16546900,0,0,199.7666581994476
16547050,0,0,199.7666581994476
16547200,0,0,207.30493306080626
16547350,0,0,206.4328424401051
16547500,0,0,206.4328424401051
16547650,0,0,206.4328424401051
16547800,0,0,203.4884633363732
16547950,0,0,203.4884633363732
16548100,0,0,203.4884633363732
16548250,0,0,203.4884633363732
16548400,0,0,203.4884633363732
16548550,0,0,203.4884633363732
16548700,0,0,203.4884633363732
16548850,0,0,203.4884633363732
16549000,0,0,193.01261240785715
16549150,0,0,193.01261240785715
16549300,0,0,205.5980735524156
16549450,0,0,205.5980735524156
16549600,0,0,205.5980735524156
16549750,0,0,205.5980735524156
16549900,0,0,204.93084189769638
16550050,0,0,207.1626878163305
16550200,0,0,214.00800902905206
16550350,0,0,214.00800902905206
16550500,0,0,214.00800902905206
16550650,0,0,214.17388323957852
16550800,0,0,194.33810679296266
16550950,0,0,194.33810679296266
16551100,0,0,198.2600280447558
16551250,0,0,198.2600280447558
16551400,0,0,198.2600280447558
16551550,0,0,198.61774638528243
16551700,0,0,198.61774638528243
16551850,0,0,198.61774638528243
16552000,0,0,209.47507438860413
16552150,0,0,209.47507438860413
16552300,0,0,209.47507438860413
16552450,0,0,209.47507438860413
16552600,0,0,209.47507438860413
16552750,0,0,209.47507438860413
16552900,0,0,209.67742496478746
16553050,0,0,200.65480034603627
16553200,0,0,200.65480034603627
16553350,0,0,200.65480034603627
16553500,0,0,200.65480034603627
16553650,0,0,200.65480034603627
16553800,0,0,200.65480034603627
16553950,0,0,200.65480034603627
16554100,0,0,200.55480034604165
16554250,0,0,200.55480034604165
16554400,0,0,201.45210034599336
16554550,0,0,201.45210034599336
16554700,0,0,201.45210034599336
16554850,0,0,201.45210034599336
16555000,0,0,201.45210034599336
16555150,0,0,201.45210034599336
16555300,0,0,201.45210034599336
16555450,0,0,197.08716075331898
16555600,0,0,204.58618822316993
16555750,0,0,204.58618822316993
16555900,0,0,204.58618822316993
16556050,0,0,198.41754960750194
16556200,0,0,200.24891099140336
16556350,0,0,200.24891099140336
16556500,0,0,200.24891099140336
16556650,0,0,200.24891099140336
16556800,0,0,203.23991099124237
16556950,0,0,203.23991099124237
16557100,0,0,195.2916025364768
16557250,0,0,195.2916025364768
16557400,0,0,195.2916025364768
16557550,0,0,195.2916025364768
16557700,0,0,195.2916025364768
16557850,0,0,195.2916025364768
16558000,0,0,195.2916025364768
16558150,0,0,195.2916025364768
16558300,0,0,195.2916025364768
16558450,0,0,195.2916025364768
16558600,0,0,195.56583089933335
16558750,0,0,195.54583089933442
16558900,0,0,195.54583089933442
16559050,0,0,190.12315549894606
16559200,0,0,184.09432647381158
16559350,0,0,190.56880219484793
16559500,0,0,190.56880219484793
16559650,0,0,190.56880219484793
16559800,0,0,190.91137233439963
16559950,0,0,190.35858649790634
16560100,0,0,190.35858649790634
16560250,0,0,190.35858649790634
16560400,0,0,195.07795062553555
16560550,0,0,195.07795062553555
16560700,0,0,194.8936434916609
16560850,0,0,194.8936434916609
16561000,0,0,194.8936434916609
16561150,0,0,194.8940531866403
16561300,0,0,197.68073807523024
16561450,0,0,197.75086696657286
16561600,0,0,197.86611728917683
16561750,0,0,197.86611728917683
16561900,0,0,197.86611728917683
16562050,0,0,197.86611728917683
16562200,0,0,197.86611728917683
16562350,0,0,197.86611728917683
16562500,0,0,199.7300722281865
16562650,0,0,199.7300722281865
16562800,0,0,189.15826844903313
16562950,0,0,179.61575990281602
16563100,0,0,179.61575990281602
16563250,0,0,179.61575990281602
16563400,0,0,179.61575990281602
16563550,0,0,179.61575990281602
16563700,0,0,179.61575990281602
16563850,0,0,179.61575990281602
16564000,0,0,179.61575990281602
16564150,0,0,179.61575990281602
16564300,0,0,185.33596906541482
16564450,0,0,186.50121086615206
16564600,0,0,187.4928362282987
16564750,0,0,187.4928362282987
16564900,0,0,187.4928362282987
16565050,0,0,185.6002789780341
16565200,0,0,185.6002789780341
16565350,0,0,185.6002789780341
16565500,0,0,182.9909058593879
16565650,0,0,182.2986253560722
16565800,0,0,182.2986253560722
16565950,0,0,182.2986253560722
16566100,0,0,181.71958340588287
16566250,0,0,192.06856380998323
16566400,0,0,192.06856380998323
16566550,0,0,196.61542748075027
16566700,0,0,196.61542748075027
16566850,0,0,196.61542748075027
16567000,0,0,196.61542748075027
16567150,0,0,197.074041718101
16567300,0,0,197.074041718101
16567450,0,0,197.074041718101
16567600,0,0,197.074041718101
16567750,0,0,198.9930484447877
16567900,0,0,198.9930484447877
16568050,0,0,198.9930484447877
16568200,0,0,198.9930484447877
16568350,0,0,200.46650626165183
16568500,0,0,200.46650626165183
16568650,0,0,200.46650626165183
16568800,0,0,200.46650626165183
16568950,0,0,200.46650626165183
16569100,0,0,194.1892784902036
16569250,0,0,194.1892784902036
16569400,0,0,194.1892784902036
16569550,0,0,182.702395924444
16569700,0,0,182.702395924444
16569850,0,0,182.1861960921507
16570000,0,0,182.1861960921507
16570150,0,0,182.26178543530855
16570300,0,0,182.26178543530855
16570450,0,0,182.26178543530855
16570600,0,0,182.26178543530855
16570750,0,0,184.24700457484056
16570900,0,0,184.24700457484056
16571050,0,0,184.24700457484056
16571200,0,0,184.27309010115647
16571350,0,0,184.27309010115647
16571500,0,0,191.74448470640218
16571650,0,0,191.74448470640218
16571800,0,0,191.74448470640218
16571950,0,0,191.74448470640218
16572100,0,0,191.74448470640218
16572250,0,0,191.74448470640218
16572400,0,0,193.9844482263542
16572550,0,0,191.20025030264424
16572700,0,0,191.20025030264424
16572850,0,0,197.12085596476686
16573000,0,0,194.35008869850992
16573150,0,0,194.35008869850992
16573300,0,0,194.35008869850992
16573450,0,0,194.35008869850992
16573600,0,0,194.35008869850992
16573750,0,0,194.35008869850992
16573900,0,0,194.2500886985153
16574050,0,0,186.3469807641412
16574200,0,0,193.3474736439194
16574350,0,0,192.80687505939073
16574500,0,0,202.30146110582493
16574650,0,0,201.64835743931096
16574800,0,0,201.64835743931096
16574950,0,0,201.64835743931096
16575100,0,0,201.64835743931096
16575250,0,0,201.64835743931096
16575400,0,0,212.20848456146007
16575550,0,0,212.20848456146007
16575700,0,0,212.20848456146007
16575850,0,0,212.56080352748165
16576000,0,0,210.15404223883013
16576150,0,0,210.15404223883013
16576300,0,0,209.65156613591932
16576450,0,0,211.14472957265798
16576600,0,0,211.14472957265798
16576750,0,0,211.14472957265798
16576900,0,0,211.14472957265798
16577050,0,0,211.14472957265798
16577200,0,0,211.14472957265798
16577350,0,0,217.25670481150394
16577500,0,0,217.25670481150394
16577650,0,0,217.69956476155556
16577800,0,0,217.69956476155556
16577950,0,0,218.9875841072403
16578100,0,0,218.9875841072403
16578250,0,0,219.47152387543156
16578400,0,0,219.82488832592958
16578550,0,0,219.82488832592958
16578700,0,0,219.82488832592958
16578850,0,0,219.82488832592958
16579000,0,0,219.82488832592958
16579150,0,0,213.87893901064314
16579300,0,0,213.87893901064314
16579450,0,0,218.7411075572058
16579600,0,0,218.7411075572058
16579750,0,0,216.86064688033508
16579900,0,0,216.86064688033508
16580050,0,0,216.86064688033508
16580200,0,0,216.86064688033508
16580350,0,0,216.86064688033508
16580500,0,0,216.86064688033508
16580650,0,0,215.06118083644628
16580800,0,0,215.06118092702195
16580950,0,0,215.06118092702195
16581100,0,0,215.06118092702195
16581250,0,0,215.06118092702195
16581400,0,0,215.52041018090745
16581550,0,0,218.96789435466746
16581700,0,0,222.799713860486
16581850,0,0,222.799713860486
16582000,0,0,222.79061987861292
16582150,0,0,222.79061987861292
16582300,0,0,222.79061987861292
16582450,0,0,222.79061987861292
16582600,0,0,222.79061987861292
16582750,0,0,223.53892888403686
16582900,0,0,223.53892888403686
16583050,0,0,223.53892888403686
16583200,0,0,223.53892888403686
16583350,0,0,223.53892888403686
16583500,0,0,223.53892888403686
16583650,0,0,223.53892888403686
16583800,0,0,223.53892888403686
16583950,0,0,223.53892888403686
16584100,0,0,223.53892888403686
16584250,0,0,214.44274333545553
16584400,0,0,217.3990670465111
16584550,0,0,217.3990670465111
16584700,0,0,217.54220705646543
16584850,0,0,217.54220705646543
16585000,0,0,212.2286137872025
16585150,0,0,212.2286137872025
16585300,0,0,217.21094703707493
16585450,0,0,217.21094703707493
16585600,0,0,217.21094703707493
16585750,0,0,217.70622954134592
16585900,0,0,217.70622954134592
16586050,0,0,217.70622954134592
16586200,0,0,217.55729080910044
16586350,0,0,216.41124166882204
16586500,0,0,216.41120972324288
16586650,0,0,216.64011058704898
16586800,0,0,222.12239003713006
16586950,0,0,222.12239003713006
16587100,0,0,222.02239003713544
16587250,0,0,222.02239003713544
16587400,0,0,212.9722031226172
16587550,0,0,212.9722031226172
16587700,0,0,212.9722031226172
16587850,0,0,224.0215255316943
16588000,0,0,224.0215255316943
16588150,0,0,224.0215255316943
16588300,0,0,224.37691604200512
16588450,0,0,215.67350249460543
16588600,0,0,223.55447480014647
16588750,0,0,224.29815927512232
16588900,0,0,224.29815927512232
16589050,0,0,224.29815927512232
16589200,0,0,218.20415443016952
16589350,0,0,218.20415443016952
16589500,0,0,218.17408706345657
16589650,0,0,218.17408706345657
16589800,0,0,224.28795552806122
16589950,0,0,224.26387206072803
16590100,0,0,224.26387206072803
16590250,0,0,224.38164316900975
16590400,0,0,218.31575557103122
16590550,0,0,218.31575557103122
16590700,0,0,218.31575557103122
16590850,0,0,218.31575557103122
16591000,0,0,218.31575557103122
16591150,0,0,218.29648812307582
16591300,0,0,216.36127901093425
16591450,0,0,216.36127901093425
16591600,0,0,216.36127901093425
16591750,0,0,216.36127901093425
16591900,0,0,216.36127901093425
16592050,0,0,216.36127901093425
16592200,0,0,216.36127901093425
16592350,0,0,205.45494502798556
16592500,0,0,205.45494502798556
16592650,0,0,205.45494502798556
16592800,0,0,206.59813975354518
16592950,0,0,206.59813975354518
16593100,0,0,211.5391974569036
16593250,0,0,198.30728008167011
16593400,0,0,198.30728008167011
16593550,0,0,198.57043849798583
16593700,0,0,198.57043849798583
16593850,0,0,198.57043849798583
16594000,0,0,198.81980691903846
16594150,0,0,198.81980691903846
16594300,0,0,184.6208646956669
16594450,0,0,184.6208646956669
16594600,0,0,181.58910195183137
16594750,0,0,181.58910195183137
16594900,0,0,181.58910195183137
16595050,0,0,179.53003142983388
16595200,0,0,179.58180095614998
16595350,0,0,179.58180095614998
16595500,0,0,179.58180095614998
16595650,0,0,179.58180095614998
16595800,0,0,192.5935304694562
16595950,0,0,192.5935304694562
16596100,0,0,192.5935304694562
16596250,0,0,193.58725307421236
16596400,0,0,187.04025575546046
16596550,0,0,181.64853422250724
16596700,0,0,181.32813951504124
16596850,0,0,181.32813951504124
16597000,0,0,181.3641126105507
16597150,0,0,181.21139728650962
16597300,0,0,181.17943234029087
16597450,0,0,181.17943234029087
16597600,0,0,180.23896762123408
16597750,0,0,180.28788777835697
16597900,0,0,185.6869927849349
16598050,0,0,188.1348479378683
16598200,0,0,188.1348479378683
16598350,0,0,188.1348479378683
16598500,0,0,188.1348479378683
16598650,0,0,188.08263777795634
16598800,0,0,188.08262148879254
16598950,0,0,187.4993227147375
16599100,0,0,201.22832826101964
16599250,0,0,201.22832826101964
16599400,0,0,201.22832826101964
16599550,0,0,201.22832826101964
16599700,0,0,201.22832826101964
16599850,0,0,200.51466458470324
16600000,0,0,209.32781291729663
16600150,0,0,209.32781291729663
16600300,0,0,209.32781291729663
16600450,0,0,209.32781291729663
16600600,0,0,209.32781291729663
16600750,0,0,209.32781291729663
16600900,0,0,209.32781291729663
16601050,0,0,209.32781291729663
16601200,0,0,209.32781291729663
16601350,0,0,209.32781291729663
16601500,0,0,209.32781291729663
16601650,0,0,209.29744084551646
16601800,0,0,209.29744084551646
16601950,0,0,209.29744084551646
16602100,0,0,209.29744084551646
16602250,0,0,209.29744084551646
16602400,0,0,208.325834678664
16602550,0,0,207.84521695048645
16602700,0,0,216.11958062242098
16602850,0,0,216.11958062242098
16603000,0,0,216.11958062242098
16603150,0,0,216.11958062242098
16603300,0,0,216.11958062242098
16603450,0,0,216.11958062242098
16603600,0,0,216.11957355150213
16603750,0,0,218.8563706914897
16603900,0,0,218.8563706914897
16604050,0,0,218.8563706914897
16604200,0,0,218.8563706914897
16604350,0,0,218.8563706914897
16604500,0,0,218.8563706914897
16604650,0,0,218.8563706914897
16604800,0,0,218.87024097758194
16604950,0,0,219.27392817758187
16605100,0,0,219.27392817758187
16605250,0,0,219.27392817758187
16605400,0,0,202.8548122465437
16605550,0,0,202.8548122465437
16605700,0,0,202.8548122465437
16605850,0,0,202.8548122465437
16606000,0,0,211.7583396559066
16606150,0,0,211.7583396559066
16606300,0,0,211.30686028031366
16606450,0,0,211.30686028031366
16606600,0,0,211.30686028031366
16606750,0,0,216.29186028004534
16606900,0,0,208.25519663532782
16607050,0,0,208.25519663532782
16607200,0,0,208.25519663532782
16607350,0,0,208.25519663532782
16607500,0,0,208.25519663532782
16607650,0,0,208.25543002543287
16607800,0,0,208.25543002543287
16607950,0,0,208.25543002543287
16608100,0,0,218.2831906085286
16608250,0,0,218.2831906085286
16608400,0,0,218.2831906085286
16608550,0,0,218.2831906085286
16608700,0,0,218.2831906085286
16608850,0,0,218.31095276596253
16609000,0,0,218.31095276596253
16609150,0,0,218.31095276596253
16609300,0,0,218.28403053898424
16609450,0,0,218.28403053898424
16609600,0,0,201.51912127618445
16609750,0,0,201.51912127618445
16609900,0,0,201.7263712049498
16610050,0,0,201.66548542893926
16610200,0,0,201.66548542893926
16610350,0,0,201.66548542893926
16610500,0,0,201.66548542893926
16610650,0,0,201.66548542893926
16610800,0,0,192.7939696858588
16610950,0,0,192.7939696858588
16611100,0,0,203.11207465820263
16611250,0,0,203.11207465820263
16611400,0,0,203.11207465820263
16611550,0,0,192.90862171411072
16611700,0,0,192.90862171411072
16611850,0,0,202.92697814334005
16612000,0,0,202.92697814334005
16612150,0,0,202.92697814334005
16612300,0,0,202.92697814334005
16612450,0,0,202.92697814334005
16612600,0,0,202.92697814334005
16612750,0,0,202.92697814334005
16612900,0,0,202.92697814334005
16613050,0,0,202.92697814334005
16613200,0,0,202.92697814334005
16613350,0,0,202.92697814334005
16613500,0,0,202.92697814334005
16613650,0,0,202.92697814334005
16613800,0,0,202.92697814334005
16613950,0,0,202.92697814334005
16614100,0,0,202.92697814334005
16614250,0,0,286.5985228677871
16614400,0,0,286.5985228677871
16614550,0,0,286.5985228677871
16614700,0,0,286.5985228677871
16614850,0,0,286.5985228677871
16615000,0,0,286.5985228677871
16615150,0,0,286.5985228677871
16615300,0,0,289.58653186762626
16615450,0,0,289.58653186762626
16615600,0,0,288.18307947369715
16615750,0,0,288.18307947369715
16615900,0,0,288.18307947369715
16616050,0,0,288.18307947369715
16616200,0,0,288.18307947369715
16616350,0,0,288.18307947369715
16616500,0,0,288.34911794738093
16616650,0,0,288.34911794738093
16616800,0,0,288.6699752189601
16616950,0,0,288.6699752189601
16617100,0,0,288.6699752189601
16617250,0,0,288.6699752189601
16617400,0,0,288.6699752189601
16617550,0,0,288.6714040609494
16617700,0,0,288.6714040609494
16617850,0,0,288.6714040609494
16618000,0,0,283.9327130048466
16618150,0,0,283.9327130048466
16618300,0,0,283.9327130048466
16618450,0,0,289.89937077932416
16618600,0,0,289.89937077932416
16618750,0,0,289.7993707793295
16618900,0,0,289.7993707793295
16619050,0,0,289.7993707793295
16619200,0,0,289.7993707793295
16619350,0,0,235.23879159570782
16619500,0,0,255.13531986116874
16619650,0,0,284.87412064624124
16619800,0,0,284.87412064624124
16619950,0,0,284.87412064624124
16620100,0,0,283.0654945658803
16620250,0,0,283.0654945658803
16620400,0,0,283.0654945658803
16620550,0,0,283.0654945658803
16620700,0,0,255.96264648436335
16620850,0,0,226.3879606369331
16621000,0,0,254.05058948376274
16621150,0,0,254.05058948376274
16621300,0,0,285.56898211201207
16621450,0,0,285.56898211201207
16621600,0,0,288.4748816599416
16621750,0,0,288.4748816599416
16621900,0,0,288.4748816599416
16622050,0,0,288.84006439989963
16622200,0,0,288.84006439989963
16622350,0,0,288.84006439989963
16622500,0,0,288.84006439989963
16622650,0,0,288.84006439989963
16622800,0,0,288.96614474172713
16622950,0,0,288.96614474172713
16623100,0,0,288.96614474172713
16623250,0,0,288.96614474172713
16623400,0,0,288.96614474172713
16623550,0,0,293.46927221039357
16623700,0,0,293.46927221039357
16623850,0,0,293.46927221039357
16624000,0,0,293.46927221039357
16624150,0,0,290.0958369866702
16624300,0,0,284.0958369869931
16624450,0,0,284.56086635351215
16624600,0,0,284.56086635351215
16624750,0,0,284.56086635351215
16624900,0,0,284.56086635351215
16625050,0,0,284.56086635351215
16625200,0,0,284.56086635351215
16625350,0,0,284.56086635351215
16625500,0,0,284.56086635351215
16625650,0,0,284.56086635351215
16625800,0,0,284.56086635351215
16625950,0,0,284.56086635351215
16626100,0,0,284.56086635351215
