blocknumber,reserve YFI,reserve WETH,volume YFI for 5% slippage
12269800,0,0,5.327893204754474
12269950,0,0,5.3767000273084875
12270100,0,0,5.409086218547273
12270250,0,0,5.386752783792389
12270400,0,0,5.37337087029421
12270550,0,0,5.379805626295564
12270700,0,0,5.3914245472458475
12270850,0,0,5.435072003251051
12271000,0,0,5.436587113840972
12271150,0,0,5.509015925562409
12271300,0,0,5.460491108028492
12271450,0,0,5.493857461239287
12271600,0,0,5.448288380160946
12271750,0,0,5.576257701453031
12271900,0,0,5.574207072195506
12272050,0,0,5.5547763962739936
12272200,0,0,5.554906481287148
12272350,0,0,5.554906481287148
12272500,0,0,5.556993323392419
12272650,0,0,5.556993323392419
12272800,0,0,5.556993323392419
12272950,0,0,5.589532470499378
12273100,0,0,5.5660695267346085
12273250,0,0,5.5660695267346085
12273400,0,0,5.59095712435834
12273550,0,0,5.624024982478019
12273700,0,0,5.646625150028555
12273850,0,0,5.693027290129578
12274000,0,0,5.661780865388295
12274150,0,0,5.644390409764952
12274300,0,0,5.642992007595296
12274450,0,0,5.671544991393787
12274600,0,0,5.685462031260371
12274750,0,0,5.685462031260371
12274900,0,0,5.634867835674996
12275050,0,0,5.659714285918895
12275200,0,0,5.667815894715105
12275350,0,0,5.651882668785106
12275500,0,0,5.661570816230167
12275650,0,0,5.68881520394622
12275800,0,0,5.690365203946229
12275950,0,0,5.681092922373082
12276100,0,0,5.665416205754923
12276250,0,0,5.645917327171958
12276400,0,0,5.645917327171958
12276550,0,0,5.610991692495631
12276700,0,0,5.610991692495631
12276850,0,0,5.610991692495631
12277000,0,0,5.5483762458319035
12277150,0,0,5.518193748355131
12277300,0,0,5.537652395850145
12277450,0,0,5.498663331159818
12277600,0,0,5.524789917064183
12277750,0,0,5.5610284516996416
12277900,0,0,5.576817925383864
12278050,0,0,5.576817925383864
12278200,0,0,5.616305970126874
12278350,0,0,5.610845763253522
12278500,0,0,5.635957897737711
12278650,0,0,5.636110450225004
12278800,0,0,5.636636766014476
12278950,0,0,5.661575583701463
12279100,0,0,5.662803824754107
12279250,0,0,5.664000075141374
12279400,0,0,5.6973176161856
12279550,0,0,5.733592404024492
12279700,0,0,5.7235779322467835
12279850,0,0,5.712535577218418
12280000,0,0,5.727854668352649
12280150,0,0,5.72806019045791
12280300,0,0,5.733738309931596
12280450,0,0,5.7301343620902685
12280600,0,0,5.729958152820146
12280750,0,0,5.729958152820146
12280900,0,0,5.685964799062461
12281050,0,0,5.665272493942396
12281200,0,0,5.682839865623592
12281350,0,0,5.697201113396929
12281500,0,0,5.722643293622426
12281650,0,0,5.722643293622426
12281800,0,0,5.748081127918283
12281950,0,0,5.73502248904046
12282100,0,0,5.73502248904046
12282250,0,0,5.73502248904046
12282400,0,0,5.756523615440244
12282550,0,0,5.756523615440244
12282700,0,0,5.7554320644304084
12282850,0,0,5.748342674338929
12283000,0,0,5.766307704871679
12283150,0,0,5.791644854195567
12283300,0,0,5.795054307935658
12283450,0,0,5.801049358764686
12283600,0,0,5.821406574229314
12283750,0,0,5.830920826605123
12283900,0,0,5.867289240470939
12284050,0,0,5.861896933359162
12284200,0,0,5.872306610663657
12284350,0,0,5.872373865600892
12284500,0,0,5.865299940997531
12284650,0,0,5.8447014032458355
12284800,0,0,5.82802306960194
12284950,0,0,5.82491521827869
12285100,0,0,5.860004603130633
12285250,0,0,5.878313315089258
12285400,0,0,5.901065112533715
12285550,0,0,5.88925985863537
12285700,0,0,5.913324535183449
12285850,0,0,5.912772678754351
12286000,0,0,5.943002904379554
12286150,0,0,5.950327273077974
12286300,0,0,5.9512531321744575
12286450,0,0,5.977334872751953
12286600,0,0,5.967303553388504
12286750,0,0,5.993503854581647
12286900,0,0,6.004883805454796
12287050,0,0,6.022564826424414
12287200,0,0,6.012876932718314
12287350,0,0,6.775745592145057
12287500,0,0,6.775745592145057
12287650,0,0,6.775745592145057
12287800,0,0,6.772561775984286
12287950,0,0,6.830575149401085
12288100,0,0,6.846500472485502
12288250,0,0,6.845569646117752
12288400,0,0,6.838209206047594
12288550,0,0,6.843768746897865
12288700,0,0,6.816898685006805
12288850,0,0,6.816489357473131
12289000,0,0,6.834357509470209
12289150,0,0,6.8726875499672815
12289300,0,0,6.836503509135213
12289450,0,0,6.709478228745127
12289600,0,0,6.6703248323338045
12289750,0,0,6.710429488333162
12289900,0,0,6.723136324331463
12290050,0,0,6.742050727311124
12290200,0,0,6.742050727311124
12290350,0,0,6.742050727311124
12290500,0,0,6.742050727311124
12290650,0,0,6.742050727311124
12290800,0,0,6.740320820988927
12290950,0,0,6.7152406258705355
12291100,0,0,6.778217442507184
12291250,0,0,6.793136765158891
12291400,0,0,6.803710449369419
12291550,0,0,6.856077705243763
12291700,0,0,6.86404966931741
12291850,0,0,6.838551964021832
12292000,0,0,6.833033428381526
12292150,0,0,6.881155819514305
12292300,0,0,6.874328433742761
12292450,0,0,6.833986805181581
12292600,0,0,6.858376226521898
12292750,0,0,6.827222588686283
12292900,0,0,6.838690774740883
12293050,0,0,6.860039188281746
12293200,0,0,6.8868048869682355
12293350,0,0,6.8965207042680845
12293500,0,0,6.875179568102283
12293650,0,0,6.857278484891339
12293800,0,0,6.912942941834444
12293950,0,0,6.917897412868996
12294100,0,0,6.94081705536999
12294250,0,0,6.917615773539438
12294400,0,0,6.9540402066757
12294550,0,0,6.957016781241549
12294700,0,0,6.9621741550326135
12294850,0,0,6.938412009035773
12295000,0,0,6.946761050229242
12295150,0,0,6.956470262273825
12295300,0,0,6.9447373908916745
12295450,0,0,6.977391695242403
12295600,0,0,6.923383812099729
12295750,0,0,6.9570392291513485
12295900,0,0,6.964426880068544
12296050,0,0,6.954139700128934
12296200,0,0,6.954139700128934
12296350,0,0,6.926856836359747
12296500,0,0,6.956491748764762
12296650,0,0,6.958246098555634
12296800,0,0,6.972348553775305
12296950,0,0,6.97256714989237
12297100,0,0,6.9621073683454995
12297250,0,0,6.979894113324406
12297400,0,0,7.001525927436404
12297550,0,0,9.985129565905936
12297700,0,0,10.017728344636083
12297850,0,0,10.031293865058984
12298000,0,0,9.947152022528599
12298150,0,0,9.953183368716282
12298300,0,0,9.95562547397941
12298450,0,0,10.167910743807909
12298600,0,0,10.17043233135712
12298750,0,0,10.125242409532149
12298900,0,0,10.134967833853182
12299050,0,0,10.150062009294828
12299200,0,0,10.149247871456168
12299350,0,0,10.193049690468513
12299500,0,0,10.178309679743876
12299650,0,0,10.138233038572764
12299800,0,0,10.123783687440067
12299950,0,0,10.117438999110476
12300100,0,0,10.125067912642947
12300250,0,0,10.164558855410235
12300400,0,0,10.163814836705626
12300550,0,0,10.156887225213836
12300700,0,0,10.151209211952704
12300850,0,0,10.155879460844773
12301000,0,0,10.153984420091149
12301150,0,0,10.166726225804524
12301300,0,0,10.166673594225557
12301450,0,0,10.1609253703798
12301600,0,0,10.17545033278057
12301750,0,0,10.171117720228835
12301900,0,0,10.171117720228835
12302050,0,0,10.171117720228835
12302200,0,0,10.166042595691977
12302350,0,0,10.176116659650063
12302500,0,0,10.198258490717876
12302650,0,0,10.21576124729728
12302800,0,0,10.219341840034446
12302950,0,0,10.213461335009129
12303100,0,0,10.21168178560825
12303250,0,0,10.206638343146949
12303400,0,0,10.207151121498669
12303550,0,0,10.207151121498669
12303700,0,0,10.192726117848935
12303850,0,0,10.18683114462982
12304000,0,0,10.228975777803953
12304150,0,0,10.229325324551894
12304300,0,0,10.23367333930716
12304450,0,0,10.21401257009407
12304600,0,0,10.21655646409593
12304750,0,0,10.209233864399891
12304900,0,0,10.233811500012763
12305050,0,0,10.233344879707488
12305200,0,0,10.236304504677918
12305350,0,0,10.241978694638163
12305500,0,0,10.234276684913794
12305650,0,0,10.235819086277814
12305800,0,0,10.237217299759493
12305950,0,0,10.257195351957279
12306100,0,0,10.277087383933207
12306250,0,0,10.284944928331043
12306400,0,0,10.284906110767878
12306550,0,0,10.287419021716573
12306700,0,0,10.292451160443846
12306850,0,0,10.274388281105303
12307000,0,0,10.239497447350715
12307150,0,0,10.240423988101867
12307300,0,0,10.242484184963786
12307450,0,0,10.22217873209243
12307600,0,0,10.207687506095766
12307750,0,0,10.215452031093548
12307900,0,0,10.21619331446584
12308050,0,0,10.2142076567483
12308200,0,0,10.215763577800942
12308350,0,0,10.221833431362683
12308500,0,0,10.216266382044495
12308650,0,0,10.251975102948137
12308800,0,0,10.283391512076122
12308950,0,0,10.283767301549801
12309100,0,0,10.270916811552524
12309250,0,0,10.28674064499512
12309400,0,0,10.296376302889854
12309550,0,0,10.29356289798693
12309700,0,0,10.333010849655665
12309850,0,0,10.288566732004966
12310000,0,0,10.288566732004966
12310150,0,0,10.287482545148293
12310300,0,0,10.334465469259868
12310450,0,0,10.328527654811012
12310600,0,0,10.297984321449377
12310750,0,0,10.335297020559665
12310900,0,0,10.334911349942558
12311050,0,0,10.347894861335703
12311200,0,0,10.32807583639206
12311350,0,0,10.369907049983397
12311500,0,0,10.364901445726844
12311650,0,0,10.379136841857758
12311800,0,0,10.401168547422543
12311950,0,0,10.440952486290797
12312100,0,0,10.467892450006786
12312250,0,0,10.430293939176863
12312400,0,0,10.435603837543454
12312550,0,0,10.435603837543454
12312700,0,0,10.49535994225613
12312850,0,0,10.436980960970288
12313000,0,0,10.476869061152172
12313150,0,0,10.44565044658276
12313300,0,0,10.445874029023855
12313450,0,0,10.445874029023855
12313600,0,0,10.452018177280081
12313750,0,0,10.454215069924174
12313900,0,0,10.454103696614538
12314050,0,0,10.47319187708132
12314200,0,0,10.446362677235214
12314350,0,0,10.427795298643161
12314500,0,0,10.429933020605375
12314650,0,0,10.413566212113494
12314800,0,0,10.41540831737666
12314950,0,0,10.410353118035545
12315100,0,0,10.45196217576921
12315250,0,0,10.427740551605183
12315400,0,0,10.405168011597652
12315550,0,0,10.405059484451442
12315700,0,0,10.40996310147122
12315850,0,0,10.41291651615495
12316000,0,0,10.388551413829362
12316150,0,0,10.40991339612026
12316300,0,0,10.372538188764167
12316450,0,0,10.386156562822919
12316600,0,0,10.398356930030246
12316750,0,0,10.401124428216434
12316900,0,0,10.341985437777936
12317050,0,0,10.333956000628746
12317200,0,0,10.333956000628746
12317350,0,0,10.363810406788332
12317500,0,0,10.36007992743734
12317650,0,0,10.329119641741329
12317800,0,0,10.324465089693973
12317950,0,0,10.309828528063065
12318100,0,0,10.295044378757012
12318250,0,0,10.32810873675109
12318400,0,0,10.36323365569487
12318550,0,0,10.364757216608666
12318700,0,0,10.387369340374931
12318850,0,0,10.372787518850714
12319000,0,0,10.273513505457004
12319150,0,0,10.267570856455961
12319300,0,0,10.265844030555115
12319450,0,0,10.267403741544825
12319600,0,0,10.249373666624166
12319750,0,0,10.23789590955866
12319900,0,0,10.216816389447274
12320050,0,0,10.175105099528793
12320200,0,0,10.234446195644068
12320350,0,0,10.230950104145506
12320500,0,0,10.236392688287793
12320650,0,0,10.228722961893311
12320800,0,0,10.225046778294086
12320950,0,0,10.228508502558185
12321100,0,0,10.209769746160731
12321250,0,0,10.202359720293884
12321400,0,0,10.191486456683606
12321550,0,0,10.203768584232193
12321700,0,0,10.203768584232193
12321850,0,0,10.197896293915676
12322000,0,0,10.160941463029815
12322150,0,0,10.162244985512785
12322300,0,0,10.179681051526188
12322450,0,0,10.179681051526188
12322600,0,0,10.157920742628363
12322750,0,0,10.18684327879032
12322900,0,0,10.245191511606095
12323050,0,0,10.24119050863149
12323200,0,0,10.1812061664167
12323350,0,0,10.160103934522823
12323500,0,0,10.062493101681468
12323650,0,0,10.010954382989041
12323800,0,0,10.040851460302633
12323950,0,0,10.05162493721673
12324100,0,0,10.038637593360903
12324250,0,0,10.047166842631583
12324400,0,0,10.06217232302535
12324550,0,0,10.035629262219942
12324700,0,0,10.05837788854987
12324850,0,0,10.05837788854987
12325000,0,0,10.05327665179982
12325150,0,0,10.039281554721327
12325300,0,0,10.032635575098851
12325450,0,0,10.043015568613185
12325600,0,0,10.055079034082183
12325750,0,0,10.038206412765419
12325900,0,0,10.074166835122014
12326050,0,0,10.0776002193995
12326200,0,0,10.05680374392486
12326350,0,0,10.056159796395008
12326500,0,0,10.058464638108376
12326650,0,0,10.097679979987419
12326800,0,0,10.098042818597492
12326950,0,0,10.081348644588246
12327100,0,0,10.081348644588246
12327250,0,0,10.057264371874538
12327400,0,0,10.06734893740881
12327550,0,0,10.024687593993235
12327700,0,0,10.005987371740957
12327850,0,0,10.008007606493493
12328000,0,0,10.04271870388368
12328150,0,0,10.046668071993423
12328300,0,0,10.028248417676423
12328450,0,0,9.986668433318385
12328600,0,0,10.002481874897967
12328750,0,0,9.990685421480038
12328900,0,0,10.001031361292604
12329050,0,0,10.012910680580717
12329200,0,0,10.048758077072534
12329350,0,0,10.059228163224503
12329500,0,0,10.080426043121633
12329650,0,0,10.080426043121633
12329800,0,0,10.080426043121633
12329950,0,0,10.07455098705617
12330100,0,0,10.07455098705617
12330250,0,0,10.071224566366794
12330400,0,0,10.071224566366794
12330550,0,0,10.092608959504048
12330700,0,0,10.084522495588203
12330850,0,0,10.198397149075447
12331000,0,0,10.189089836585822
12331150,0,0,10.210916838563605
12331300,0,0,10.23721217341469
12331450,0,0,10.242347084214913
12331600,0,0,10.2455012947228
12331750,0,0,10.2455012947228
12331900,0,0,10.2455012947228
12332050,0,0,10.260187730836208
12332200,0,0,10.267283180902155
12332350,0,0,10.299254371291994
12332500,0,0,10.255168909930688
12332650,0,0,10.245325880035011
12332800,0,0,10.2786022679729
12332950,0,0,10.276803472067598
12333100,0,0,10.285730663610394
12333250,0,0,10.292370031232565
12333400,0,0,10.294154868300723
12333550,0,0,10.295415134962866
12333700,0,0,10.28044167279839
12333850,0,0,10.28044167279839
12334000,0,0,10.279816251745729
12334150,0,0,10.27253940668109
12334300,0,0,10.250344258386605
12334450,0,0,10.255463553040613
12334600,0,0,10.27446812255971
12334750,0,0,10.274468175191288
12334900,0,0,10.27508386263304
12335050,0,0,10.278463652106723
12335200,0,0,10.303395263679391
12335350,0,0,10.240079971420329
12335500,0,0,10.234768284400758
12335650,0,0,10.23249876907991
12335800,0,0,10.264688959206666
12335950,0,0,10.264848201541781
12336100,0,0,10.258412121613787
12336250,0,0,10.261570016350618
12336400,0,0,10.266225081536021
12336550,0,0,10.3022183322081
12336700,0,0,10.304964607140278
12336850,0,0,10.282997654413464
12337000,0,0,10.276088781847108
12337150,0,0,10.276088781847108
12337300,0,0,10.261681438936648
12337450,0,0,10.254443472966045
12337600,0,0,10.254417018107858
12337750,0,0,10.2441979741279
12337900,0,0,10.29202571317407
12338050,0,0,10.279166364747994
12338200,0,0,10.295843410654044
12338350,0,0,10.306735168538296
12338500,0,0,10.287262665882338
12338650,0,0,10.287831992576798
12338800,0,0,10.295300122050975
12338950,0,0,10.284624058575133
12339100,0,0,10.273078135190076
12339250,0,0,10.25265033697272
12339400,0,0,10.210653966347593
12339550,0,0,10.14768574734856
12339700,0,0,10.156587991923061
12339850,0,0,10.13504658308068
12340000,0,0,10.13504658308068
12340150,0,0,10.106612958857
12340300,0,0,10.113184332249574
12340450,0,0,10.113184332249574
12340600,0,0,10.113238257512762
12340750,0,0,10.121574886120726
12340900,0,0,10.108337047772068
12341050,0,0,10.110695512137255
12341200,0,0,10.106499596804582
12341350,0,0,10.111577510394028
12341500,0,0,10.108154463621133
12341650,0,0,10.10836751888425
12341800,0,0,10.105479358188859
12341950,0,0,10.107023540066649
12342100,0,0,10.085967479963443
12342250,0,0,10.088149579642078
12342400,0,0,10.083498717009121
12342550,0,0,10.083498717009121
12342700,0,0,10.084270056942188
12342850,0,0,10.085043887813413
12343000,0,0,10.085043887813413
12343150,0,0,10.085043887813413
12343300,0,0,10.088711604454858
12343450,0,0,10.092356830031974
12343600,0,0,10.092646006031941
12343750,0,0,10.092835397015648
12343900,0,0,10.083392422145522
12344050,0,0,10.053107527553891
12344200,0,0,10.05352661352569
12344350,0,0,10.05352661352569
12344500,0,0,10.044903594628721
12344650,0,0,10.061540930976946
12344800,0,0,10.086447165700719
12344950,0,0,10.088653803519833
12345100,0,0,10.061884383230648
12345250,0,0,10.047822922968834
12345400,0,0,9.957643623102712
12345550,0,0,9.984923554792744
12345700,0,0,10.012847117638557
12345850,0,0,10.042687535102317
12346000,0,0,10.076839847545443
12346150,0,0,10.090868794913888
12346300,0,0,10.087206057102946
12346450,0,0,10.108404933896367
12346600,0,0,10.117183546442163
12346750,0,0,10.116202752565812
12346900,0,0,10.121465910460557
12347050,0,0,10.116591782841255
12347200,0,0,10.117569065140515
12347350,0,0,10.119645098907824
12347500,0,0,10.119645098907824
12347650,0,0,10.121920806648575
12347800,0,0,10.121920806648575
12347950,0,0,10.13083300533549
12348100,0,0,10.127774114850126
12348250,0,0,10.132376528379098
12348400,0,0,10.11884097719576
12348550,0,0,10.121496877543763
12348700,0,0,10.122270368771865
12348850,0,0,10.108772113104806
12349000,0,0,10.089650630222536
12349150,0,0,10.073107217810247
12349300,0,0,10.082789804569728
12349450,0,0,10.082789804569728
12349600,0,0,10.111319342488372
12349750,0,0,10.110973337300777
12349900,0,0,10.118661151238229
12350050,0,0,10.131014384360356
12350200,0,0,10.117186562770172
12350350,0,0,10.132414966515825
12350500,0,0,10.135472019846901
12350650,0,0,10.156008170072397
12350800,0,0,10.156008170072397
12350950,0,0,10.171014684213674
12351100,0,0,10.183671173659604
12351250,0,0,10.17692189141161
12351400,0,0,10.19364327912595
12351550,0,0,10.209027322749932
12351700,0,0,10.240405773183596
12351850,0,0,10.242266771704664
12352000,0,0,10.26286710404321
12352150,0,0,10.26253722355355
12352300,0,0,10.257211889236203
12352450,0,0,10.291983772547923
12352600,0,0,10.291983772547923
12352750,0,0,10.297365598208017
12352900,0,0,10.310155642340675
12353050,0,0,10.31120757626428
12353200,0,0,10.312478138718234
12353350,0,0,10.316548454425032
12353500,0,0,10.313698829556301
12353650,0,0,10.313929162951695
12353800,0,0,10.296342432242653
12353950,0,0,10.291332103271174
12354100,0,0,10.283157569036689
12354250,0,0,10.28647996889518
12354400,0,0,10.290227302014586
12354550,0,0,10.271262507710759
12354700,0,0,10.28506569682753
12354850,0,0,10.285223228932779
12355000,0,0,10.286417310599688
12355150,0,0,10.285871992378617
12355300,0,0,10.290374017857516
12355450,0,0,10.284623723772427
12355600,0,0,10.28620267114087
12355750,0,0,10.28620267114087
12355900,0,0,10.300906360103994
12356050,0,0,10.308866132761267
