blocknumber,reserve WETH,reserve WBTC,volume WETH for 5% slippage
15430300,0,0,30151.436831076837
15430450,0,0,30196.367209426095
15430600,0,0,29289.518575529928
15430750,0,0,30773.139641464368
15430900,0,0,30469.633943268487
15431050,0,0,29553.957167262306
15431200,0,0,29619.120629403238
15431350,0,0,29621.969623789184
15431500,0,0,29550.56610935052
15431650,0,0,31546.238461313245
15431800,0,0,31543.831568000285
15431950,0,0,31011.359226869805
15432100,0,0,31050.292326350816
15432250,0,0,31056.484533612733
15432400,0,0,31174.614213917725
15432550,0,0,31072.018523351788
15432700,0,0,31047.460382564423
15432850,0,0,31113.62505878866
15433000,0,0,31113.783431631113
15433150,0,0,31275.96090363616
15433300,0,0,31258.50274489298
15433450,0,0,31744.350783565827
15433600,0,0,31721.213113438007
15433750,0,0,31764.50007330644
15433900,0,0,31735.02038218629
15434050,0,0,31715.28275036668
15434200,0,0,41396.18765057228
15434350,0,0,41462.9713295274
15434500,0,0,40883.4783909412
15434650,0,0,37171.634639896154
15434800,0,0,35501.07800101352
15434950,0,0,35362.784931591625
15435100,0,0,31607.30905881944
15435250,0,0,30313.86686577092
15435400,0,0,25942.636026550725
15435550,0,0,25596.03939144584
15435700,0,0,25582.25805121246
15435850,0,0,25582.27028272093
15436000,0,0,24452.2992680698
15436150,0,0,24408.14355380091
15436300,0,0,22752.254697377874
15436450,0,0,22714.98875391418
15436600,0,0,22722.55880158532
15436750,0,0,22756.34820862781
15436900,0,0,23261.3123378148
15437050,0,0,23959.034569050233
15437200,0,0,22597.398937455175
15437350,0,0,23240.589407353662
15437500,0,0,23261.09594894763
15437650,0,0,23460.73120150245
15437800,0,0,24420.56565856263
15437950,0,0,24377.42340983484
15438100,0,0,24022.770480192357
15438250,0,0,23981.072438788593
15438400,0,0,21053.794705070835
15438550,0,0,19976.154494656046
15438700,0,0,20213.549616207776
15438850,0,0,20181.53973373918
15439000,0,0,20187.343687143246
15439150,0,0,20081.608687274977
15439300,0,0,19903.67894003549
15439450,0,0,20245.846990265414
15439600,0,0,20509.46168678767
15439750,0,0,20427.90729941228
15439900,0,0,20241.088909719165
15440050,0,0,20405.294489553
15440200,0,0,20103.335664600396
15440350,0,0,20058.465006229882
15440500,0,0,20466.68395689942
15440650,0,0,21500.920960628617
15440800,0,0,21597.838452574168
15440950,0,0,21974.129827398323
15441100,0,0,23366.12045783819
15441250,0,0,22040.72905951815
15441400,0,0,22064.173229449872
15441550,0,0,22824.196518324567
15441700,0,0,26019.08703042191
15441850,0,0,25838.99319625824
15442000,0,0,25439.810179700355
15442150,0,0,23216.141380459885
15442300,0,0,21241.523711952745
15442450,0,0,21423.397542524097
15442600,0,0,21848.29729330522
15442750,0,0,19630.284154507375
15442900,0,0,21355.391054084175
15443050,0,0,21089.343462922498
15443200,0,0,21383.999601251082
15443350,0,0,22607.245083773596
15443500,0,0,20382.761581893643
15443650,0,0,21164.10411585219
15443800,0,0,18068.75414687379
15443950,0,0,18789.569709344305
15444100,0,0,18867.170490669036
15444250,0,0,18578.59278112504
15444400,0,0,16699.92272381835
15444550,0,0,16595.074119425917
15444700,0,0,16328.810642994158
15444850,0,0,16186.926105653114
15445000,0,0,16333.383911039435
15445150,0,0,17476.281295784807
15445300,0,0,17793.162400074398
15445450,0,0,18241.780388320643
15445600,0,0,18391.721366935875
15445750,0,0,19667.537093487837
15445900,0,0,19870.928753630462
15446050,0,0,19858.533537482857
15446200,0,0,19522.06169564589
15446350,0,0,19124.502888276525
15446500,0,0,17557.870630058333
15446650,0,0,17428.594262590166
15446800,0,0,17506.937413553966
15446950,0,0,18152.301134162277
15447100,0,0,18090.82272585186
15447250,0,0,18131.467243603
15447400,0,0,20560.0283973224
15447550,0,0,20457.7058480298
15447700,0,0,20995.813197733867
15447850,0,0,21137.228878402588
15448000,0,0,20993.562046189774
15448150,0,0,22191.887019258855
15448300,0,0,21607.609288796717
15448450,0,0,21648.36340290447
15448600,0,0,19539.6971858355
15448750,0,0,19870.838455016426
15448900,0,0,19856.66251949353
15449050,0,0,19923.933496968308
15449200,0,0,19828.57343529276
15449350,0,0,20977.26154472578
15449500,0,0,20944.334076565272
15449650,0,0,21241.125960580623
15449800,0,0,20536.54957710594
15449950,0,0,20864.707197903124
15450100,0,0,21660.299054838775
15450250,0,0,21046.662470871488
15450400,0,0,21047.984992468133
15450550,0,0,20640.6202993467
15450700,0,0,20700.72534856716
15450850,0,0,21747.335515174917
15451000,0,0,21570.90674496823
15451150,0,0,21496.724853971937
15451300,0,0,21300.820892705102
15451450,0,0,21204.91832571699
15451600,0,0,21309.711305214558
15451750,0,0,21196.110085191027
15451900,0,0,21112.987011751422
15452050,0,0,20777.909320927978
15452200,0,0,20777.909320927978
15452350,0,0,21456.911770760034
15452500,0,0,20637.686629754993
15452650,0,0,20003.51527180125
15452800,0,0,17823.6896722421
15452950,0,0,17765.668312740516
15453100,0,0,17866.634413660737
15453250,0,0,18895.307192680317
15453400,0,0,18548.561095246805
15453550,0,0,22679.287945619686
15453700,0,0,21197.530297733098
15453850,0,0,21094.171491073022
15454000,0,0,20773.94011179139
15454150,0,0,19487.326591358073
15454300,0,0,17384.55782902156
15454450,0,0,17057.810344267316
15454600,0,0,16857.99166748856
15454750,0,0,16858.0278064827
15454900,0,0,16901.96204818935
15455050,0,0,16811.574266092346
15455200,0,0,16805.815762801816
15455350,0,0,16788.47559272793
15455500,0,0,16488.954653574536
15455650,0,0,16111.936443502265
15455800,0,0,16080.775775727418
15455950,0,0,16386.002759503517
15456100,0,0,16509.927474576474
15456250,0,0,16792.451238510985
15456400,0,0,16792.89116517535
15456550,0,0,16734.94819891708
15456700,0,0,16677.757876634594
15456850,0,0,16380.41885147812
15457000,0,0,16466.96275867654
15457150,0,0,16577.880423533097
15457300,0,0,16545.578156828993
15457450,0,0,16614.783756976416
15457600,0,0,16967.568486179367
15457750,0,0,16801.465936474156
15457900,0,0,16815.444246652216
15458050,0,0,16336.437285110518
15458200,0,0,16480.951265350704
15458350,0,0,16480.104855855712
15458500,0,0,16339.054219220228
15458650,0,0,16084.642511602511
15458800,0,0,16126.060327336445
15458950,0,0,16128.711762329662
15459100,0,0,16126.93183938395
15459250,0,0,14849.436048580705
15459400,0,0,14444.94357477723
15459550,0,0,14216.209583372294
15459700,0,0,13959.12362937104
15459850,0,0,13773.941230493458
15460000,0,0,13572.20404047421
15460150,0,0,13657.634073468642
15460300,0,0,13975.18724327408
15460450,0,0,14077.71460451681
15460600,0,0,14784.220546592853
15460750,0,0,14798.030077288
15460900,0,0,15716.345436466298
15461050,0,0,16027.351475945936
15461200,0,0,18165.323729280506
15461350,0,0,18407.914901968525
15461500,0,0,16877.754027379786
15461650,0,0,16539.099305634067
15461800,0,0,16931.01474603389
15461950,0,0,16914.461388663858
15462100,0,0,16940.035043839805
15462250,0,0,16730.920303214436
15462400,0,0,16740.926252386773
15462550,0,0,16585.621119543463
15462700,0,0,16650.61131692388
15462850,0,0,16985.723738398072
15463000,0,0,17662.036372386225
15463150,0,0,17983.65222560309
15463300,0,0,17898.3818966874
15463450,0,0,17881.477152480846
15463600,0,0,17788.63067199735
15463750,0,0,17729.755927721257
15463900,0,0,17538.448917902326
15464050,0,0,17533.913921137973
15464200,0,0,17639.980171055846
15464350,0,0,19625.139419780986
15464500,0,0,19356.63056201451
15464650,0,0,19147.712350514783
15464800,0,0,19002.51226696383
15464950,0,0,18795.57541670963
15465100,0,0,18799.32499269197
15465250,0,0,18886.704189627613
15465400,0,0,18875.967122121765
15465550,0,0,18765.148452744852
15465700,0,0,18711.62557130122
15465850,0,0,18780.67958699861
15466000,0,0,18428.825847315482
15466150,0,0,18637.80864708058
15466300,0,0,18554.077345753954
15466450,0,0,18460.792734862433
15466600,0,0,18460.792734862433
15466750,0,0,18464.388758895337
15466900,0,0,18449.049453362233
15467050,0,0,18325.75422125161
15467200,0,0,18289.68367995896
15467350,0,0,18238.268759562518
15467500,0,0,17642.080144074185
15467650,0,0,17711.785991899815
15467800,0,0,17866.37925503648
15467950,0,0,18748.004080446965
15468100,0,0,18051.7347439609
15468250,0,0,18285.525355238125
15468400,0,0,18530.18042628571
15468550,0,0,18493.722335467188
15468700,0,0,18194.421379636824
15468850,0,0,18176.541217074657
15469000,0,0,18192.98422889927
15469150,0,0,18228.042975080058
15469300,0,0,18282.230585616828
15469450,0,0,18282.230585616828
15469600,0,0,18396.919006357293
15469750,0,0,18337.407740112892
15469900,0,0,18186.002193372766
15470050,0,0,18217.437272835647
15470200,0,0,18222.426200086284
15470350,0,0,18257.70238473819
15470500,0,0,18251.12091066098
15470650,0,0,17742.070949769244
15470800,0,0,17644.001740389333
15470950,0,0,17855.311823105792
15471100,0,0,17791.328971654188
15471250,0,0,17724.76139498436
15471400,0,0,17749.805939565795
15471550,0,0,17642.531758701713
15471700,0,0,16533.827739558008
15471850,0,0,16432.51800979839
15472000,0,0,16463.288824867526
15472150,0,0,16647.014077014683
15472300,0,0,16618.397172049317
15472450,0,0,16930.285756360143
15472600,0,0,16864.938169992936
15472750,0,0,16868.933850796115
15472900,0,0,16833.168662128548
15473050,0,0,16797.631686843866
15473200,0,0,16436.816337600376
15473350,0,0,16555.976457618766
15473500,0,0,16605.55782884953
15473650,0,0,16605.55782884953
15473800,0,0,16592.648664308323
15473950,0,0,16540.0077820589
15474100,0,0,16832.25236004131
15474250,0,0,17020.80554217483
15474400,0,0,16922.961576821945
15474550,0,0,16953.161193829226
15474700,0,0,16816.244142800075
15474850,0,0,16934.69694132531
15475000,0,0,16753.17415207254
15475150,0,0,16480.8816616584
15475300,0,0,16441.07370088
15475450,0,0,16311.213628076912
15475600,0,0,16265.192744736472
15475750,0,0,16266.128705774076
15475900,0,0,16251.114110221872
15476050,0,0,16274.543269462094
15476200,0,0,16387.630828183388
15476350,0,0,16336.340225187905
15476500,0,0,16327.48930575188
15476650,0,0,16435.660414534497
15476800,0,0,16140.489488424557
15476950,0,0,16072.058488922099
15477100,0,0,16089.196167305956
15477250,0,0,16056.07815971918
15477400,0,0,16056.420579462678
15477550,0,0,15998.128791139317
15477700,0,0,15945.198480430707
15477850,0,0,15689.950720727738
15478000,0,0,16280.462152869224
15478150,0,0,16151.258791621227
15478300,0,0,27183.793144039122
15478450,0,0,24830.448646048357
15478600,0,0,22656.42637286555
15478750,0,0,21432.52768633213
15478900,0,0,14265.379914946718
15479050,0,0,14300.621567112858
15479200,0,0,14344.384867006149
15479350,0,0,14343.038776284386
15479500,0,0,13777.911591001219
15479650,0,0,13953.784610833703
15479800,0,0,13855.531867961776
15479950,0,0,14383.251888225454
15480100,0,0,13706.598200408649
15480250,0,0,13468.159721240367
15480400,0,0,13499.217971706474
15480550,0,0,13450.313455087391
15480700,0,0,13097.415259898351
15480850,0,0,12681.440872848161
15481000,0,0,12222.394649645383
15481150,0,0,11402.137695479309
15481300,0,0,11470.174341107868
15481450,0,0,11204.901410558712
15481600,0,0,11297.381742602696
15481750,0,0,11116.780677631132
15481900,0,0,11113.267430774393
15482050,0,0,11573.449908733106
15482200,0,0,11656.647391138908
15482350,0,0,11121.132004255836
15482500,0,0,11183.72861503184
15482650,0,0,10680.159581355183
15482800,0,0,10796.51616335171
15482950,0,0,11171.888332444883
15483100,0,0,11300.043348544257
15483250,0,0,11392.150351110895
15483400,0,0,11277.068789724808
15483550,0,0,11340.722013634879
15483700,0,0,11092.262513219519
15483850,0,0,10800.931669907275
15484000,0,0,11004.305362693902
15484150,0,0,10989.834502468375
15484300,0,0,10978.227227005
15484450,0,0,11147.062683937576
15484600,0,0,12140.628955105783
15484750,0,0,11668.309861626127
15484900,0,0,11668.224268695494
15485050,0,0,11276.023962065052
15485200,0,0,11272.62419713182
15485350,0,0,11090.241357992272
15485500,0,0,11306.775832044115
15485650,0,0,12016.312896773901
15485800,0,0,11942.0412423067
15485950,0,0,11919.52230063069
15486100,0,0,11819.598771660218
15486250,0,0,12113.036058339285
15486400,0,0,11369.767030407611
15486550,0,0,11471.337092069507
15486700,0,0,11546.71580515271
15486850,0,0,11433.590916541732
15487000,0,0,12197.17043307735
15487150,0,0,12256.138444006276
15487300,0,0,14321.137610109869
15487450,0,0,14206.387964968253
15487600,0,0,14912.135782578236
15487750,0,0,14861.550547987526
15487900,0,0,15116.902646351147
15488050,0,0,15472.582230320973
15488200,0,0,14959.163629437737
15488350,0,0,15332.064926742012
15488500,0,0,15158.38832733569
15488650,0,0,15134.970741806093
15488800,0,0,14893.506836935156
15488950,0,0,14864.43933362461
15489100,0,0,14612.421373420264
15489250,0,0,14112.172417066999
15489400,0,0,14100.044431528207
15489550,0,0,13963.886059907436
15489700,0,0,13971.02905280371
15489850,0,0,13988.38873797059
15490000,0,0,14195.215131065992
15490150,0,0,14146.472272610328
15490300,0,0,14223.562682217827
15490450,0,0,14466.15507970912
15490600,0,0,13925.203958339489
15490750,0,0,13211.881655201605
15490900,0,0,13276.56176802176
15491050,0,0,13196.46743853361
15491200,0,0,13217.449034174175
15491350,0,0,13241.064899550754
15491500,0,0,13451.739489433712
15491650,0,0,13237.93612156306
15491800,0,0,12632.222347962188
15491950,0,0,12401.558158623211
15492100,0,0,12455.947654284862
15492250,0,0,12550.233431400015
15492400,0,0,12167.186464488928
15492550,0,0,10039.142505819975
15492700,0,0,10104.334376036697
15492850,0,0,9868.519935271108
15493000,0,0,10055.466940325034
15493150,0,0,9408.400387641119
15493300,0,0,9805.81386731411
15493450,0,0,9949.737270237934
15493600,0,0,9997.338366474123
15493750,0,0,10275.805459871895
15493900,0,0,10225.836747974561
15494050,0,0,9838.957480828192
15494200,0,0,10127.329802741071
15494350,0,0,10127.78547608185
15494500,0,0,9605.286264957298
15494650,0,0,9617.752725815717
15494800,0,0,9617.742615882133
15494950,0,0,9725.602969391304
15495100,0,0,9719.696486324801
15495250,0,0,10068.126873780155
15495400,0,0,10395.916087255258
15495550,0,0,10444.1943986985
15495700,0,0,9912.454506993521
15495850,0,0,9914.725485335803
15496000,0,0,10483.568628149045
15496150,0,0,10401.505163493593
15496300,0,0,10106.210934203878
15496450,0,0,10120.660652705703
15496600,0,0,9753.182812948233
15496750,0,0,9908.29757089531
15496900,0,0,9775.84110365147
15497050,0,0,10525.960535800545
15497200,0,0,10559.738549268654
15497350,0,0,10521.831038642074
15497500,0,0,10135.437581834809
15497650,0,0,10805.82297949472
15497800,0,0,10504.223266842428
15497950,0,0,10588.6550547619
15498100,0,0,10568.048920442869
15498250,0,0,10568.519451698947
15498400,0,0,10697.23855272663
15498550,0,0,10592.676549044065
15498700,0,0,10091.839849435755
15498850,0,0,10587.643544194625
15499000,0,0,10622.067560147745
15499150,0,0,10654.78599218858
15499300,0,0,10499.669485257065
15499450,0,0,10492.43942030279
15499600,0,0,10416.027786908498
15499750,0,0,10543.697239428733
15499900,0,0,10556.389530193945
15500050,0,0,10543.361376598352
15500200,0,0,10600.872312075639
15500350,0,0,10583.280343191802
15500500,0,0,10576.310925631717
15500650,0,0,10791.280072115338
15500800,0,0,10545.463492308603
15500950,0,0,11462.481240805124
15501100,0,0,12210.23278130431
15501250,0,0,11633.67311729992
15501400,0,0,11614.894871679642
15501550,0,0,11935.301971470062
15501700,0,0,11892.903365817685
15501850,0,0,12207.740394214092
15502000,0,0,13033.183869235701
15502150,0,0,13173.255193052113
15502300,0,0,12733.990437340948
15502450,0,0,13753.067899758087
15502600,0,0,13904.522024980437
15502750,0,0,13909.13861015707
15502900,0,0,13148.587149654008
15503050,0,0,12825.89742382809
15503200,0,0,12784.841193051841
15503350,0,0,12592.762825782525
15503500,0,0,13376.920869895988
15503650,0,0,13833.565767458655
15503800,0,0,13918.566855967461
15503950,0,0,14132.551089436536
15504100,0,0,14536.377935760163
15504250,0,0,13995.95198305622
15504400,0,0,14369.44722038192
15504550,0,0,14395.27733709559
15504700,0,0,14268.180104163761
15504850,0,0,13665.85227200398
15505000,0,0,13622.082054837225
15505150,0,0,13632.466623821514
15505300,0,0,13696.071679163248
15505450,0,0,14096.628541217127
15505600,0,0,14145.320958702743
15505750,0,0,13903.123666277384
15505900,0,0,13906.905094598165
15506050,0,0,14306.93910834072
15506200,0,0,13565.0673858178
15506350,0,0,13905.600434481641
15506500,0,0,13829.374099504152
15506650,0,0,13453.846142957971
15506800,0,0,13469.169136147388
15506950,0,0,13979.496797716401
15507100,0,0,14110.459191817996
15507250,0,0,14586.382933972429
15507400,0,0,14546.959681109623
15507550,0,0,14512.73046361452
15507700,0,0,14500.799629197501
15507850,0,0,14557.668988755728
15508000,0,0,14557.373041912771
15508150,0,0,14516.416372322263
15508300,0,0,14424.529797434441
15508450,0,0,14219.765622704419
15508600,0,0,14082.241976410456
15508750,0,0,13584.35436451829
15508900,0,0,13590.8406777914
15509050,0,0,14353.83794664503
15509200,0,0,14359.236197879769
15509350,0,0,14386.54093705572
15509500,0,0,14386.54093705572
15509650,0,0,14386.380351975855
15509800,0,0,14385.91844258668
15509950,0,0,14412.84940840568
15510100,0,0,13934.727064571418
15510250,0,0,13550.031958336218
15510400,0,0,14272.30331903248
15510550,0,0,14311.443086333042
15510700,0,0,14342.535599481698
15510850,0,0,14019.65870038204
15511000,0,0,13986.165283860077
15511150,0,0,13740.829309137956
15511300,0,0,13713.256535467126
15511450,0,0,13645.999494042464
15511600,0,0,12760.069464439264
15511750,0,0,13443.192750941209
15511900,0,0,13258.3486170454
15512050,0,0,13133.46632849093
15512200,0,0,13221.868956851498
15512350,0,0,13220.966240293028
15512500,0,0,12950.087034430138
15512650,0,0,12640.715383782888
15512800,0,0,12712.628949257356
15512950,0,0,12736.186167226457
15513100,0,0,12723.43183916656
15513250,0,0,12705.221711566413
15513400,0,0,12699.688615166262
15513550,0,0,12709.404977695218
15513700,0,0,13008.6855141724
15513850,0,0,13137.560238844435
15514000,0,0,13233.131813722537
15514150,0,0,13248.304606677713
15514300,0,0,13412.10799250508
15514450,0,0,13584.619028100835
15514600,0,0,13717.601547713955
15514750,0,0,12994.005661630785
15514900,0,0,12937.075529465448
15515050,0,0,12755.73615739743
15515200,0,0,13591.641900275965
15515350,0,0,13604.775962082982
15515500,0,0,13593.720849459889
15515650,0,0,13630.560246883804
15515800,0,0,13623.925737064475
15515950,0,0,13634.61094202403
15516100,0,0,13611.327666696116
15516250,0,0,13626.126293377343
15516400,0,0,13625.923375886507
15516550,0,0,13643.529459521236
15516700,0,0,12840.979047690678
15516850,0,0,13089.257115058594
15517000,0,0,13594.4706417146
15517150,0,0,13606.845343780842
15517300,0,0,14491.444805973391
15517450,0,0,14382.614299474908
15517600,0,0,14142.494120617772
15517750,0,0,14063.026634027547
15517900,0,0,13705.808321758566
15518050,0,0,13831.418695100434
15518200,0,0,14952.23310601665
15518350,0,0,15072.098101743028
15518500,0,0,15021.856138169662
15518650,0,0,15255.02156481043
15518800,0,0,15255.03146481043
15518950,0,0,15214.114300638437
15519100,0,0,15660.68361494843
15519250,0,0,15752.446591975528
15519400,0,0,15864.840830120329
15519550,0,0,15847.81014095072
15519700,0,0,15991.200714909797
15519850,0,0,15649.5992702902
15520000,0,0,15715.088865310205
15520150,0,0,15601.97833497748
15520300,0,0,16014.426238124988
15520450,0,0,16047.048072261912
15520600,0,0,16047.199423705046
15520750,0,0,17109.219626698457
15520900,0,0,15778.867277460904
15521050,0,0,15795.038230403688
15521200,0,0,15858.789678651874
15521350,0,0,15904.180607678307
15521500,0,0,15294.434579580207
15521650,0,0,15989.908840759312
15521800,0,0,16364.27728777031
15521950,0,0,16360.357440045791
15522100,0,0,16409.156642577218
15522250,0,0,16493.501387752236
15522400,0,0,16399.829277564
15522550,0,0,16411.14286381476
15522700,0,0,16435.25828829767
15522850,0,0,16457.988314914444
15523000,0,0,16645.869370278182
15523150,0,0,16487.439704347475
15523300,0,0,16622.139288915492
15523450,0,0,16907.520449635806
15523600,0,0,16887.34487527771
15523750,0,0,17049.06518781519
15523900,0,0,17050.85951746894
15524050,0,0,16086.106390270772
15524200,0,0,16899.329192858553
15524350,0,0,16081.602860388977
15524500,0,0,16015.640086146639
15524650,0,0,16441.19253430626
15524800,0,0,15790.849575726992
15524950,0,0,16061.955712908484
15525100,0,0,16123.54646229336
15525250,0,0,16975.25934272222
15525400,0,0,16446.198833264665
15525550,0,0,16419.282934078517
15525700,0,0,16427.861546497275
15525850,0,0,16472.84175890056
15526000,0,0,16317.703207212995
15526150,0,0,16264.397722148598
15526300,0,0,16447.413526450084
15526450,0,0,16481.86493514893
15526600,0,0,16429.494553357043
15526750,0,0,16075.359902104132
15526900,0,0,15926.928291034888
15527050,0,0,16883.207725461212
15527200,0,0,16412.923987954502
15527350,0,0,16823.43862451385
15527500,0,0,17453.8674828601
15527650,0,0,16350.794344856566
15527800,0,0,16233.134223171333
15527950,0,0,15606.965384393628
15528100,0,0,15207.438855832052
15528250,0,0,15264.018338639393
15528400,0,0,15220.997602231939
15528550,0,0,15121.341334487812
15528700,0,0,15642.619029347785
15528850,0,0,15235.663550007821
15529000,0,0,14637.430309851723
15529150,0,0,14221.540067135911
15529300,0,0,14034.53592012839
15529450,0,0,14737.810250566974
15529600,0,0,14304.841683795514
15529750,0,0,15286.534557682438
15529900,0,0,14673.378048204857
15530050,0,0,15275.7030984796
15530200,0,0,15395.641781948227
15530350,0,0,15422.264295215342
15530500,0,0,14905.139215216732
15530650,0,0,15443.022985557684
15530800,0,0,15272.182694176905
15530950,0,0,14635.718724055489
15531100,0,0,14373.444571837641
15531250,0,0,13823.36572034763
15531400,0,0,13788.364797674845
15531550,0,0,14612.515827513509
15531700,0,0,13662.151888864733
15531850,0,0,13599.935188205693
15532000,0,0,14130.425515679875
15532150,0,0,14793.895398897701
15532300,0,0,14756.57378797057
15532450,0,0,14840.452744328008
15532600,0,0,14759.582695574267
15532750,0,0,14759.45058400388
15532900,0,0,14402.937539761471
15533050,0,0,14823.054740084624
15533200,0,0,14761.632260508728
15533350,0,0,14841.726528824738
15533500,0,0,14847.60021031787
15533650,0,0,14867.486310851535
15533800,0,0,15020.051137636172
15533950,0,0,14909.00637643001
15534100,0,0,14986.025458523996
15534250,0,0,14185.627531881584
15534400,0,0,13960.461169629883
15534550,0,0,13961.553575528453
15534700,0,0,13891.845177090143
15534850,0,0,13310.83521332985
15535000,0,0,13988.753076619181
15535150,0,0,13402.837959033413
15535300,0,0,13469.160042215426
15535450,0,0,13073.682718892927
15535600,0,0,11905.472277913123
15535750,0,0,12003.974941170902
15535900,0,0,12197.291431127996
15536050,0,0,11458.39440218887
15536200,0,0,12267.45130001582
15536350,0,0,12737.381613686899
15536500,0,0,12790.254768122775
15536650,0,0,12902.064480367415
15536800,0,0,12393.742679397996
15536950,0,0,12204.058187739965
15537100,0,0,12944.13513179635
15537250,0,0,12682.5956022194
15537400,0,0,12856.196825034702
15537550,0,0,12745.706697662501
15537700,0,0,12129.276179777831
15537850,0,0,12007.925081819007
15538000,0,0,11978.466686622687
15538150,0,0,12699.648687854473
15538300,0,0,13200.140186089446
15538450,0,0,14041.505057106042
15538600,0,0,13373.332706392288
15538750,0,0,13518.04833836232
15538900,0,0,13893.710044817206
15539050,0,0,13782.462804138764
15539200,0,0,13529.58330298305
15539350,0,0,15062.0032582811
15539500,0,0,14411.739472699943
15539650,0,0,14593.785176540516
15539800,0,0,15169.02572319603
15539950,0,0,16473.39899635787
15540100,0,0,16767.29832827319
15540250,0,0,16756.53806107114
15540400,0,0,16751.744786303436
15540550,0,0,15907.506096452958
15540700,0,0,15832.160187438407
15540850,0,0,15968.781511536414
15541000,0,0,16355.685065704523
15541150,0,0,16812.647449335753
15541300,0,0,16791.262416120117
15541450,0,0,16914.717562689166
15541600,0,0,16996.524961000086
15541750,0,0,17126.278730993134
15541900,0,0,17384.8074637794
15542050,0,0,16878.551352900093
15542200,0,0,17468.519683313894
15542350,0,0,16833.557999181536
15542500,0,0,17129.814426155226
15542650,0,0,17124.36651086633
15542800,0,0,17990.177155085927
15542950,0,0,17304.77413489816
15543100,0,0,17559.99957673917
15543250,0,0,18175.07803490784
15543400,0,0,18216.92102968243
15543550,0,0,17801.658322883748
15543700,0,0,17266.413559252673
15543850,0,0,17936.367204257447
15544000,0,0,18014.307400238922
15544150,0,0,17089.33270861699
15544300,0,0,18021.884922022804
15544450,0,0,18065.952451570647
15544600,0,0,18018.274729701054
15544750,0,0,17999.77760383751
15544900,0,0,17995.18921266949
15545050,0,0,18127.263259573054
15545200,0,0,17250.93137883719
15545350,0,0,17208.62323730291
15545500,0,0,18402.846079385363
15545650,0,0,18346.453407599536
15545800,0,0,18336.859424268172
15545950,0,0,17830.36408072953
15546100,0,0,17850.71827412672
15546250,0,0,17375.89614858876
15546400,0,0,18088.17244376888
15546550,0,0,18141.1370022309
15546700,0,0,17537.20878827027
15546850,0,0,18558.630998773566
15547000,0,0,18558.60369316705
15547150,0,0,18432.92478238568
15547300,0,0,18239.77074379294
15547450,0,0,18617.699506388497
15547600,0,0,18689.92477133267
15547750,0,0,18524.51566324968
15547900,0,0,18066.758129269787
15548050,0,0,18544.886453223044
15548200,0,0,18504.3735602187
15548350,0,0,18569.405143335316
15548500,0,0,18616.629145068935
15548650,0,0,17677.483148358573
15548800,0,0,18265.41315721329
15548950,0,0,18230.599557396905
15549100,0,0,17806.81201973291
15549250,0,0,17824.622841237757
15549400,0,0,18247.146998017724
15549550,0,0,18865.02008846587
15549700,0,0,17892.86439223416
15549850,0,0,18879.910133021876
15550000,0,0,18576.470793033317
15550150,0,0,18580.40441935682
15550300,0,0,18794.085003773558
15550450,0,0,18615.775685070963
15550600,0,0,18594.636673375135
15550750,0,0,18562.48359726726
15550900,0,0,18512.703015651572
15551050,0,0,18392.01542586248
15551200,0,0,18386.44101183545
15551350,0,0,18411.972189395376
15551500,0,0,18648.003892188448
15551650,0,0,18703.203327861334
15551800,0,0,18774.779429138045
15551950,0,0,18785.51947528241
15552100,0,0,18771.0027676914
15552250,0,0,18822.529380487806
15552400,0,0,18777.169731178947
15552550,0,0,18858.69428985432
15552700,0,0,18966.279813921956
15552850,0,0,18629.886018167213
15553000,0,0,18668.47314825704
15553150,0,0,18692.200801840067
15553300,0,0,18819.833793380636
15553450,0,0,17816.46952414399
15553600,0,0,17812.966871921988
15553750,0,0,17880.09310038195
15553900,0,0,17871.225394400622
15554050,0,0,18875.95443854414
15554200,0,0,18875.733601493597
15554350,0,0,18886.28402284047
15554500,0,0,18619.98922495234
15554650,0,0,18661.186266006254
15554800,0,0,18106.628520466908
15554950,0,0,17825.286311721786
15555100,0,0,18362.758937215407
15555250,0,0,18427.47149586659
15555400,0,0,18433.351616282467
15555550,0,0,18490.257599682896
15555700,0,0,18511.36902840623
15555850,0,0,18969.090035712015
15556000,0,0,18006.163879548287
15556150,0,0,18907.27907840368
15556300,0,0,18930.471961847234
15556450,0,0,18935.845878239925
15556600,0,0,18528.527592891816
15556750,0,0,18463.932068362643
15556900,0,0,18072.27332853571
15557050,0,0,18526.129788995095
15557200,0,0,18510.591649293186
15557350,0,0,18645.7904909637
15557500,0,0,18595.059078408867
15557650,0,0,18609.793841955187
15557800,0,0,18656.91757429749
15557950,0,0,18812.07040942856
15558100,0,0,18810.609709401226
15558250,0,0,18806.276866317283
15558400,0,0,18828.369204422685
15558550,0,0,18828.369204422685
15558700,0,0,18849.340511029735
15558850,0,0,19128.608725003833
15559000,0,0,19154.679995012997
15559150,0,0,19153.362840828955
15559300,0,0,19141.61622728181
15559450,0,0,19163.339062663785
15559600,0,0,19158.203806487203
15559750,0,0,19322.920707528887
15559900,0,0,18710.592032072724
15560050,0,0,18710.497886624114
15560200,0,0,18683.246798706903
15560350,0,0,18677.353362078273
15560500,0,0,18690.179361234394
15560650,0,0,18759.094287540764
15560800,0,0,18711.5534584304
15560950,0,0,18716.682863323105
15561100,0,0,19273.73851376254
