blocknumber,volume USDT for 5% slippage
16046200,113799957.9215408
16046350,111129969.64509836
16046500,111129481.53936186
16046650,111108245.94295718
16046800,111108595.4030918
16046950,109393958.77542725
16047100,109394395.32021308
16047250,109481274.04567611
16047400,113521084.93857053
16047550,113537239.06391697
16047700,113542870.58665553
16047850,110001943.36137198
16048000,110032304.93915321
16048150,110029636.06926462
16048300,110780693.86270879
16048450,109566960.19474393
16048600,109540826.87807252
16048750,109526450.0578403
16048900,107844047.64280307
16049050,107996213.47532977
16049200,108091793.74286684
16049350,108039728.03475091
16049500,108300299.13240524
16049650,108291124.52915514
16049800,108265187.72959727
16049950,108538968.34278256
16050100,108538663.50534458
16050250,108544127.20997536
16050400,108409080.45246668
16050550,108254644.67652103
16050700,108589193.5231856
16050850,108600592.64708944
16051000,107964187.8720034
16051150,108100712.3031651
16051300,108101005.07343994
16051450,107258311.90092355
16051600,106657446.53854123
16051750,106258378.7424844
16051900,105787008.82032076
16052050,105565143.20600769
16052200,105549852.38677223
16052350,105547103.78569895
16052500,105382511.35430174
16052650,105355189.03788613
16052800,105500173.96940301
16052950,105843798.8151738
16053100,105541273.15125696
16053250,105560033.75055078
16053400,103861118.99744266
16053550,103896870.22107142
16053700,104013802.31268258
16053850,103988276.1223319
16054000,103308035.61684124
16054150,103274696.14918059
16054300,103203024.28002316
16054450,107573877.35210869
16054600,107574732.39397047
16054750,107606151.72215956
16054900,107744873.25052565
16055050,107930127.08304211
16055200,107923204.44723114
16055350,107899380.79665421
16055500,104720949.88936096
16055650,104711753.29781939
16055800,104830563.97815825
16055950,104928561.75127313
16056100,104976935.03224175
16056250,104964512.60186836
16056400,104964875.38889681
16056550,104631073.44656555
16056700,104637110.53544503
16056850,104633963.00839332
16057000,104962163.9816142
16057150,105139412.62960593
16057300,104841547.92259441
16057450,105344333.00260147
16057600,105417805.11568142
16057750,105389373.92760812
16057900,105389257.62913291
16058050,104539401.60614076
16058200,104494778.55332467
16058350,104495698.23534358
16058500,104538882.86189185
16058650,104635614.15057516
16058800,104636147.67035984
16058950,104312235.10679814
16059100,103706417.172364
16059250,103730346.9157142
16059400,103550084.18304521
16059550,102057255.38185023
16059700,102050537.26626499
16059850,102054833.68486606
16060000,102209242.49540132
16060150,102796858.2570036
16060300,102790426.56383047
16060450,102639029.68211502
16060600,103464286.83534683
16060750,103554293.98153731
16060900,103560948.20300841
16061050,104241826.38866583
16061200,104258413.4870974
16061350,104449921.37651452
16061500,104450803.15490413
16061650,106461325.66745403
16061800,106439368.82373425
16061950,106441370.83232889
16062100,106266798.81977093
16062250,106290382.18814175
16062400,106193819.53771353
16062550,103409149.8902679
16062700,103413602.75349283
16062850,103413896.02526703
16063000,104020343.26371884
16063150,104020824.1748327
16063300,104013178.2563008
16063450,104010549.29242279
16063600,104829554.70810282
16063750,104816074.08788592
16063900,104814230.26206037
16064050,105184009.51328515
16064200,105089438.36246711
16064350,105089335.80457208
16064500,105330562.20051457
16064650,105273471.52250956
16064800,105260651.46307221
16064950,105253953.44689634
16065100,104193360.48567933
16065250,104593272.27820928
16065400,104112464.42994127
16065550,103414721.73834525
16065700,103138620.63786632
16065850,103103784.18099454
16066000,103137324.46659006
16066150,102866554.68699935
16066300,102891069.17441554
16066450,102940571.38911721
16066600,103331525.58380686
16066750,103331579.63502514
16066900,103128216.99266902
16067050,103110050.4738647
16067200,103111028.0631477
16067350,103158766.42849761
16067500,103116963.18245116
16067650,100965746.0052252
16067800,100965213.26225361
16067950,100774466.69720958
16068100,100985890.44321263
16068250,100986356.82712041
16068400,101220009.14032565
16068550,101008325.43199176
16068700,100920587.75963964
16068850,100920863.5884956
16069000,100347840.68779904
16069150,84387152.87453385
16069300,84383051.28544578
16069450,84313706.14492758
16069600,97453574.26943436
16069750,97520140.19419476
16069900,97627475.18827663
16070050,99009714.98540622
16070200,99069777.25322224
16070350,99070094.19692913
16070500,99084081.834543
16070650,99862158.28722554
16070800,99687865.47127078
16070950,99695883.51047096
16071100,100513777.06472965
16071250,100272521.17602402
16071400,100272693.62791318
16071550,100284986.30122326
16071700,100595752.7899336
16071850,100536968.64009504
16072000,101241587.35754222
16072150,101711830.06474942
16072300,101711757.27098264
16072450,101724551.42797878
16072600,101717282.47931285
16072750,103747424.3838691
16072900,103747242.35086301
16073050,103729407.35404418
16073200,99402224.89970122
16073350,99537186.66286062
16073500,99591707.44215684
16073650,100268287.91581833
16073800,100356806.71165581
16073950,100360353.72103952
16074100,100360632.30113526
16074250,101504771.93328322
16074400,101527097.16218555
16074550,101510983.85404831
16074700,100416238.17816822
16074850,100543729.19492334
16075000,100544770.25991462
16075150,100544743.79996614
16075300,96724293.32572849
16075450,95985229.406227
16075600,95980872.27831042
16075750,95617336.04226825
16075900,95707680.81226322
16076050,95706959.49122502
16076200,95691697.0798136
16076350,95736655.31772427
16076500,95735120.22857304
16076650,95737201.14538592
16076800,95329099.78555098
16076950,95141754.90137269
16077100,95141696.91414742
16077250,95509885.65383254
16077400,95510830.35527259
16077550,95622313.98864116
16077700,95625135.80243883
16077850,95682794.95819505
16078000,96100410.97998983
16078150,96099414.99265042
16078300,96282593.67319462
16078450,96206497.70461446
16078600,96205320.29488586
16078750,98807557.65523663
16078900,98808588.04962343
16079050,98805453.66761117
16079200,98752407.74294929
16079350,94309320.04787669
16079500,94587973.55676997
16079650,94592514.42800084
16079800,97074786.64671588
16079950,97260411.6148713
16080100,97246165.05243115
16080250,96069638.90088785
16080400,96068615.3018148
16080550,96108596.32575612
16080700,96108471.8249115
16080850,90978448.09050032
16081000,91191227.41233799
16081150,91183563.20196272
16081300,88782126.78746954
16081450,88783614.59874028
16081600,88521510.90669657
16081750,88473008.30383898
16081900,90488837.48469806
16082050,90486897.97874363
16082200,90667697.45585394
16082350,84322361.42533682
16082500,84322388.02494699
16082650,83931956.94487384
16082800,84529610.30368769
16082950,84522770.14300232
16083100,82656401.30699438
16083250,82972494.68634948
16083400,81855515.88961673
16083550,81856501.1163001
16083700,81853899.96111728
16083850,77595042.1474389
16084000,77598614.93703572
16084150,77599528.59957704
16084300,85190437.55525225
16084450,84920182.46461768
16084600,84890180.9964848
16084750,85036267.44768427
16084900,88134943.60587141
16085050,88140005.66903228
16085200,88140313.09171186
16085350,83315718.21912865
16085500,83300015.82017954
16085650,83303870.4397277
16085800,79276521.37376069
16085950,77687502.12508084
16086100,77688527.5575391
16086250,77671504.62921016
16086400,68882679.05467942
16086550,68884228.86865662
16086700,68883043.62657604
16086850,70751147.41735438
16087000,70564861.19397539
16087150,70564859.90720755
16087300,70863836.32691154
16087450,70817533.87238313
16087600,70816739.52132276
16087750,70821675.14345595
16087900,80131036.39982527
16088050,79998947.9429796
16088200,79978065.33841096
16088350,80050503.59823465
16088500,80826901.93111362
16088650,80298976.34278837
16088800,82854391.55200075
16088950,82851771.13093692
16089100,82310463.88006577
16089250,82315156.9636862
16089400,83415583.91943619
16089550,83364590.6764826
16089700,78980354.30461644
16089850,66644149.61336634
16090000,66637818.82197567
16090150,66949861.70209429
16090300,66964238.094538435
16090450,76019364.83159935
16090600,75873661.70981841
16090750,75931062.11005637
16090900,74486252.08948278
16091050,74486774.56625426
16091200,74428653.89656627
16091350,75668869.80017781
16091500,75669210.13891613
16091650,75632095.52063128
16091800,75492654.99763505
16091950,83796916.59747227
16092100,83797024.59920463
16092250,83841816.07571694
16092400,83944744.07936823
16092550,83953687.00179225
16092700,83953493.83863585
16092850,86174054.57265384
16093000,86183210.06604081
16093150,86183858.47388856
16093300,86118777.78674442
16093450,87235180.89135098
16093600,87235429.08120818
16093750,87236246.16060495
16093900,87386933.46483953
16094050,87405436.14300638
16094200,87402084.5645932
16094350,87392439.47927134
16094500,89685988.01437987
16094650,89655001.22263269
16094800,89653402.05923034
16094950,85058849.62252511
16095100,85017354.0573355
16095250,85017375.7410895
16095400,85509249.12270252
16095550,85509271.28213006
16095700,88020253.5451022
16095850,87761545.81954151
16096000,85751089.11934236
16096150,85751449.02130482
16096300,86143377.92804903
16096450,74775727.45037672
16096600,74953136.7193774
16096750,74956375.10853064
16096900,86749570.3838582
16097050,86755495.75062093
16097200,86677867.92015766
16097350,86652233.77424619
16097500,81737323.78900383
16097650,85016664.64859256
16097800,85019201.53131278
16097950,84714178.36034289
16098100,84666166.73194158
16098250,84661375.35087822
16098400,85141746.14331596
16098550,85144789.4534197
16098700,85222254.03924692
16098850,85222641.96725021
16099000,86803578.16281037
16099150,86820954.33852282
16099300,86820979.96494539
16099450,88782625.1631402
16099600,89138060.97048175
16099750,89145760.643492
16099900,85848609.98646143
16100050,85848781.34291759
16100200,85831248.0724878
16100350,85816143.85557505
16100500,87014333.59116292
16100650,85850175.05065095
16100800,83246101.09720656
16100950,84649634.2524926
16101100,84649577.51249844
16101250,84555918.4058268
16101400,81695770.04484291
16101550,84228316.75039889
16101700,84028574.04113072
16101850,84027268.39627239
16102000,82519412.56108117
16102150,85083146.85053235
16102300,85480630.03003053
16102450,86049080.30038351
16102600,86048832.73870088
16102750,88978076.88548781
16102900,88860726.36593552
16103050,89089894.72600293
16103200,89088892.19837144
16103350,85756774.7164855
16103500,85335454.71332785
16103650,85335306.88231748
16103800,85335051.22259463
16103950,85238491.05237743
16104100,85925577.71660906
16104250,85926177.44961512
16104400,85949071.32991226
16104550,88033865.43740462
16104700,88037740.72722271
16104850,88027566.63062334
16105000,88993575.54103258
16105150,88993081.87153201
16105300,89049070.6997373
16105450,89054747.92165722
16105600,89342284.36646119
16105750,89277277.17240597
16105900,89281524.02873428
16106050,90408167.80553453
16106200,90408388.20133807
16106350,90408039.27966659
16106500,90459145.19415124
16106650,90352819.5494231
16106800,90352597.96384722
16106950,90325119.10857823
16107100,92329343.44064961
16107250,92329017.23344555
16107400,92328285.38559774
16107550,92100595.4901757
16107700,94271782.33216724
16107850,94331065.12622972
16108000,94505197.23436363
16108150,94507445.49985343
16108300,94454614.50548834
16108450,94436138.11273238
16108600,95034718.74186848
16108750,95034599.66839069
16108900,95034716.4014478
16109050,95061496.44264647
16109200,95048311.42670342
16109350,95048530.48999116
16109500,95356242.88482642
16109650,95784331.716586
16109800,95784317.64819215
16109950,95778003.66598435
16110100,96423393.24601892
16110250,96423984.26040559
16110400,96424042.39430954
16110550,92389116.66194727
16110700,92393633.25195868
16110850,92393366.72468905
16111000,92398794.29336332
16111150,82775725.64600281
16111300,82775622.80644141
16111450,82763401.01506051
16111600,82955574.37624778
16111750,82961726.63458338
16111900,82961908.32852028
16112050,82959081.86020668
16112200,82843761.80959097
16112350,82836915.07047458
16112500,82829482.73009431
16112650,83966512.376047
16112800,81727348.04167847
16112950,81730832.36223412
16113100,81797613.21059808
16113250,81508252.38039976
16113400,81505492.74950859
16113550,81530277.42020646
16113700,67254970.59510987
16113850,67485458.57601602
16114000,67597404.38002872
16114150,80646897.14603066
16114300,80639173.90264066
16114450,80619755.92788796
16114600,80619648.01793586
16114750,80460490.9096936
16114900,80229182.63152668
16115050,80145984.17390266
16115200,80347525.75483812
16115350,80465481.45622164
16115500,79318154.35727297
16115650,79278086.28047079
16115800,79282130.09706128
16115950,79520232.71251622
16116100,79516467.81469111
16116250,79741805.35005051
16116400,79768145.51730378
16116550,79794873.30488925
16116700,79999101.74752602
16116850,79996964.87490398
16117000,79156696.9157048
16117150,79230284.31817211
16117300,79249447.78758472
16117450,79257094.18078597
16117600,79393774.72801831
16117750,80326994.20413217
16117900,80309480.58955584
16118050,79698510.58844003
16118200,78499780.85265118
16118350,78496232.51876308
16118500,78481396.13059938
16118650,78713130.42446077
16118800,83484785.36293541
16118950,83490429.48927255
16119100,83283644.21117431
16119250,85943488.47425224
16119400,85957916.01518816
16119550,85926746.47477871
16119700,90460304.89023581
16119850,90807630.68702786
16120000,91953640.15789583
16120150,85403335.45124999
16120300,85403698.44674626
16120450,85414813.7481773
16120600,85625263.60581627
16120750,85857536.02334765
16120900,85833055.69095626
16121050,85828127.29471238
16121200,87132461.03472893
16121350,87113936.11016479
16121500,87115195.2945904
16121650,87099057.70816265
16121800,87563184.78548665
16121950,87563228.01344155
16122100,87370790.04402769
16122250,88864029.56554618
16122400,88865020.41726717
16122550,89005140.39635919
16122700,90068033.55481619
16122850,90245035.89547668
16123000,90261200.41452399
16123150,90203692.63157165
16123300,89910163.59850256
16123450,89909748.53925724
16123600,89904204.98547728
16123750,90740979.46073936
16123900,90703900.9158042
16124050,90703166.32008192
16124200,89119082.3574398
16124350,86729414.52115019
16124500,86688199.90188408
16124650,86682095.35932456
16124800,81192134.97050638
16124950,83433745.02358025
16125100,83418904.494195
16125250,78092102.80891708
16125400,78096782.39508681
16125550,78057338.67360781
16125700,78175727.48550823
16125850,79467972.95795183
16126000,79511408.42820187
16126150,79511650.47298807
16126300,80396953.72258773
16126450,80395918.4402429
16126600,80375347.68907097
16126750,83876914.77598487
16126900,84072422.62062825
16127050,84061316.2649669
16127200,84063490.85699396
16127350,87212342.62342784
16127500,87212940.36278401
16127650,87212577.1234336
16127800,82606313.440541
16127950,82554525.06519514
16128100,82555296.74817155
16128250,82638346.49413937
16128400,82542636.87239912
16128550,82541940.30287263
16128700,82542298.29512566
16128850,81459640.67740221
16129000,81621334.05545081
16129150,81630912.71776451
16129300,82086320.00747655
16129450,81995348.85888281
16129600,81891159.35397384
16129750,81890624.66391648
16129900,80613479.32918325
16130050,80681434.82465632
16130200,80680502.99183673
16130350,80444290.62116423
16130500,80436346.36815968
16130650,80463861.77612914
16130800,70824000.4492366
16130950,70823609.71916887
16131100,70798456.99390346
16131250,70912071.38393188
16131400,81339128.17836358
16131550,81309292.28427866
16131700,80939794.54099263
16131850,80956770.81442013
16132000,80968841.89807521
16132150,80972636.64297174
16132300,80748380.96377186
16132450,80617399.08636235
16132600,80606293.44975117
16132750,80656384.59585872
16132900,80654053.51534763
16133050,80726502.57244955
16133200,80749401.29023658
16133350,82113341.32704152
16133500,82134477.78682825
16133650,82133888.82140362
16133800,82286071.64089595
16133950,70604159.47050524
16134100,70512065.8450563
16134250,70377239.34760362
16134400,71624262.86809744
16134550,71729635.57858679
16134700,71782995.87142041
16134850,70844507.23324299
16135000,70804447.91240679
16135150,70783544.5122516
16135300,70765654.4532256
16135450,80482194.08897872
16135600,80490898.60144266
16135750,80464644.86400777
16135900,80508015.85452448
16136050,80251846.12217729
16136200,80252171.19587713
16136350,79712202.15837961
16136500,81936990.31884503
16136650,81953136.7327299
16136800,82558040.86568767
16136950,82879532.88726091
16137100,82587847.78989384
16137250,82587734.76045556
16137400,82409429.02071506
16137550,82442321.83326145
16137700,82699897.39449207
16137850,82699786.60727555
16138000,84867171.95344973
16138150,84664005.32996538
16138300,84760413.3932269
16138450,81866214.88235705
16138600,82057278.64722976
16138750,82124969.39524245
16138900,82124912.25101057
16139050,82210317.67664155
16139200,82208950.54322864
16139350,82183622.30741449
16139500,82136478.25507224
16139650,82138055.08898377
16139800,82126710.40894908
16139950,80665675.91314162
16140100,80684544.31924713
16140250,80785123.6352586
16140400,80785067.87302907
16140550,81138383.33618273
16140700,80986208.6665008
16140850,80987831.64993614
16141000,78632879.77630734
16141150,78548753.44889006
16141300,78620734.0163178
16141450,78620746.84670685
16141600,71740128.94967183
16141750,71785498.42123482
16141900,72097215.85700247
16142050,71537423.97634976
16142200,71684703.21118051
16142350,71756192.30424282
16142500,60602306.8517587
16142650,60660032.36321393
16142800,60660023.90408813
16142950,60711271.70815818
16143100,73375857.51465853
16143250,73287449.49197188
16143400,73188132.75232989
16143550,69575638.89425585
16143700,69567765.28413443
16143850,69278588.76685944
16144000,69544923.18569763
16144150,73589399.35972983
16144300,73598650.2029673
16144450,72272571.77556396
16144600,72461717.76545808
16144750,72461580.04165411
16144900,72496269.0259917
16145050,72497686.84208962
16145200,81382781.08555944
16145350,81382734.03546943
16145500,81396030.75898989
16145650,81864695.2619479
16145800,81865193.59198949
16145950,80551185.25502789
16146100,79142867.04672718
16146250,81741446.86690494
16146400,81742081.57479447
16146550,82366927.62418878
16146700,80664839.6254077
16146850,80664844.59853718
16147000,80664706.8145209
16147150,81892849.51260109
16147300,81938904.66070959
16147450,81935343.76629858
16147600,82198197.92544359
16147750,75803460.71855077
16147900,75794086.34913684
16148050,75794632.0724011
16148200,76600839.39010009
16148350,76593682.7411011
16148500,76592713.03241736
16148650,81088267.34435111
16148800,81101802.78473243
16148950,81101136.64800285
16149100,81100997.62436916
16149250,81891441.41033323
16149400,81894593.98743893
16149550,81894318.29797599
16149700,82844744.74123248
16149850,82737074.89402162
16150000,82736782.70204973
16150150,83562815.45819916
16150300,83589526.81723095
16150450,83582798.29997493
16150600,83474122.63663799
16150750,83437035.85731098
16150900,83402799.04092327
16151050,83357525.50198887
16151200,83994605.86769117
16151350,84005255.7495229
16151500,83816894.33474818
16151650,83812981.22221242
16151800,84371070.06131144
16151950,84371072.05927421
16152100,84373079.9573046
16152250,84262968.75510716
16152400,84248828.38132055
16152550,84248826.57467788
16152700,78916010.97816768
16152850,78945400.7178132
16153000,78945075.61796615
16153150,78945069.6824064
16153300,79072760.30884999
16153450,79090656.33338684
16153600,79387221.75522421
16153750,78008874.13172767
16153900,77976982.21150139
16154050,77977029.6835626
16154200,77980261.12309477
16154350,79920189.47625913
16154500,79921032.19863254
16154650,79700226.0369789
16154800,70043187.69379619
16154950,70017528.5357545
16155100,72242311.30112565
16155250,80413225.95685986
16155400,80477483.7570831
16155550,80477078.51272652
16155700,80468711.78963464
16155850,79983132.89544798
16156000,79985481.04298988
16156150,79973568.5932767
16156300,80364446.27864833
16156450,80337235.03946938
16156600,80336613.19736554
16156750,80358325.12105264
16156900,80276159.02557264
16157050,80275760.74675797
16157200,80381019.48100355
16157350,80640123.9360663
16157500,80643849.09890985
16157650,80643483.29207069
16157800,81588883.93924962
16157950,81610047.40305321
16158100,81614986.55878444
16158250,81445160.4279521
16158400,81536191.9072303
16158550,81542569.77068445
16158700,81615855.27421673
16158850,81668956.20942487
16159000,81681636.92012694
16159150,81787770.43012618
16159300,81788361.88012627
16159450,81895123.3919896
16159600,81895776.50446951
16159750,81893969.76711959
16159900,80423600.78171471
16160050,80274130.45537126
16160200,80275808.19258162
16160350,80275713.206645
16160500,80447849.99614447
16160650,80448127.5922727
16160800,80448122.02597868
16160950,80892128.77291332
16161100,80835907.79647139
16161250,80836338.36685118
16161400,80858760.13481526
16161550,81043636.40939909
16161700,81043540.96974736
16161850,81058066.63580728
16162000,80042393.37080847
16162150,80040328.18408558
16162300,80046375.3365818
16162450,80042451.28425933
16162600,79125202.91200806
16162750,79125215.20962691
16162900,79125696.59659268
16163050,79257011.799966
16163200,79258300.68405731
16163350,79258615.50992869
16163500,79289267.66451977
16163650,79303337.6694686
16163800,79297354.88210632
16163950,79115444.76132622
16164100,79449942.90645173
16164250,79493621.27726953
16164400,79486234.0262389
16164550,79611523.98924802
16164700,79270746.43219516
16164850,79270452.43993072
16165000,79279484.21094133
16165150,79216694.58749443
16165300,79087582.5152134
16165450,79027574.91145492
16165600,82084438.5691632
16165750,82084621.31701478
16165900,82312121.2724887
16166050,82323250.4217977
16166200,82714895.80869417
16166350,82710553.53954999
16166500,83054177.65382668
16166650,83084543.66381812
16166800,83084865.18706916
16166950,83057855.3937185
16167100,83367338.39019655
16167250,83324063.43869968
16167400,83324014.85900106
16167550,86440632.83839065
16167700,86634951.24365355
16167850,86630810.60489011
16168000,86621377.53839047
16168150,87744195.11144328
16168300,87572097.4296084
16168450,87586460.65175992
16168600,79869165.5756798
16168750,79866767.64470613
16168900,79907255.62327625
16169050,72500008.50425878
16169200,72469936.53313285
16169350,72483318.1872816
16169500,72251310.56712037
16169650,78432479.88658778
16169800,78432859.48135994
16169950,78429038.54746018
16170100,78827725.50446755
16170250,78898032.95569132
16170400,78901652.07060301
16170550,80585369.3189825
16170700,80698591.14039564
16170850,80698539.35407248
16171000,79790618.3562418
16171150,76130341.9665449
16171300,76170759.51873973
16171450,76168953.04165635
16171600,75833132.97889489
16171750,75920144.01006708
16171900,75917866.58002794
16172050,75976154.56056279
16172200,75881899.64703213
16172350,75881709.92093563
16172500,75881660.6580669
16172650,75374370.34409018
16172800,75498487.13654016
16172950,75499482.35497764
16173100,76952257.90120244
16173250,77001771.48496091
16173400,76973939.71632254
16173550,77181791.63837239
16173700,75354162.77665329
16173850,75353528.79111955
16174000,75353699.3122347
16174150,58271302.18593277
16174300,58240745.67059309
16174450,57950282.515666164
16174600,69741978.00297418
16174750,70419139.40793897
16174900,70418915.72005098
16175050,70423987.45677206
16175200,66925520.61327917
16175350,66898108.13583221
16175500,66900647.04613449
16175650,76328824.20964436
16175800,76330856.42183656
16175950,76333501.57180855
16176100,71740531.41845413
16176250,70205658.67925182
16176400,70201689.2022112
16176550,70192669.08579633
16176700,66937385.050413355
16176850,66943674.89803782
16177000,66943541.368936546
16177150,86229133.49691412
16177300,86386805.07710077
16177450,86399361.87548918
16177600,86947544.33961806
16177750,87741991.94620499
16177900,87694079.71732128
16178050,87762619.5767346
16178200,83397704.8832322
16178350,83548441.66295207
16178500,83524793.23126274
16178650,82851223.40115798
16178800,82629353.08126527
16178950,82484551.06119181
16179100,84741068.29660094
16179250,84683083.64104153
16179400,84682007.9481173
16179550,84722861.42689744
16179700,86458863.23965003
16179850,86450992.8799547
16180000,86397378.14341812
16180150,88514958.4935132
16180300,88458617.20187901
16180450,88463207.1463357
16180600,88248889.79187119
16180750,88453874.847245
16180900,88467529.25635827
16181050,88446596.71377105
16181200,88795248.22993778
16181350,88885623.59889758
16181500,88793757.38734382
16181650,88805381.58811857
16181800,88983817.60669252
16181950,89039670.90301201
16182100,89036476.33259578
16182250,89864272.36763382
16182400,89864760.22207958
16182550,89917711.13965437
16182700,89514433.73861608
16182850,89586090.51497369
16183000,89279953.91716157
16183150,89694359.85752594
16183300,89693867.78935254
16183450,89712435.16545524
16183600,89762718.1947145
16183750,91678709.34142405
16183900,91679349.28748032
16184050,91271341.80348974
16184200,89117268.4337627
16184350,89159691.97377117
16184500,89315139.79974616
16184650,89315373.4364283
16184800,86193809.92483044
16184950,86184870.26768608
16185100,86974797.2423086
16185250,83734974.96645807
16185400,83729354.60945758
16185550,84014279.40734237
16185700,85599710.40588845
16185850,85878504.95390788
16186000,85838100.33713779
16186150,85906718.70310712
16186300,81168935.33419587
16186450,81201332.30899408
16186600,81325060.88015318
16186750,81623037.52144758
16186900,81466715.6598929
16187050,82374181.95823392
16187200,81440936.79302669
16187350,81433771.798691
16187500,80784847.63153902
16187650,80672529.3682458
16187800,82385967.25499757
16187950,82396226.01032661
16188100,82408329.08381502
16188250,82807418.13226663
16188400,82776572.43102683
16188550,82814496.14706677
16188700,83552707.6616984
16188850,83556965.85881945
16189000,83550236.69946508
16189150,83739697.65008217
16189300,82539037.73126018
16189450,82483616.27062088
16189600,82687881.09755154
16189750,82199684.07380025
16189900,82199940.27064098
16190050,82151059.85920916
16190200,81852808.00648408
16190350,81804587.981529
16190500,81820409.92029478
16190650,82190452.88221793
16190800,78613994.43361992
16190950,78771304.94038838
16191100,78717039.0951007
16191250,84854907.43464512
16191400,84850278.16909775
16191550,85109503.50909105
16191700,85109741.17824209
16191850,84487351.46656244
16192000,84754683.48265427
16192150,84818668.9661727
16192300,85115286.09636481
16192450,85115444.75080308
16192600,85254959.23092487
16192750,85875866.75851882
16192900,85873260.32185745
16193050,85204826.63855094
16193200,85191766.00390662
16193350,86891295.97826464
16193500,86891132.95595276
16193650,86902102.91740742
16193800,90705344.77640048
16193950,91128279.50440234
16194100,92228749.8444952
16194250,94446388.94527619
16194400,94510800.59754768
16194550,94299999.64226463
16194700,94300008.99630272
16194850,95070460.62003714
16195000,95113956.21279785
16195150,95302565.18458033
16195300,95648891.50500824
16195450,95612173.7642386
16195600,95428804.3112133
16195750,95468287.0524047
16195900,96119657.20346051
16196050,96348579.82389559
16196200,95932334.05424996
16196350,96799046.98059987
16196500,96985596.51524314
16196650,96528184.99636541
16196800,91161024.70723534
16196950,91169193.87401405
16197100,90964576.64779219
16197250,90870583.62594196
16197400,86469170.46879587
16197550,86468912.52397123
16197700,86623391.14631154
16197850,87032555.2941651
16198000,87036935.38787887
16198150,87035060.4395606
16198300,89419617.96521857
16198450,89298667.26866826
16198600,89281357.49719949
16198750,89230710.26581655
16198900,89658175.39928538
16199050,89371816.77088241
16199200,89371881.03862236
16199350,87890861.42147484
16199500,88121190.55347486
16199650,88122840.8683246
16199800,88117829.11157855
16199950,88190093.10750906
16200100,88282230.4575
16200250,88246794.08278131
16200400,85669116.57674135
16200550,85619046.34951659
16200700,85585102.89183125
16200850,85575043.21182905
16201000,85574814.8532834
16201150,85463071.65899867
16201300,67835780.90018457
16201450,67810673.29678428
16201600,68000861.70991102
16201750,67606369.42284359
16201900,67606407.06786054
16202050,67625588.97779185
16202200,67550004.29383822
16202350,67576213.74689436
16202500,67575879.84437226
16202650,67457979.02400997
16202800,67763407.6452173
16202950,67762338.82654688
16203100,67961943.1412366
16203250,67765935.57134734
16203400,67652179.91576011
16203550,67651309.7850572
16203700,67548390.49534094
16203850,65754087.98027031
16204000,65755700.607477725
16204150,65394482.02588247
16204300,65990911.22504262
16204450,66011037.443627946
16204600,66010939.172422215
16204750,80818435.62169568
16204900,80821769.29652952
16205050,80822251.63715145
16205200,80868334.87661175
16205350,80999754.30233335
16205500,81000249.8144993
16205650,81044548.9779603
16205800,81019928.71050686
16205950,81019979.0810068
16206100,81014929.53024055
16206250,80897410.7863045
16206400,69395152.64289445
16206550,69392924.0642754
16206700,69427330.79626015
16206850,81053907.35336158
16207000,81073781.67987278
16207150,81073868.58614911
16207300,67904546.58855227
16207450,67904673.75799678
16207600,67637910.81598471
16207750,67638449.78922856
16207900,67855692.24034727
16208050,67845738.24467218
16208200,67954908.95886752
16208350,68809594.53957352
16208500,68809502.77869548
16208650,68809462.495009
16208800,78668120.87580988
16208950,78670604.03991999
16209100,78670904.23259567
16209250,78760357.96198514
16209400,81492486.06336462
16209550,81495673.50031845
16209700,81495547.6557635
16209850,82021882.26050007
16210000,82021943.94160403
16210150,82020393.3645671
16210300,81862785.04589158
16210450,82337405.5260476
16210600,82337489.50205244
16210750,82311748.46877351
16210900,82182297.32130371
16211050,82182565.70822127
16211200,82182886.98839794
16211350,82748217.1476412
16211500,82748209.37939894
16211650,82748212.76129666
16211800,82969417.74338984
16211950,83159222.23770289
16212100,83159078.89601189
16212250,83028637.96740848
16212400,80998085.07665515
16212550,81090374.09408471
16212700,81090241.3261845
16212850,81038988.03196989
16213000,81550385.10202701
16213150,81522117.65824012
16213300,81733937.05492891
16213450,82180272.89254609
16213600,82769722.19784084
16213750,82769223.4453503
16213900,82759363.41705893
16214050,83571372.55420522
16214200,83611206.66673966
16214350,83511340.42939574
16214500,83704317.04728714
16214650,83710232.18299069
16214800,83972969.36264817
16214950,83974892.83522938
16215100,84023710.92345938
16215250,84094262.3808776
16215400,83907084.91199842
16215550,83875757.9979274
16215700,83877912.45823367
16215850,83824034.9988735
16216000,83998482.48915148
16216150,83998024.04669268
16216300,84010249.68796708
16216450,84333866.7158262
16216600,84333426.56387281
16216750,84333343.98505777
16216900,84295227.23004164
16217050,84534152.89141807
16217200,84534101.40025201
16217350,84447941.00817981
16217500,84238414.81553319
16217650,84242889.82149479
16217800,84242338.55223142
16217950,84220961.10802157
16218100,84603347.87681836
16218250,84491692.54132254
16218400,84521464.46180773
16218550,77776792.24715938
16218700,77776276.65905164
16218850,77773566.23162416
16219000,81206238.55916874
16219150,81203511.78696105
16219300,81255510.55636157
16219450,81455606.52607813
16219600,86468741.2861741
16219750,86468784.91281132
16219900,86565278.30914529
16220050,93605425.35154302
16220200,93610192.16852777
16220350,93606415.91372557
16220500,95034269.66680299
16220650,95030554.47060387
16220800,95024907.15471712
16220950,94834087.55602135
