blocknumber,reserve USDC,reserve DAI,volume USDC for 5% slippage
16252750,0,0,349238123.95379794
16252900,0,0,349235722.73649275
16253050,0,0,349232753.4435042
16253200,0,0,349221089.16551405
16253350,0,0,349221089.16551405
16253500,0,0,349215532.6668089
16253650,0,0,349217234.4919877
16253800,0,0,349211289.0946791
16253950,0,0,349213425.01599276
16254100,0,0,349206598.8369329
16254250,0,0,349206598.8369329
16254400,0,0,349210271.32187283
16254550,0,0,349211069.43742347
16254700,0,0,349093736.08149815
16254850,0,0,349092531.2944846
16255000,0,0,349035658.4998425
16255150,0,0,349035658.4998425
16255300,0,0,349009576.39289534
16255450,0,0,349009716.7109535
16255600,0,0,349006409.70267045
16255750,0,0,349076152.1268767
16255900,0,0,349112393.4229566
16256050,0,0,349112727.7213962
16256200,0,0,349095411.27422523
16256350,0,0,349083544.5212282
16256500,0,0,348938843.0042274
16256650,0,0,348941823.8915642
16256800,0,0,348898999.72507346
16256950,0,0,348877123.9279665
16257100,0,0,348844986.54154056
16257250,0,0,348867974.6091769
16257400,0,0,348891472.0198537
16257550,0,0,348891472.0198537
16257700,0,0,348889453.0113654
16257850,0,0,348788558.27976435
16258000,0,0,348787459.05473685
16258150,0,0,348766933.4637922
16258300,0,0,348766933.4637922
16258450,0,0,348757195.273603
16258600,0,0,348793902.4586885
16258750,0,0,348827495.97694874
16258900,0,0,348827496.8057146
16259050,0,0,348795176.31478816
16259200,0,0,347644439.9388685
16259350,0,0,347639005.67197555
16259500,0,0,347622024.9731773
16259650,0,0,347617621.519907
16259800,0,0,347607552.8483238
16259950,0,0,347607552.8483238
16260100,0,0,347652009.15887576
16260250,0,0,347646578.8035635
16260400,0,0,347645742.36886346
16260550,0,0,347624162.9371847
16260700,0,0,347624162.9371847
16260850,0,0,347620328.381454
16261000,0,0,347625752.7313133
16261150,0,0,347620678.02658415
16261300,0,0,347624085.742862
16261450,0,0,347719237.4854318
16261600,0,0,347719237.4854318
16261750,0,0,347718498.1492814
16261900,0,0,347712734.83675957
16262050,0,0,347706417.3884073
16262200,0,0,347747817.24988955
16262350,0,0,347707196.5424353
16262500,0,0,347537933.8290143
16262650,0,0,346680162.0516368
16262800,0,0,346680162.0516368
16262950,0,0,346638347.3732663
16263100,0,0,346583994.9442992
16263250,0,0,346805291.3072193
16263400,0,0,346795598.00705314
16263550,0,0,346795952.5120315
16263700,0,0,346865977.0560572
16263850,0,0,346858966.3594022
16264000,0,0,346858966.3594022
16264150,0,0,346837479.6002355
16264300,0,0,346489542.880129
16264450,0,0,346468790.05878925
16264600,0,0,346445515.0774404
16264750,0,0,346641804.60474813
16264900,0,0,346641804.0849959
16265050,0,0,346650936.653504
16265200,0,0,346652926.43782675
16265350,0,0,346614098.72634655
16265500,0,0,346515150.0210338
16265650,0,0,346510158.9291079
16265800,0,0,346509515.0137317
16265950,0,0,346519565.2374182
16266100,0,0,346480063.5814257
16266250,0,0,346481523.25711524
16266400,0,0,346477404.90374213
16266550,0,0,346470671.1082593
16266700,0,0,346470660.9556649
16266850,0,0,346518226.8697763
16267000,0,0,346595942.0256661
16267150,0,0,346595942.0256661
16267300,0,0,346576099.3875436
16267450,0,0,346482707.1512915
16267600,0,0,346461540.1408747
16267750,0,0,346561651.30921054
16267900,0,0,346560935.16397345
16268050,0,0,346560953.83324397
16268200,0,0,346559486.42430496
16268350,0,0,346454096.9960805
16268500,0,0,348154948.9704201
16268650,0,0,348154943.85788584
16268800,0,0,348069310.72233784
16268950,0,0,348065764.932783
16269100,0,0,348020046.91987634
16269250,0,0,348020033.51329964
16269400,0,0,347982158.83827317
16269550,0,0,347852031.3262589
16269700,0,0,347824754.59291744
16269850,0,0,347716460.17607903
16270000,0,0,347586538.502473
16270150,0,0,347586538.502473
16270300,0,0,347582556.22203934
16270450,0,0,347581941.8351302
16270600,0,0,347587274.2876611
16270750,0,0,347580249.2284241
16270900,0,0,347613050.7179003
16271050,0,0,347613045.46869063
16271200,0,0,347627945.90222824
16271350,0,0,347636427.462938
16271500,0,0,347641007.78399146
16271650,0,0,347636586.7529669
16271800,0,0,347637326.14634955
16271950,0,0,347594054.29818475
16272100,0,0,347492199.1756447
16272250,0,0,347492209.17047733
16272400,0,0,347493106.217107
16272550,0,0,347464898.08244455
16272700,0,0,347430059.3460795
16272850,0,0,347430059.3460795
16273000,0,0,347392731.3730756
16273150,0,0,347284585.31669027
16273300,0,0,347247489.8634283
16273450,0,0,347245321.6112242
16273600,0,0,347231882.6435125
16273750,0,0,347249518.3071282
16273900,0,0,347250170.3674789
16274050,0,0,347194247.8049499
16274200,0,0,348245535.55850136
16274350,0,0,348241076.85983497
16274500,0,0,348181796.0692246
16274650,0,0,348181796.0692246
16274800,0,0,347418694.67361337
16274950,0,0,347394282.4212285
16275100,0,0,347367543.65783715
16275250,0,0,347355829.0885514
16275400,0,0,347677745.0039922
16275550,0,0,347658864.50742424
16275700,0,0,347658818.26914185
16275850,0,0,347653746.9092046
16276000,0,0,347661699.4627723
16276150,0,0,347630438.3958774
16276300,0,0,347906196.9083649
16276450,0,0,347855547.23504996
16276600,0,0,348399970.9188137
16276750,0,0,348370002.7091644
16276900,0,0,348547419.00510204
16277050,0,0,348547419.00510204
16277200,0,0,348493735.3305062
16277350,0,0,348478031.657409
16277500,0,0,348484282.4794029
16277650,0,0,348159312.85433996
16277800,0,0,348102263.80486554
16277950,0,0,348106328.38617086
16278100,0,0,348106467.7760255
16278250,0,0,348118674.60664785
16278400,0,0,347976477.0372251
16278550,0,0,347976127.83855414
16278700,0,0,347941746.8707442
16278850,0,0,347872273.86203015
16279000,0,0,347830631.0277475
16279150,0,0,347830631.0277475
16279300,0,0,347944801.6132773
16279450,0,0,348002682.66798013
16279600,0,0,348060236.06138635
16279750,0,0,348041216.919768
16279900,0,0,348077031.00632036
16280050,0,0,348093446.82314384
16280200,0,0,348089138.78085405
16280350,0,0,348083478.204457
16280500,0,0,348060955.67422366
16280650,0,0,347890792.69349205
16280800,0,0,347959917.25512576
16280950,0,0,347959917.78144157
16281100,0,0,347966944.33881223
16281250,0,0,348083593.9203007
16281400,0,0,348019973.2591193
16281550,0,0,348021104.66100186
16281700,0,0,347983242.196196
16281850,0,0,347981715.2460626
16282000,0,0,347450294.07603824
16282150,0,0,347384926.0051651
16282300,0,0,347361047.1978802
16282450,0,0,347241514.5266993
16282600,0,0,347074569.16990715
16282750,0,0,347042346.2399431
16282900,0,0,347042346.2399431
16283050,0,0,347015519.54997945
16283200,0,0,347003839.6254194
16283350,0,0,346991737.2848047
16283500,0,0,346991737.2848047
16283650,0,0,346955310.5535883
16283800,0,0,346941346.72266567
16283950,0,0,346932335.56318283
16284100,0,0,346934841.400346
16284250,0,0,346926874.45182127
16284400,0,0,347264895.2228354
16284550,0,0,347264895.2228354
16284700,0,0,347126727.1858024
16284850,0,0,347216619.95962
16285000,0,0,347178158.90326965
16285150,0,0,347137424.1755637
16285300,0,0,347052480.07696706
16285450,0,0,347052344.16683966
16285600,0,0,347052344.16683966
16285750,0,0,347443786.6141624
16285900,0,0,346950633.6159164
16286050,0,0,346841155.9685941
16286200,0,0,346939333.2042228
16286350,0,0,347025803.5827775
16286500,0,0,346921496.75712985
16286650,0,0,346799544.6040766
16286800,0,0,346762713.03682876
16286950,0,0,346778418.9371574
16287100,0,0,346768482.5382687
16287250,0,0,346768482.5382687
16287400,0,0,346744349.2372211
16287550,0,0,346714963.74190724
16287700,0,0,346756515.0109882
16287850,0,0,346737305.88821507
16288000,0,0,346738284.5628793
16288150,0,0,346741435.0719334
16288300,0,0,346714491.1208162
16288450,0,0,346683493.46299106
16288600,0,0,346674750.8109045
16288750,0,0,345057283.45068145
16288900,0,0,344979518.74002635
16289050,0,0,344966389.60980284
16289200,0,0,344966389.60980284
16289350,0,0,344966179.5333115
16289500,0,0,344876715.05135596
16289650,0,0,344916617.4863486
16289800,0,0,344889780.99077785
16289950,0,0,344889774.55582416
16290100,0,0,344920638.6465102
16290250,0,0,344906746.052987
16290400,0,0,344921209.2410451
16290550,0,0,344892375.46935964
16290700,0,0,344892375.46935964
16290850,0,0,344798011.62955594
16291000,0,0,344798026.39860475
16291150,0,0,344742005.6989083
16291300,0,0,344666831.8529958
16291450,0,0,344666812.6407895
16291600,0,0,344691473.48121697
16291750,0,0,345061002.6702286
16291900,0,0,345096030.2262026
16292050,0,0,345200300.3506261
16292200,0,0,345146266.66963494
16292350,0,0,345132590.0640675
16292500,0,0,345124085.03959733
16292650,0,0,345105586.9570616
16292800,0,0,345106578.84786564
16292950,0,0,345057746.5041989
16293100,0,0,345056341.03468704
16293250,0,0,345181300.1778246
16293400,0,0,345210347.4132103
16293550,0,0,345193940.21233785
16293700,0,0,345195750.20169485
16293850,0,0,343031478.7736417
16294000,0,0,342665510.0446722
16294150,0,0,342783934.386556
16294300,0,0,342775996.0456564
16294450,0,0,342697116.6228329
16294600,0,0,342704017.6511784
16294750,0,0,342704017.6511784
16294900,0,0,342698778.7777832
16295050,0,0,342663032.02345127
16295200,0,0,342655288.2189368
16295350,0,0,342709634.0427478
16295500,0,0,342709635.35853726
16295650,0,0,342710413.8159808
16295800,0,0,342701940.96077204
16295950,0,0,342694598.63245773
16296100,0,0,342605504.87577623
16296250,0,0,342552827.87071717
16296400,0,0,342688265.6124877
16296550,0,0,342688265.6124877
16296700,0,0,342593719.9296838
16296850,0,0,342235711.5164163
16297000,0,0,342217017.96994245
16297150,0,0,342229587.71559227
16297300,0,0,342227709.6245201
16297450,0,0,341796365.02402484
16297600,0,0,341796365.02402484
16297750,0,0,341786558.0563305
16297900,0,0,341789520.204152
16298050,0,0,341774004.844606
16298200,0,0,341774005.3104782
16298350,0,0,341791491.6880612
16298500,0,0,341789909.65241766
16298650,0,0,341783334.3227154
16298800,0,0,341746743.96052665
16298950,0,0,341733688.7599822
16299100,0,0,341691019.34839314
16299250,0,0,341691019.34839314
16299400,0,0,341673878.854784
16299550,0,0,341672618.46646655
16299700,0,0,341536168.5167675
16299850,0,0,341535028.0495687
16300000,0,0,341531228.4247724
16300150,0,0,342320363.26523924
16300300,0,0,342327466.7512088
16300450,0,0,341984884.37178266
16300600,0,0,341945002.0316433
16300750,0,0,341934273.0414171
16300900,0,0,341934273.0414171
16301050,0,0,341945177.1977757
16301200,0,0,342052730.1076966
16301350,0,0,342070402.7200438
16301500,0,0,342044331.69068646
16301650,0,0,342032290.1885226
16301800,0,0,342069991.57679176
16301950,0,0,342069994.22883964
16302100,0,0,342073149.31861633
16302250,0,0,342070929.0083988
16302400,0,0,342086751.64298373
16302550,0,0,342088701.8688182
16302700,0,0,342136707.82072806
16302850,0,0,342136718.60444164
16303000,0,0,342112730.98136425
16303150,0,0,342020011.4159714
16303300,0,0,342019989.45183206
16303450,0,0,341961422.21462774
16303600,0,0,342289297.9194813
16303750,0,0,342128317.42660344
16303900,0,0,342110295.18778336
16304050,0,0,342119132.107149
16304200,0,0,342082651.41946054
16304350,0,0,342082598.8222611
16304500,0,0,342082311.104633
16304650,0,0,342099574.1244006
16304800,0,0,342066144.3627107
16304950,0,0,342043287.7257445
16305100,0,0,342094493.8652226
16305250,0,0,342094545.9704857
16305400,0,0,342091492.526116
16305550,0,0,342110861.9558346
16305700,0,0,342032843.78408873
16305850,0,0,343785507.1326663
16306000,0,0,344979461.38870573
16306150,0,0,344984774.9094851
16306300,0,0,344914133.2936676
16306450,0,0,344940614.8545048
16306600,0,0,344969710.6629238
16306750,0,0,344947172.5697957
16306900,0,0,344949765.99447024
16307050,0,0,344942998.9787104
16307200,0,0,344932149.8122481
16307350,0,0,345155040.8315377
16307500,0,0,345084138.507708
16307650,0,0,345085587.7952839
16307800,0,0,345651101.5519831
16307950,0,0,345539897.5827489
16308100,0,0,345564210.37416285
16308250,0,0,345564212.31060135
16308400,0,0,345329063.4588332
16308550,0,0,345898528.0161208
16308700,0,0,345781648.8734329
16308850,0,0,345780107.77694833
16309000,0,0,345845918.4637908
16309150,0,0,345843621.976085
16309300,0,0,345835813.5166819
16309450,0,0,346146671.0159523
16309600,0,0,346146671.0159523
16309750,0,0,346351031.22624743
16309900,0,0,346397315.81137264
16310050,0,0,346787696.9213531
16310200,0,0,346758292.337272
16310350,0,0,346764265.5787819
16310500,0,0,346769903.8032995
16310650,0,0,346769903.8032995
16310800,0,0,346748419.91574323
16310950,0,0,346748449.9229681
16311100,0,0,346751926.15443283
16311250,0,0,346773803.78844213
16311400,0,0,347131022.7235218
16311550,0,0,347120717.7962239
16311700,0,0,347105969.7091282
16311850,0,0,347079683.30971026
16312000,0,0,347079683.30971026
16312150,0,0,347018613.3055775
16312300,0,0,346992212.702446
16312450,0,0,346992341.1639044
16312600,0,0,346992023.9543317
16312750,0,0,346992645.09801555
16312900,0,0,347095085.51242673
16313050,0,0,347091178.9827983
16313200,0,0,347087247.5956277
16313350,0,0,347085621.3367463
16313500,0,0,347085554.3764812
16313650,0,0,347134668.02951837
16313800,0,0,347129693.1183157
16313950,0,0,347153607.57294726
16314100,0,0,347148461.57360506
16314250,0,0,347148532.3930048
16314400,0,0,347151753.5465083
16314550,0,0,347125050.16989
16314700,0,0,347133447.57727873
16314850,0,0,347133447.57727873
16315000,0,0,347113854.9499198
16315150,0,0,347341521.99694985
16315300,0,0,347321946.73181474
16315450,0,0,347100175.2351717
16315600,0,0,347090592.0678812
16315750,0,0,347088641.8737722
16315900,0,0,347129992.73780334
16316050,0,0,347120647.14908475
16316200,0,0,347118105.5664941
16316350,0,0,347118105.5664941
16316500,0,0,347116352.69248915
16316650,0,0,347119540.78169346
16316800,0,0,347103101.3678919
16316950,0,0,347103103.61588037
16317100,0,0,346929327.9561784
16317250,0,0,346954635.8653127
16317400,0,0,346952087.7157723
16317550,0,0,346935355.7460053
16317700,0,0,346845094.0490475
16317850,0,0,346860771.1613616
16318000,0,0,346860770.9726007
16318150,0,0,346862580.88517284
16318300,0,0,346843870.52771026
16318450,0,0,346847137.61114216
16318600,0,0,346826764.8904033
16318750,0,0,346829542.6389214
16318900,0,0,346818235.67057335
16319050,0,0,346809043.7481214
16319200,0,0,346809043.7481214
16319350,0,0,346782403.852613
16319500,0,0,346763027.4049569
16319650,0,0,346737193.5938244
16319800,0,0,346737477.06613433
16319950,0,0,346736588.457114
16320100,0,0,346768272.94766015
16320250,0,0,346859139.3672885
16320400,0,0,346792957.70500684
16320550,0,0,346792981.435164
16320700,0,0,346924852.098629
16320850,0,0,346897704.4443025
16321000,0,0,346911512.88486004
16321150,0,0,346878169.47233486
16321300,0,0,346867705.16095376
16321450,0,0,346867705.16095376
16321600,0,0,346850234.5910922
16321750,0,0,346783522.62998456
16321900,0,0,346805490.2375624
16322050,0,0,347102484.9525268
16322200,0,0,347115050.04631853
16322350,0,0,347089674.5802238
16322500,0,0,347089675.1065396
16322650,0,0,347177548.2397834
16322800,0,0,347162628.426828
16322950,0,0,347150280.8176967
16323100,0,0,347150280.8176967
16323250,0,0,347415500.7362844
16323400,0,0,347429639.21262014
16323550,0,0,347465932.6421504
16323700,0,0,347311955.62997794
16323850,0,0,347318218.3089919
16324000,0,0,347318218.3089919
16324150,0,0,347331663.4602587
16324300,0,0,347297750.7963816
16324450,0,0,347285266.16816247
16324600,0,0,347285102.97217995
16324750,0,0,347219662.6914645
16324900,0,0,347219565.9617075
16325050,0,0,347188401.63927
16325200,0,0,347188401.60618424
16325350,0,0,347187868.05791277
16325500,0,0,347158234.5251054
16325650,0,0,347183456.5039501
16325800,0,0,347179395.60338616
16325950,0,0,347111052.011551
16326100,0,0,347078244.50022924
16326250,0,0,346808690.88734484
16326400,0,0,346524295.63415396
16326550,0,0,346524416.62468725
16326700,0,0,346520057.394423
16326850,0,0,346392085.5878609
16327000,0,0,346391871.8463321
16327150,0,0,346380380.4416648
16327300,0,0,346380380.4416648
16327450,0,0,346370333.70448506
16327600,0,0,346351877.28081214
16327750,0,0,346257824.6597152
16327900,0,0,346218395.6539743
16328050,0,0,346220283.65225226
16328200,0,0,346188828.186378
16328350,0,0,346188822.93444324
16328500,0,0,346125729.56225735
16328650,0,0,346111650.75179815
16328800,0,0,345619963.0406159
16328950,0,0,345619963.0406159
16329100,0,0,345636712.4451833
16329250,0,0,345634560.0129871
16329400,0,0,345614800.768344
16329550,0,0,345614801.6316072
16329700,0,0,345633308.7290894
16329850,0,0,345598253.18905187
16330000,0,0,345638277.79651886
16330150,0,0,345588660.6474042
16330300,0,0,345620343.4834412
16330450,0,0,345599090.9946141
16330600,0,0,345601256.4385898
16330750,0,0,345697767.4472165
16330900,0,0,345702995.89830506
16331050,0,0,345701988.5947549
16331200,0,0,345631795.900143
16331350,0,0,345550223.4918139
16331500,0,0,345486734.076646
16331650,0,0,345607300.7685993
16331800,0,0,345606834.9978688
16331950,0,0,345618561.3976364
16332100,0,0,345448079.5344026
16332250,0,0,345306240.12619793
16332400,0,0,345060314.78289694
16332550,0,0,345060306.9827578
16332700,0,0,344889845.31724286
16332850,0,0,344848275.3834912
16333000,0,0,344879391.8120691
16333150,0,0,344711393.6265269
16333300,0,0,344675591.36015433
16333450,0,0,344675591.36015433
16333600,0,0,343019992.91662264
16333750,0,0,342873776.6961366
16333900,0,0,342870575.8379147
16334050,0,0,342869174.5801671
16334200,0,0,343941976.0971456
16334350,0,0,343941976.0971456
16334500,0,0,344431864.6998359
16334650,0,0,344691389.72195154
16334800,0,0,344690165.4350225
16334950,0,0,344360072.102872
16335100,0,0,344392320.5536752
16335250,0,0,344389583.9750607
16335400,0,0,343994131.90245616
16335550,0,0,344752994.0075382
16335700,0,0,344783486.20551693
16335850,0,0,344694914.36539763
16336000,0,0,344718315.766744
16336150,0,0,344718244.9967452
16336300,0,0,345013933.25797415
16336450,0,0,345001882.1218946
16336600,0,0,346290154.24819046
16336750,0,0,346392830.67910707
16336900,0,0,347908618.8898315
16337050,0,0,347814317.9117161
16337200,0,0,347777413.8898119
16337350,0,0,347796473.4789408
16337500,0,0,347661132.7795758
16337650,0,0,347643851.6353651
16337800,0,0,347620460.36857843
16337950,0,0,347620460.36857843
16338100,0,0,347620078.1696664
16338250,0,0,347594752.4730602
16338400,0,0,347592126.555766
16338550,0,0,347660185.5770293
16338700,0,0,347630232.7808605
16338850,0,0,347623838.39927185
16339000,0,0,347623838.39927185
16339150,0,0,347626341.6656593
16339300,0,0,347510767.3532536
16339450,0,0,347510767.3532536
16339600,0,0,347508803.4105822
16339750,0,0,347507512.10238755
16339900,0,0,347502694.597767
16340050,0,0,347495063.0006989
16340200,0,0,347498994.4047776
16340350,0,0,347667974.1696999
16340500,0,0,347667974.1696999
16340650,0,0,347695284.6053693
16340800,0,0,347625718.8465291
16340950,0,0,347267192.87507296
16341100,0,0,347266882.8606779
16341250,0,0,347415931.69532466
16341400,0,0,347419149.4115034
16341550,0,0,347419895.5675094
16341700,0,0,347415047.0437639
16341850,0,0,347415047.0437639
16342000,0,0,347456864.8393354
16342150,0,0,346883331.4349493
16342300,0,0,346836110.82196593
16342450,0,0,346790857.85123146
16342600,0,0,346073462.4419615
16342750,0,0,346452561.51361775
16342900,0,0,346452461.5711753
16343050,0,0,346458062.0894324
16343200,0,0,346439705.73961395
16343350,0,0,346373659.2902124
16343500,0,0,346363809.96942055
16343650,0,0,346365540.38835144
16343800,0,0,346352685.3290547
16343950,0,0,346350340.9245777
16344100,0,0,346401582.6255375
16344250,0,0,346401582.6255375
16344400,0,0,346397619.0645793
16344550,0,0,346389547.58682585
16344700,0,0,346386350.76506996
16344850,0,0,346311387.28355396
16345000,0,0,346311387.28355396
16345150,0,0,346312234.74423236
16345300,0,0,346321760.17613566
16345450,0,0,346315074.2069094
16345600,0,0,346349765.6496059
16345750,0,0,346349765.6496059
16345900,0,0,346343145.14084405
16346050,0,0,346330437.3669909
16346200,0,0,346330436.0723975
16346350,0,0,346316450.63870513
16346500,0,0,346344608.9394573
16346650,0,0,346345636.77098095
16346800,0,0,346338674.19518584
16346950,0,0,346295659.06223553
16347100,0,0,346367419.95522577
16347250,0,0,346314834.0344337
16347400,0,0,346314465.0391854
16347550,0,0,346352357.7117247
16347700,0,0,346426870.0386623
16347850,0,0,346416533.4873818
16348000,0,0,346416533.4873818
16348150,0,0,346496449.33145547
16348300,0,0,346496446.8529838
16348450,0,0,346474970.5152307
16348600,0,0,346447801.7381902
16348750,0,0,346496997.5473879
16348900,0,0,346708019.61488676
16349050,0,0,346676063.6618947
16349200,0,0,346644046.16310614
16349350,0,0,346637116.0385677
16349500,0,0,346627842.217277
16349650,0,0,346652197.5228847
16349800,0,0,346208107.7404976
16349950,0,0,346170086.6755076
16350100,0,0,346487785.6012188
16350250,0,0,346540849.8768483
16350400,0,0,346922367.82506216
16350550,0,0,346922367.82506216
16350700,0,0,346903316.28640676
16350850,0,0,347029851.1910815
16351000,0,0,347028560.56425846
16351150,0,0,347035634.295158
16351300,0,0,346961993.38968223
16351450,0,0,347006701.4815544
16351600,0,0,347006701.4815544
16351750,0,0,347061674.33668196
16351900,0,0,347325713.432077
16352050,0,0,347314225.75826555
16352200,0,0,347298256.8160622
16352350,0,0,347289877.3918647
16352500,0,0,347300280.2336582
16352650,0,0,347307842.34099376
16352800,0,0,347307861.80565226
16352950,0,0,347297995.9468308
16353100,0,0,347253246.3512787
16353250,0,0,347253245.05410606
16353400,0,0,347262174.26018107
16353550,0,0,347317138.1575832
16353700,0,0,347315651.41638434
16353850,0,0,347423081.8674251
16354000,0,0,347423282.23584616
16354150,0,0,347444108.13137305
16354300,0,0,347433659.5479437
16354450,0,0,347433664.35819113
16354600,0,0,347433132.0427871
16354750,0,0,347493572.4221352
16354900,0,0,347464709.61403424
16355050,0,0,347439372.1551203
16355200,0,0,347440705.1353437
16355350,0,0,347450304.63557804
16355500,0,0,347306952.10389495
16355650,0,0,347248180.836442
16355800,0,0,347221090.1574433
16355950,0,0,347222685.2348778
16356100,0,0,347208870.992641
16356250,0,0,347200529.4155848
16356400,0,0,347171984.8030741
16356550,0,0,347129115.7678815
16356700,0,0,347081968.558831
16356850,0,0,347079936.883609
16357000,0,0,347079936.883609
16357150,0,0,347077896.7815819
16357300,0,0,347075146.0066508
16357450,0,0,347048076.968239
16357600,0,0,347053570.6518809
16357750,0,0,347053594.26874745
16357900,0,0,347086623.82928544
16358050,0,0,347106178.6784777
16358200,0,0,347106178.6784777
16358350,0,0,347083947.41412544
16358500,0,0,347035041.93949914
16358650,0,0,347032015.54362684
16358800,0,0,347118626.28855485
16358950,0,0,347118626.28855485
16359100,0,0,347246189.11108553
16359250,0,0,347244908.1792799
16359400,0,0,347242611.2235689
16359550,0,0,347242611.2235689
16359700,0,0,347240112.497455
16359850,0,0,347240106.81648517
16360000,0,0,347240106.81648517
16360150,0,0,347240106.81648517
16360300,0,0,347253111.8125402
16360450,0,0,347243231.7418784
16360600,0,0,347243231.7418784
16360750,0,0,347224635.415509
16360900,0,0,347124931.45153105
16361050,0,0,347124931.45153105
16361200,0,0,346919425.35523033
16361350,0,0,346924426.7102904
16361500,0,0,346930291.3834415
16361650,0,0,346933213.9962753
16361800,0,0,346933046.8261795
16361950,0,0,346828114.2627677
16362100,0,0,346755729.8936573
16362250,0,0,346758761.9070705
16362400,0,0,346758761.9070705
16362550,0,0,346731084.594823
16362700,0,0,346693965.41923404
16362850,0,0,346693965.41923404
16363000,0,0,346645380.32736146
16363150,0,0,346645380.32736146
16363300,0,0,346645230.93593806
16363450,0,0,346310110.5484357
16363600,0,0,346308728.7364367
16363750,0,0,346263347.78271437
16363900,0,0,346263347.78271437
16364050,0,0,346202505.88442
16364200,0,0,346190744.5482824
16364350,0,0,346190744.5482824
16364500,0,0,346287832.6052189
16364650,0,0,346467898.9854481
16364800,0,0,346471191.9094076
16364950,0,0,346485376.1158259
16365100,0,0,346485376.1158259
16365250,0,0,346476173.5830227
16365400,0,0,346419524.04260254
16365550,0,0,346335915.9051342
16365700,0,0,346339805.0409988
16365850,0,0,346333366.2800925
16366000,0,0,346333366.2800925
16366150,0,0,346169272.1742374
16366300,0,0,346041783.40850914
16366450,0,0,346049566.71105623
16366600,0,0,346204115.9495493
16366750,0,0,346361914.3745369
16366900,0,0,346345194.88660026
16367050,0,0,345891312.83734894
16367200,0,0,345812351.7639205
16367350,0,0,346659892.9903854
16367500,0,0,346639414.9744419
16367650,0,0,346972105.6856612
16367800,0,0,346702076.7072705
16367950,0,0,346607239.0320295
16368100,0,0,346535257.59891737
16368250,0,0,346672018.43596137
16368400,0,0,346685299.8292726
16368550,0,0,346676187.42188585
16368700,0,0,346192442.77036875
16368850,0,0,346213688.74319786
16369000,0,0,346246303.1231053
16369150,0,0,346244098.4361501
16369300,0,0,346291649.17988586
16369450,0,0,346316937.2258729
16369600,0,0,343659314.53416157
16369750,0,0,343557455.6866534
16369900,0,0,343559574.2834203
16370050,0,0,343468776.0325821
16370200,0,0,343355816.8730079
16370350,0,0,343420340.1144583
16370500,0,0,343420955.0707526
16370650,0,0,343300539.39236575
16370800,0,0,343282938.4488155
16370950,0,0,343290875.4555352
16371100,0,0,343290875.4555352
16371250,0,0,342979476.3638238
16371400,0,0,343973091.5449283
16371550,0,0,343963780.9603864
16371700,0,0,343982869.0232495
16371850,0,0,343848884.3489347
16372000,0,0,343889485.42253685
16372150,0,0,344881834.41611177
16372300,0,0,344881834.41611177
16372450,0,0,344782333.03874636
16372600,0,0,344832294.2933922
16372750,0,0,344801858.7570385
16372900,0,0,344625853.62209034
16373050,0,0,344653291.40195274
16373200,0,0,344578472.054965
16373350,0,0,344579649.3733702
16373500,0,0,344564487.15274614
16373650,0,0,344579595.4609779
16373800,0,0,344575804.09818447
16373950,0,0,344564322.2461119
16374100,0,0,344563809.7463981
16374250,0,0,344488843.23028636
16374400,0,0,344477963.2982056
16374550,0,0,344480213.4982374
16374700,0,0,344539958.8419455
16374850,0,0,344603648.22937334
16375000,0,0,344591672.6032899
16375150,0,0,344634510.32893884
16375300,0,0,344548878.95712626
16375450,0,0,344496220.22496283
16375600,0,0,344496120.34460723
16375750,0,0,344492415.28868264
16375900,0,0,344473718.24440813
16376050,0,0,344473637.94264054
16376200,0,0,344355800.83882093
16376350,0,0,344140051.7958481
16376500,0,0,344166856.19627535
16376650,0,0,344145797.79988647
16376800,0,0,344147978.86619365
16376950,0,0,345220683.4780818
16377100,0,0,345180073.2160239
16377250,0,0,345087280.4131055
16377400,0,0,344987670.46808094
16377550,0,0,344964830.58637094
16377700,0,0,344863302.61792445
16377850,0,0,344862224.5130987
16378000,0,0,344737746.91583645
16378150,0,0,344737746.58492076
16378300,0,0,344800768.62864375
16378450,0,0,344780268.16506064
16378600,0,0,344561371.4399617
16378750,0,0,344578892.55936265
16378900,0,0,344586553.78156185
16379050,0,0,344598614.95271826
16379200,0,0,344184929.50079525
16379350,0,0,344039736.90753937
16379500,0,0,344030572.03031754
16379650,0,0,344030572.03031754
16379800,0,0,343849520.5104278
16379950,0,0,344031387.77114666
16380100,0,0,343652853.33843386
16380250,0,0,343566093.6852186
16380400,0,0,343539861.57077694
16380550,0,0,343536370.8652228
16380700,0,0,343559137.6154665
16380850,0,0,343555573.9455678
16381000,0,0,343555579.95700717
16381150,0,0,343516445.24038583
16381300,0,0,343516445.24038583
16381450,0,0,343525014.5765559
16381600,0,0,343532930.62282217
16381750,0,0,343545473.567313
16381900,0,0,343545473.567313
16382050,0,0,343549455.3005109
16382200,0,0,343547252.9575382
16382350,0,0,343439392.62981117
16382500,0,0,343438156.1941173
16382650,0,0,343406327.09895325
16382800,0,0,343343673.8587996
16382950,0,0,343343644.89551616
16383100,0,0,343343446.4690367
16383250,0,0,343332801.8693198
16383400,0,0,343330881.9108486
16383550,0,0,341063304.481987
16383700,0,0,341063304.481987
16383850,0,0,341275187.99541664
16384000,0,0,341226017.98013866
