blocknumber,volume BAT for 5% slippage
16068400,131517.68414249408
16068550,131521.82397089238
16068700,131521.82397089238
16068850,131521.82397089238
16069000,131521.82397089238
16069150,131521.82397089238
16069300,137923.26704266042
16069450,137798.07692622437
16069600,137798.07692622437
16069750,137798.07692622437
16069900,139442.27273859715
16070050,139442.27273859715
16070200,139449.57917534842
16070350,139468.90571051437
16070500,136764.45105831453
16070650,136764.45105831453
16070800,133641.74996026003
16070950,133975.93279057436
16071100,133975.93279057436
16071250,133982.64341287038
16071400,133982.64341287038
16071550,133938.44471961257
16071700,133500.15026701032
16071850,133234.9959420279
16072000,133234.9959420279
16072150,135858.49799024084
16072300,135858.49799024084
16072450,135795.98329582324
16072600,135795.98329582324
16072750,139778.18951203366
16072900,139778.18951203366
16073050,139778.18951203366
16073200,139773.0393027448
16073350,139773.0393027448
16073500,142358.90513043126
16073650,142358.90513043126
16073800,135743.0017348603
16073950,135743.0017348603
16074100,135743.0017348603
16074250,136282.66527601975
16074400,136282.66527601975
16074550,139199.65806538766
16074700,139199.65806538766
16074850,139199.65806538766
16075000,128999.82843708353
16075150,129296.82843706755
16075300,137428.05265307697
16075450,128452.53653674573
16075600,128545.90260957013
16075750,128545.90260957013
16075900,133627.49858415237
16076050,133627.49858415237
16076200,138847.82337002482
16076350,138847.82337002482
16076500,138847.77953575118
16076650,127878.26341952725
16076800,137179.13952812098
16076950,137179.13952812098
16077100,137179.13952812098
16077250,128581.1825846754
16077400,128282.60353438769
16077550,128282.60353438769
16077700,134977.0593829548
16077850,134977.0593829548
16078000,128182.356113507
16078150,128194.37912052328
16078300,128194.37912052328
16078450,125880.46664461988
16078600,125880.46664461988
16078750,125880.46664461988
16078900,125880.46664461988
16079050,125880.46664461988
16079200,139457.4275041197
16079350,135275.2652991509
16079500,124785.66138840627
16079650,124785.66138840627
16079800,133371.0802725185
16079950,133405.56748395402
16080100,137343.20570186706
16080250,130424.19843503884
16080400,128809.53112089644
16080550,134456.87203393417
16080700,134456.87203393417
16080850,136717.67829865153
16081000,136717.67829865153
16081150,136717.67829865153
16081300,126622.41946794467
16081450,126622.41946794467
16081600,126622.41946794467
16081750,131333.98982475433
16081900,128333.9898249158
16082050,128333.9898249158
16082200,128338.61025807363
16082350,126338.61025818127
16082500,126335.95565291807
16082650,133302.80583170516
16082800,133727.91318385646
16082950,133727.91318385646
16083100,139962.1311343414
16083250,139962.1311343414
16083400,138808.2148588096
16083550,138827.74981624683
16083700,129894.99427133273
16083850,135413.37666460616
16084000,135413.37666460616
16084150,135348.65645637503
16084300,137282.86993554895
16084450,137282.86993554895
16084600,129622.72326911385
16084750,129622.72326911385
16084900,123278.81510495838
16085050,123271.49960308238
16085200,123271.49960308238
16085350,123271.49960308238
16085500,133066.5918074853
16085650,133066.5918074853
16085800,133066.5918074853
16085950,135100.98519646234
16086100,135100.98519646234
16086250,131528.377072439
16086400,125510.60177447923
16086550,125508.03317971222
16086700,125508.03317971222
16086850,136930.67293396004
16087000,136930.67293396004
16087150,136930.67293396004
16087300,136930.67293396004
16087450,136930.67293396004
16087600,136930.67293396004
16087750,136930.67293396004
16087900,128114.13940901378
16088050,128137.87656900285
16088200,128137.87656900285
16088350,128137.87656900285
16088500,124831.81264561242
16088650,124831.81264561242
16088800,124837.10088140187
16088950,124900.00142549312
16089100,124671.63690386947
16089250,124674.05795650104
16089400,128277.4230804324
16089550,128277.4230804324
16089700,128277.4230804324
16089850,128277.4230804324
16090000,130033.68568438415
16090150,130033.68568438415
16090300,122579.8860234162
16090450,122579.8860234162
16090600,122579.8860234162
16090750,122579.8860234162
16090900,122579.8860234162
16091050,129693.90865362079
16091200,129693.90865362079
16091350,129693.90865362079
16091500,129693.90865362079
16091650,129693.90865362079
16091800,129693.90865362079
16091950,129693.90865362079
16092100,123134.80436342656
16092250,122819.63722702271
16092400,122812.97696606033
16092550,122812.97696606033
16092700,122812.97696606033
16092850,122812.97696606033
16093000,122812.97696606033
16093150,122722.36908696702
16093300,122722.36908696702
16093450,122722.36908696702
16093600,128393.22967746604
16093750,131774.77875729444
16093900,131774.77875729444
16094050,134128.58469136775
16094200,134128.58469136775
16094350,134627.08469134092
16094500,134627.08469134092
16094650,124744.36537122953
16094800,128754.87846454766
16094950,128754.87846454766
16095100,128754.87846454766
16095250,128754.87846454766
16095400,128754.87846454766
16095550,128754.87846454766
16095700,124351.16459186692
16095850,124351.16459186692
16096000,124351.16459186692
16096150,134312.65350918574
16096300,130477.19651373354
16096450,130477.19651373354
16096600,130477.19651373354
16096750,132440.57460559183
16096900,132440.57460559183
16097050,138384.14501298865
16097200,138384.14501298865
16097350,138384.14501298865
16097500,133719.52114642758
16097650,133719.52114642758
16097800,133719.52114642758
16097950,133719.52114642758
16098100,127131.1197234387
16098250,127131.1197234387
16098400,127138.064065544
16098550,130692.29618411994
16098700,139908.06556386486
16098850,139908.06556386486
16099000,139912.9077193752
16099150,139912.9077193752
16099300,139912.9077193752
16099450,139914.55253494057
16099600,126986.27974909899
16099750,126986.27974909899
16099900,134981.49887734986
16100050,134981.49887734986
16100200,134988.5217186619
16100350,134990.86034200576
16100500,134990.86034200576
16100650,134990.86034200576
16100800,134990.86034200576
16100950,127307.77185864208
16101100,127388.22981597533
16101250,127388.22981597533
16101400,127404.79296419132
16101550,127396.1388370285
16101700,127407.72370474509
16101850,137940.58545692582
16102000,129242.03911319785
16102150,129242.03911319785
16102300,129242.03911319785
16102450,139250.9757939746
16102600,139250.9757939746
16102750,130692.98100087931
16102900,130692.98100087931
16103050,130737.70040098927
16103200,138388.53346147147
16103350,138388.53346147147
16103500,138388.53346147147
16103650,138388.53346147147
16103800,138388.53346147147
16103950,128652.70925585675
16104100,128652.70925585675
16104250,137532.4503918385
16104400,137532.4503918385
16104550,137532.4503918385
16104700,137541.59637215335
16104850,137541.59637215335
16105000,137541.59637215335
16105150,137541.59637215335
16105300,137541.59637215335
16105450,137541.59637215335
16105600,137541.59637215335
16105750,137541.59637215335
16105900,137541.59637215335
16106050,137541.59637215335
16106200,137542.92504194062
16106350,137542.92504194062
16106500,137542.92504194062
16106650,137542.92504194062
16106800,137542.92504194062
16106950,133252.33466034345
16107100,131414.71376747865
16107250,131414.71376747865
16107400,141060.8683476862
16107550,141060.8683476862
16107700,141060.8683476862
16107850,132465.4580939633
16108000,132465.4580939633
16108150,128151.66931769476
16108300,128151.66931769476
16108450,128151.66931769476
16108600,128151.66931769476
16108750,128151.66931769476
16108900,128151.66931769476
16109050,128151.66931769476
16109200,128209.56987167578
16109350,128209.56987167578
16109500,128211.41197693892
16109650,128211.41197693892
16109800,128211.41197693892
16109950,128211.41197693892
16110100,128211.41197693892
16110250,128211.41197693892
16110400,128211.41197693892
16110550,137286.69152528074
16110700,133703.63016341015
16110850,133703.63016341015
16111000,134636.1778171271
16111150,135335.49445547687
16111300,135335.49445547687
16111450,126193.79960922315
16111600,126193.79960922315
16111750,126193.79960922315
16111900,138125.55126771503
16112050,138144.45628035386
16112200,138144.45628035386
16112350,138144.45628035386
16112500,138144.45628035386
16112650,138144.45628035386
16112800,126236.33513180836
16112950,126236.33513180836
16113100,130969.07717532845
16113250,130969.07717532845
16113400,130969.07717532845
16113550,130969.07717532845
16113700,134255.7515471468
16113850,134255.7515471468
16114000,134255.7515471468
16114150,134313.1040226133
16114300,132822.6789917417
16114450,132822.6789917417
16114600,132827.4206610706
16114750,137337.40495110842
16114900,137337.40495110842
16115050,129237.40495154439
16115200,134225.35339036584
16115350,134225.35339036584
16115500,134225.35339036584
16115650,134282.02898426325
16115800,134282.02898426325
16115950,134282.02898426325
16116100,134282.02898426325
16116250,134294.11873578513
16116400,125585.55749991859
16116550,125585.55749991859
16116700,125585.55749991859
16116850,125593.83200081388
16117000,125610.13094818228
16117150,125610.13094818228
16117300,131001.00760711191
16117450,131001.00760711191
16117600,138742.36019153288
16117750,138742.36019153288
16117900,138742.36019153288
16118050,138742.36019153288
16118200,138742.36019153288
16118350,138742.36019153288
16118500,126951.62914968806
16118650,126958.30077014898
16118800,126958.30077014898
16118950,133706.02035464838
16119100,133710.74929392498
16119250,133710.74929392498
16119400,133909.16428632697
16119550,133922.7549161627
16119700,133922.7549161627
16119850,127634.03153018479
16120000,139292.66113932326
16120150,139292.66113932326
16120300,128987.59886716444
16120450,128987.59886716444
16120600,128987.59886716444
16120750,128987.59886716444
16120900,128986.41749399876
16121050,134780.420381269
16121200,135163.4655759711
16121350,135163.4655759711
16121500,135163.4655759711
16121650,135163.4655759711
16121800,135163.4655759711
16121950,135163.4655759711
16122100,130599.99015507023
16122250,130599.99015507023
16122400,130599.99015507023
16122550,137526.2601281442
16122700,137570.7822334074
16122850,139777.1742438074
16123000,139803.36283421982
16123150,139803.36283421982
16123300,132098.97191512756
16123450,132098.97191512756
16123600,132147.92096572343
16123750,132147.92096572343
16123900,132104.47356836454
16124050,132104.47356836454
16124200,134720.1238053595
16124350,134720.1238053595
16124500,132054.33168771875
16124650,132054.33168771875
16124800,132054.33168771875
16124950,132054.33168771875
16125100,132054.33168771875
16125250,130356.51617991408
16125400,130356.51617991408
16125550,137691.3224418147
16125700,137691.3224418147
16125850,137725.2189897051
16126000,138572.66898965952
16126150,138572.66898965952
16126300,138572.66898965952
16126450,138572.66898965952
16126600,138572.66898965952
16126750,138572.66898965952
16126900,138605.80476166296
16127050,138605.80476166296
16127200,138619.52038137394
16127350,138998.06498225796
16127500,138998.06498225796
16127650,139218.0561561163
16127800,132542.31511973363
16127950,132427.35349174228
16128100,132427.35349174228
16128250,132444.38659695344
16128400,132444.38659695344
16128550,133004.52066140942
16128700,133004.52066140942
16128850,133004.52066140942
16129000,133841.9837166844
16129150,133874.59209613653
16129300,138683.9836533227
16129450,139481.03871569608
16129600,139481.03871569608
16129750,139475.62407031137
16129900,139475.62407031137
16130050,139477.2030176798
16130200,139481.29532637866
16130350,139481.29532637866
16130500,139481.29532637866
16130650,139481.29532637866
16130800,139933.80837134575
16130950,135517.10317246642
16131100,135517.10317246642
16131250,127130.27693290646
16131400,127270.85613689535
16131550,127270.85613689535
16131700,127270.85613689535
16131850,127270.85613689535
16132000,135408.8994662196
16132150,135408.8994662196
16132300,127370.31256227467
16132450,135728.59320095743
16132600,135728.59320095743
16132750,130426.09250870816
16132900,137251.24287247588
16133050,137251.24287247588
16133200,137251.24287247588
16133350,137251.24287247588
16133500,125419.59147198936
16133650,125419.59147198936
16133800,125422.41164524971
16133950,125444.98459145089
16134100,125444.98459145089
16134250,125417.457671868
16134400,125417.457671868
16134550,125375.53085192674
16134700,125375.53085192674
16134850,125375.53085192674
16135000,125375.53085192674
16135150,125375.53085192674
16135300,125375.53085192674
16135450,125273.13383191157
16135600,125273.13383191157
16135750,125268.45188975599
16135900,125280.22875955261
16136050,125285.33541380466
16136200,125302.38453635931
16136350,124641.87682584094
16136500,124641.87682584094
16136650,124641.87682584094
16136800,124644.6668033287
16136950,124645.16046696037
16137100,124645.16046696037
16137250,124645.16046696037
16137400,124452.55093855046
16137550,124452.55093855046
16137700,124452.55093855046
16137850,124452.55093855046
16138000,126200.78418681989
16138150,126200.78418681989
16138300,126200.78418681989
16138450,128493.9160808301
16138600,128498.12433877523
16138750,128498.12433877523
16138900,128498.12433877523
16139050,128498.12433877523
16139200,128498.12433877523
16139350,128498.12433877523
16139500,128498.12433877523
16139650,131639.59494442027
16139800,131510.7117489458
16139950,131510.7117489458
16140100,131510.7117489458
16140250,131510.7117489458
16140400,131510.7117489458
16140550,131509.6908898376
16140700,131509.6908898376
16140850,131509.6908898376
16141000,131509.6908898376
16141150,131509.6908898376
16141300,131630.42254872652
16141450,129348.04232656411
16141600,129348.04232656411
16141750,129348.04232656411
16141900,129470.00884666473
16142050,132127.59085748412
16142200,132127.9066469578
16142350,132105.23769080185
16142500,134610.47141145222
16142650,134610.47141145222
16142800,134610.47141145222
16142950,134610.47141145222
16143100,134610.47141145222
16143250,134610.47141145222
16143400,134610.47141145222
16143550,128952.89632989136
16143700,128952.89632989136
16143850,128952.89632989136
16144000,128952.89632989136
16144150,125739.84790539084
16144300,125739.84790539084
16144450,125739.84790539084
16144600,125522.92991174733
16144750,125522.92991174733
16144900,132184.10948973833
16145050,132186.35987185713
16145200,132186.35987185713
16145350,132164.02183490442
16145500,132164.02183490442
16145650,133012.04378562694
16145800,133012.04378562694
16145950,133012.04378562694
16146100,133012.04378562694
16146250,132505.74080380512
16146400,132505.74080380512
16146550,126092.72879829518
16146700,126092.72879829518
16146850,126092.72879829518
16147000,132117.8403263931
16147150,132117.8403263931
16147300,128942.3606391978
16147450,129040.44171313953
16147600,129040.44171313953
16147750,135351.9550476313
16147900,135351.9550476313
16148050,135351.9550476313
16148200,135351.9550476313
16148350,135351.9550476313
16148500,135351.9550476313
16148650,135351.9550476313
16148800,135351.9550476313
16148950,133241.37351098846
16149100,133241.37351098846
16149250,133241.37351098846
16149400,133241.37351098846
16149550,133298.60852283632
16149700,133618.97873139026
16149850,133618.97873139026
16150000,133618.97873139026
16150150,133618.97873139026
16150300,133618.97873139026
16150450,133562.70566801555
16150600,133447.61902208903
16150750,133447.61902208903
16150900,133447.61902208903
16151050,133447.61902208903
16151200,133447.61902208903
16151350,128210.91566626722
16151500,128210.91566626722
16151650,123161.02203662999
16151800,123161.02203662999
16151950,123161.02203662999
16152100,132309.8045809403
16152250,132309.8045809403
16152400,132309.8045809403
16152550,132309.8045809403
16152700,132309.8045809403
16152850,132309.8045809403
16153000,132203.2760927585
16153150,127058.92852621304
16153300,124084.73558587913
16153450,124136.49147270614
16153600,124136.49147270614
16153750,124136.49147270614
16153900,124760.40789256021
16154050,124760.40789256021
16154200,133499.76286244186
16154350,133499.76286244186
16154500,133482.34609187322
16154650,128759.11387316289
16154800,128759.11387316289
16154950,128759.11387316289
16155100,128759.11387316289
16155250,128759.11387316289
16155400,128759.11387316289
16155550,128759.11387316289
16155700,128759.11387316289
16155850,128759.11387316289
16156000,129096.56066446664
16156150,129114.72150245128
16156300,129114.72150245128
16156450,129114.72150245128
16156600,129114.72150245128
16156750,129114.72150245128
16156900,129114.72150245128
16157050,129115.66887087224
16157200,129115.66887087224
16157350,125200.50925196742
16157500,133565.9909205263
16157650,133565.9909205263
16157800,127924.62109719496
16157950,127924.62109719496
16158100,127924.62109719496
16158250,133732.86747892853
16158400,133732.86747892853
16158550,133732.86747892853
16158700,133732.86747892853
16158850,133732.86747892853
16159000,133732.86747892853
16159150,133732.86747892853
16159300,133732.86747892853
16159450,136168.40020023638
16159600,136168.40020023638
16159750,136168.40020023638
16159900,136168.40020023638
16160050,136193.44058387852
16160200,136193.44058387852
16160350,129422.65543569782
16160500,129422.65543569782
16160650,129422.65543569782
16160800,129422.65543569782
16160950,129422.65543569782
16161100,129419.17458013911
16161250,129419.17458013911
16161400,129419.17458013911
16161550,129419.17458013911
16161700,129419.17458013911
16161850,129419.17458013911
16162000,129419.17458013911
16162150,129419.17458013911
16162300,129419.17458013911
16162450,129419.17458013911
16162600,129232.99081509688
16162750,129232.99081509688
16162900,129232.99081509688
16163050,125919.6236718831
16163200,125919.6236718831
16163350,125919.6236718831
16163500,125919.6236718831
16163650,125919.6236718831
16163800,134987.90846142368
16163950,134987.96109300267
16164100,135065.52105640477
16164250,135065.52105640477
16164400,135065.52105640477
16164550,135065.52105640477
16164700,135065.52105640477
16164850,126399.33601816287
16165000,126399.33601816287
16165150,126399.33601816287
16165300,126399.33601816287
16165450,126399.33601816287
16165600,133375.2447701622
16165750,133375.2447701622
16165900,126015.72804822985
16166050,126015.72804822985
16166200,126015.72804822985
16166350,126015.72804822985
16166500,126015.72804822985
16166650,126073.96666296673
16166800,126073.96666296673
16166950,126073.96666296673
16167100,126073.96666296673
16167250,126073.96666296673
16167400,126073.96666296673
16167550,126073.96666296673
16167700,126073.96666296673
16167850,126073.96666296673
16168000,126073.96666296673
16168150,127183.89079634685
16168300,127183.89079634685
16168450,126332.87881559541
16168600,126332.87881559541
16168750,126271.9578690455
16168900,126271.9578690455
16169050,126271.9578690455
16169200,126271.9578690455
16169350,126271.9578690455
16169500,126271.9578690455
16169650,126271.9578690455
16169800,126271.9578690455
16169950,126271.9578690455
16170100,126270.871625559
16170250,126322.9453213127
16170400,126322.9453213127
16170550,126322.9453213127
16170700,130553.95523149299
16170850,130553.95523149299
16171000,130553.95523149299
16171150,130553.95523149299
16171300,130553.95523149299
16171450,130559.76604722987
16171600,130559.76604722987
16171750,131701.88706163954
16171900,131701.88706163954
16172050,131701.88706163954
16172200,127812.89458296928
16172350,127804.4562779135
16172500,127804.4562779135
16172650,127804.2159216115
16172800,127804.2159216115
16172950,127804.2159216115
16173100,127804.2159216115
16173250,127255.99423322914
16173400,127549.75298566924
16173550,127251.28687453149
16173700,127251.28687453149
16173850,127251.28687453149
16174000,127262.85297068169
16174150,137397.46431136722
16174300,131857.51763642422
16174450,135883.15422190118
16174600,135850.16021412713
16174750,135850.16021412713
16174900,135128.77426372128
16175050,135128.77426372128
16175200,135128.77426372128
16175350,135128.77426372128
16175500,135554.9456173023
16175650,135554.9456173023
16175800,135554.9456173023
16175950,134659.99793801396
16176100,134659.99793801396
16176250,126256.72290771059
16176400,126303.37216798589
16176550,133246.76964355257
16176700,133246.76964355257
16176850,133246.76964355257
16177000,133246.76964355257
16177150,128091.1978476898
16177300,128091.1978476898
16177450,124423.71102106887
16177600,124423.71102106887
16177750,127436.12887407841
16177900,132590.60026466058
16178050,132590.60026466058
16178200,124689.94012412422
16178350,124689.94012412422
16178500,123576.53752985483
16178650,123576.53752985483
16178800,123576.53752985483
16178950,123576.53752985483
16179100,123576.53752985483
16179250,123571.95841882264
16179400,123571.95841882264
16179550,123531.63718031617
16179700,123529.20605439632
16179850,123529.20605439632
16180000,123529.20605439632
16180150,123531.96552639044
16180300,123531.96552639044
16180450,123531.96552639044
16180600,130486.4589699098
16180750,130486.4589699098
16180900,130486.4589699098
16181050,130486.4589699098
16181200,130486.4589699098
16181350,130491.6129903462
16181500,124106.52442781974
16181650,124106.52442781974
16181800,124129.09362729316
16181950,124129.09362729316
16182100,124129.09362729316
16182250,124129.09362729316
16182400,124129.09362729316
16182550,124129.09362729316
16182700,124129.09362729316
16182850,124129.09362729316
16183000,124129.09362729316
16183150,125809.6894019624
16183300,125809.6894019624
16183450,134445.19311162396
16183600,134445.19311162396
16183750,134445.19311162396
16183900,134445.19311162396
16184050,134445.19311162396
16184200,134445.19311162396
16184350,134445.19311162396
16184500,134445.19311162396
16184650,134445.19311162396
16184800,134445.19311162396
16184950,128369.6304029068
16185100,128369.6304029068
16185250,136331.34131143882
16185400,136331.34131143882
16185550,136331.34131143882
16185700,136331.34131143882
16185850,136331.34131143882
16186000,136331.34131143882
16186150,136331.34131143882
16186300,136331.34131143882
16186450,127023.0237567581
16186600,127023.0237567581
16186750,126970.37847486194
16186900,126953.96740941002
16187050,126953.96740941002
16187200,126953.96740941002
16187350,127837.56414286247
16187500,127837.56414286247
16187650,127837.56414286247
16187800,127837.56414286247
16187950,127837.56414286247
16188100,127887.17865743508
16188250,127887.17865743508
16188400,127887.17865743508
16188550,127879.55049777593
16188700,127879.55049777593
16188850,127879.55049777593
16189000,127879.55049777593
16189150,127879.55049777593
16189300,127879.55049777593
16189450,127879.55049777593
16189600,127879.55049777593
16189750,127875.85881579146
16189900,127875.85881579146
16190050,127875.85881579146
16190200,127875.85881579146
16190350,129961.05537857694
16190500,129961.05537857694
16190650,129961.05537857694
16190800,129961.05537857694
16190950,129961.05537857694
16191100,129961.05537857694
16191250,129961.05537857694
16191400,129961.05537857694
16191550,129961.05537857694
16191700,129961.05537857694
16191850,129961.05537857694
16192000,129961.05537857694
16192150,129961.05537857694
16192300,129979.39796781339
16192450,129979.39796781339
16192600,133789.16713050974
16192750,133789.16713050974
16192900,133789.16713050974
16193050,133789.16713050974
16193200,133789.16713050974
16193350,133789.16713050974
16193500,133789.16713050974
16193650,127916.11172633349
16193800,127916.11172633349
16193950,127916.11172633349
16194100,127919.24307056335
16194250,127853.59065306284
16194400,127853.59065306284
16194550,127853.59065306284
16194700,127853.59065306284
16194850,127853.59065306284
16195000,127853.59065306284
16195150,127853.59065306284
16195300,127853.59065306284
16195450,127853.59065306284
16195600,127853.59065306284
16195750,127853.59065306284
16195900,127853.59065306284
16196050,135699.18062240488
16196200,135699.18062240488
16196350,132329.191613455
16196500,132338.39254142938
16196650,132338.39254142938
16196800,133270.53196528493
16196950,133270.53196528493
16197100,133270.53196528493
16197250,133270.53196528493
16197400,133313.55445746143
16197550,133313.55445746143
16197700,125580.03977424836
16197850,125580.03977424836
16198000,128422.41671408489
16198150,128430.22102066941
16198300,128430.22102066941
16198450,128647.2965990295
16198600,128647.2965990295
16198750,128647.2965990295
16198900,136477.11176573366
16199050,132068.71920179384
16199200,132125.29425341316
16199350,134445.31325328827
16199500,134445.31325328827
16199650,134445.31325328827
16199800,137050.24528362323
16199950,137114.0328398706
16200100,136787.11881606583
16200250,136787.11881606583
16200400,133802.65293110083
16200550,133802.65293110083
16200700,131808.740982676
16200850,131400.48425825973
16201000,131400.48425825973
16201150,125479.47190217275
16201300,130899.01927912312
16201450,131032.71158713517
16201600,135815.00320577194
16201750,134454.07781773104
16201900,134454.07781773104
16202050,124119.83340474326
16202200,124119.83340474326
16202350,126353.0658958044
16202500,126367.31842243894
16202650,129086.0359500223
16202800,129086.0359500223
16202950,124819.74487449303
16203100,124712.6916805604
16203250,124667.94772312733
16203400,133203.55860295967
16203550,133203.55860295967
16203700,133178.0580511834
16203850,133178.0580511834
16204000,133178.0580511834
16204150,133178.0580511834
16204300,124370.34467172435
16204450,130367.68540235014
16204600,130367.68540235014
16204750,130367.68540235014
16204900,130371.80145919217
16205050,130371.80145919217
16205200,130371.80145919217
16205350,130371.80145919217
16205500,130371.80145919217
16205650,130371.80145919217
16205800,130371.80145919217
16205950,132573.71895564543
16206100,132573.71895564543
16206250,127834.22628842505
16206400,131519.80089835415
16206550,131519.713414123
16206700,131519.773414123
16206850,134912.92524597264
16207000,131884.7467403537
16207150,131884.7467403537
16207300,131884.7467403537
16207450,131884.7467403537
16207600,131582.78294677913
16207750,131582.78294677913
16207900,126933.81138670207
16208050,126802.83575592584
16208200,126802.83575592584
16208350,134746.7319026889
16208500,132034.2825437852
16208650,132034.2825437852
16208800,132034.2825437852
16208950,132034.2825437852
16209100,132039.20885957466
16209250,125751.18137812101
16209400,125751.18137812101
16209550,125751.18137812101
16209700,125751.18137812101
16209850,125751.18137812101
16210000,125751.18137812101
16210150,133026.5237027372
16210300,133026.5237027372
16210450,133026.5237027372
16210600,129875.66405340155
16210750,129875.70931655947
16210900,134205.35905184728
16211050,134205.35905184728
16211200,134205.35905184728
16211350,134200.48265726943
16211500,134200.48265726943
16211650,134200.48265726943
16211800,134200.48265726943
16211950,134200.48265726943
16212100,134200.48265726943
16212250,134209.4982518115
16212400,134209.4982518115
16212550,134200.68549073514
16212700,134200.68549073514
16212850,134193.16312217576
16213000,128920.24092103254
16213150,128920.24092103254
16213300,128897.30987434821
16213450,124517.58225783294
16213600,124517.58225783294
16213750,124517.58225783294
16213900,126371.52185573104
16214050,126371.52185573104
16214200,126371.52185573104
16214350,131126.9595294791
16214500,131126.9595294791
16214650,135615.94350357042
16214800,135615.94350357042
16214950,135621.53560883363
16215100,135386.86308456692
16215250,135386.86308456692
16215400,129025.00956046542
16215550,129025.00956046542
16215700,129025.00956046542
16215850,129025.00956046542
16216000,126361.6263658878
16216150,128840.4111983788
16216300,128840.4111983788
16216450,128844.28671926042
16216600,128844.28671926042
16216750,128841.2388411607
16216900,127249.78802806039
16217050,127249.78802806039
16217200,127249.78802806039
16217350,127249.78802806039
16217500,127260.27975417882
16217650,127772.0103697006
16217800,127772.0103697006
16217950,127772.0103697006
16218100,127772.0103697006
16218250,127772.0103697006
16218400,123189.79208125774
16218550,123189.79208125774
16218700,123189.79208125774
16218850,128174.79208098943
16219000,128146.95221370852
16219150,128170.67831897162
16219300,128170.67831897162
16219450,128170.67831897162
16219600,128170.67831897162
16219750,128170.67831897162
16219900,128170.67831897162
16220050,132232.91704377666
16220200,132232.91704377666
16220350,127265.04356234045
16220500,127265.04356234045
16220650,127397.26722454072
16220800,130327.80791861999
16220950,130327.80791861999
16221100,130327.80791861999
16221250,130327.80791861999
16221400,127005.2859858857
16221550,133216.1004548614
16221700,133216.1004548614
16221850,126008.80882855889
16222000,128823.56187005813
16222150,128823.56187005813
16222300,128823.56187005813
16222450,122059.93389376934
16222600,122057.35200777225
16222750,128172.86915491299
16222900,128172.86915491299
16223050,126987.0071209199
16223200,126987.0071209199
16223350,126987.0071209199
16223500,126987.0071209199
16223650,121032.16641391187
16223800,121032.16641391187
16223950,121032.16641391187
16224100,121032.16641391187
16224250,121032.16641391187
16224400,121032.16641391187
16224550,121032.16641391187
16224700,121032.16641391187
16224850,123662.80794173476
16225000,123719.15525693173
16225150,123719.15525693173
16225300,123719.15525693173
16225450,123719.15525693173
16225600,123719.15525693173
16225750,123385.68111353127
16225900,123385.68111353127
16226050,123385.68111353127
16226200,121265.64002655682
16226350,126577.18414844235
16226500,126577.18414844235
16226650,126577.18414844235
16226800,126577.18414844235
16226950,131934.28757052225
16227100,131934.28757052225
16227250,131934.28757052225
16227400,129317.0107979092
16227550,129319.54748683868
16227700,129319.54748683868
16227850,129319.54748683868
16228000,129319.54748683868
16228150,128258.03699881732
16228300,128258.03699881732
16228450,126691.9279693599
16228600,126691.9279693599
16228750,126691.9279693599
16228900,126691.9279693599
16229050,126691.9279693599
16229200,125807.25491802194
16229350,125807.25491802194
16229500,125807.25491802194
16229650,125807.25491802194
16229800,125807.25491802194
16229950,125807.25491802194
16230100,125798.57488848353
16230250,125799.31173058887
16230400,125290.50677098101
16230550,125290.50677098101
16230700,123952.63657489516
16230850,123952.63657489516
16231000,123952.63657489516
16231150,123952.63657489516
16231300,123952.63657489516
16231450,123952.63657489516
16231600,120497.08562564127
16231750,120497.08562564127
16231900,120497.08562564127
16232050,126575.12107646497
16232200,126575.12107646497
16232350,127463.47202057554
16232500,127463.47202057554
16232650,127431.47363768083
16232800,127431.47363768083
16232950,127431.47363768083
16233100,127431.47363768083
16233250,127431.47363768083
16233400,127431.47363768083
16233550,127431.47363768083
16233700,129296.27266629199
16233850,132385.70919598878
16234000,132385.70919598878
16234150,132385.70919598878
16234300,132385.70919598878
16234450,132321.8231682312
16234600,132321.8231682312
16234750,125713.7356866947
16234900,125713.7356866947
16235050,125713.7356866947
16235200,127855.82924979106
16235350,126760.37305010147
16235500,126760.37305010147
16235650,126760.37305010147
16235800,125786.49830622635
16235950,125786.49830622635
16236100,121659.54523230293
16236250,121659.54523230293
16236400,127375.76621213478
16236550,127375.76621213478
16236700,127375.76621213478
16236850,130414.26926400124
16237000,130414.26926400124
16237150,130414.26926400124
16237300,130414.26926400124
16237450,130414.26926400124
16237600,130414.26926400124
16237750,130414.26926400124
16237900,130415.00610610652
16238050,130415.00610610652
16238200,130350.72140257283
16238350,130518.72408196206
16238500,130518.72408196206
16238650,130518.72408196206
16238800,128152.60877722861
16238950,128152.60877722861
16239100,131859.50147388302
16239250,131843.766641307
16239400,131843.766641307
16239550,131843.766641307
16239700,131233.4274857034
16239850,131233.4274857034
16240000,131254.6077365627
16240150,131254.6077365627
16240300,131254.6077365627
16240450,131254.6077365627
16240600,131286.18668393113
16240750,131286.18668393113
16240900,131256.60608383306
16241050,120403.18278123821
16241200,120403.18278123821
16241350,120403.18278123821
16241500,120403.18278123821
16241650,121526.37331661944
16241800,121526.37331661944
16241950,121526.37331661944
16242100,121526.37331661944
16242250,121526.37331661944
16242400,125465.5710451026
16242550,125465.5710451026
16242700,120979.6141767277
16242850,122675.30928387454
16243000,122675.30928387454
16243150,125695.234719307
