blocknumber,reserve WBTC,reserve USDC,volume WBTC for 5% slippage
16431700,0,0,88.4029414465928
16431850,0,0,88.42926813370941
16432000,0,0,88.42842861230554
16432150,0,0,88.98994499890001
16432300,0,0,89.20606911587971
16432450,0,0,89.30157099314269
16432600,0,0,89.19982479019723
16432750,0,0,88.19575351153918
16432900,0,0,94.05463787868204
16433050,0,0,94.05463787868204
16433200,0,0,94.46252512656469
16433350,0,0,94.71182518270524
16433500,0,0,95.03444971991298
16433650,0,0,95.03444971991298
16433800,0,0,95.0678621613776
16433950,0,0,94.96986118217833
16434100,0,0,93.23506242572661
16434250,0,0,82.92391135980323
16434400,0,0,86.10484860388074
16434550,0,0,86.3453009525466
16434700,0,0,82.46409079770092
16434850,0,0,94.6023760841037
16435000,0,0,102.84265762457821
16435150,0,0,103.80958507567831
16435300,0,0,93.5920797019226
16435450,0,0,93.83397855838453
16435600,0,0,95.36693818853448
16435750,0,0,97.77633997773835
16435900,0,0,97.41818962038744
16436050,0,0,97.686313526863
16436200,0,0,101.92560779334212
16436350,0,0,110.49709891719154
16436500,0,0,110.23294534772452
16436650,0,0,114.63619783264659
16436800,0,0,109.85150962385421
16436950,0,0,109.85150962385421
16437100,0,0,118.55515201037413
16437250,0,0,112.48805710572745
16437400,0,0,111.30220319317928
16437550,0,0,111.30358650647085
16437700,0,0,111.12255125013884
16437850,0,0,95.35501971079225
16438000,0,0,111.36773678469868
16438150,0,0,119.90473805185935
16438300,0,0,120.24244742618129
16438450,0,0,117.65107003717789
16438600,0,0,117.65056420823052
16438750,0,0,113.85392419998807
16438900,0,0,112.89878651892099
16439050,0,0,113.11287918015225
16439200,0,0,112.78198525722814
16439350,0,0,112.52312822454765
16439500,0,0,110.66581523088122
16439650,0,0,110.7914813710083
16439800,0,0,111.16109473348058
16439950,0,0,112.60232517455768
16440100,0,0,113.35262916041947
16440250,0,0,113.55359241734193
16440400,0,0,113.98885064017423
16440550,0,0,114.58480179443941
16440700,0,0,114.6152987558521
16440850,0,0,117.12503216175168
16441000,0,0,118.51526230376457
16441150,0,0,118.28126322932377
16441300,0,0,110.43293805676845
16441450,0,0,109.98392864271179
16441600,0,0,109.85736720414285
16441750,0,0,108.7223988537655
16441900,0,0,108.33519185891525
16442050,0,0,108.33519185891525
16442200,0,0,108.0027675100414
16442350,0,0,107.6232637720604
16442500,0,0,108.92000092839777
16442650,0,0,108.92000092839777
16442800,0,0,107.0938643443721
16442950,0,0,106.45958747308188
16443100,0,0,106.00699068526157
16443250,0,0,100.47950211922182
16443400,0,0,100.47858891027445
16443550,0,0,103.57440323256242
16443700,0,0,108.0630347191163
16443850,0,0,107.8398452559413
16444000,0,0,110.18247163858646
16444150,0,0,110.05244761198531
16444300,0,0,107.11648103412602
16444450,0,0,107.11655849886286
16444600,0,0,105.42450841009814
16444750,0,0,104.06255656670467
16444900,0,0,103.11170965166663
16445050,0,0,100.80494954241999
16445200,0,0,100.80494954241999
16445350,0,0,108.62552920192394
16445500,0,0,109.2430051735585
16445650,0,0,109.2430051735585
16445800,0,0,109.96126002075403
16445950,0,0,109.53565516115489
16446100,0,0,109.907760703857
16446250,0,0,112.77393067399969
16446400,0,0,112.77393067399969
16446550,0,0,114.83833175629925
16446700,0,0,113.68643796869684
16446850,0,0,114.46260751328077
16447000,0,0,108.47248737730271
16447150,0,0,108.740735515781
16447300,0,0,108.72165131304027
16447450,0,0,108.43873770173028
16447600,0,0,108.83537972148777
16447750,0,0,108.469793906645
16447900,0,0,108.46501710222377
16448050,0,0,106.19734963338496
16448200,0,0,106.00244694884576
16448350,0,0,101.58479736157197
16448500,0,0,101.58479486472987
16448650,0,0,101.77927100458407
16448800,0,0,108.75421977797124
16448950,0,0,107.3596930809085
16449100,0,0,108.00680098540501
16449250,0,0,101.66188365115424
16449400,0,0,98.87096484882268
16449550,0,0,99.2487943205653
16449700,0,0,98.06966080497143
16449850,0,0,93.58886561537652
16450000,0,0,94.57932340137768
16450150,0,0,94.40521496050887
16450300,0,0,97.66188355920245
16450450,0,0,62.63310829771565
16450600,0,0,49.8808388886862
16450750,0,0,43.499404035153965
16450900,0,0,43.847461608378374
16451050,0,0,39.9334927838264
16451200,0,0,39.78153620968254
16451350,0,0,38.675158492656564
16451500,0,0,38.690955837518636
16451650,0,0,37.84482618542975
16451800,0,0,40.836672097571835
16451950,0,0,51.83402667482291
16452100,0,0,51.87761607637834
16452250,0,0,51.79231031508382
16452400,0,0,51.79231031508382
16452550,0,0,52.21221996128175
16452700,0,0,52.04761057071118
16452850,0,0,49.76925143728296
16453000,0,0,49.86720020813559
16453150,0,0,49.25494191918225
16453300,0,0,49.278328710089
16453450,0,0,49.211181738995606
16453600,0,0,46.06735028739415
16453750,0,0,46.11467487128486
16453900,0,0,46.1468679356869
16454050,0,0,43.26475721746614
16454200,0,0,44.71701449677874
16454350,0,0,42.437268402272984
16454500,0,0,40.46334711410095
16454650,0,0,39.92738404380661
16454800,0,0,45.39355575277918
16454950,0,0,45.67798872859215
16455100,0,0,45.468112078867016
16455250,0,0,45.2727737011308
16455400,0,0,45.250805890709366
16455550,0,0,43.39043281907429
16455700,0,0,44.201813504124395
16455850,0,0,44.24729906106378
16456000,0,0,44.24729906106378
16456150,0,0,43.990985971276984
16456300,0,0,44.17423259140907
16456450,0,0,45.55477753205497
16456600,0,0,45.189732148108526
16456750,0,0,45.38083718511038
16456900,0,0,42.266263970407074
16457050,0,0,42.50816504046717
16457200,0,0,44.55386328060516
16457350,0,0,44.55386328060516
16457500,0,0,42.35234463203243
16457650,0,0,43.65080370957912
16457800,0,0,43.806092948812875
16457950,0,0,46.47173342098302
16458100,0,0,45.56674852347739
16458250,0,0,46.47709604320768
16458400,0,0,46.979370468401164
16458550,0,0,49.81783636205661
16458700,0,0,50.481303674364796
16458850,0,0,51.064801838007
16459000,0,0,51.11433675681339
16459150,0,0,50.99389208139186
16459300,0,0,51.035199827668436
16459450,0,0,53.695959869715914
16459600,0,0,53.695959869715914
16459750,0,0,53.05990819254065
16459900,0,0,53.09955728253851
16460050,0,0,51.358215355203626
16460200,0,0,51.151823017320176
16460350,0,0,51.047187279296736
16460500,0,0,49.74025987242339
16460650,0,0,50.92873040964052
16460800,0,0,50.74551910566312
16460950,0,0,50.95518367323343
16461100,0,0,51.948059567745766
16461250,0,0,51.92176455439696
16461400,0,0,51.92176455439696
16461550,0,0,51.85190639767701
16461700,0,0,50.437023809591814
16461850,0,0,51.875568764411994
16462000,0,0,51.872732911570175
16462150,0,0,52.24338169758478
16462300,0,0,50.309540752496524
16462450,0,0,50.54749577756541
16462600,0,0,48.87808520674349
16462750,0,0,51.48460077937922
16462900,0,0,51.57194640151255
16463050,0,0,51.137213205148974
16463200,0,0,49.06328318553999
16463350,0,0,49.468696772352104
16463500,0,0,50.00260212543555
16463650,0,0,50.937824061498546
16463800,0,0,49.027228910903894
16463950,0,0,48.76992911537944
16464100,0,0,48.76992911537944
16464250,0,0,49.712659573149125
16464400,0,0,51.37851297791665
16464550,0,0,51.58458314033959
16464700,0,0,51.03194679135319
16464850,0,0,54.785811372169974
16465000,0,0,54.897346605328245
16465150,0,0,58.03665641037402
16465300,0,0,57.74552795556384
16465450,0,0,53.29502792986603
16465600,0,0,51.71104898453059
16465750,0,0,53.94642115856677
16465900,0,0,53.87342926346584
16466050,0,0,53.51811910722396
16466200,0,0,52.635733743036816
16466350,0,0,52.76090677217089
16466500,0,0,52.82607621713524
16466650,0,0,52.68615249956545
16466800,0,0,52.96069212404392
16466950,0,0,53.69441469962219
16467100,0,0,53.658042145214374
16467250,0,0,53.5609689515604
16467400,0,0,53.5609689515604
16467550,0,0,53.730271142376665
16467700,0,0,53.62730870738936
16467850,0,0,53.73304260844386
16468000,0,0,53.359409832653476
16468150,0,0,51.95664054336172
16468300,0,0,52.26204821954178
16468450,0,0,52.132531162290434
16468600,0,0,52.00508331870951
16468750,0,0,52.00508331870951
16468900,0,0,51.43076252794279
16469050,0,0,51.75615687278283
16469200,0,0,51.81626518863043
16469350,0,0,51.82850881814639
16469500,0,0,51.70092617253049
16469650,0,0,51.4564706131212
16469800,0,0,51.89978965503953
16469950,0,0,49.80149252873859
16470100,0,0,52.52351394467899
16470250,0,0,51.72959796190221
16470400,0,0,50.08096899169292
16470550,0,0,51.672001958387355
16470700,0,0,50.42509840669558
16470850,0,0,50.52765757664449
16471000,0,0,49.75490654335785
16471150,0,0,51.243742484341205
16471300,0,0,50.51985765364285
16471450,0,0,48.61728237147058
16471600,0,0,51.26191814708699
16471750,0,0,52.035221405919316
16471900,0,0,52.72862185474852
16472050,0,0,51.14693608582405
16472200,0,0,48.9736242925606
16472350,0,0,48.884375881130254
16472500,0,0,48.748511650802925
16472650,0,0,49.875034409535516
16472800,0,0,50.12670328415872
16472950,0,0,49.850956732736
16473100,0,0,452.3973529653711
16473250,0,0,451.794086325057
16473400,0,0,438.35926789815943
16473550,0,0,408.9318676256379
16473700,0,0,385.54780787786274
16473850,0,0,385.54804779838906
16474000,0,0,409.35132278319657
16474150,0,0,434.411316090514
16474300,0,0,409.9106659679568
16474450,0,0,403.68207563151276
16474600,0,0,417.29920724095314
16474750,0,0,416.0166159952186
16474900,0,0,387.89140031067865
16475050,0,0,389.4112121666937
16475200,0,0,392.0488080233132
16475350,0,0,392.81202491196643
16475500,0,0,408.56711349344056
16475650,0,0,405.4926265988614
16475800,0,0,406.25615772125366
16475950,0,0,53.19714732127319
16476100,0,0,54.39113139252375
16476250,0,0,54.293227152753055
16476400,0,0,51.560552717195016
16476550,0,0,51.56049843298449
16476700,0,0,51.12132587296071
16476850,0,0,50.70387272151752
16477000,0,0,50.8697147205544
16477150,0,0,52.33454977120871
16477300,0,0,53.942103834281575
16477450,0,0,52.299267446132745
16477600,0,0,54.21687583932367
16477750,0,0,53.839888441967894
16477900,0,0,53.82062423243927
16478050,0,0,54.041302922286604
16478200,0,0,53.88159492575559
16478350,0,0,54.46185511096236
16478500,0,0,53.00286607092508
16478650,0,0,43.88072488455135
16478800,0,0,43.611371100876426
16478950,0,0,43.50058081590242
16479100,0,0,43.74173857729957
16479250,0,0,41.56575131598489
16479400,0,0,41.445158447284626
16479550,0,0,41.15794241040408
16479700,0,0,47.65514276370644
16479850,0,0,47.65514276370644
16480000,0,0,45.65700811886787
16480150,0,0,48.625005393994186
16480300,0,0,48.77982532232376
16480450,0,0,47.799609898225484
16480600,0,0,48.47413763556992
16480750,0,0,50.816705974038825
16480900,0,0,50.816705974038825
16481050,0,0,50.76831983608817
16481200,0,0,50.412213429571615
16481350,0,0,48.83525994814992
16481500,0,0,48.14893700036419
16481650,0,0,48.20898793444271
16481800,0,0,48.02513805371858
16481950,0,0,47.91243743900911
16482100,0,0,47.91243743900911
16482250,0,0,46.53502212399457
16482400,0,0,46.53502212399457
16482550,0,0,46.27909175260964
16482700,0,0,46.543244236240824
16482850,0,0,46.58244828807593
16483000,0,0,47.805253456901845
16483150,0,0,47.78122385438709
16483300,0,0,50.23649488654403
16483450,0,0,47.01873554850575
16483600,0,0,46.96410529256262
16483750,0,0,49.51425564562961
16483900,0,0,46.69074147074176
16484050,0,0,44.952350012462844
16484200,0,0,44.952350012462844
16484350,0,0,45.670365478189964
16484500,0,0,54.331826244869475
16484650,0,0,59.35365723444806
16484800,0,0,58.3050918737625
16484950,0,0,55.114586473094214
16485100,0,0,55.114586473094214
16485250,0,0,55.06572228945952
16485400,0,0,55.16282519771443
16485550,0,0,55.07955872782433
16485700,0,0,54.952049440724764
16485850,0,0,53.072227968087475
16486000,0,0,53.072227968087475
16486150,0,0,50.716901037736946
16486300,0,0,50.10715558620103
16486450,0,0,45.2217363759739
16486600,0,0,41.289567989886685
16486750,0,0,32.576149811358334
16486900,0,0,33.0444302799865
16487050,0,0,35.97351025945339
16487200,0,0,42.07857945368063
16487350,0,0,40.72471490663352
16487500,0,0,40.89094037062822
16487650,0,0,40.140786777682194
16487800,0,0,40.146445943370864
16487950,0,0,40.90028426754992
16488100,0,0,40.78401716367167
16488250,0,0,40.86778365849563
16488400,0,0,40.93998942983761
16488550,0,0,41.837989739279806
16488700,0,0,41.87361251558912
16488850,0,0,41.87361251558912
16489000,0,0,41.766912813907396
16489150,0,0,41.893183448079085
16489300,0,0,42.62996400890966
16489450,0,0,44.0327157827438
16489600,0,0,44.1022406360663
16489750,0,0,44.30800421100557
16489900,0,0,46.14735160968018
16490050,0,0,45.96851131867393
16490200,0,0,46.252500867045526
16490350,0,0,43.14111665877049
16490500,0,0,44.434895757055074
16490650,0,0,44.504120417051354
16490800,0,0,44.15517765516525
16490950,0,0,44.25662548191068
16491100,0,0,44.78246644453492
16491250,0,0,44.88924351175312
16491400,0,0,45.10655171712413
16491550,0,0,44.310725003163284
16491700,0,0,43.09790417417268
16491850,0,0,43.90150190873702
16492000,0,0,42.630446579744614
16492150,0,0,43.47505526104633
16492300,0,0,43.83627083856422
16492450,0,0,43.546841438570304
16492600,0,0,53.26019777575807
16492750,0,0,43.53080096413324
16492900,0,0,45.47379398669104
16493050,0,0,45.36572114416072
16493200,0,0,45.2897727265079
16493350,0,0,44.472193817131085
16493500,0,0,43.821656808014545
16493650,0,0,42.930285339019775
16493800,0,0,43.28915184433494
16493950,0,0,44.115437411180366
16494100,0,0,44.29129930080816
16494250,0,0,44.29195097817657
16494400,0,0,44.673725362762475
16494550,0,0,44.61952204103184
16494700,0,0,45.0178784412392
16494850,0,0,43.18853325631916
16495000,0,0,49.53755482828957
16495150,0,0,54.04169355561305
16495300,0,0,50.740786607497675
16495450,0,0,50.7236729656491
16495600,0,0,50.732791032859666
16495750,0,0,50.76340364998816
16495900,0,0,50.7002378761164
16496050,0,0,50.68580492182795
16496200,0,0,44.964573643781335
16496350,0,0,44.406888266811265
16496500,0,0,44.406888266811265
16496650,0,0,44.41537579710046
16496800,0,0,44.388600866849984
16496950,0,0,44.38438546618307
16497100,0,0,44.38404083513044
16497250,0,0,46.04881212080927
16497400,0,0,46.04881212080927
16497550,0,0,46.38621918966025
16497700,0,0,46.38621918966025
16497850,0,0,46.4859614368215
16498000,0,0,47.178488826280734
16498150,0,0,47.283279348262184
16498300,0,0,47.26099286900205
16498450,0,0,47.35921671117257
16498600,0,0,51.421668227812006
16498750,0,0,50.09658297501873
16498900,0,0,50.00915942497023
16499050,0,0,49.73433107549024
16499200,0,0,45.72113706910539
16499350,0,0,49.346039103976025
16499500,0,0,45.2796481154425
16499650,0,0,44.36265279955193
16499800,0,0,43.15972216232263
16499950,0,0,43.30734319238448
16500100,0,0,42.607720998072
16500250,0,0,42.59415781245728
16500400,0,0,43.349175540579715
16500550,0,0,39.00375270260638
16500700,0,0,41.923239565627284
16500850,0,0,42.24610298322619
16501000,0,0,44.96275798954531
16501150,0,0,45.170895114159926
16501300,0,0,45.47736793958329
16501450,0,0,48.98867300205213
16501600,0,0,48.45565870987354
16501750,0,0,48.49405541174868
16501900,0,0,44.74407823825091
16502050,0,0,42.38105048322197
16502200,0,0,42.38105048322197
16502350,0,0,42.481944958266624
16502500,0,0,42.481944958266624
16502650,0,0,42.631731451706806
16502800,0,0,42.59408197043943
16502950,0,0,42.49320101208536
16503100,0,0,42.77536671547516
16503250,0,0,43.479491639748275
16503400,0,0,43.479491639748275
16503550,0,0,43.40640396364491
16503700,0,0,44.46305731835507
16503850,0,0,45.05657242737618
16504000,0,0,47.79689702557276
16504150,0,0,47.79689702557276
16504300,0,0,47.95119457497788
16504450,0,0,47.95119457497788
16504600,0,0,47.95119457497788
16504750,0,0,47.941058415142216
16504900,0,0,47.79391523817388
16505050,0,0,50.64031403444958
16505200,0,0,50.69284234258666
16505350,0,0,47.76585663786558
16505500,0,0,47.89134525063828
16505650,0,0,48.80818481783651
16505800,0,0,48.80828324625757
16505950,0,0,48.94472501145336
16506100,0,0,49.0590758014472
16506250,0,0,48.0547783349006
16506400,0,0,48.0547783349006
16506550,0,0,47.74827730770411
16506700,0,0,47.75027361472477
16506850,0,0,47.716953959038236
16507000,0,0,47.71678921693297
16507150,0,0,47.71705871061718
16507300,0,0,47.79337116600617
16507450,0,0,47.79337116600617
16507600,0,0,47.641669505269135
16507750,0,0,47.77611481800866
16507900,0,0,47.84346883911964
16508050,0,0,47.84346883911964
16508200,0,0,47.88182318572488
16508350,0,0,47.80020075147459
16508500,0,0,47.80020075147459
16508650,0,0,47.7987497888187
16508800,0,0,47.718687786265434
16508950,0,0,49.44771036624978
16509100,0,0,41.47632055230344
16509250,0,0,40.77479345200717
16509400,0,0,40.79793494384845
16509550,0,0,40.79793494384845
16509700,0,0,41.88657717791406
16509850,0,0,46.148155889965025
16510000,0,0,45.01288736422362
16510150,0,0,45.01288736422362
16510300,0,0,43.07136755704027
16510450,0,0,43.07136755704027
16510600,0,0,41.61807811834412
16510750,0,0,41.61807811834412
16510900,0,0,41.61807811834412
16511050,0,0,41.92142749776049
16511200,0,0,42.02490391021435
16511350,0,0,42.024952361266976
16511500,0,0,42.027293373327204
16511650,0,0,41.749474140653724
16511800,0,0,40.64433215694289
16511950,0,0,39.00703418322165
16512100,0,0,40.31104416096521
16512250,0,0,40.181901028700054
16512400,0,0,40.181901028700054
16512550,0,0,40.35751333546318
16512700,0,0,39.78277627624022
16512850,0,0,38.14883545768961
16513000,0,0,38.172203333366845
16513150,0,0,38.68647529302446
16513300,0,0,38.383666993078414
16513450,0,0,38.36109424263708
16513600,0,0,38.02850014360996
16513750,0,0,38.02980449296052
16513900,0,0,37.841858717705215
16514050,0,0,39.376104136112815
16514200,0,0,39.37588136190229
16514350,0,0,37.25214988426928
16514500,0,0,36.62105359067276
16514650,0,0,36.672285975634566
16514800,0,0,37.06034565880449
16514950,0,0,35.40739232236346
16515100,0,0,38.495586043631654
16515250,0,0,36.952345111781874
16515400,0,0,36.68412377341594
16515550,0,0,36.710636831898526
16515700,0,0,36.95392507063071
16515850,0,0,37.073115561156555
16516000,0,0,36.291519625905174
16516150,0,0,36.33522791118009
16516300,0,0,38.858826257871385
16516450,0,0,39.02281361365914
16516600,0,0,39.52454584797212
16516750,0,0,39.56443952070339
16516900,0,0,38.6048224352789
16517050,0,0,38.531039810475626
16517200,0,0,38.10338291513173
16517350,0,0,38.04696733418596
16517500,0,0,39.21839151667046
16517650,0,0,39.267146107509674
16517800,0,0,39.22160530884506
16517950,0,0,39.26066129426404
16518100,0,0,39.203936175540036
16518250,0,0,39.203936175540036
16518400,0,0,39.47321484047408
16518550,0,0,40.42405915296429
16518700,0,0,41.67393442194977
16518850,0,0,50.65232768003708
16519000,0,0,51.61513628852988
16519150,0,0,52.328636253773226
16519300,0,0,49.48739673413213
16519450,0,0,54.92262346022599
16519600,0,0,56.48234098695892
16519750,0,0,58.218875279087705
16519900,0,0,58.20035945985443
16520050,0,0,58.18334684262301
16520200,0,0,58.9190522698396
16520350,0,0,57.82927585159396
16520500,0,0,56.82470097362716
16520650,0,0,56.04778289526952
16520800,0,0,57.52141405692079
16520950,0,0,55.90270632109455
16521100,0,0,56.272606462063436
16521250,0,0,56.59249541974285
16521400,0,0,57.84695380237564
16521550,0,0,61.416603135523225
16521700,0,0,63.548209853727215
16521850,0,0,55.154644616569946
16522000,0,0,74.29138014265496
16522150,0,0,74.41513014264831
16522300,0,0,70.5466554234693
16522450,0,0,70.64053403102146
16522600,0,0,70.80585664572618
16522750,0,0,70.79561795922722
16522900,0,0,71.46451846466269
16523050,0,0,64.20368145262395
16523200,0,0,64.19237319168808
16523350,0,0,65.02067270426664
16523500,0,0,65.04979677029121
16523650,0,0,66.9467748027663
16523800,0,0,65.63906517460747
16523950,0,0,66.35051577270676
16524100,0,0,65.89719468241296
16524250,0,0,64.4190774912965
16524400,0,0,64.39221254455133
16524550,0,0,64.39221254455133
16524700,0,0,64.39221254455133
16524850,0,0,64.4451012927182
16525000,0,0,64.53035480354339
16525150,0,0,68.77797088346188
16525300,0,0,68.77797088346188
16525450,0,0,64.7333189536824
16525600,0,0,64.77462516368371
16525750,0,0,66.4207689861078
16525900,0,0,66.44886598035535
16526050,0,0,66.44886598035535
16526200,0,0,67.44759983178058
16526350,0,0,66.92967181061513
16526500,0,0,66.92970794114144
16526650,0,0,89.57844266147865
16526800,0,0,88.65670234703535
16526950,0,0,90.29678075853904
16527100,0,0,90.16221627814377
16527250,0,0,84.06510499382308
16527400,0,0,76.71643980541675
16527550,0,0,82.47551570632052
16527700,0,0,82.47335141020918
16527850,0,0,81.54488617700379
16528000,0,0,81.525854957456
16528150,0,0,82.2277589266735
16528300,0,0,82.11737892092238
16528450,0,0,82.11737892092238
16528600,0,0,82.03401167610343
16528750,0,0,82.03401167610343
16528900,0,0,82.03401167610343
16529050,0,0,79.3442148032536
16529200,0,0,81.33392984334422
16529350,0,0,81.43947176153645
16529500,0,0,80.9062962560353
16529650,0,0,81.06820774298029
16529800,0,0,85.78374618514168
16529950,0,0,83.79376633818923
16530100,0,0,83.27906277041177
16530250,0,0,83.27906277041177
16530400,0,0,81.26586288015693
16530550,0,0,78.55416755564674
16530700,0,0,78.52047313418862
16530850,0,0,77.02647786155688
16531000,0,0,77.04716062115013
16531150,0,0,82.29681121826
16531300,0,0,82.3157804560511
16531450,0,0,82.36757850648894
16531600,0,0,82.3608854844823
16531750,0,0,82.3608854844823
16531900,0,0,82.24369015007494
16532050,0,0,82.24369015007494
16532200,0,0,82.47023815731212
16532350,0,0,82.74799800588548
16532500,0,0,82.77901628124329
16532650,0,0,82.77901628124329
16532800,0,0,81.67841555595909
16532950,0,0,82.2056561173662
16533100,0,0,87.08752145883633
16533250,0,0,86.86896290930324
16533400,0,0,86.7756553131606
16533550,0,0,86.30469818377355
16533700,0,0,84.85452759955801
16533850,0,0,84.8062126280518
16534000,0,0,84.8062126280518
16534150,0,0,80.92148454087364
16534300,0,0,80.88985351624336
16534450,0,0,80.89040634647999
16534600,0,0,80.97816695531975
16534750,0,0,77.95236322483579
16534900,0,0,77.95236322483579
16535050,0,0,81.22642626353719
16535200,0,0,81.21609215624622
16535350,0,0,82.98728078595411
16535500,0,0,82.87735894902359
16535650,0,0,83.16027695900277
16535800,0,0,82.44368071191924
16535950,0,0,81.53454841612427
16536100,0,0,81.85956993198769
16536250,0,0,70.56300641129718
16536400,0,0,64.05438255089113
16536550,0,0,61.07443289120183
16536700,0,0,61.001373291728
16536850,0,0,63.9887776075243
16537000,0,0,63.685448285570864
16537150,0,0,63.73114287982569
16537300,0,0,65.09899462610916
16537450,0,0,64.44438217625881
16537600,0,0,62.634910649505116
16537750,0,0,59.52000842610347
16537900,0,0,59.122515083359154
16538050,0,0,59.116604716105016
16538200,0,0,60.13276008072302
16538350,0,0,60.32481357192937
16538500,0,0,59.21618497861202
16538650,0,0,59.30302395456074
16538800,0,0,59.30302395456074
16538950,0,0,59.45555996427121
16539100,0,0,58.93848031254434
16539250,0,0,60.32942635473
16539400,0,0,63.65554081473477
16539550,0,0,63.583779950767884
16539700,0,0,61.722488724388676
16539850,0,0,61.82544438774596
16540000,0,0,60.964103042439845
16540150,0,0,60.87756360125072
16540300,0,0,60.99924785934307
16540450,0,0,60.30053815659741
16540600,0,0,60.364571890590405
16540750,0,0,64.61782812731394
16540900,0,0,64.40662816823647
16541050,0,0,64.40662816823647
16541200,0,0,64.30403631295324
16541350,0,0,64.41070961926928
16541500,0,0,64.38260461871322
16541650,0,0,64.46955903794698
16541800,0,0,62.72827729458118
16541950,0,0,63.392471655194896
16542100,0,0,66.53071009107246
16542250,0,0,66.3665117157502
16542400,0,0,66.33532513974336
16542550,0,0,66.33521632026967
16542700,0,0,61.71823848131118
16542850,0,0,59.5417286534111
16543000,0,0,59.42305104080612
16543150,0,0,57.83389495895186
16543300,0,0,57.83389495895186
16543450,0,0,58.010614010656454
16543600,0,0,58.010614010656454
16543750,0,0,61.54643364833479
16543900,0,0,68.09396961620568
16544050,0,0,72.45998416479074
16544200,0,0,72.53942295592832
16544350,0,0,73.08568140342086
16544500,0,0,72.92854153266987
16544650,0,0,69.02662862552351
16544800,0,0,69.02662862552351
16544950,0,0,69.03385828709747
16545100,0,0,67.37982866312028
16545250,0,0,67.41479156311838
16545400,0,0,68.09135484738096
16545550,0,0,72.86431868399362
16545700,0,0,72.59651276261862
16545850,0,0,68.26599366057738
16546000,0,0,67.22908779849165
16546150,0,0,67.22908779849165
16546300,0,0,67.0589998484508
16546450,0,0,67.02775104007885
16546600,0,0,67.02775104007885
16546750,0,0,67.02775104007885
16546900,0,0,67.08767221812063
16547050,0,0,70.88101728808422
16547200,0,0,68.96140433006457
16547350,0,0,68.9512990686101
16547500,0,0,69.00197559646841
16547650,0,0,69.00460421507056
16547800,0,0,68.4200680594841
16547950,0,0,68.38350305124989
16548100,0,0,67.21093489438702
16548250,0,0,71.58691959719206
16548400,0,0,71.07571070739073
16548550,0,0,71.07571070739073
16548700,0,0,71.19150638040787
16548850,0,0,71.27227106719785
16549000,0,0,73.90637277716593
16549150,0,0,73.22365349013873
16549300,0,0,73.22365360119136
16549450,0,0,64.25866370415201
16549600,0,0,65.89235464233077
16549750,0,0,65.89832242432158
16549900,0,0,65.89832242432158
16550050,0,0,70.76979004365207
16550200,0,0,74.87969769592398
16550350,0,0,77.44392003696106
16550500,0,0,83.987241784754
16550650,0,0,84.83143990772038
16550800,0,0,86.26653245123819
16550950,0,0,86.26653245123819
16551100,0,0,86.45677951480658
16551250,0,0,83.00070724201072
16551400,0,0,83.00070724201072
16551550,0,0,81.66670444641511
16551700,0,0,80.06154634025452
16551850,0,0,80.34093315227689
16552000,0,0,80.10855800290207
16552150,0,0,80.10504311961239
16552300,0,0,80.10504311961239
16552450,0,0,86.61071982231829
16552600,0,0,85.12786704368277
16552750,0,0,85.12786704368277
16552900,0,0,86.06050540282598
16553050,0,0,86.06050540282598
16553200,0,0,86.08106549905216
16553350,0,0,84.16148190628878
16553500,0,0,84.1554415328591
16553650,0,0,86.12021999130626
16553800,0,0,85.89462443712797
16553950,0,0,85.89462443712797
16554100,0,0,85.78869072351235
16554250,0,0,90.27297952868949
16554400,0,0,90.72114906247289
16554550,0,0,90.7176894392858
16554700,0,0,90.7176894392858
16554850,0,0,90.20663927698445
16555000,0,0,89.75018345716755
16555150,0,0,89.46502917258698
16555300,0,0,89.46502917258698
16555450,0,0,89.46502917258698
16555600,0,0,88.18332200202622
16555750,0,0,88.18332200202622
16555900,0,0,84.74108125861976
16556050,0,0,86.098012823471
16556200,0,0,82.28590512143168
16556350,0,0,83.57213256852621
16556500,0,0,84.23699697811641
16556650,0,0,84.23699697811641
16556800,0,0,89.2729668370553
16556950,0,0,89.32376654521873
16557100,0,0,89.28255000405727
16557250,0,0,88.84206115351859
16557400,0,0,88.84206115351859
16557550,0,0,88.70334267312109
16557700,0,0,88.999218289861
16557850,0,0,88.999218289861
16558000,0,0,89.20284758186553
16558150,0,0,89.05999321495206
16558300,0,0,89.09883204343379
16558450,0,0,88.97665380685382
16558600,0,0,86.5312489795339
16558750,0,0,91.05745079582792
16558900,0,0,91.05745079582792
16559050,0,0,88.68515221915425
16559200,0,0,91.821770404413
16559350,0,0,91.82193390441302
16559500,0,0,91.82193390441302
16559650,0,0,91.00830418014169
16559800,0,0,91.52729211078106
16559950,0,0,91.52729211078106
16560100,0,0,91.52729211078106
16560250,0,0,90.74566420150809
16560400,0,0,90.8004864498724
16560550,0,0,87.79836718416523
16560700,0,0,87.79742537418218
16560850,0,0,87.32087442600483
16561000,0,0,87.32032098968904
16561150,0,0,87.34406776968775
16561300,0,0,85.30120690980748
16561450,0,0,85.56664203823237
16561600,0,0,84.6310239442015
16561750,0,0,84.1580309548463
16561900,0,0,84.65785286441798
16562050,0,0,84.65785286441798
16562200,0,0,84.28086307002559
16562350,0,0,84.1764781225311
16562500,0,0,84.1764781225311
16562650,0,0,78.0381395232176
