blocknumber,reserve WETH,reserve USDC,volume WETH for 5% slippage
15995500,0,0,25877.853479398174
15995650,0,0,26313.69735509027
15995800,0,0,25996.355299230017
15995950,0,0,25902.16652482013
15996100,0,0,25672.302451115364
15996250,0,0,26092.03158593746
15996400,0,0,25879.971067187915
15996550,0,0,25077.70911039617
15996700,0,0,25615.992428197096
15996850,0,0,25456.342577487787
15997000,0,0,25609.185567955654
15997150,0,0,25363.19996877853
15997300,0,0,25413.090598004244
15997450,0,0,25849.022629308736
15997600,0,0,26319.866754925384
15997750,0,0,26109.83436513925
15997900,0,0,26215.2589838438
15998050,0,0,25627.03566298857
15998200,0,0,26145.260813336
15998350,0,0,27298.159506646232
15998500,0,0,26789.780756418397
15998650,0,0,26919.0044134369
15998800,0,0,27003.50979808002
15998950,0,0,27001.489337010527
15999100,0,0,27368.706470637684
15999250,0,0,27207.569085390507
15999400,0,0,26426.548178043355
15999550,0,0,26556.4680942459
15999700,0,0,26588.00532349867
15999850,0,0,26671.53281972993
16000000,0,0,26540.839222667535
16000150,0,0,26888.827671017425
16000300,0,0,27027.10557886087
16000450,0,0,26287.896872585537
16000600,0,0,26321.49405606014
16000750,0,0,26517.04969196909
16000900,0,0,26590.94644598733
16001050,0,0,26747.192418122017
16001200,0,0,26563.222599028166
16001350,0,0,26462.861966539
16001500,0,0,26453.57744220219
16001650,0,0,26257.34487741599
16001800,0,0,26345.081190546596
16001950,0,0,26451.562949228894
16002100,0,0,27323.228481716775
16002250,0,0,27121.09414914962
16002400,0,0,26945.708288988964
16002550,0,0,26464.50683076228
16002700,0,0,26742.08203197611
16002850,0,0,26917.412443434558
16003000,0,0,27293.103571002393
16003150,0,0,26643.193860742882
16003300,0,0,26634.758111326395
16003450,0,0,26585.68280665957
16003600,0,0,26790.999204715066
16003750,0,0,26586.426302071905
16003900,0,0,26696.83125052016
16004050,0,0,26574.222031733974
16004200,0,0,26750.91905100314
16004350,0,0,27076.281549130195
16004500,0,0,26757.690546651043
16004650,0,0,26940.43920194405
16004800,0,0,27185.04994900681
16004950,0,0,26625.618460130037
16005100,0,0,26526.649921749893
16005250,0,0,26505.165279864545
16005400,0,0,26479.94691630961
16005550,0,0,26555.30295258118
16005700,0,0,27156.862541747963
16005850,0,0,26880.708330196867
16006000,0,0,26770.630858979523
16006150,0,0,27318.203189192078
16006300,0,0,26740.92570602512
16006450,0,0,26656.56795905695
16006600,0,0,26488.72745422249
16006750,0,0,26492.142213726424
16006900,0,0,26388.255531228857
16007050,0,0,24791.672179847148
16007200,0,0,24839.71055332838
16007350,0,0,24866.78698837614
16007500,0,0,25086.986027437975
16007650,0,0,25150.79970806285
16007800,0,0,25000.604093831287
16007950,0,0,25757.518389694407
16008100,0,0,25840.11783006447
16008250,0,0,25972.28376413292
16008400,0,0,25995.557604398513
16008550,0,0,25436.945730782427
16008700,0,0,25270.966609523068
16008850,0,0,25381.694901614617
16009000,0,0,25384.76415132587
16009150,0,0,25647.832441950948
16009300,0,0,25497.50971909415
16009450,0,0,25604.875020802647
16009600,0,0,25564.840823552862
16009750,0,0,25571.04336273448
16009900,0,0,25687.154879278874
16010050,0,0,25494.67222405363
16010200,0,0,26458.83968304312
16010350,0,0,27368.04113949206
16010500,0,0,27191.019430376356
16010650,0,0,27390.765752000203
16010800,0,0,27488.277247711747
16010950,0,0,27349.761840354575
16011100,0,0,25315.603251016924
16011250,0,0,22399.072383383256
16011400,0,0,23003.013079355384
16011550,0,0,23332.71939617345
16011700,0,0,22956.747064305062
16011850,0,0,23576.366949837306
16012000,0,0,22901.659633459916
16012150,0,0,23527.949077194808
16012300,0,0,23494.23496564979
16012450,0,0,23063.459590381288
16012600,0,0,23255.113688144764
16012750,0,0,23457.549240450728
16012900,0,0,23850.289668402198
16013050,0,0,23567.176743937172
16013200,0,0,23595.994885072723
16013350,0,0,23514.50650676249
16013500,0,0,24168.950556809028
16013650,0,0,22476.73266196505
16013800,0,0,23510.8719038251
16013950,0,0,24112.75763347208
16014100,0,0,22607.99046583144
16014250,0,0,22685.955029629928
16014400,0,0,22848.29996688276
16014550,0,0,28593.64863880469
16014700,0,0,23024.434177415427
16014850,0,0,21557.43181895053
16015000,0,0,21809.546307066652
16015150,0,0,21812.060283360966
16015300,0,0,23424.717663771917
16015450,0,0,20778.795197582782
16015600,0,0,20750.465563115074
16015750,0,0,20459.654539937408
16015900,0,0,20557.031284289926
16016050,0,0,20718.79629204666
16016200,0,0,21178.988052402216
16016350,0,0,21134.030095891452
16016500,0,0,21182.074078566988
16016650,0,0,20996.403470548226
16016800,0,0,21076.14413529673
16016950,0,0,21528.517038151047
16017100,0,0,20951.504545576317
16017250,0,0,21353.324698153512
16017400,0,0,20716.910977670803
16017550,0,0,20928.232168603976
16017700,0,0,20743.801939498364
16017850,0,0,21369.67139094668
16018000,0,0,21072.21778094863
16018150,0,0,21193.918413151347
16018300,0,0,20940.4021811227
16018450,0,0,21098.2946020596
16018600,0,0,20958.167489074112
16018750,0,0,21069.53642290491
16018900,0,0,21131.58644243433
16019050,0,0,20492.833230179196
16019200,0,0,22058.35463810266
16019350,0,0,21610.35463889582
16019500,0,0,22030.036506598284
16019650,0,0,22085.04338033546
16019800,0,0,22172.23670044293
16019950,0,0,22497.326946461402
16020100,0,0,21982.151053793124
16020250,0,0,24882.793069653704
16020400,0,0,24131.322809392303
16020550,0,0,22110.941468704237
16020700,0,0,21020.486972367384
16020850,0,0,21596.24155266718
16021000,0,0,21118.118724049138
16021150,0,0,21217.377328142633
16021300,0,0,21622.444989097214
16021450,0,0,21252.52953285999
16021600,0,0,21946.25688740216
16021750,0,0,21861.33858588615
16021900,0,0,21395.243086011902
16022050,0,0,21783.445815209117
16022200,0,0,22079.248162851807
16022350,0,0,21390.235712406356
16022500,0,0,22415.712951298417
16022650,0,0,22056.258662671462
16022800,0,0,21089.874485831628
16022950,0,0,21376.22072074677
16023100,0,0,21896.6348353369
16023250,0,0,22264.87709135993
16023400,0,0,22426.37660913997
16023550,0,0,22502.30317092438
16023700,0,0,21747.63767679706
16023850,0,0,22179.433855488693
16024000,0,0,21204.99994697087
16024150,0,0,21233.830190358458
16024300,0,0,21731.24814132732
16024450,0,0,20285.743011793416
16024600,0,0,20662.011067886935
16024750,0,0,20737.297050784247
16024900,0,0,20416.24267004498
16025050,0,0,20955.938444403495
16025200,0,0,21230.835616224307
16025350,0,0,20985.013737590598
16025500,0,0,20207.557111433543
16025650,0,0,20352.284320958435
16025800,0,0,21200.63299400777
16025950,0,0,20790.88430662115
16026100,0,0,21485.98486795673
16026250,0,0,20650.197689237666
16026400,0,0,20780.232823165403
16026550,0,0,20632.728209679393
16026700,0,0,21356.664881754696
16026850,0,0,21401.38556641954
16027000,0,0,21574.61550218649
16027150,0,0,21801.302765173255
16027300,0,0,21511.802344095704
16027450,0,0,20732.182149792672
16027600,0,0,20732.63305951566
16027750,0,0,21224.566818608564
16027900,0,0,21255.33014354822
16028050,0,0,21211.417909014337
16028200,0,0,22107.20245348441
16028350,0,0,21664.989316106337
16028500,0,0,21268.336177072393
16028650,0,0,22222.5287307463
16028800,0,0,22100.275151792895
16028950,0,0,22197.067641629932
16029100,0,0,22420.467812887004
16029250,0,0,22259.666568556764
16029400,0,0,22352.56014491158
16029550,0,0,22757.23385494971
16029700,0,0,22341.462138312447
16029850,0,0,21670.83145812435
16030000,0,0,21828.304717997566
16030150,0,0,22289.08697708263
16030300,0,0,22330.031714204204
16030450,0,0,22313.66981873333
16030600,0,0,22715.119795940707
16030750,0,0,23003.843080592727
16030900,0,0,22570.828081753898
16031050,0,0,22735.729796318446
16031200,0,0,22396.64928222145
16031350,0,0,22905.5767181391
16031500,0,0,22591.402443391897
16031650,0,0,23203.760061997753
16031800,0,0,23041.121183015755
16031950,0,0,22703.37552347805
16032100,0,0,22796.720569679397
16032250,0,0,22670.841603054265
16032400,0,0,22488.754449787477
16032550,0,0,22281.538584245503
16032700,0,0,22379.618058361768
16032850,0,0,22676.2564152344
16033000,0,0,23703.347929640324
16033150,0,0,23593.542098158712
16033300,0,0,23818.537482589978
16033450,0,0,23714.99223377792
16033600,0,0,23180.135511617093
16033750,0,0,23686.15441636661
16033900,0,0,23378.71891687803
16034050,0,0,23786.209337224776
16034200,0,0,23837.47850558089
16034350,0,0,23802.688446542266
16034500,0,0,23810.025188086205
16034650,0,0,23400.999252167716
16034800,0,0,22966.76177790377
16034950,0,0,23932.32513830435
16035100,0,0,23920.608266211806
16035250,0,0,23106.417008590244
16035400,0,0,23778.06969868898
16035550,0,0,23419.7980024766
16035700,0,0,23588.380313737638
16035850,0,0,23722.458071445297
16036000,0,0,23382.99751570377
16036150,0,0,23920.65786977807
16036300,0,0,23627.20073867637
16036450,0,0,24092.124636196928
16036600,0,0,22886.68839825575
16036750,0,0,22613.809807618763
16036900,0,0,22347.901832506555
16037050,0,0,22660.764602107767
16037200,0,0,22955.126757949176
16037350,0,0,22877.153846440764
16037500,0,0,23092.806615979272
16037650,0,0,25117.88859489285
16037800,0,0,25176.201036093542
16037950,0,0,24224.714842437395
16038100,0,0,24693.09546709869
16038250,0,0,24048.99737472197
16038400,0,0,22325.389016259065
16038550,0,0,22268.352226563777
16038700,0,0,24570.44782482236
16038850,0,0,24829.020220617193
16039000,0,0,24984.307471655207
16039150,0,0,25288.58524282276
16039300,0,0,25158.28895731906
16039450,0,0,25520.160706851246
16039600,0,0,26717.37614962595
16039750,0,0,26866.187004884465
16039900,0,0,26666.128374526692
16040050,0,0,26796.422041553204
16040200,0,0,26678.110378295813
16040350,0,0,26885.091945956083
16040500,0,0,26670.690562490578
16040650,0,0,26758.338136258943
16040800,0,0,26588.361987123728
16040950,0,0,26397.96181538788
16041100,0,0,24991.22945475951
16041250,0,0,25955.94598176623
16041400,0,0,26062.251442464607
16041550,0,0,26291.990842775725
16041700,0,0,26667.608834245733
16041850,0,0,26471.37405905019
16042000,0,0,26105.722454064988
16042150,0,0,25717.43475725282
16042300,0,0,24798.97225893352
16042450,0,0,26565.36096455562
16042600,0,0,26885.001910931074
16042750,0,0,26246.72209833696
16042900,0,0,25943.15850786738
16043050,0,0,25680.65415974593
16043200,0,0,25175.263571242387
16043350,0,0,25555.309678591155
16043500,0,0,26207.368727245852
16043650,0,0,26923.36152793545
16043800,0,0,26732.13598465453
16043950,0,0,26944.4956592828
16044100,0,0,27537.34476729553
16044250,0,0,27553.652490291253
16044400,0,0,27500.016604867807
16044550,0,0,27757.33961972242
16044700,0,0,27977.63398140167
16044850,0,0,26638.53405892042
16045000,0,0,27006.837751774983
16045150,0,0,26703.76640576752
16045300,0,0,26773.7684646935
16045450,0,0,27602.50469042544
16045600,0,0,27472.66486902471
16045750,0,0,27181.675973741192
16045900,0,0,27281.10418545932
16046050,0,0,27341.936799042447
16046200,0,0,27351.79589289704
16046350,0,0,27457.35322457958
16046500,0,0,26812.070267584568
16046650,0,0,27408.157450008013
16046800,0,0,25372.900838994916
16046950,0,0,25701.000938189187
16047100,0,0,25261.409055052136
16047250,0,0,26493.635032365673
16047400,0,0,25383.01269250881
16047550,0,0,28061.58444672976
16047700,0,0,27245.593790896422
16047850,0,0,26338.61537484249
16048000,0,0,26452.050228678563
16048150,0,0,26660.905513194906
16048300,0,0,27475.333303350286
16048450,0,0,26214.61171040288
16048600,0,0,26123.638528772328
16048750,0,0,25731.177685387014
16048900,0,0,25603.023900164306
16049050,0,0,25445.561688009824
16049200,0,0,25539.463985881463
16049350,0,0,25318.73390306229
16049500,0,0,24952.280886328615
16049650,0,0,27756.46762228782
16049800,0,0,27536.23815817812
16049950,0,0,27939.916086429745
16050100,0,0,28091.88823095173
16050250,0,0,28364.73914202313
16050400,0,0,28301.48148649373
16050550,0,0,28285.853898370624
16050700,0,0,27115.127385809097
16050850,0,0,24062.73714691931
16051000,0,0,23946.112114844764
16051150,0,0,23845.847010456673
16051300,0,0,24258.766494470216
16051450,0,0,23940.158174699198
16051600,0,0,24414.06755004067
16051750,0,0,24348.541087634374
16051900,0,0,24197.874965770236
16052050,0,0,24582.789566870902
16052200,0,0,24619.800851281434
16052350,0,0,25076.71548713981
16052500,0,0,24641.07545122705
16052650,0,0,24704.57197880376
16052800,0,0,24686.333092911827
16052950,0,0,24903.22527199098
16053100,0,0,25161.900175822168
16053250,0,0,24877.84349698598
16053400,0,0,24552.97706035994
16053550,0,0,24609.384804631405
16053700,0,0,24772.994826167356
16053850,0,0,24826.35520002587
16054000,0,0,24995.44320182321
16054150,0,0,25008.22383239492
16054300,0,0,25026.45542958771
16054450,0,0,25159.4066554614
16054600,0,0,24895.252595333644
16054750,0,0,25213.91136479298
16054900,0,0,24634.284924044772
16055050,0,0,26025.232312326603
16055200,0,0,26169.596294521376
16055350,0,0,25683.939858572092
16055500,0,0,25759.275927569302
16055650,0,0,25760.932545510088
16055800,0,0,25443.044835398265
16055950,0,0,25445.677215908385
16056100,0,0,25821.70675136854
16056250,0,0,26925.806694680716
16056400,0,0,26791.366427059365
16056550,0,0,26835.72498372795
16056700,0,0,26605.47220551059
16056850,0,0,26410.157343090876
16057000,0,0,26283.4699082613
16057150,0,0,26248.853296737347
16057300,0,0,27208.10973812462
16057450,0,0,26655.506859881058
16057600,0,0,26527.47594354766
16057750,0,0,26315.049625964242
16057900,0,0,26097.1816837121
16058050,0,0,25861.153030408073
16058200,0,0,25983.503622811793
16058350,0,0,25339.349106723195
16058500,0,0,25136.196384607472
16058650,0,0,25621.74686495882
16058800,0,0,24946.414262712584
16058950,0,0,25025.695984983005
16059100,0,0,24195.78102620133
16059250,0,0,24369.64012027587
16059400,0,0,24733.30238728402
16059550,0,0,24621.104621213835
16059700,0,0,25395.414142951115
16059850,0,0,25512.98164428746
16060000,0,0,25417.828393996708
16060150,0,0,24521.43077155538
16060300,0,0,25769.83946118783
16060450,0,0,26079.401749273304
16060600,0,0,25961.457752115915
16060750,0,0,25270.124718773528
16060900,0,0,25279.12412655566
16061050,0,0,25412.498890413794
16061200,0,0,25628.041385774715
16061350,0,0,25559.963541536494
16061500,0,0,25466.84832400739
16061650,0,0,25913.981689425644
16061800,0,0,25978.4320013905
16061950,0,0,25815.580612337144
16062100,0,0,25455.662663499745
16062250,0,0,25621.473249305447
16062400,0,0,25740.01368926534
16062550,0,0,25371.500764966397
16062700,0,0,25019.17684609314
16062850,0,0,25574.253326193582
16063000,0,0,25404.198893026187
16063150,0,0,25157.696704161463
16063300,0,0,25062.53610640168
16063450,0,0,25169.099443560124
16063600,0,0,26146.554419330474
16063750,0,0,25985.44403479551
16063900,0,0,25915.38901666781
16064050,0,0,25883.63646680413
16064200,0,0,25527.841691022062
16064350,0,0,25477.3580943565
16064500,0,0,25500.09484507858
16064650,0,0,26706.948743961464
16064800,0,0,27727.003147014002
16064950,0,0,27514.630604907295
16065100,0,0,27424.077137495726
16065250,0,0,26916.12264357131
16065400,0,0,25573.04728429302
16065550,0,0,25728.757575512835
16065700,0,0,25867.823507210745
16065850,0,0,25623.59755085822
16066000,0,0,25695.715360603153
16066150,0,0,26198.723709237573
16066300,0,0,26185.80851301169
16066450,0,0,25419.985090920924
16066600,0,0,26110.552477254438
16066750,0,0,25678.004818300316
16066900,0,0,25294.112262449893
16067050,0,0,25135.946634204818
16067200,0,0,25363.925608721507
16067350,0,0,25232.1454261727
16067500,0,0,25164.649649139792
16067650,0,0,25533.405979369327
16067800,0,0,26398.10263202456
16067950,0,0,26980.553074347692
16068100,0,0,25996.479794992847
16068250,0,0,25914.42873477308
16068400,0,0,25957.93498723981
16068550,0,0,26699.102532522375
16068700,0,0,26887.423934928076
16068850,0,0,26878.580307781012
16069000,0,0,26779.979725339963
16069150,0,0,27038.360284475566
16069300,0,0,27328.923106371498
16069450,0,0,27516.636617792858
16069600,0,0,26914.964256550982
16069750,0,0,26325.824094463576
16069900,0,0,26429.021635924095
16070050,0,0,27441.779857217232
16070200,0,0,26580.429957378343
16070350,0,0,26997.135070254364
16070500,0,0,27455.113341511696
16070650,0,0,26560.868027205324
16070800,0,0,26337.456415820227
16070950,0,0,27328.03212319925
16071100,0,0,27081.870634061794
16071250,0,0,27157.53959016782
16071400,0,0,27034.151997466717
16071550,0,0,27380.320504156072
16071700,0,0,27203.50097388093
16071850,0,0,26872.249581965174
16072000,0,0,26917.579413755557
16072150,0,0,27316.465204597524
16072300,0,0,26584.936895075494
16072450,0,0,26333.949003797745
16072600,0,0,26799.452715629137
16072750,0,0,26674.595221591408
16072900,0,0,27122.540180640743
16073050,0,0,26978.559779089956
16073200,0,0,26985.058451686247
16073350,0,0,26017.056163523623
16073500,0,0,25393.665953959484
16073650,0,0,25026.63265865022
16073800,0,0,25015.167131300917
16073950,0,0,25209.2041619447
16074100,0,0,25743.762357158215
16074250,0,0,25286.217488950715
16074400,0,0,25295.247063103856
16074550,0,0,25158.434079134837
16074700,0,0,24329.71275064567
16074850,0,0,24407.55520200433
16075000,0,0,24397.040434830535
16075150,0,0,24607.292316228806
16075300,0,0,24624.64752288148
16075450,0,0,24413.34435341153
16075600,0,0,24064.57876566574
16075750,0,0,24135.088459428705
16075900,0,0,24615.247125909
16076050,0,0,25465.153928469303
16076200,0,0,25772.529863215714
16076350,0,0,25685.290179870448
16076500,0,0,26562.361298464224
16076650,0,0,25691.453315312887
16076800,0,0,25971.622765353954
16076950,0,0,26434.513997262828
16077100,0,0,25928.28296466513
16077250,0,0,26023.160598330636
16077400,0,0,25702.81934068144
16077550,0,0,25981.912389372643
16077700,0,0,24598.940585873774
16077850,0,0,25055.121495075815
16078000,0,0,24891.142990349417
16078150,0,0,24684.95428937063
16078300,0,0,24978.107756824676
16078450,0,0,25278.573090913225
16078600,0,0,25156.60459111402
16078750,0,0,25552.374479636983
16078900,0,0,24555.8499768637
16079050,0,0,25277.602707040627
16079200,0,0,24763.11710014665
16079350,0,0,24886.29356890924
16079500,0,0,20426.073048680526
16079650,0,0,21004.64437931661
16079800,0,0,20588.260731681967
16079950,0,0,20711.683375507593
16080100,0,0,21590.259354182024
16080250,0,0,20897.007419738507
16080400,0,0,21525.560391697523
16080550,0,0,21558.936452512145
16080700,0,0,21396.157498079272
16080850,0,0,21467.79372175593
16081000,0,0,24602.731025011213
16081150,0,0,24533.76855773492
16081300,0,0,24706.879382695763
16081450,0,0,23716.90059666707
16081600,0,0,22956.21887535442
16081750,0,0,24831.665067342026
16081900,0,0,24854.62892068913
16082050,0,0,25120.34976865074
16082200,0,0,25667.62861857699
16082350,0,0,25592.45110072822
16082500,0,0,25778.48813163928
16082650,0,0,25712.127481552838
16082800,0,0,25518.41374343014
16082950,0,0,25720.172233455625
16083100,0,0,24861.308699042864
16083250,0,0,26089.122762916493
16083400,0,0,25293.498309337807
16083550,0,0,25222.028064868253
16083700,0,0,26089.44970354841
16083850,0,0,26055.817411078715
16084000,0,0,25558.09365093446
16084150,0,0,24641.22647454014
16084300,0,0,25859.35682921898
16084450,0,0,26265.107997273575
16084600,0,0,26458.11722906481
16084750,0,0,21796.784505418553
16084900,0,0,21103.862093420652
16085050,0,0,22102.384778708823
16085200,0,0,22829.893140114393
16085350,0,0,22675.197790486352
16085500,0,0,22759.776309436216
16085650,0,0,22274.51701736052
16085800,0,0,23080.05067758525
16085950,0,0,23292.48642117827
16086100,0,0,21832.8772343418
16086250,0,0,22661.096429968144
16086400,0,0,22797.706453089326
16086550,0,0,23753.285992994093
16086700,0,0,23845.91444110164
16086850,0,0,23771.41746473915
16087000,0,0,23586.015948179942
16087150,0,0,23556.364170054643
16087300,0,0,24204.34556541353
16087450,0,0,24354.99752100058
16087600,0,0,24530.036375447096
16087750,0,0,24835.099482350786
16087900,0,0,24591.90364513163
16088050,0,0,24819.926889324677
16088200,0,0,24702.190205846928
16088350,0,0,24531.591979496305
16088500,0,0,24723.92383562393
16088650,0,0,24805.12161899203
16088800,0,0,25055.40939717931
16088950,0,0,24521.539284925224
16089100,0,0,25059.97414089288
16089250,0,0,24597.09887498828
16089400,0,0,24702.67438571036
16089550,0,0,24991.210542582536
16089700,0,0,25045.504606169357
16089850,0,0,24912.435234946635
16090000,0,0,24520.99061900152
16090150,0,0,23574.341656353638
16090300,0,0,23582.16102794397
16090450,0,0,24728.849717013683
16090600,0,0,25152.31423791904
16090750,0,0,24697.12174779155
16090900,0,0,26009.882496154445
16091050,0,0,25370.50617493371
16091200,0,0,25580.018782064988
16091350,0,0,25332.372402728543
16091500,0,0,25619.500594669385
16091650,0,0,25366.87611249456
16091800,0,0,25538.18490387844
16091950,0,0,25316.6410899808
16092100,0,0,25070.364618065687
16092250,0,0,25071.967012629593
16092400,0,0,25198.058271144037
16092550,0,0,25801.55915309979
16092700,0,0,24757.824534880863
16092850,0,0,24710.047934714403
16093000,0,0,24867.563594346997
16093150,0,0,24474.641176381494
16093300,0,0,25781.989207360268
16093450,0,0,24996.24747335742
16093600,0,0,25117.895366762525
16093750,0,0,23877.75451316795
16093900,0,0,23998.75966458572
16094050,0,0,25220.877017189727
16094200,0,0,25132.61566829246
16094350,0,0,25164.870147302878
16094500,0,0,24829.01899738332
16094650,0,0,24978.54173962244
16094800,0,0,24791.94821531955
16094950,0,0,24855.09071832017
16095100,0,0,24801.14851125423
16095250,0,0,24797.677976696912
16095400,0,0,24846.991768671644
16095550,0,0,26119.994856677942
16095700,0,0,25764.711619261238
16095850,0,0,25379.421484978877
16096000,0,0,25173.925281755262
16096150,0,0,25155.576009632274
16096300,0,0,24634.695211979335
16096450,0,0,24563.191292177842
16096600,0,0,24552.104065383093
16096750,0,0,24357.455882291557
16096900,0,0,23830.9984794153
16097050,0,0,24264.05390521267
16097200,0,0,24528.841458602314
16097350,0,0,23335.496044464122
16097500,0,0,25667.304631172956
16097650,0,0,26168.393253351176
16097800,0,0,25202.643667473334
16097950,0,0,25762.26452608128
16098100,0,0,25277.96322655196
16098250,0,0,25810.451810120656
16098400,0,0,25986.852147204987
16098550,0,0,24736.8752791916
16098700,0,0,24784.868610488345
16098850,0,0,25489.866684684373
16099000,0,0,25057.22660023068
16099150,0,0,25196.5313791769
16099300,0,0,24739.736093834865
16099450,0,0,23886.794363359208
16099600,0,0,23679.786753196022
16099750,0,0,22997.906363594662
16099900,0,0,23485.079733334485
16100050,0,0,23476.261135842076
16100200,0,0,23395.255957746616
16100350,0,0,22966.39876573624
16100500,0,0,23084.32984272269
16100650,0,0,23172.78237759467
16100800,0,0,23702.44180937708
16100950,0,0,23157.564661215514
16101100,0,0,24060.55945652088
16101250,0,0,24189.174316245106
16101400,0,0,24952.69730803468
16101550,0,0,24917.771624019944
16101700,0,0,25389.284478298177
16101850,0,0,25438.460593953394
16102000,0,0,24774.344826276487
16102150,0,0,25005.926850945732
16102300,0,0,24943.3061891236
16102450,0,0,24785.52894723518
16102600,0,0,27234.01986833501
16102750,0,0,25624.41252039562
16102900,0,0,26386.910604186603
16103050,0,0,27243.532246251125
16103200,0,0,25368.590178450082
16103350,0,0,26900.754177517105
16103500,0,0,27020.630886665127
16103650,0,0,26777.436133931995
16103800,0,0,27156.01511214107
16103950,0,0,26775.214244510797
16104100,0,0,27004.80545596846
16104250,0,0,26646.171593528023
16104400,0,0,26510.98276873077
16104550,0,0,26126.02234746977
16104700,0,0,26098.51262042809
16104850,0,0,26081.64490381316
16105000,0,0,26532.50266868362
16105150,0,0,26616.58441467324
16105300,0,0,25434.789592951864
16105450,0,0,25800.533687441046
16105600,0,0,26466.193315757228
16105750,0,0,26823.518932697338
16105900,0,0,27005.602439065326
16106050,0,0,26664.744180875514
16106200,0,0,26676.980390163775
16106350,0,0,26858.36039007712
16106500,0,0,27364.9748331679
16106650,0,0,27203.55006012111
16106800,0,0,27415.3361015896
16106950,0,0,27456.876605808466
16107100,0,0,27566.31242368817
16107250,0,0,27409.635610124613
16107400,0,0,25166.83229369963
16107550,0,0,25142.517613324853
16107700,0,0,25233.65458646301
16107850,0,0,24911.056435571896
16108000,0,0,24662.978469931266
16108150,0,0,25866.94862892635
16108300,0,0,25274.45804316381
16108450,0,0,25765.771931256742
16108600,0,0,25085.000714741494
16108750,0,0,25607.14316077221
16108900,0,0,25503.548499131095
16109050,0,0,25216.928867554227
16109200,0,0,24961.49398147168
16109350,0,0,24640.263682487224
16109500,0,0,25032.149594839342
16109650,0,0,25039.065776537973
16109800,0,0,25281.02047650335
16109950,0,0,25609.785730134416
16110100,0,0,25884.180684699622
16110250,0,0,25567.826433546303
16110400,0,0,25268.002312187302
16110550,0,0,25176.41664719915
16110700,0,0,25397.39710733552
16110850,0,0,26400.440400909538
16111000,0,0,25209.57361442703
16111150,0,0,27253.017320567073
16111300,0,0,27958.284862958913
16111450,0,0,27088.925457846653
16111600,0,0,26440.587570884752
16111750,0,0,27298.20361377183
16111900,0,0,27987.086788024484
16112050,0,0,29173.12198644028
16112200,0,0,24849.964957848133
16112350,0,0,24818.83997386248
16112500,0,0,24957.068015575143
16112650,0,0,24211.129540620394
16112800,0,0,24975.279983948865
16112950,0,0,24977.770030525433
16113100,0,0,23579.191317351637
16113250,0,0,23651.91989409319
16113400,0,0,24120.820513856757
16113550,0,0,22620.510671453278
16113700,0,0,22602.66372748754
16113850,0,0,22634.453832233103
16114000,0,0,22559.659662440252
16114150,0,0,22750.21829582752
16114300,0,0,23173.593148470878
16114450,0,0,23061.747932421415
16114600,0,0,23361.059933374487
16114750,0,0,22916.695678643213
16114900,0,0,22395.585668203155
16115050,0,0,23542.87505938288
16115200,0,0,22384.148452594487
16115350,0,0,22821.681578695505
16115500,0,0,22882.921038972116
16115650,0,0,22758.99649852288
16115800,0,0,22611.844448661606
16115950,0,0,22471.557368064692
16116100,0,0,22235.593070166447
16116250,0,0,22774.099582419076
16116400,0,0,23406.511387982177
16116550,0,0,25220.010896447275
16116700,0,0,23408.9147518954
16116850,0,0,26682.787591903776
16117000,0,0,27391.921947325107
16117150,0,0,27868.425217955373
16117300,0,0,26663.145830180845
16117450,0,0,25159.0324333528
16117600,0,0,25063.048650222754
16117750,0,0,27960.865006393666
16117900,0,0,28943.465814072082
16118050,0,0,29026.449766149442
16118200,0,0,28520.198320557993
16118350,0,0,28740.56630627936
16118500,0,0,29375.638642269507
16118650,0,0,30539.502068540158
16118800,0,0,31077.275759246826
16118950,0,0,30983.592730291788
16119100,0,0,31075.735391805167
16119250,0,0,31627.082699521405
16119400,0,0,31347.189942196303
16119550,0,0,31374.66522134513
16119700,0,0,31530.054563747635
16119850,0,0,31776.237154703776
16120000,0,0,31532.765409357995
16120150,0,0,31784.361129057048
16120300,0,0,31515.37726783331
16120450,0,0,31958.071083408067
16120600,0,0,31787.556585879174
16120750,0,0,31417.757665063575
16120900,0,0,31417.07590732796
16121050,0,0,31410.381903468802
16121200,0,0,29324.88211999477
16121350,0,0,26742.156157210535
16121500,0,0,26241.228728502472
16121650,0,0,26249.90817208797
16121800,0,0,26347.660912305233
16121950,0,0,26996.550710251206
16122100,0,0,26781.30918786594
16122250,0,0,26319.523818454243
16122400,0,0,26764.825705971656
16122550,0,0,26957.21497999778
16122700,0,0,26986.97984626131
16122850,0,0,27058.814902115624
16123000,0,0,27237.683384449883
16123150,0,0,27264.46600521028
16123300,0,0,27443.654119522238
16123450,0,0,27173.69388153506
16123600,0,0,26715.422506180003
16123750,0,0,27397.989302416467
16123900,0,0,27396.72108716788
16124050,0,0,27507.203069597905
16124200,0,0,27491.974301762417
16124350,0,0,27297.289822578092
16124500,0,0,26892.098294822143
16124650,0,0,26954.684743092344
16124800,0,0,27435.17044754376
16124950,0,0,27752.500973806087
16125100,0,0,27988.539797035693
16125250,0,0,27532.067877546775
16125400,0,0,37101.216721930425
16125550,0,0,36159.712271841694
16125700,0,0,30600.46120848667
16125850,0,0,28110.74407540628
16126000,0,0,27348.453155400333
16126150,0,0,27865.184408725647
16126300,0,0,32951.861874902606
