blocknumber,reserve ZRX,reserve DAI,volume ZRX for 5% slippage
12254950,0,0,23.466480636051585
12255100,0,0,23.466480636051585
12255250,0,0,23.466480636051585
12255400,0,0,23.466480636051585
12255550,0,0,23.466480636051585
12255700,0,0,23.466480636051585
12255850,0,0,23.466480636051585
12256000,0,0,23.466480636051585
12256150,0,0,23.466480636051585
12256300,0,0,23.466480636051585
12256450,0,0,23.466480636051585
12256600,0,0,23.466480636051585
12256750,0,0,23.466480636051585
12256900,0,0,23.466480636051585
12257050,0,0,23.466480636051585
12257200,0,0,23.466480636051585
12257350,0,0,23.466480636051585
12257500,0,0,23.466480636051585
12257650,0,0,23.466480636051585
12257800,0,0,23.466480636051585
12257950,0,0,23.466480636051585
12258100,0,0,23.466480636051585
12258250,0,0,23.466480636051585
12258400,0,0,23.466480636051585
12258550,0,0,23.466480636051585
12258700,0,0,23.466480636051585
12258850,0,0,23.466480636051585
12259000,0,0,23.466480636051585
12259150,0,0,23.466480636051585
12259300,0,0,23.466480636051585
12259450,0,0,23.466480636051585
12259600,0,0,23.466480636051585
12259750,0,0,23.466480636051585
12259900,0,0,24.519112214998984
12260050,0,0,24.519112214998984
12260200,0,0,24.519112214998984
12260350,0,0,24.519112214998984
12260500,0,0,24.519112214998984
12260650,0,0,24.519112214998984
12260800,0,0,24.519112214998984
12260950,0,0,24.519112214998984
12261100,0,0,24.519112214998984
12261250,0,0,24.519112214998984
12261400,0,0,24.519112214998984
12261550,0,0,24.519112214998984
12261700,0,0,24.519112214998984
12261850,0,0,24.519112214998984
12262000,0,0,24.519112214998984
12262150,0,0,24.519112214998984
12262300,0,0,24.519112214998984
12262450,0,0,24.519112214998984
12262600,0,0,24.519112214998984
12262750,0,0,24.519112214998984
12262900,0,0,24.519112214998984
12263050,0,0,24.519112214998984
12263200,0,0,24.519112214998984
12263350,0,0,24.519112214998984
12263500,0,0,24.519112214998984
12263650,0,0,24.519112214998984
12263800,0,0,24.519112214998984
12263950,0,0,24.519112214998984
12264100,0,0,27.30858589920956
12264250,0,0,27.30858589920956
12264400,0,0,27.30858589920956
12264550,0,0,27.30858589920956
12264700,0,0,27.30858589920956
12264850,0,0,27.30858589920956
12265000,0,0,27.30858589920956
12265150,0,0,27.30858589920956
12265300,0,0,27.30858589920956
12265450,0,0,27.30858589920956
12265600,0,0,27.30858589920956
12265750,0,0,27.30858589920956
12265900,0,0,27.30858589920956
12266050,0,0,27.30858589920956
12266200,0,0,27.30858589920956
12266350,0,0,27.30858589920956
12266500,0,0,27.30858589920956
12266650,0,0,27.30858589920956
12266800,0,0,27.30858589920956
12266950,0,0,27.30858589920956
12267100,0,0,27.30858589920956
12267250,0,0,27.30858589920956
12267400,0,0,27.30858589920956
12267550,0,0,27.30858589920956
12267700,0,0,27.30858589920956
12267850,0,0,27.30858589920956
12268000,0,0,27.30858589920956
12268150,0,0,27.30858589920956
12268300,0,0,27.30858589920956
12268450,0,0,27.30858589920956
12268600,0,0,27.30858589920956
12268750,0,0,27.30858589920956
12268900,0,0,27.30858589920956
12269050,0,0,27.30858589920956
12269200,0,0,27.30858589920956
12269350,0,0,27.30858589920956
12269500,0,0,27.30858589920956
12269650,0,0,27.30858589920956
12269800,0,0,27.30858589920956
12269950,0,0,27.30858589920956
12270100,0,0,27.30858589920956
12270250,0,0,27.30858589920956
12270400,0,0,27.30858589920956
12270550,0,0,27.30858589920956
12270700,0,0,27.30858589920956
12270850,0,0,27.30858589920956
12271000,0,0,27.30858589920956
12271150,0,0,27.30858589920956
12271300,0,0,27.30858589920956
12271450,0,0,27.30858589920956
12271600,0,0,27.30858589920956
12271750,0,0,27.30858589920956
12271900,0,0,27.30858589920956
12272050,0,0,27.30858589920956
12272200,0,0,27.30858589920956
12272350,0,0,27.30858589920956
12272500,0,0,27.30858589920956
12272650,0,0,27.30858589920956
12272800,0,0,27.30858589920956
12272950,0,0,27.30858589920956
12273100,0,0,27.30858589920956
12273250,0,0,27.30858589920956
12273400,0,0,27.30858589920956
12273550,0,0,27.30858589920956
12273700,0,0,27.30858589920956
12273850,0,0,27.30858589920956
12274000,0,0,27.30858589920956
12274150,0,0,27.30858589920956
12274300,0,0,27.30858589920956
12274450,0,0,27.30858589920956
12274600,0,0,27.30858589920956
12274750,0,0,27.30858589920956
12274900,0,0,27.30858589920956
12275050,0,0,27.30858589920956
12275200,0,0,27.30858589920956
12275350,0,0,27.30858589920956
12275500,0,0,27.30858589920956
12275650,0,0,27.30858589920956
12275800,0,0,27.30858589920956
12275950,0,0,27.30858589920956
12276100,0,0,27.30858589920956
12276250,0,0,27.30858589920956
12276400,0,0,27.30858589920956
12276550,0,0,27.30858589920956
12276700,0,0,27.30858589920956
12276850,0,0,27.30858589920956
12277000,0,0,27.30858589920956
12277150,0,0,27.30858589920956
12277300,0,0,27.30858589920956
12277450,0,0,27.30858589920956
12277600,0,0,27.30858589920956
12277750,0,0,27.30858589920956
12277900,0,0,27.30858589920956
12278050,0,0,27.30858589920956
12278200,0,0,27.30858589920956
12278350,0,0,27.30858589920956
12278500,0,0,27.30858589920956
12278650,0,0,27.30858589920956
12278800,0,0,27.30858589920956
12278950,0,0,27.30858589920956
12279100,0,0,27.30858589920956
12279250,0,0,27.30858589920956
12279400,0,0,27.30858589920956
12279550,0,0,27.30858589920956
12279700,0,0,27.30858589920956
12279850,0,0,27.30858589920956
12280000,0,0,27.30858589920956
12280150,0,0,27.30858589920956
12280300,0,0,27.30858589920956
12280450,0,0,27.30858589920956
12280600,0,0,27.30858589920956
12280750,0,0,27.30858589920956
12280900,0,0,27.30858589920956
12281050,0,0,27.30858589920956
12281200,0,0,27.30858589920956
12281350,0,0,27.30858589920956
12281500,0,0,27.30858589920956
12281650,0,0,27.30858589920956
12281800,0,0,27.30858589920956
12281950,0,0,27.30858589920956
12282100,0,0,27.30858589920956
12282250,0,0,27.30858589920956
12282400,0,0,27.30858589920956
12282550,0,0,27.30858589920956
12282700,0,0,27.30858589920956
12282850,0,0,27.30858589920956
12283000,0,0,27.30858589920956
12283150,0,0,27.30858589920956
12283300,0,0,27.30858589920956
12283450,0,0,27.30858589920956
12283600,0,0,27.30858589920956
12283750,0,0,27.30858589920956
12283900,0,0,27.30858589920956
12284050,0,0,27.30858589920956
12284200,0,0,27.30858589920956
12284350,0,0,27.30858589920956
12284500,0,0,27.30858589920956
12284650,0,0,27.30858589920956
12284800,0,0,27.30858589920956
12284950,0,0,27.30858589920956
12285100,0,0,27.30858589920956
12285250,0,0,27.30858589920956
12285400,0,0,27.30858589920956
12285550,0,0,26.16476397978238
12285700,0,0,26.16476397978238
12285850,0,0,26.16476397978238
12286000,0,0,26.16476397978238
12286150,0,0,26.16476397978238
12286300,0,0,26.16476397978238
12286450,0,0,26.16476397978238
12286600,0,0,26.16476397978238
12286750,0,0,26.16476397978238
12286900,0,0,26.16476397978238
12287050,0,0,26.16476397978238
12287200,0,0,26.16476397978238
12287350,0,0,26.16476397978238
12287500,0,0,26.16476397978238
12287650,0,0,26.16476397978238
12287800,0,0,26.16476397978238
12287950,0,0,26.16476397978238
12288100,0,0,26.16476397978238
12288250,0,0,26.16476397978238
12288400,0,0,26.16476397978238
12288550,0,0,26.16476397978238
12288700,0,0,26.16476397978238
12288850,0,0,26.16476397978238
12289000,0,0,26.16476397978238
12289150,0,0,26.16476397978238
12289300,0,0,26.16476397978238
12289450,0,0,26.16476397978238
12289600,0,0,26.16476397978238
12289750,0,0,26.16476397978238
12289900,0,0,26.16476397978238
12290050,0,0,26.16476397978238
12290200,0,0,26.16476397978238
12290350,0,0,26.16476397978238
12290500,0,0,26.16476397978238
12290650,0,0,26.16476397978238
12290800,0,0,26.166499228729776
12290950,0,0,26.166499228729776
12291100,0,0,26.73200603030864
12291250,0,0,26.73200603030864
12291400,0,0,26.73200603030864
12291550,0,0,26.73200603030864
12291700,0,0,26.73200603030864
12291850,0,0,26.73200603030864
12292000,0,0,26.73200603030864
12292150,0,0,26.73200603030864
12292300,0,0,26.73200603030864
12292450,0,0,26.73200603030864
12292600,0,0,26.73200603030864
12292750,0,0,26.73200603030864
12292900,0,0,26.73200603030864
12293050,0,0,26.73200603030864
12293200,0,0,26.73200603030864
12293350,0,0,26.73200603030864
12293500,0,0,26.73200603030864
12293650,0,0,26.73200603030864
12293800,0,0,26.73200603030864
12293950,0,0,26.73200603030864
12294100,0,0,26.73200603030864
12294250,0,0,26.73200603030864
12294400,0,0,26.73200603030864
12294550,0,0,26.73200603030864
12294700,0,0,26.73200603030864
12294850,0,0,26.73200603030864
12295000,0,0,26.73200603030864
12295150,0,0,26.73200603030864
12295300,0,0,26.73200603030864
12295450,0,0,26.73200603030864
12295600,0,0,28.542532346098255
12295750,0,0,28.542532346098255
12295900,0,0,28.542532346098255
12296050,0,0,28.542532346098255
12296200,0,0,28.542532346098255
12296350,0,0,28.542532346098255
12296500,0,0,28.542532346098255
12296650,0,0,28.542532346098255
12296800,0,0,28.542532346098255
12296950,0,0,28.542532346098255
12297100,0,0,28.542532346098255
12297250,0,0,28.542532346098255
12297400,0,0,28.542532346098255
12297550,0,0,28.542532346098255
12297700,0,0,28.542532346098255
12297850,0,0,28.542532346098255
12298000,0,0,28.542532346098255
12298150,0,0,28.542532346098255
12298300,0,0,28.542532346098255
12298450,0,0,28.542532346098255
12298600,0,0,28.542532346098255
12298750,0,0,28.542532346098255
12298900,0,0,28.542532346098255
12299050,0,0,28.542532346098255
12299200,0,0,28.542532346098255
12299350,0,0,28.542532346098255
12299500,0,0,28.542532346098255
12299650,0,0,28.542532346098255
12299800,0,0,28.542532346098255
12299950,0,0,28.542532346098255
12300100,0,0,28.542532346098255
12300250,0,0,28.542532346098255
12300400,0,0,28.542532346098255
12300550,0,0,28.542532346098255
12300700,0,0,28.542532346098255
12300850,0,0,28.542532346098255
12301000,0,0,28.542532346098255
12301150,0,0,28.542532346098255
12301300,0,0,28.542532346098255
12301450,0,0,28.542532346098255
12301600,0,0,28.542532346098255
12301750,0,0,28.542532346098255
12301900,0,0,28.542532346098255
12302050,0,0,28.542532346098255
12302200,0,0,28.542532346098255
12302350,0,0,28.542532346098255
12302500,0,0,28.542532346098255
12302650,0,0,28.542532346098255
12302800,0,0,28.542532346098255
12302950,0,0,28.542532346098255
12303100,0,0,28.542532346098255
12303250,0,0,28.542532346098255
12303400,0,0,28.542532346098255
12303550,0,0,28.542532346098255
12303700,0,0,28.542532346098255
12303850,0,0,28.542532346098255
12304000,0,0,28.542532346098255
12304150,0,0,28.542532346098255
12304300,0,0,28.542532346098255
12304450,0,0,28.542532346098255
12304600,0,0,28.542532346098255
12304750,0,0,28.542532346098255
12304900,0,0,28.542532346098255
12305050,0,0,28.542532346098255
12305200,0,0,28.542532346098255
12305350,0,0,28.542532346098255
12305500,0,0,28.542532346098255
12305650,0,0,29.332006030308776
12305800,0,0,29.332006030308776
12305950,0,0,29.332006030308776
12306100,0,0,29.332006030308776
12306250,0,0,29.332006030308776
12306400,0,0,29.332006030308776
12306550,0,0,29.332006030308776
12306700,0,0,29.332006030308776
12306850,0,0,29.332006030308776
12307000,0,0,29.332006030308776
12307150,0,0,29.332006030308776
12307300,0,0,29.332006030308776
12307450,0,0,29.332006030308776
12307600,0,0,30.8710377587297
12307750,0,0,30.8710377587297
12307900,0,0,30.33815782095735
12308050,0,0,30.33815782095735
12308200,0,0,30.33815782095735
12308350,0,0,30.33815782095735
12308500,0,0,30.33815782095735
12308650,0,0,30.33815782095735
12308800,0,0,30.33815782095735
12308950,0,0,30.33815782095735
12309100,0,0,30.33815782095735
12309250,0,0,30.33815782095735
12309400,0,0,30.33815782095735
12309550,0,0,30.33815782095735
12309700,0,0,30.33815782095735
12309850,0,0,30.33815782095735
12310000,0,0,30.33815782095735
12310150,0,0,30.33815782095735
12310300,0,0,30.33815782095735
12310450,0,0,30.33815782095735
12310600,0,0,30.33815782095735
12310750,0,0,30.33815782095735
12310900,0,0,30.33815782095735
12311050,0,0,30.33815782095735
12311200,0,0,30.33815782095735
12311350,0,0,30.33815782095735
12311500,0,0,30.33815782095735
12311650,0,0,30.33815782095735
12311800,0,0,30.33815782095735
12311950,0,0,30.33815782095735
12312100,0,0,30.33815782095735
12312250,0,0,30.33815782095735
12312400,0,0,30.33815782095735
12312550,0,0,30.33815782095735
12312700,0,0,30.33815782095735
12312850,0,0,30.33815782095735
12313000,0,0,30.33815782095735
12313150,0,0,30.33815782095735
12313300,0,0,30.33815782095735
12313450,0,0,30.33815782095735
12313600,0,0,30.33815782095735
12313750,0,0,30.33815782095735
12313900,0,0,30.33815782095735
12314050,0,0,30.33815782095735
12314200,0,0,30.33815782095735
12314350,0,0,30.33815782095735
12314500,0,0,30.33815782095735
12314650,0,0,30.33815782095735
12314800,0,0,30.33815782095735
12314950,0,0,30.33815782095735
12315100,0,0,30.33815782095735
12315250,0,0,30.33815782095735
12315400,0,0,30.33815782095735
12315550,0,0,30.33815782095735
12315700,0,0,30.33815782095735
12315850,0,0,30.33815782095735
12316000,0,0,30.33815782095735
12316150,0,0,30.33815782095735
12316300,0,0,30.33815782095735
12316450,0,0,30.33815782095735
12316600,0,0,30.33815782095735
12316750,0,0,30.33815782095735
12316900,0,0,30.33815782095735
12317050,0,0,30.33815782095735
12317200,0,0,30.33815782095735
12317350,0,0,30.33815782095735
12317500,0,0,30.33815782095735
12317650,0,0,30.33815782095735
12317800,0,0,30.28991344101678
12317950,0,0,30.28991344101678
12318100,0,0,30.28991344101678
12318250,0,0,30.28991344101678
12318400,0,0,30.28991344101678
12318550,0,0,30.28991344101678
12318700,0,0,30.28991344101678
12318850,0,0,30.28991344101678
12319000,0,0,30.28991344101678
12319150,0,0,30.28991344101678
12319300,0,0,30.28991344101678
12319450,0,0,30.28991344101678
12319600,0,0,30.28991344101678
12319750,0,0,30.28991344101678
12319900,0,0,30.28991344101678
12320050,0,0,30.28991344101678
12320200,0,0,30.28991344101678
12320350,0,0,30.28991344101678
12320500,0,0,30.28991344101678
12320650,0,0,30.28991344101678
12320800,0,0,30.28991344101678
12320950,0,0,30.28991344101678
12321100,0,0,30.28991344101678
12321250,0,0,30.28991344101678
12321400,0,0,28.710966072595625
12321550,0,0,28.710966072595625
12321700,0,0,28.710966072595625
12321850,0,0,28.710966072595625
12322000,0,0,28.710966072595625
12322150,0,0,28.710966072595625
12322300,0,0,28.710966072595625
12322450,0,0,28.710966072595625
12322600,0,0,28.710966072595625
12322750,0,0,28.710966072595625
12322900,0,0,28.710966072595625
12323050,0,0,28.710966072595625
12323200,0,0,28.710966072595625
12323350,0,0,28.710966072595625
12323500,0,0,28.710966072595625
12323650,0,0,28.710966072595625
12323800,0,0,28.710966072595625
12323950,0,0,28.710966072595625
12324100,0,0,28.710966072595625
12324250,0,0,28.710966072595625
12324400,0,0,28.710966072595625
12324550,0,0,28.710966072595625
12324700,0,0,28.710966072595625
12324850,0,0,28.710966072595625
12325000,0,0,28.710966072595625
12325150,0,0,28.710966072595625
12325300,0,0,28.710966072595625
12325450,0,0,28.710966072595625
12325600,0,0,28.710966072595625
12325750,0,0,28.710966072595625
12325900,0,0,28.710966072595625
12326050,0,0,28.710966072595625
12326200,0,0,28.710966072595625
12326350,0,0,28.710966072595625
12326500,0,0,28.710966072595625
12326650,0,0,28.710966072595625
12326800,0,0,28.710966072595625
12326950,0,0,28.710966072595625
12327100,0,0,28.710966072595625
12327250,0,0,28.710966072595625
12327400,0,0,28.710966072595625
12327550,0,0,28.710966072595625
12327700,0,0,28.710966072595625
12327850,0,0,28.710966072595625
12328000,0,0,28.710966072595625
12328150,0,0,28.710966072595625
12328300,0,0,28.710966072595625
12328450,0,0,28.710966072595625
12328600,0,0,28.710966072595625
12328750,0,0,28.710966072595625
12328900,0,0,28.710966072595625
12329050,0,0,28.710966072595625
12329200,0,0,28.710966072595625
12329350,0,0,28.710966072595625
12329500,0,0,28.710966072595625
12329650,0,0,28.710966072595625
12329800,0,0,28.710966072595625
12329950,0,0,28.710966072595625
12330100,0,0,28.710966072595625
12330250,0,0,28.710966072595625
12330400,0,0,28.710966072595625
12330550,0,0,28.710966072595625
12330700,0,0,28.710966072595625
12330850,0,0,28.710966072595625
12331000,0,0,28.710966072595625
12331150,0,0,28.710966072595625
12331300,0,0,28.710966072595625
12331450,0,0,28.710966072595625
12331600,0,0,28.710966072595625
12331750,0,0,28.710966072595625
12331900,0,0,28.710966072595625
12332050,0,0,28.232415481844555
12332200,0,0,28.232415481844555
12332350,0,0,28.232415481844555
12332500,0,0,28.232415481844555
12332650,0,0,28.232415481844555
12332800,0,0,28.232415481844555
12332950,0,0,28.232415481844555
12333100,0,0,28.232415481844555
12333250,0,0,28.232415481844555
12333400,0,0,28.232415481844555
12333550,0,0,28.232415481844555
12333700,0,0,28.232415481844555
12333850,0,0,28.232415481844555
12334000,0,0,28.232415481844555
12334150,0,0,28.232415481844555
12334300,0,0,28.232415481844555
12334450,0,0,28.232415481844555
12334600,0,0,28.232415481844555
12334750,0,0,28.232415481844555
12334900,0,0,28.232415481844555
12335050,0,0,28.232415481844555
12335200,0,0,28.232415481844555
12335350,0,0,28.232415481844555
12335500,0,0,28.232415481844555
12335650,0,0,26.601158925264883
12335800,0,0,26.601158925264883
12335950,0,0,26.601158925264883
12336100,0,0,26.601158925264883
12336250,0,0,26.601158925264883
12336400,0,0,26.601158925264883
12336550,0,0,26.601158925264883
12336700,0,0,26.601158925264883
12336850,0,0,26.601158925264883
12337000,0,0,26.601158925264883
12337150,0,0,26.601158925264883
12337300,0,0,26.601158925264883
12337450,0,0,26.601158925264883
12337600,0,0,26.601158925264883
12337750,0,0,26.601158925264883
12337900,0,0,26.601158925264883
12338050,0,0,26.601158925264883
12338200,0,0,26.601158925264883
12338350,0,0,26.601158925264883
12338500,0,0,26.601158925264883
12338650,0,0,26.601158925264883
12338800,0,0,26.601158925264883
12338950,0,0,26.601158925264883
12339100,0,0,26.601158925264883
