blocknumber,reserve ZRX,reserve WETH,volume ZRX for 5% slippage
15269650,0,0,147417.73237245678
15269800,0,0,147417.73237245678
15269950,0,0,147417.73237245678
15270100,0,0,147440.9237263712
15270250,0,0,147440.9237263712
15270400,0,0,147440.9237263712
15270550,0,0,151795.6372727073
15270700,0,0,151795.6372727073
15270850,0,0,151795.6372727073
15271000,0,0,151795.6372727073
15271150,0,0,157558.65041370757
15271300,0,0,157558.65041370757
15271450,0,0,157558.65041370757
15271600,0,0,157558.65041370757
15271750,0,0,149431.267139443
15271900,0,0,149431.267139443
15272050,0,0,149431.267139443
15272200,0,0,149431.267139443
15272350,0,0,148296.24630096124
15272500,0,0,148296.24630096124
15272650,0,0,148296.24630096124
15272800,0,0,148321.69820602957
15272950,0,0,148321.69820602957
15273100,0,0,156721.35785884596
15273250,0,0,156721.35785884596
15273400,0,0,156721.35785884596
15273550,0,0,156722.13497172567
15273700,0,0,156722.13497172567
15273850,0,0,153624.22546626333
15274000,0,0,153624.22546626333
15274150,0,0,153624.22546626333
15274300,0,0,153624.22546626333
15274450,0,0,149832.19544473416
15274600,0,0,149832.19544473416
15274750,0,0,149832.19544473416
15274900,0,0,149832.19544473416
15275050,0,0,149832.19544473416
15275200,0,0,148542.11281358276
15275350,0,0,148542.11281358276
15275500,0,0,148542.11281358276
15275650,0,0,148542.11281358276
15275800,0,0,148542.11281358276
15275950,0,0,148542.11281358276
15276100,0,0,148542.11281358276
15276250,0,0,148535.60422278746
15276400,0,0,156006.4540602696
15276550,0,0,156006.4540602696
15276700,0,0,155997.33643203686
15276850,0,0,155997.33643203686
15277000,0,0,150035.49644365773
15277150,0,0,150035.49644365773
15277300,0,0,150061.25342287036
15277450,0,0,150061.25342287036
15277600,0,0,150061.25342287036
15277750,0,0,150061.25342287036
15277900,0,0,156223.0634038964
15278050,0,0,156223.0634038964
15278200,0,0,156254.64235126483
15278350,0,0,150260.23352415732
15278500,0,0,150260.23352415732
15278650,0,0,150260.23352415732
15278800,0,0,150260.23352415732
15278950,0,0,150266.06115828024
15279100,0,0,150266.06115828024
15279250,0,0,150266.06115828024
15279400,0,0,150266.06115828024
15279550,0,0,151839.02237060323
15279700,0,0,151932.88432656944
15279850,0,0,151932.88432656944
15280000,0,0,151932.88432656944
15280150,0,0,151932.88432656944
15280300,0,0,151932.88432656944
15280450,0,0,151932.88432656944
15280600,0,0,151932.88432656944
15280750,0,0,158814.83693908495
15280900,0,0,158814.83693908495
15281050,0,0,158814.83693908495
15281200,0,0,158814.83693908495
15281350,0,0,158814.83693908495
15281500,0,0,158776.6878859937
15281650,0,0,158776.6878859937
15281800,0,0,158776.6878859937
15281950,0,0,158776.6878859937
15282100,0,0,150731.7910675743
15282250,0,0,150822.33430697923
15282400,0,0,150822.33430697923
15282550,0,0,150822.33430697923
15282700,0,0,160282.6458959483
15282850,0,0,160282.6458959483
15283000,0,0,160282.6458959483
15283150,0,0,160282.6458959483
15283300,0,0,160282.6458959483
15283450,0,0,160282.6458959483
15283600,0,0,160282.6458959483
15283750,0,0,160282.6458959483
15283900,0,0,160282.6458959483
15284050,0,0,147752.10659005158
15284200,0,0,147752.10659005158
15284350,0,0,147752.10659005158
15284500,0,0,147752.10659005158
15284650,0,0,149781.44875380525
15284800,0,0,149844.7369980467
15284950,0,0,149844.7369980467
15285100,0,0,149844.7369980467
15285250,0,0,149808.72996725902
15285400,0,0,149808.72996725902
15285550,0,0,149808.72996725902
15285700,0,0,153722.61483868604
15285850,0,0,153722.61483868604
15286000,0,0,153722.61483868604
15286150,0,0,153722.61483868604
15286300,0,0,153722.61483868604
15286450,0,0,153750.97168079187
15286600,0,0,153750.97168079187
15286750,0,0,153502.131844307
15286900,0,0,153502.131844307
15287050,0,0,153502.131844307
15287200,0,0,153502.131844307
15287350,0,0,153502.131844307
15287500,0,0,159938.70405073985
15287650,0,0,159937.07617581697
15287800,0,0,159937.07617581697
15287950,0,0,159937.07617581697
15288100,0,0,158456.60674115396
15288250,0,0,158456.60674115396
15288400,0,0,158456.60674115396
15288550,0,0,156534.2688455044
15288700,0,0,156534.2688455044
15288850,0,0,156534.2688455044
15289000,0,0,156504.01806626032
15289150,0,0,156504.01806626032
15289300,0,0,156504.01806626032
15289450,0,0,156504.01806626032
15289600,0,0,156504.01806626032
15289750,0,0,156504.01806626032
15289900,0,0,148201.61806581347
15290050,0,0,148201.61806581347
15290200,0,0,148201.61806581347
15290350,0,0,148201.61806581347
15290500,0,0,148212.22461318187
15290650,0,0,148212.22461318187
15290800,0,0,154002.41984884389
15290950,0,0,154002.41984884389
15291100,0,0,154002.41984884389
15291250,0,0,156151.33742120976
15291400,0,0,156151.33742120976
15291550,0,0,156151.33742120976
15291700,0,0,156151.33742120976
15291850,0,0,156151.33742120976
15292000,0,0,156151.33742120976
15292150,0,0,150231.47794044117
15292300,0,0,150237.06973175696
15292450,0,0,150243.2164369317
15292600,0,0,150243.2164369317
15292750,0,0,150243.2164369317
15292900,0,0,157542.43640780624
15293050,0,0,157542.43640780624
15293200,0,0,157542.43640780624
15293350,0,0,157579.36616056119
15293500,0,0,157579.36616056119
15293650,0,0,157579.36616056119
15293800,0,0,157579.36616056119
15293950,0,0,157579.36616056119
15294100,0,0,158178.04916794944
15294250,0,0,158178.04916794944
15294400,0,0,158178.04916794944
15294550,0,0,158176.8048008245
15294700,0,0,158176.8048008245
15294850,0,0,158176.8048008245
15295000,0,0,158176.8048008245
15295150,0,0,158176.8048008245
15295300,0,0,158176.8048008245
15295450,0,0,152019.39566933553
15295600,0,0,152019.39566933553
15295750,0,0,152019.39566933553
15295900,0,0,152019.39566933553
15296050,0,0,152019.39566933553
15296200,0,0,152019.39566933553
15296350,0,0,152659.99176593855
15296500,0,0,152659.99176593855
15296650,0,0,152659.99176593855
15296800,0,0,152659.99176593855
15296950,0,0,158065.19859044914
15297100,0,0,158065.19859044914
15297250,0,0,158065.19859044914
15297400,0,0,158065.19859044914
15297550,0,0,153416.31495629114
15297700,0,0,153416.31495629114
15297850,0,0,153416.31495629114
15298000,0,0,153416.31495629114
15298150,0,0,153416.31495629114
15298300,0,0,153416.31495629114
15298450,0,0,153416.31495629114
15298600,0,0,153416.31495629114
15298750,0,0,153416.31495629114
15298900,0,0,153431.64692997636
15299050,0,0,157331.61565833905
15299200,0,0,157331.61565833905
15299350,0,0,157331.61565833905
15299500,0,0,157331.61565833905
15299650,0,0,157331.61565833905
15299800,0,0,157331.61565833905
15299950,0,0,153639.5713298634
15300100,0,0,153096.6120355992
15300250,0,0,153096.6120355992
15300400,0,0,153096.6120355992
15300550,0,0,149187.76371846517
15300700,0,0,149258.88747379943
15300850,0,0,149258.88747379943
15301000,0,0,149258.88747379943
15301150,0,0,149258.88747379943
15301300,0,0,149264.6243159047
15301450,0,0,149264.6243159047
15301600,0,0,159670.1897912705
15301750,0,0,159670.1897912705
15301900,0,0,159670.1897912705
15302050,0,0,159670.1897912705
15302200,0,0,159670.1897912705
15302350,0,0,159670.1897912705
15302500,0,0,159670.1897912705
15302650,0,0,159670.1897912705
15302800,0,0,159670.1897912705
15302950,0,0,159670.1897912705
15303100,0,0,159670.1897912705
15303250,0,0,159670.1897912705
15303400,0,0,159670.1897912705
15303550,0,0,159670.1897912705
15303700,0,0,150706.6294325587
15303850,0,0,150706.6294325587
15304000,0,0,150706.6294325587
15304150,0,0,150706.6294325587
15304300,0,0,157536.54190193582
15304450,0,0,157536.54190193582
15304600,0,0,157536.54190193582
15304750,0,0,157536.54190193582
15304900,0,0,155970.13227400175
15305050,0,0,155970.13227400175
15305200,0,0,155970.13227400175
15305350,0,0,155970.13227400175
15305500,0,0,155970.13227400175
15305650,0,0,155970.13227400175
15305800,0,0,155970.13227400175
15305950,0,0,155970.13227400175
15306100,0,0,161561.73235713659
15306250,0,0,161561.73235713659
15306400,0,0,161561.73235713659
15306550,0,0,161561.73235713659
15306700,0,0,161561.73235713659
15306850,0,0,149548.89116687563
15307000,0,0,149548.89116687563
15307150,0,0,149548.89116687563
15307300,0,0,149548.89116687563
15307450,0,0,154540.08875277825
15307600,0,0,154540.08875277825
15307750,0,0,154540.08875277825
15307900,0,0,160276.8817577964
15308050,0,0,160276.8817577964
15308200,0,0,160276.8817577964
15308350,0,0,160276.8817577964
15308500,0,0,149752.78580555314
15308650,0,0,149752.78580555314
15308800,0,0,149752.78580555314
15308950,0,0,149752.78580555314
15309100,0,0,149752.78580555314
15309250,0,0,149752.78580555314
15309400,0,0,149752.78580555314
15309550,0,0,153230.45357376686
15309700,0,0,153230.45357376686
15309850,0,0,153230.45357376686
15310000,0,0,153230.45357376686
15310150,0,0,153230.45357376686
15310300,0,0,153230.45357376686
15310450,0,0,160932.0979343746
15310600,0,0,160932.0979343746
15310750,0,0,160932.0979343746
15310900,0,0,160932.0979343746
15311050,0,0,160962.34871361864
15311200,0,0,160962.34871361864
15311350,0,0,160962.34871361864
15311500,0,0,160962.34871361864
15311650,0,0,160962.34871361864
15311800,0,0,158149.19594884
15311950,0,0,158149.19594884
15312100,0,0,158174.09789363944
15312250,0,0,158174.09789363944
15312400,0,0,158174.09789363944
15312550,0,0,158174.09789363944
15312700,0,0,154974.0978934672
15312850,0,0,154974.0978934672
15313000,0,0,154974.0978934672
15313150,0,0,154974.0978934672
15313300,0,0,154974.0978934672
15313450,0,0,154974.0978934672
15313600,0,0,154974.0978934672
15313750,0,0,162158.40567266746
15313900,0,0,162074.24251477272
15314050,0,0,162074.24251477272
15314200,0,0,162074.24251477272
15314350,0,0,155084.0251530397
15314500,0,0,155084.0251530397
15314650,0,0,155084.0251530397
15314800,0,0,153375.42122693456
15314950,0,0,153375.42122693456
15315100,0,0,153522.8285112138
15315250,0,0,153387.47587963482
15315400,0,0,159468.88447812907
15315550,0,0,159468.88447812907
15315700,0,0,159468.88447812907
15315850,0,0,161694.8556462691
15316000,0,0,161694.8556462691
15316150,0,0,161694.8556462691
15316300,0,0,161694.8556462691
15316450,0,0,161694.8556462691
15316600,0,0,161694.8556462691
15316750,0,0,161694.8556462691
15316900,0,0,154898.97871585036
15317050,0,0,154898.97871585036
15317200,0,0,154898.97871585036
15317350,0,0,154898.97871585036
15317500,0,0,158827.07312222748
15317650,0,0,158723.4520695959
15317800,0,0,158723.4520695959
15317950,0,0,164683.04002534028
15318100,0,0,164683.04002534028
15318250,0,0,164683.04002534028
15318400,0,0,164683.04002534028
15318550,0,0,157647.89948416795
15318700,0,0,157647.89948416795
15318850,0,0,157647.89948416795
15319000,0,0,157647.89948416795
15319150,0,0,157524.17680245658
15319300,0,0,157524.17680245658
15319450,0,0,157524.17680245658
15319600,0,0,157524.17680245658
15319750,0,0,157524.17680245658
15319900,0,0,157524.17680245658
15320050,0,0,157154.28000444765
15320200,0,0,157167.8512569301
15320350,0,0,157020.88743150912
15320500,0,0,151531.79364347382
15320650,0,0,151624.53048557905
15320800,0,0,151624.53048557905
15320950,0,0,151624.53048557905
15321100,0,0,151624.53048557905
15321250,0,0,153542.82172592427
15321400,0,0,153542.82172592427
15321550,0,0,153468.38501877178
15321700,0,0,158156.02776541203
15321850,0,0,158156.02776541203
15322000,0,0,158156.02776541203
15322150,0,0,158156.02776541203
15322300,0,0,154257.74330166343
15322450,0,0,154257.74330166343
15322600,0,0,154257.74330166343
15322750,0,0,160853.68540728162
15322900,0,0,160853.68540728162
15323050,0,0,160853.68540728162
15323200,0,0,160853.68540728162
15323350,0,0,160853.68540728162
15323500,0,0,160853.68540728162
15323650,0,0,161917.0692905188
15323800,0,0,161915.69156943558
15323950,0,0,161917.93031855236
15324100,0,0,161897.42940373893
15324250,0,0,155119.65892110378
15324400,0,0,155151.38531783858
15324550,0,0,155151.38531783858
15324700,0,0,155151.38531783858
15324850,0,0,155151.38531783858
15325000,0,0,151602.3946493509
15325150,0,0,151602.3946493509
15325300,0,0,151602.3946493509
15325450,0,0,151602.3946493509
15325600,0,0,151602.3946493509
15325750,0,0,151602.3946493509
15325900,0,0,152021.48673306065
15326050,0,0,152021.48673306065
15326200,0,0,152021.48673306065
15326350,0,0,152021.48673306065
15326500,0,0,160078.74223349433
15326650,0,0,160078.74223349433
15326800,0,0,160138.73112823116
15326950,0,0,160138.73112823116
15327100,0,0,158831.2312066511
15327250,0,0,158744.90095023217
15327400,0,0,158744.90095023217
15327550,0,0,158744.90095023217
15327700,0,0,163589.69579786036
15327850,0,0,163589.69579786036
15328000,0,0,163636.3136943229
15328150,0,0,163636.3136943229
15328300,0,0,152695.35651625897
15328450,0,0,152695.35651625897
15328600,0,0,152695.35651625897
15328750,0,0,152695.35651625897
15328900,0,0,152695.35651625897
15329050,0,0,162268.50973437168
15329200,0,0,162268.50973437168
15329350,0,0,162268.50973437168
15329500,0,0,162268.50973437168
15329650,0,0,162268.50973437168
15329800,0,0,162268.50973437168
15329950,0,0,158218.67617417194
15330100,0,0,158218.67617417194
15330250,0,0,158218.67617417194
15330400,0,0,158227.53387044815
15330550,0,0,151891.91820750182
15330700,0,0,151891.91820750182
15330850,0,0,151891.91820750182
15331000,0,0,151891.91820750182
15331150,0,0,164879.8377988988
15331300,0,0,164879.8377988988
15331450,0,0,164879.8377988988
15331600,0,0,164879.8377988988
15331750,0,0,164879.8377988988
15331900,0,0,164879.8377988988
15332050,0,0,164879.7444503579
15332200,0,0,161848.86430612794
15332350,0,0,161848.86430612794
15332500,0,0,161848.86430612794
15332650,0,0,161848.86430612794
15332800,0,0,162790.2188888237
15332950,0,0,162790.2188888237
15333100,0,0,162790.2188888237
15333250,0,0,162790.2188888237
15333400,0,0,162790.2188888237
15333550,0,0,162790.2188888237
15333700,0,0,155204.29016917106
15333850,0,0,155205.42132497064
15334000,0,0,155179.65309949763
15334150,0,0,155179.65309949763
15334300,0,0,159885.359600239
15334450,0,0,159885.359600239
15334600,0,0,159885.359600239
15334750,0,0,159885.359600239
15334900,0,0,152328.40582727562
15335050,0,0,152328.40582727562
15335200,0,0,152328.40582727562
15335350,0,0,152328.40582727562
15335500,0,0,160860.64730476233
15335650,0,0,160860.64730476233
15335800,0,0,160860.64730476233
15335950,0,0,160059.37416286068
15336100,0,0,160059.32153151007
15336250,0,0,160059.32153151007
15336400,0,0,160059.32153151007
15336550,0,0,160059.32153151007
15336700,0,0,160059.32153151007
15336850,0,0,160059.32153151007
15337000,0,0,160059.32153151007
15337150,0,0,160063.64905380938
15337300,0,0,154241.5733911741
15337450,0,0,154241.5733911741
15337600,0,0,154241.5733911741
15337750,0,0,154241.5733911741
15337900,0,0,154241.5733911741
15338050,0,0,154241.5733911741
15338200,0,0,154241.5733911741
15338350,0,0,154346.64935603834
15338500,0,0,154346.64935603834
15338650,0,0,154346.64935603834
15338800,0,0,154346.64935603834
15338950,0,0,154346.64935603834
15339100,0,0,154377.98934814622
15339250,0,0,154351.22210489208
15339400,0,0,156351.29992337394
15339550,0,0,156351.29992337394
15339700,0,0,156351.29992337394
15339850,0,0,156405.49805300133
15340000,0,0,156405.49805300133
15340150,0,0,157284.21667682068
15340300,0,0,157284.21667682068
15340450,0,0,157284.21667682068
15340600,0,0,157284.21667682068
15340750,0,0,157284.21667682068
15340900,0,0,157286.4698655791
15341050,0,0,157286.4698655791
15341200,0,0,157485.86986558983
15341350,0,0,157485.86986558983
15341500,0,0,157485.86986558983
15341650,0,0,157485.86986558983
15341800,0,0,157485.86986558983
15341950,0,0,157485.86986558983
15342100,0,0,157485.86986558983
15342250,0,0,157485.86986558983
15342400,0,0,161898.8262875223
15342550,0,0,161898.8262875223
15342700,0,0,161898.8262875223
15342850,0,0,154066.660111141
15343000,0,0,154066.660111141
15343150,0,0,154066.660111141
15343300,0,0,154143.43225604034
15343450,0,0,154492.78541375385
15343600,0,0,154562.03749131618
15343750,0,0,154562.03749131618
15343900,0,0,154562.03749131618
15344050,0,0,154562.03749131618
15344200,0,0,151750.365016585
15344350,0,0,151736.59782218462
15344500,0,0,151666.69254860576
15344650,0,0,151666.69254860576
15344800,0,0,165346.2077167112
15344950,0,0,165346.2077167112
15345100,0,0,165346.2077167112
15345250,0,0,165346.2077167112
15345400,0,0,156330.46013550676
15345550,0,0,156330.46013550676
15345700,0,0,156330.47664637127
15345850,0,0,156330.47664637127
15346000,0,0,156330.47664637127
15346150,0,0,157660.23700457675
15346300,0,0,157660.23700457675
15346450,0,0,157660.23700457675
15346600,0,0,157660.23700457675
15346750,0,0,157660.23700457675
15346900,0,0,157660.23700457675
15347050,0,0,157660.23700457675
15347200,0,0,157660.23700457675
15347350,0,0,157660.23700457675
15347500,0,0,158277.54573805156
15347650,0,0,158277.54573805156
15347800,0,0,158277.54573805156
15347950,0,0,158277.54573805156
15348100,0,0,164312.77583693425
15348250,0,0,164312.77583693425
15348400,0,0,164312.77583693425
15348550,0,0,164312.77583693425
15348700,0,0,164312.77583693425
15348850,0,0,161497.74820374078
15349000,0,0,161497.74820374078
15349150,0,0,161497.74820374078
15349300,0,0,161497.74820374078
15349450,0,0,162764.58926465665
15349600,0,0,162764.58926465665
15349750,0,0,162764.58926465665
15349900,0,0,162764.58926465665
15350050,0,0,162764.58926465665
15350200,0,0,151882.05984600986
15350350,0,0,151882.05984600986
15350500,0,0,151882.05984600986
15350650,0,0,151882.05984600986
15350800,0,0,151882.05984600986
15350950,0,0,151882.05984600986
15351100,0,0,151882.05984600986
15351250,0,0,151382.96419357747
15351400,0,0,151393.54034079867
15351550,0,0,151393.54034079867
15351700,0,0,151393.54034079867
15351850,0,0,163609.72030058855
15352000,0,0,163609.72030058855
15352150,0,0,163685.099247957
15352300,0,0,163685.099247957
15352450,0,0,163682.45451399445
15352600,0,0,156235.3803041997
15352750,0,0,156235.3803041997
15352900,0,0,156235.3803041997
15353050,0,0,156235.3803041997
15353200,0,0,153648.6147022626
15353350,0,0,153652.08549331868
15353500,0,0,153652.08549331868
15353650,0,0,153652.08549331868
15353800,0,0,153652.08549331868
15353950,0,0,158896.1023549063
15354100,0,0,158897.73393385365
15354250,0,0,158897.73393385365
15354400,0,0,158897.73393385365
15354550,0,0,158897.73393385365
15354700,0,0,158897.73393385365
15354850,0,0,159613.14527583524
15355000,0,0,159613.14527583524
15355150,0,0,159613.14527583524
15355300,0,0,153833.68553622952
15355450,0,0,153833.68553622952
15355600,0,0,153833.68553622952
15355750,0,0,153833.68553622952
15355900,0,0,155620.77912500294
15356050,0,0,155620.77912500294
15356200,0,0,155620.77912500294
15356350,0,0,155646.0422828977
15356500,0,0,153419.14286187704
15356650,0,0,153419.58519286307
15356800,0,0,153419.58519286307
15356950,0,0,153345.15064537345
15357100,0,0,153345.15064537345
15357250,0,0,150602.8922055292
15357400,0,0,150602.8922055292
15357550,0,0,150602.8922055292
15357700,0,0,150602.8922055292
15357850,0,0,156235.90526568439
15358000,0,0,156235.90526568439
15358150,0,0,156235.90526568439
15358300,0,0,156235.90526568439
15358450,0,0,156236.94737094757
15358600,0,0,156236.94737094757
15358750,0,0,151070.83994113933
15358900,0,0,151070.83994113933
15359050,0,0,151075.9089653806
15359200,0,0,151075.9089653806
15359350,0,0,151075.9089653806
15359500,0,0,151075.9089653806
15359650,0,0,161347.88853684725
15359800,0,0,161347.88853684725
15359950,0,0,161347.88853684725
15360100,0,0,161347.88853684725
15360250,0,0,161347.88853684725
15360400,0,0,161347.88853684725
15360550,0,0,148064.05779961916
15360700,0,0,148064.05779961916
15360850,0,0,148064.05779961916
15361000,0,0,148064.05779961916
15361150,0,0,152655.04827719546
15361300,0,0,152655.04827719546
15361450,0,0,152644.87683364775
15361600,0,0,152644.87683364775
15361750,0,0,152644.87683364775
15361900,0,0,155170.03526587764
15362050,0,0,155170.03526587764
15362200,0,0,155170.03526587764
15362350,0,0,155169.48021399273
15362500,0,0,155168.9252127944
15362650,0,0,155168.9252127944
15362800,0,0,156542.38212482256
15362950,0,0,156542.38212482256
15363100,0,0,156618.3438294886
15363250,0,0,156618.3438294886
15363400,0,0,156618.3438294886
15363550,0,0,156618.3438294886
15363700,0,0,156618.3438294886
15363850,0,0,150075.8083512453
15364000,0,0,150075.8083512453
15364150,0,0,150075.8083512453
15364300,0,0,150075.8083512453
15364450,0,0,158997.76603981308
15364600,0,0,158922.29964845235
15364750,0,0,158922.29964845235
15364900,0,0,158922.29964845235
15365050,0,0,158922.29964845235
15365200,0,0,145461.2887605375
15365350,0,0,145461.2887605375
15365500,0,0,145461.2887605375
15365650,0,0,145461.2887605375
15365800,0,0,150426.7519687289
15365950,0,0,150426.7519687289
15366100,0,0,150426.7519687289
15366250,0,0,150432.97059603507
15366400,0,0,150432.97059603507
15366550,0,0,150432.97059603507
15366700,0,0,150508.1585659599
15366850,0,0,150508.10372862115
15367000,0,0,150508.10372862115
15367150,0,0,150508.10372862115
15367300,0,0,150508.10372862115
15367450,0,0,150508.10372862115
15367600,0,0,150508.10372862115
15367750,0,0,150508.10372862115
15367900,0,0,150361.55024597285
15368050,0,0,150361.55024597285
15368200,0,0,150361.55024597285
15368350,0,0,150361.55024597285
15368500,0,0,153994.52974900638
15368650,0,0,153994.52974900638
15368800,0,0,153994.52974900638
15368950,0,0,153994.52974900638
15369100,0,0,148958.50468821058
15369250,0,0,148958.50468821058
15369400,0,0,148958.50468821058
15369550,0,0,148958.50468821058
15369700,0,0,148958.50468821058
15369850,0,0,148958.50468821058
15370000,0,0,148958.50468821058
15370150,0,0,149463.7579508175
15370300,0,0,149463.7579508175
15370450,0,0,149463.7579508175
15370600,0,0,149463.7579508175
15370750,0,0,149463.7579508175
15370900,0,0,149449.27489351737
15371050,0,0,149449.27489351737
15371200,0,0,152695.77760108712
15371350,0,0,152695.77760108712
15371500,0,0,152609.40179109556
15371650,0,0,152609.40179109556
15371800,0,0,152609.40179109556
15371950,0,0,144763.809700287
15372100,0,0,144763.809700287
15372250,0,0,144763.809700287
15372400,0,0,144763.809700287
15372550,0,0,144818.0166865589
15372700,0,0,144818.0166865589
15372850,0,0,144818.0166865589
15373000,0,0,149767.28705444818
15373150,0,0,149767.28705444818
15373300,0,0,149767.28705444818
15373450,0,0,149767.28705444818
15373600,0,0,149075.6333734665
15373750,0,0,149075.6333734665
15373900,0,0,149075.6333734665
15374050,0,0,148987.4082143087
15374200,0,0,153465.35553863243
15374350,0,0,153483.0901531476
15374500,0,0,153483.0901531476
15374650,0,0,153483.0901531476
15374800,0,0,153483.0901531476
15374950,0,0,153483.0901531476
15375100,0,0,153483.0901531476
15375250,0,0,153483.0901531476
15375400,0,0,159367.10835374953
15375550,0,0,159369.15572217054
15375700,0,0,159369.15572217054
15375850,0,0,159369.15572217054
15376000,0,0,157213.09401177437
15376150,0,0,157242.63074335337
15376300,0,0,157242.63074335337
15376450,0,0,157242.63074335337
15376600,0,0,148145.28289477513
15376750,0,0,148145.28289477513
15376900,0,0,148145.28289477513
15377050,0,0,148145.28289477513
15377200,0,0,148496.07398485206
15377350,0,0,148496.07398485206
15377500,0,0,148496.07398485206
15377650,0,0,148496.07398485206
15377800,0,0,148496.07398485206
15377950,0,0,155234.91980545083
15378100,0,0,155234.91980545083
15378250,0,0,155234.91980545083
15378400,0,0,155234.91980545083
15378550,0,0,155234.91980545083
15378700,0,0,155234.91980545083
15378850,0,0,155234.91980545083
15379000,0,0,152603.10156872883
15379150,0,0,152603.10156872883
15379300,0,0,152603.10156872883
15379450,0,0,152603.10156872883
15379600,0,0,153263.88239286066
15379750,0,0,153263.88239286066
15379900,0,0,153174.14310380156
15380050,0,0,153174.14310380156
15380200,0,0,159370.96515726755
15380350,0,0,159370.96515726755
15380500,0,0,159370.96515726755
15380650,0,0,159370.96515726755
15380800,0,0,159370.96515726755
15380950,0,0,159370.96515726755
15381100,0,0,155552.78602179606
15381250,0,0,155574.2267169632
15381400,0,0,155574.2267169632
15381550,0,0,155574.2267169632
15381700,0,0,155924.08851220823
15381850,0,0,155860.85668073376
15382000,0,0,155860.85668073376
15382150,0,0,155872.54048510198
15382300,0,0,155872.54048510198
15382450,0,0,155872.54048510198
15382600,0,0,149701.27363668592
15382750,0,0,149633.36540854818
15382900,0,0,149638.2166735155
15383050,0,0,149648.10938273015
15383200,0,0,149648.10938273015
15383350,0,0,155157.6279968443
15383500,0,0,155193.3028559236
15383650,0,0,155193.3028559236
15383800,0,0,155193.3028559236
15383950,0,0,159807.31285068925
15384100,0,0,159807.31285068925
15384250,0,0,159807.31285068925
15384400,0,0,159807.31285068925
15384550,0,0,159807.31285068925
15384700,0,0,159807.31285068925
15384850,0,0,159807.31285068925
15385000,0,0,159807.31285068925
15385150,0,0,159862.6357269683
15385300,0,0,159862.6357269683
15385450,0,0,159870.53124278935
15385600,0,0,159870.53124278935
15385750,0,0,159870.53124278935
15385900,0,0,151218.8312423237
15386050,0,0,151218.8312423237
15386200,0,0,151218.8312423237
15386350,0,0,151218.8312423237
15386500,0,0,151218.8312423237
15386650,0,0,151218.8312423237
15386800,0,0,151183.4933034482
15386950,0,0,151412.4025861325
15387100,0,0,151412.4025861325
15387250,0,0,151412.4025861325
15387400,0,0,151412.4025861325
15387550,0,0,155569.16768836955
15387700,0,0,155569.16768836955
15387850,0,0,155569.16768836955
15388000,0,0,155569.16768836955
15388150,0,0,155569.16768836955
15388300,0,0,155569.16768836955
15388450,0,0,155569.16768836955
15388600,0,0,155306.14612239102
15388750,0,0,155306.14612239102
15388900,0,0,155306.14612239102
15389050,0,0,155306.14612239102
15389200,0,0,155306.14612239102
15389350,0,0,151665.24995830609
15389500,0,0,151665.24995830609
15389650,0,0,151665.24995830609
15389800,0,0,160565.57595841266
15389950,0,0,160565.57595841266
15390100,0,0,160565.57595841266
15390250,0,0,160565.57595841266
15390400,0,0,160565.57595841266
15390550,0,0,160565.57595841266
15390700,0,0,160565.57595841266
15390850,0,0,160565.57595841266
15391000,0,0,160565.57595841266
15391150,0,0,160573.49986367585
15391300,0,0,159677.61494483342
15391450,0,0,159677.61494483342
15391600,0,0,159677.61494483342
15391750,0,0,159683.13788757857
15391900,0,0,159683.13788757857
15392050,0,0,155989.43927136215
15392200,0,0,155989.43927136215
15392350,0,0,155972.01503321037
15392500,0,0,155972.01503321037
15392650,0,0,155972.01503321037
15392800,0,0,152439.21265856526
15392950,0,0,152439.21265856526
15393100,0,0,152439.21265856526
15393250,0,0,152439.21265856526
15393400,0,0,146524.2366174151
15393550,0,0,146565.96114373088
15393700,0,0,146553.51931865234
15393850,0,0,146553.51931865234
15394000,0,0,146556.15089759967
15394150,0,0,146556.15089759967
15394300,0,0,146568.95671849634
15394450,0,0,146568.95671849634
15394600,0,0,153682.21372004124
15394750,0,0,153764.67597436652
15394900,0,0,153764.67597436652
15395050,0,0,153764.67597436652
15395200,0,0,153764.67597436652
15395350,0,0,153073.24606572394
15395500,0,0,153073.24606572394
15395650,0,0,153073.24606572394
15395800,0,0,153073.24606572394
15395950,0,0,155554.15792500615
15396100,0,0,155554.15792500615
15396250,0,0,155554.15792500615
15396400,0,0,155554.15792500615
15396550,0,0,151669.8812323717
15396700,0,0,151669.8812323717
15396850,0,0,151669.8812323717
15397000,0,0,151669.8812323717
15397150,0,0,155981.38361387447
15397300,0,0,155981.38361387447
15397450,0,0,155981.38361387447
15397600,0,0,155981.38361387447
15397750,0,0,155981.38361387447
15397900,0,0,155981.38361387447
15398050,0,0,159677.10301104712
15398200,0,0,159677.10301104712
15398350,0,0,159677.10301104712
15398500,0,0,159677.10301104712
15398650,0,0,159677.10301104712
15398800,0,0,159677.10301104712
15398950,0,0,154761.59012516067
15399100,0,0,154761.59012516067
15399250,0,0,154761.59012516067
15399400,0,0,154761.59012516067
15399550,0,0,159772.95489247562
15399700,0,0,159772.95489247562
15399850,0,0,159772.95489247562
15400000,0,0,159784.16541879138
15400150,0,0,160576.87954896092
15400300,0,0,160576.87954896092
15400450,0,0,160576.87954896092
15400600,0,0,160591.55352675042
