blocknumber,reserve SUSHI,reserve WETH,volume SUSHI for 5% slippage
12364450,0,0,8913.523271637008
12364600,0,0,8941.98221158114
12364750,0,0,8970.219085807767
12364900,0,0,8979.554329437582
12365050,0,0,8958.936817044101
12365200,0,0,8933.116712487885
12365350,0,0,8912.457261140167
12365500,0,0,8960.041702604794
12365650,0,0,8932.535065193078
12365800,0,0,8933.623211727157
12365950,0,0,8951.13279500918
12366100,0,0,8956.969821110746
12366250,0,0,8978.23138223574
12366400,0,0,8971.850240524043
12366550,0,0,8983.281563612109
12366700,0,0,8987.918983770709
12366850,0,0,8959.960002291802
12367000,0,0,8963.206527700386
12367150,0,0,8962.48658316952
12367300,0,0,8964.572574369144
12367450,0,0,8958.08749636804
12367600,0,0,9008.667474246526
12367750,0,0,9050.486968492827
12367900,0,0,9034.411501816474
12368050,0,0,9092.252843985334
12368200,0,0,9076.052484736021
12368350,0,0,9092.012486391031
12368500,0,0,9122.922789566102
12368650,0,0,9133.424934908951
12368800,0,0,9102.912327072176
12368950,0,0,9152.212704370322
12369100,0,0,9162.224915368803
12369250,0,0,9168.250474907982
12369400,0,0,9208.988275706564
12369550,0,0,9249.033327050769
12369700,0,0,9244.799967383413
12369850,0,0,9245.173996438272
12370000,0,0,9257.658519062272
12370150,0,0,9250.494261844986
12370300,0,0,9236.688466760155
12370450,0,0,9274.485754514317
12370600,0,0,9235.026611280802
12370750,0,0,9233.114298728964
12370900,0,0,9233.036736755137
12371050,0,0,9213.617727966513
12371200,0,0,9150.345635691861
12371350,0,0,9195.949031785276
12371500,0,0,9188.002283911686
12371650,0,0,9182.078160553036
12371800,0,0,9170.31075954606
12371950,0,0,9145.732380004803
12372100,0,0,9174.99491804096
12372250,0,0,9162.088579058327
12372400,0,0,9151.528948790336
12372550,0,0,9150.24658955689
12372700,0,0,9109.333231579716
12372850,0,0,9075.01983850071
12373000,0,0,9063.785283244128
12373150,0,0,9080.123603506625
12373300,0,0,9084.400525779842
12373450,0,0,9023.635682503984
12373600,0,0,9032.910683460155
12373750,0,0,9036.938032482227
12373900,0,0,9039.731782154646
12374050,0,0,9022.00683370806
12374200,0,0,9043.316838518542
12374350,0,0,9025.387860527437
12374500,0,0,9045.237640264299
12374650,0,0,8982.634605216648
12374800,0,0,8957.474662359222
12374950,0,0,8883.463834107126
12375100,0,0,8899.129399654164
12375250,0,0,8941.182180896605
12375400,0,0,8903.529846588965
12375550,0,0,8870.80730544444
12375700,0,0,8867.35528268892
12375850,0,0,8883.408797578479
12376000,0,0,8879.971543469379
12376150,0,0,8865.622076284722
12376300,0,0,8858.696557116375
12376450,0,0,8859.781499947218
12376600,0,0,8879.809002765513
12376750,0,0,8817.924314297532
12376900,0,0,8817.253036597744
12377050,0,0,8884.175816817587
12377200,0,0,8890.965290501801
12377350,0,0,8875.711255069124
12377500,0,0,8918.476291379659
12377650,0,0,8918.476291379659
12377800,0,0,8868.834990646137
12377950,0,0,8238.122695201222
12378100,0,0,8237.458031235641
12378250,0,0,8220.59840871382
12378400,0,0,8227.192460634338
12378550,0,0,8169.69402433504
12378700,0,0,8198.04861702348
12378850,0,0,8228.894370496273
12379000,0,0,8155.520426772215
12379150,0,0,8175.74902466184
12379300,0,0,8218.683039707947
12379450,0,0,7863.536987868196
12379600,0,0,7752.856687945634
12379750,0,0,7583.2484862816345
12379900,0,0,7577.2938066772185
12380050,0,0,7536.977969142899
12380200,0,0,7555.253335592395
12380350,0,0,7599.025999271253
12380500,0,0,7623.90892821789
12380650,0,0,7576.500622211228
12380800,0,0,7521.655490454577
12380950,0,0,7531.343266343145
12381100,0,0,7532.8434349743475
12381250,0,0,7504.584217057854
12381400,0,0,7421.897701817914
12381550,0,0,7320.847943943809
12381700,0,0,7352.337239306216
12381850,0,0,7444.84473627797
12382000,0,0,7424.556427665404
12382150,0,0,7440.983929744456
12382300,0,0,7472.299976817885
12382450,0,0,7545.89889391922
12382600,0,0,7556.0221153979655
12382750,0,0,7502.533218772209
12382900,0,0,7466.168578851037
12383050,0,0,7411.050303145137
12383200,0,0,7377.789099437912
12383350,0,0,7348.97644066246
12383500,0,0,7253.300749925576
12383650,0,0,7297.856652202405
12383800,0,0,7285.899873368209
12383950,0,0,7175.5424495037005
12384100,0,0,7073.9557433394075
12384250,0,0,7099.022529873328
12384400,0,0,7094.448549303052
12384550,0,0,7221.648579562316
12384700,0,0,7162.229878464452
12384850,0,0,7212.891999385902
12385000,0,0,7233.001226884604
12385150,0,0,6736.25401313632
12385300,0,0,6730.5896900801745
12385450,0,0,6741.154273392545
12385600,0,0,6730.916961103998
12385750,0,0,6702.202433133192
12385900,0,0,6657.296509126871
12386050,0,0,6712.700624014222
12386200,0,0,6589.494673649853
12386350,0,0,6519.2947014264355
12386500,0,0,6523.774160778194
12386650,0,0,6512.210289511757
12386800,0,0,6556.272515450677
12386950,0,0,6559.548885214346
12387100,0,0,6560.837843109068
12387250,0,0,6524.866334705148
12387400,0,0,6541.066273488177
12387550,0,0,6542.042059344007
12387700,0,0,6585.116218376046
12387850,0,0,6589.938133798758
12388000,0,0,6601.476973825731
12388150,0,0,6641.956825850066
12388300,0,0,6650.619152449071
12388450,0,0,6704.872887298901
12388600,0,0,6717.833907285269
12388750,0,0,6744.330741779035
12388900,0,0,6744.330741779035
12389050,0,0,6740.963212226416
12389200,0,0,6751.441472520586
12389350,0,0,6763.55952447858
12389500,0,0,6749.494991586238
12389650,0,0,6761.273517022608
12389800,0,0,6777.951808438214
12389950,0,0,6810.095707731132
12390100,0,0,6841.119736736204
12390250,0,0,6815.912741827444
12390400,0,0,6804.177828476924
12390550,0,0,6816.237424114195
12390700,0,0,6805.021881882916
12390850,0,0,6772.08368372274
12391000,0,0,6699.92401808055
12391150,0,0,6689.274734694613
12391300,0,0,6716.762909885438
12391450,0,0,6718.711073213955
12391600,0,0,6719.206401491552
12391750,0,0,6710.924119985051
12391900,0,0,6739.437487731557
12392050,0,0,6739.691561415748
12392200,0,0,6751.108064561107
12392350,0,0,6734.047882694431
12392500,0,0,6734.047882694431
12392650,0,0,6746.657587200258
12392800,0,0,6761.787192463424
12392950,0,0,6765.950916668255
12393100,0,0,6764.771713295006
12393250,0,0,6761.873695710325
12393400,0,0,6772.042273458195
12393550,0,0,6798.525279129477
12393700,0,0,6791.269549222314
12393850,0,0,6796.802425897229
12394000,0,0,6845.803160501513
12394150,0,0,6832.861442222536
12394300,0,0,6832.160577409304
12394450,0,0,6832.901410069608
12394600,0,0,6845.767212878025
12394750,0,0,6823.019027907532
12394900,0,0,6894.388460534523
12395050,0,0,6894.388460534523
12395200,0,0,6889.4606482896925
12395350,0,0,6883.326559216788
12395500,0,0,6901.585134476947
12395650,0,0,6904.265361207887
12395800,0,0,6898.150870055979
12395950,0,0,6898.256133213843
12396100,0,0,6912.388569506671
12396250,0,0,6915.974392052827
12396400,0,0,6942.282363051403
12396550,0,0,6995.177101134846
12396700,0,0,6970.961032290477
12396850,0,0,6970.571358710586
12397000,0,0,6956.574990585126
12397150,0,0,6990.405419085146
12397300,0,0,6993.94185704019
12397450,0,0,6993.358502518473
12397600,0,0,6995.498681769066
12397750,0,0,6995.498681769066
12397900,0,0,7046.510547317652
12398050,0,0,7044.609716901439
12398200,0,0,7001.674996597198
12398350,0,0,7020.533876822097
12398500,0,0,7023.620484484447
12398650,0,0,7023.620484484447
12398800,0,0,7052.448832794966
12398950,0,0,7049.678267759475
12399100,0,0,7049.678267759475
12399250,0,0,7033.778002946114
12399400,0,0,7019.994393817411
12399550,0,0,7042.184703396779
12399700,0,0,7051.059167894855
12399850,0,0,7037.724706864334
12400000,0,0,7037.402305629483
12400150,0,0,7037.170829718321
12400300,0,0,7121.040815307817
12400450,0,0,7094.033847306942
12400600,0,0,7094.723847306945
12400750,0,0,7096.275426254317
12400900,0,0,7095.261329036875
12401050,0,0,7095.14977375415
12401200,0,0,7116.720039697189
12401350,0,0,7137.22359964691
12401500,0,0,7141.181040930824
12401650,0,0,7146.00787096814
12401800,0,0,7143.016353440762
12401950,0,0,7143.910989018448
12402100,0,0,7136.736280835641
12402250,0,0,7178.718643570144
12402400,0,0,7155.303108844208
12402550,0,0,7159.24752211757
12402700,0,0,7160.748607481335
12402850,0,0,7156.125438134855
12403000,0,0,7235.076280652196
12403150,0,0,7241.473561641586
12403300,0,0,7215.198103169125
12403450,0,0,7215.198103169125
12403600,0,0,7177.2088244771
12403750,0,0,7159.669234120782
12403900,0,0,7174.391822590318
12404050,0,0,7188.086437827646
12404200,0,0,7217.41587984658
12404350,0,0,7217.41587984658
12404500,0,0,7217.41587984658
12404650,0,0,7217.783378181135
12404800,0,0,7264.677970218734
12404950,0,0,7262.952365581325
12405100,0,0,7217.165984227555
12405250,0,0,7205.430624746776
12405400,0,0,7208.335421944066
12405550,0,0,7194.87211696367
12405700,0,0,7194.697148031584
12405850,0,0,7194.697148031584
12406000,0,0,7239.370829538588
12406150,0,0,7240.422934801725
12406300,0,0,7244.19443609094
12406450,0,0,7278.878967738419
12406600,0,0,7276.874305658741
12406750,0,0,7276.874305658741
12406900,0,0,7336.93982474372
12407050,0,0,7412.028142306866
12407200,0,0,7443.511187524302
12407350,0,0,7443.984871734807
12407500,0,0,7435.181289373955
12407650,0,0,7441.546157795005
12407800,0,0,7509.330102367821
12407950,0,0,7461.505019779172
12408100,0,0,7482.199104956322
12408250,0,0,7553.289262851031
12408400,0,0,7564.245643048693
12408550,0,0,7558.349869211641
12408700,0,0,7699.325675131171
12408850,0,0,7758.224204779137
12409000,0,0,7721.4420509715565
12409150,0,0,7675.032765894779
12409300,0,0,7675.032765894779
12409450,0,0,7709.506450105284
12409600,0,0,7709.506450105284
12409750,0,0,7660.414367277495
12409900,0,0,7673.308949201019
12410050,0,0,7673.308949201019
12410200,0,0,7672.9729817099
12410350,0,0,7636.754681936291
12410500,0,0,7590.370690432319
12410650,0,0,7610.135144794884
12410800,0,0,7657.202168259362
12410950,0,0,7575.589372288028
12411100,0,0,7596.782266094757
12411250,0,0,7598.161100918835
12411400,0,0,7598.768031093525
12411550,0,0,7608.575995055842
12411700,0,0,7596.084863670985
12411850,0,0,7568.023861172114
12412000,0,0,7589.076492751075
12412150,0,0,7597.450780135754
12412300,0,0,7618.503411714686
12412450,0,0,7598.075327758503
12412600,0,0,7598.075327758503
12412750,0,0,7597.928550592798
12412900,0,0,7597.201170002139
12413050,0,0,7602.464327896887
12413200,0,0,7602.464327896887
12413350,0,0,7554.839026120957
12413500,0,0,7557.688516139548
12413650,0,0,7557.688516139548
12413800,0,0,7557.688516139548
12413950,0,0,7557.688516139548
12414100,0,0,7550.496054589079
12414250,0,0,7530.0763131854765
12414400,0,0,7526.464893421275
12414550,0,0,7486.849357890751
12414700,0,0,7517.314548520313
12414850,0,0,7445.870465642773
12415000,0,0,7450.238193288329
12415150,0,0,7435.7070167613565
12415300,0,0,7472.864687828813
12415450,0,0,7480.935163946095
12415600,0,0,7481.38493941506
12415750,0,0,7460.765360180812
12415900,0,0,7501.949992384529
12416050,0,0,7501.949992384529
12416200,0,0,7497.334395580227
12416350,0,0,7439.529584644712
12416500,0,0,7167.787497873942
12416650,0,0,7089.334950832126
12416800,0,0,7028.647692400147
12416950,0,0,6976.016113452759
12417100,0,0,7007.925403141242
12417250,0,0,7071.564251276082
12417400,0,0,7071.564251276082
12417550,0,0,7135.248909589805
12417700,0,0,7080.965963840543
12417850,0,0,7092.002159338823
12418000,0,0,7063.021345977788
12418150,0,0,7062.548365983268
12418300,0,0,7056.731997925206
12418450,0,0,7023.063555250177
12418600,0,0,7023.063555250177
12418750,0,0,7041.941277877428
12418900,0,0,7021.34463106867
12419050,0,0,7033.5465677300235
12419200,0,0,7056.526979693386
12419350,0,0,7102.513285872206
12419500,0,0,7055.644886001421
12419650,0,0,7088.53364345993
12419800,0,0,7061.691886909684
12419950,0,0,7061.691886909684
12420100,0,0,6951.473465526855
12420250,0,0,6990.118920651759
12420400,0,0,7014.719498875027
12420550,0,0,7085.6031824983365
12420700,0,0,7030.234641587973
12420850,0,0,7022.915919175517
12421000,0,0,7036.661440747266
12421150,0,0,7069.11919412014
12421300,0,0,7069.11919412014
12421450,0,0,7044.04838058725
12421600,0,0,7044.04838058725
12421750,0,0,7037.758061659464
12421900,0,0,6973.368211499241
12422050,0,0,6973.012467973749
12422200,0,0,6927.885611187783
12422350,0,0,7023.611613463814
12422500,0,0,6936.225016147277
12422650,0,0,7039.493518801697
12422800,0,0,7000.899915486691
12422950,0,0,6954.546459172707
12423100,0,0,6875.179484073058
12423250,0,0,6932.464884362067
12423400,0,0,6932.464884362067
12423550,0,0,6945.5012175215525
12423700,0,0,6935.421298330766
12423850,0,0,6925.914399687987
12424000,0,0,6925.807940533734
12424150,0,0,6960.767330803908
12424300,0,0,6927.330516089685
12424450,0,0,6927.330516089685
12424600,0,0,6905.191960645927
12424750,0,0,6907.459431096388
12424900,0,0,6933.539298884018
12425050,0,0,6709.980219153615
12425200,0,0,6709.980219153615
12425350,0,0,6752.1095349431125
12425500,0,0,6769.071904833181
12425650,0,0,8136.751357049074
12425800,0,0,10881.73326685921
12425950,0,0,10852.454033349026
12426100,0,0,10839.264286657079
12426250,0,0,10826.411998059873
12426400,0,0,10874.202997915167
12426550,0,0,10863.151027001568
12426700,0,0,11156.957243090666
12426850,0,0,11206.076487705486
12427000,0,0,11128.80798700317
12427150,0,0,11120.725820942045
12427300,0,0,11050.185449907764
12427450,0,0,11016.348106166832
12427600,0,0,11612.085845333557
12427750,0,0,11612.085845333557
12427900,0,0,11627.767687891963
12428050,0,0,11652.687152006023
12428200,0,0,11698.152963728557
12428350,0,0,11420.587303478991
12428500,0,0,11420.587303478991
12428650,0,0,10957.925030209273
12428800,0,0,11045.673135450408
12428950,0,0,11065.578854824918
12429100,0,0,11051.90076615307
12429250,0,0,10976.731380938021
12429400,0,0,10935.394892678269
12429550,0,0,11157.652658654915
12429700,0,0,11233.887206263693
12429850,0,0,11107.235029717052
12430000,0,0,11089.539203749944
12430150,0,0,10981.463097377175
12430300,0,0,10831.625481779787
12430450,0,0,10834.727070572711
12430600,0,0,10850.747955589004
12430750,0,0,10847.407099960126
12430900,0,0,10847.407099960126
12431050,0,0,10853.347379028668
12431200,0,0,10852.11921532461
12431350,0,0,10854.138812157842
12431500,0,0,10866.588210962196
12431650,0,0,10847.9151017185
12431800,0,0,10818.42403464829
12431950,0,0,10678.382938418174
12432100,0,0,10678.382938418174
12432250,0,0,10678.013751506864
12432400,0,0,10683.276909401611
12432550,0,0,11109.869802061992
12432700,0,0,11106.992632119844
12432850,0,0,11092.540049726682
12433000,0,0,11092.540049726682
12433150,0,0,11067.404766477019
12433300,0,0,11089.6241778103
12433450,0,0,11240.075144045468
12433600,0,0,11220.827112232239
12433750,0,0,10693.667599062152
12433900,0,0,11388.233133240146
12434050,0,0,11130.609488526117
12434200,0,0,11123.91210517007
12434350,0,0,10913.312505648373
12434500,0,0,10846.515626435194
12434650,0,0,10595.705244922518
12434800,0,0,10570.470112686928
12434950,0,0,10621.251725343982
12435100,0,0,10595.470114813137
12435250,0,0,10557.322740865651
12435400,0,0,10311.220615870505
12435550,0,0,10288.511241197266
12435700,0,0,10333.86624435601
12435850,0,0,10326.755309857726
12436000,0,0,10471.598243229073
12436150,0,0,10603.852173712674
12436300,0,0,10479.484614591584
12436450,0,0,10473.37855272505
12436600,0,0,10779.94392585171
12436750,0,0,10557.74552818761
12436900,0,0,10238.031196882197
12437050,0,0,10375.818292343945
12437200,0,0,10396.609957332694
12437350,0,0,10439.295421418561
12437500,0,0,10416.105882919866
12437650,0,0,10734.025123495592
12437800,0,0,10576.113049059999
12437950,0,0,10707.949244404212
12438100,0,0,10718.628378981326
12438250,0,0,10728.732853958814
12438400,0,0,10719.524009937502
12438550,0,0,10745.704266734503
12438700,0,0,10728.121011911726
12438850,0,0,10781.886264257053
12439000,0,0,10791.510093605066
12439150,0,0,10649.473046742161
12439300,0,0,10642.02588268269
12439450,0,0,10454.580794772359
12439600,0,0,10458.781314163884
12439750,0,0,10451.842700576344
12439900,0,0,10487.263892633397
12440050,0,0,10538.840582250112
12440200,0,0,10549.830506304632
12440350,0,0,10512.454899741693
12440500,0,0,10848.694215974452
12440650,0,0,10650.480633956724
12440800,0,0,10650.332877526767
12440950,0,0,10685.66854183173
12441100,0,0,10747.161735821948
12441250,0,0,10659.045078551697
12441400,0,0,10645.79035936684
12441550,0,0,10426.767551134728
12441700,0,0,10417.551500711235
12441850,0,0,10438.06796378051
12442000,0,0,14618.307166227642
12442150,0,0,13745.140903784486
12442300,0,0,13766.068173470107
12442450,0,0,13769.914553569324
12442600,0,0,13606.825823768273
12442750,0,0,13593.428295471806
12442900,0,0,11745.829922265322
12443050,0,0,11652.305972701124
12443200,0,0,11646.209099624448
12443350,0,0,12392.487988065237
12443500,0,0,12392.824299276232
12443650,0,0,12383.78321877239
12443800,0,0,12393.721113233514
12443950,0,0,12113.794801511425
12444100,0,0,13909.210045112011
12444250,0,0,14070.884781780034
12444400,0,0,14057.313478854987
12444550,0,0,14057.313478854987
12444700,0,0,15066.922483003811
12444850,0,0,15043.529178064691
12445000,0,0,15125.825771571454
12445150,0,0,14657.601990763651
12445300,0,0,14655.570291326716
12445450,0,0,14481.501454676461
12445600,0,0,14474.770930840237
12445750,0,0,14162.217239054811
12445900,0,0,14143.738281977352
12446050,0,0,14039.686312125257
12446200,0,0,14046.090889475181
12446350,0,0,14200.009200851971
12446500,0,0,14108.579616814577
12446650,0,0,16735.027508943444
12446800,0,0,16735.027508943444
12446950,0,0,16581.760558714333
12447100,0,0,16601.03772790717
12447250,0,0,17736.504235527435
12447400,0,0,18143.61678908034
12447550,0,0,17142.18676247114
12447700,0,0,17489.28215027551
12447850,0,0,17510.34322650211
12448000,0,0,17512.7822944191
12448150,0,0,17918.150531900177
12448300,0,0,17896.809786082118
12448450,0,0,17640.451956193017
12448600,0,0,17286.56740377113
12448750,0,0,17252.34612005356
12448900,0,0,17295.93901723211
12449050,0,0,17036.122115584945
12449200,0,0,17054.497115001745
12449350,0,0,17060.23361878022
12449500,0,0,17280.59285837704
12449650,0,0,17309.726686815888
12449800,0,0,17113.182456922783
12449950,0,0,16996.217724673123
12450100,0,0,16951.509271086623
12450250,0,0,16710.371092687303
12450400,0,0,17158.43332402328
12450550,0,0,16725.158225856903
12450700,0,0,16671.010308124525
12450850,0,0,16963.828606253326
12451000,0,0,16653.27749311093
12451150,0,0,16502.074814195257
12451300,0,0,16475.913894916674
12451450,0,0,16839.09541202949
