blocknumber,reserve MKR,reserve WETH,volume MKR for 5% slippage
15376600,0,0,168.54854597022998
15376750,0,0,168.54854597022998
15376900,0,0,167.8170003640232
15377050,0,0,167.8170003640232
15377200,0,0,168.48774092771794
15377350,0,0,168.48774092771794
15377500,0,0,168.48774092771794
15377650,0,0,171.5462760390933
15377800,0,0,171.5462760390933
15377950,0,0,171.5462760390933
15378100,0,0,175.337452438983
15378250,0,0,175.337452438983
15378400,0,0,171.5519967715677
15378550,0,0,162.77670029840328
15378700,0,0,162.77670029840328
15378850,0,0,164.53014971246682
15379000,0,0,161.3146727622422
15379150,0,0,161.3146727622422
15379300,0,0,161.3146727622422
15379450,0,0,170.76748721735714
15379600,0,0,166.28020881914523
15379750,0,0,168.3965508845269
15379900,0,0,170.97444368236262
15380050,0,0,175.5099149455441
15380200,0,0,175.40512620901745
15380350,0,0,171.28644873585392
15380500,0,0,171.28644873585392
15380650,0,0,171.28644873585392
15380800,0,0,166.33224891194877
15380950,0,0,166.33224891194877
15381100,0,0,166.44662182002807
15381250,0,0,166.44662182002807
15381400,0,0,166.44662182002807
15381550,0,0,166.46440883306977
15381700,0,0,166.4641791132004
15381850,0,0,166.78057796209677
15382000,0,0,166.71639241724947
15382150,0,0,172.13876382675474
15382300,0,0,172.13722776060277
15382450,0,0,172.13722776060277
15382600,0,0,172.13722776060277
15382750,0,0,173.00731462265895
15382900,0,0,175.50111588755664
15383050,0,0,170.17033363779754
15383200,0,0,170.22109639165777
15383350,0,0,176.05568227749603
15383500,0,0,172.89518475846802
15383650,0,0,172.8614975584839
15383800,0,0,166.26008712972381
15383950,0,0,169.44671618352157
15384100,0,0,174.97818338967284
15384250,0,0,174.97818338967284
15384400,0,0,174.97235904015645
15384550,0,0,174.97235904015645
15384700,0,0,174.97235904015645
15384850,0,0,169.2626483428632
15385000,0,0,169.2626483428632
15385150,0,0,171.59610309599043
15385300,0,0,171.59610309599043
15385450,0,0,168.29443429570546
15385600,0,0,168.29443429570546
15385750,0,0,168.29443429570546
15385900,0,0,168.29443429570546
15386050,0,0,168.29443429570546
15386200,0,0,168.29443429570546
15386350,0,0,168.511923919087
15386500,0,0,173.83406631528104
15386650,0,0,173.83406631528104
15386800,0,0,173.8606602218454
15386950,0,0,167.01295212449975
15387100,0,0,167.01295212449975
15387250,0,0,170.1363931754032
15387400,0,0,170.1363931754032
15387550,0,0,170.1363931754032
15387700,0,0,170.1363931754032
15387850,0,0,170.1012892444902
15388000,0,0,168.37000421418028
15388150,0,0,165.25875899297722
15388300,0,0,165.25875899297722
15388450,0,0,165.25875899297722
15388600,0,0,169.1347589265484
15388750,0,0,166.51959789166204
15388900,0,0,166.60609287243898
15389050,0,0,162.00037777493554
15389200,0,0,162.1719152129249
15389350,0,0,166.69154657003094
15389500,0,0,174.5848276641442
15389650,0,0,168.7030910513555
15389800,0,0,168.79984027736202
15389950,0,0,168.79984027736202
15390100,0,0,168.79984027736202
15390250,0,0,168.79984027736202
15390400,0,0,172.03863393658327
15390550,0,0,172.03863393658327
15390700,0,0,172.03863393658327
15390850,0,0,172.03863393658327
15391000,0,0,169.43070595859245
15391150,0,0,169.43070595859245
15391300,0,0,169.43070595859245
15391450,0,0,174.2412288471123
15391600,0,0,174.26165914074542
15391750,0,0,177.2521117633054
15391900,0,0,167.16089115969828
15392050,0,0,167.16089115969828
15392200,0,0,174.28301590864746
15392350,0,0,174.78095661751055
15392500,0,0,174.78095661751055
15392650,0,0,174.78095661751055
15392800,0,0,174.78095661751055
15392950,0,0,178.11998816287138
15393100,0,0,178.23249680645523
15393250,0,0,172.40177406511867
15393400,0,0,177.12319936271055
15393550,0,0,170.10389936414504
15393700,0,0,164.02890171263095
15393850,0,0,164.02385196443618
15394000,0,0,164.02385196443618
15394150,0,0,164.02385196443618
15394300,0,0,167.4886008202868
15394450,0,0,165.9690701629926
15394600,0,0,165.9690701629926
15394750,0,0,171.15009913813003
15394900,0,0,173.66766851855226
15395050,0,0,173.66766851855226
15395200,0,0,163.62263956783977
15395350,0,0,174.84748391135975
15395500,0,0,174.84672289847333
15395650,0,0,174.84672289847333
15395800,0,0,172.51135701745994
15395950,0,0,169.32822887942484
15396100,0,0,169.32822887942484
15396250,0,0,169.32822887942484
15396400,0,0,165.23097906072064
15396550,0,0,165.23097906072064
15396700,0,0,174.64983210395937
15396850,0,0,174.64983210395937
15397000,0,0,176.0774367762124
15397150,0,0,171.20066277541298
15397300,0,0,171.20066277541298
15397450,0,0,173.87926681985385
15397600,0,0,174.00339790227707
15397750,0,0,174.00339790227707
15397900,0,0,169.1038981559517
15398050,0,0,169.10189096875422
15398200,0,0,172.0819591117795
15398350,0,0,172.38824822576134
15398500,0,0,172.38824822576134
15398650,0,0,172.40374633515222
15398800,0,0,167.96666129779658
15398950,0,0,167.96666129779658
15399100,0,0,167.96666129779658
15399250,0,0,164.3241711723714
15399400,0,0,164.3241711723714
15399550,0,0,164.408009831831
15399700,0,0,164.8181079091995
15399850,0,0,163.84025777485047
15400000,0,0,171.39257365741759
15400150,0,0,171.39257365741759
15400300,0,0,171.2704671577407
15400450,0,0,168.84378233757175
15400600,0,0,176.51951681136944
15400750,0,0,176.39050292098233
15400900,0,0,175.91000069535323
15401050,0,0,175.49375338620456
15401200,0,0,178.49851239122853
15401350,0,0,173.38921175262476
15401500,0,0,173.27730354400614
15401650,0,0,173.27730354400614
15401800,0,0,166.4276087843935
15401950,0,0,166.4276087843935
15402100,0,0,166.36920878439662
15402250,0,0,166.36920878439662
15402400,0,0,168.72233322191602
15402550,0,0,168.72233322191602
15402700,0,0,168.72233322191602
15402850,0,0,171.32718145027053
15403000,0,0,168.62143996356167
15403150,0,0,168.62143996356167
15403300,0,0,175.80083495432828
15403450,0,0,172.09273096451443
15403600,0,0,172.09273096451443
15403750,0,0,172.09273096451443
15403900,0,0,172.09273096451443
15404050,0,0,172.0967866198364
15404200,0,0,164.0498678444406
15404350,0,0,164.01318178104617
15404500,0,0,164.24071227999877
15404650,0,0,164.24071227999877
15404800,0,0,164.24071227999877
15404950,0,0,171.73701659557423
15405100,0,0,167.12737964523853
15405250,0,0,167.00770151022857
15405400,0,0,167.00770151022857
15405550,0,0,167.00770151022857
15405700,0,0,167.00770151022857
15405850,0,0,167.02696466812336
15406000,0,0,164.86338075841596
15406150,0,0,164.86338075841596
15406300,0,0,164.86338075841596
15406450,0,0,167.32605783659815
15406600,0,0,167.4688625529897
15406750,0,0,167.4688625529897
15406900,0,0,167.4670521755185
15407050,0,0,167.46338377439534
15407200,0,0,167.46338377439534
15407350,0,0,162.9094615139637
15407500,0,0,164.43487286523595
15407650,0,0,168.50064476679384
15407800,0,0,172.92292760096984
15407950,0,0,163.15724927035188
15408100,0,0,163.2638541715732
15408250,0,0,162.8895458632765
15408400,0,0,162.90006900718782
15408550,0,0,162.90006900718782
15408700,0,0,167.60074794253796
15408850,0,0,172.29397007613784
15409000,0,0,172.29397007613784
15409150,0,0,162.23573299404526
15409300,0,0,162.21483980038008
15409450,0,0,163.18341046609652
15409600,0,0,155.78113845617509
15409750,0,0,155.78113845617509
15409900,0,0,147.3602792298555
15410050,0,0,147.47961922155565
15410200,0,0,147.47961922155565
15410350,0,0,147.47961922155565
15410500,0,0,144.6399701910039
15410650,0,0,143.04193247871285
15410800,0,0,143.04193247871285
15410950,0,0,136.35380968028335
15411100,0,0,145.92650871169104
15411250,0,0,145.92650871169104
15411400,0,0,146.19286480655904
15411550,0,0,151.49616947022403
15411700,0,0,151.49616947022403
15411850,0,0,151.49616947022403
15412000,0,0,151.49616947022403
15412150,0,0,148.3671251801706
15412300,0,0,148.28747781834642
15412450,0,0,148.28616022958278
15412600,0,0,151.92661984353026
15412750,0,0,151.92661984353026
15412900,0,0,151.92661984353026
15413050,0,0,151.92661984353026
15413200,0,0,158.92888870136488
15413350,0,0,148.16543570153755
15413500,0,0,148.1679455541203
15413650,0,0,152.03707298529775
15413800,0,0,152.03707298529775
15413950,0,0,152.03707298529775
15414100,0,0,149.5684482292844
15414250,0,0,149.5684482292844
15414400,0,0,157.98369674010164
15414550,0,0,154.91421958667476
15414700,0,0,154.8857969192429
15414850,0,0,157.67739691909267
15415000,0,0,157.67739691909267
15415150,0,0,151.27625431861054
15415300,0,0,151.27625431861054
15415450,0,0,160.5958773591697
15415600,0,0,137.72458865773302
15415750,0,0,137.85106995822008
15415900,0,0,137.85644732664133
15416050,0,0,137.85644732664133
15416200,0,0,156.3590270732419
15416350,0,0,152.1970739857947
15416500,0,0,152.01416799868906
15416650,0,0,158.59051303344313
15416800,0,0,158.59051303344313
15416950,0,0,157.47205234861536
15417100,0,0,161.69645555135168
15417250,0,0,159.6242087368968
15417400,0,0,159.6242087368968
15417550,0,0,153.19072697795121
15417700,0,0,160.28376154443868
15417850,0,0,160.2496897565229
15418000,0,0,162.9829595020865
15418150,0,0,163.3391576381373
15418300,0,0,156.91220981180916
15418450,0,0,165.2636366300359
15418600,0,0,165.2636366300359
15418750,0,0,170.11391829477006
15418900,0,0,165.47601570695255
15419050,0,0,166.19770941519548
15419200,0,0,166.19770941519548
15419350,0,0,162.3425865923379
15419500,0,0,166.60920331821038
15419650,0,0,164.2143793522805
15419800,0,0,164.21955854628231
15419950,0,0,164.21955854628231
15420100,0,0,164.30229768417053
15420250,0,0,170.09673667932506
15420400,0,0,169.05426341559212
15420550,0,0,168.9389858492283
15420700,0,0,168.95353573072032
15420850,0,0,163.33914705772602
15421000,0,0,170.51496773480022
15421150,0,0,172.0078840715606
15421300,0,0,172.00393755594442
15421450,0,0,172.00393755594442
15421600,0,0,172.00393755594442
15421750,0,0,172.43394139053197
15421900,0,0,172.43731485696884
15422050,0,0,161.8069390501698
15422200,0,0,161.8069390501698
15422350,0,0,172.41381012287792
15422500,0,0,167.9128256444925
15422650,0,0,163.31217942988636
15422800,0,0,163.20200994779796
15422950,0,0,163.22308598338216
15423100,0,0,165.84459531317134
15423250,0,0,161.2603505630239
15423400,0,0,161.23442819804933
15423550,0,0,161.23442819804933
15423700,0,0,169.72110041366273
15423850,0,0,169.72110041366273
15424000,0,0,169.72110041366273
15424150,0,0,169.72110041366273
15424300,0,0,162.25050952280944
15424450,0,0,164.80673615301893
15424600,0,0,166.82575392910397
15424750,0,0,166.82575392910397
15424900,0,0,166.82575392910397
15425050,0,0,169.1542374446519
15425200,0,0,169.16492356410615
15425350,0,0,169.16492356410615
15425500,0,0,169.16492356410615
15425650,0,0,164.29834649306414
15425800,0,0,164.29834649306414
15425950,0,0,163.5987118676388
15426100,0,0,163.5987118676388
15426250,0,0,163.58871186763932
15426400,0,0,163.58871186763932
15426550,0,0,163.58871186763932
15426700,0,0,163.58871186763932
15426850,0,0,162.61030035569084
15427000,0,0,162.65857858270365
15427150,0,0,162.65857858270365
15427300,0,0,175.78646956475262
15427450,0,0,176.78227744881679
15427600,0,0,169.78197757798605
15427750,0,0,169.78197757798605
15427900,0,0,169.79911007750636
15428050,0,0,172.1586585971289
15428200,0,0,172.1583218034792
15428350,0,0,168.21446822657677
15428500,0,0,167.9714257043932
15428650,0,0,167.9714257043932
15428800,0,0,176.21549474685776
15428950,0,0,176.21549474685776
15429100,0,0,170.26240462313382
15429250,0,0,173.07629386209263
15429400,0,0,164.87947636332476
15429550,0,0,164.87947636332476
15429700,0,0,164.09457728332612
15429850,0,0,164.09457728332612
15430000,0,0,171.80517774704074
15430150,0,0,172.1125252323823
15430300,0,0,163.1121156519774
15430450,0,0,164.08656106756087
15430600,0,0,170.5091582284812
15430750,0,0,170.3177321156517
15430900,0,0,168.49691337432
15431050,0,0,173.12310606625735
15431200,0,0,173.12310606625735
15431350,0,0,173.12310606625735
15431500,0,0,172.9581147096852
15431650,0,0,169.2500462591331
15431800,0,0,163.19591685972878
15431950,0,0,163.06786028716866
15432100,0,0,163.06786028716866
15432250,0,0,172.6022308645126
15432400,0,0,172.54492682089918
15432550,0,0,172.54492682089918
15432700,0,0,173.77601871028742
15432850,0,0,171.83166853180265
15433000,0,0,169.625699257193
15433150,0,0,169.6315580056962
15433300,0,0,169.6315580056962
15433450,0,0,169.6315580056962
15433600,0,0,169.6315580056962
15433750,0,0,163.72127228670118
15433900,0,0,163.72127228670118
15434050,0,0,163.72127228670118
15434200,0,0,174.39108106603416
15434350,0,0,174.02575948939256
15434500,0,0,163.99793357230772
15434650,0,0,163.71547879864613
15434800,0,0,169.2356596695913
15434950,0,0,169.74200744919446
15435100,0,0,162.85225832885436
15435250,0,0,162.7734765055057
15435400,0,0,174.53972989524107
15435550,0,0,170.2283394078464
15435700,0,0,170.25149730258326
15435850,0,0,170.25149730258326
15436000,0,0,170.25149730258326
15436150,0,0,175.01025220016416
15436300,0,0,175.01025220016416
15436450,0,0,175.01025220016416
15436600,0,0,175.01025220016416
15436750,0,0,175.4231578059099
15436900,0,0,175.4231578059099
15437050,0,0,169.19674955728232
15437200,0,0,164.89382345023938
15437350,0,0,164.89382345023938
15437500,0,0,164.89382345023938
15437650,0,0,172.14509975677072
15437800,0,0,172.14509975677072
15437950,0,0,167.71870060407397
15438100,0,0,169.73007537292034
15438250,0,0,169.88302460791198
15438400,0,0,170.01061952359288
15438550,0,0,174.61459317982005
15438700,0,0,174.61459317982005
15438850,0,0,167.09093016354186
15439000,0,0,170.1885812893364
15439150,0,0,170.29905919994383
15439300,0,0,169.37400850800637
15439450,0,0,173.3660045773165
15439600,0,0,173.3660045773165
15439750,0,0,164.53310318144983
15439900,0,0,169.22066409334187
15440050,0,0,169.22066409334187
15440200,0,0,168.67724604266226
15440350,0,0,168.9538249900308
15440500,0,0,161.97094716484966
15440650,0,0,167.38210685943886
15440800,0,0,167.38210685943886
15440950,0,0,167.5012990497423
15441100,0,0,167.5012990497423
15441250,0,0,172.26115608803195
15441400,0,0,172.26115608803195
15441550,0,0,166.49353242015772
15441700,0,0,165.9107640508108
15441850,0,0,169.55316600660166
15442000,0,0,169.50053239089578
15442150,0,0,165.00314880670726
15442300,0,0,165.00314880670726
15442450,0,0,162.72128277400017
15442600,0,0,166.66227684366137
15442750,0,0,166.67806631734558
15442900,0,0,166.67806631734558
15443050,0,0,164.9442771569852
15443200,0,0,170.33505865455112
15443350,0,0,170.33505865455112
15443500,0,0,170.38490865454844
15443650,0,0,170.38490865454844
15443800,0,0,165.1380546780621
15443950,0,0,165.1380546780621
15444100,0,0,165.1380546780621
15444250,0,0,170.96043300183206
15444400,0,0,171.01306458077912
15444550,0,0,171.01306458077912
15444700,0,0,171.01306458077912
15444850,0,0,171.01306458077912
15445000,0,0,166.40990766370334
15445150,0,0,166.1971129268614
15445300,0,0,163.71641261801204
15445450,0,0,163.71641261801204
15445600,0,0,170.8526793344362
15445750,0,0,162.9924715615192
15445900,0,0,159.18165981339152
15446050,0,0,159.77192516011252
15446200,0,0,159.77192516011252
15446350,0,0,166.44169198184048
15446500,0,0,166.44169198184048
15446650,0,0,166.44169198184048
15446800,0,0,166.44169093785652
15446950,0,0,166.44169093785652
15447100,0,0,166.44169093785652
15447250,0,0,166.44169093785652
15447400,0,0,159.03781911706636
15447550,0,0,159.00873309775324
15447700,0,0,158.93474257017118
15447850,0,0,158.9346757003213
15448000,0,0,158.9346757003213
15448150,0,0,155.93280851743594
15448300,0,0,159.07422152970136
15448450,0,0,155.30866053491889
15448600,0,0,155.69512975849068
15448750,0,0,149.3452177511383
15448900,0,0,149.3452177511383
15449050,0,0,149.3452177511383
15449200,0,0,149.34647851945965
15449350,0,0,149.3464785277072
15449500,0,0,144.9067642647123
15449650,0,0,144.7886948542777
15449800,0,0,144.78153350356996
15449950,0,0,135.89257083554287
15450100,0,0,147.24403055045246
15450250,0,0,147.24403055045246
15450400,0,0,147.24403055045246
15450550,0,0,147.24403055045246
15450700,0,0,147.24403055045246
15450850,0,0,147.24403055045246
15451000,0,0,147.24403055045246
15451150,0,0,147.3419583748908
15451300,0,0,147.32869660482112
15451450,0,0,147.32869660482112
15451600,0,0,147.32869660482112
15451750,0,0,147.32869660482112
15451900,0,0,132.3598250333578
15452050,0,0,132.3598250333578
15452200,0,0,132.3598250333578
15452350,0,0,132.21276603032996
15452500,0,0,132.3280986143375
15452650,0,0,134.4616627625624
15452800,0,0,134.4616627625624
15452950,0,0,126.19935518261445
15453100,0,0,126.19935518261445
15453250,0,0,126.20799467435194
15453400,0,0,126.0017999375097
15453550,0,0,124.15472885763515
15453700,0,0,124.15472885763515
15453850,0,0,129.4641038508114
15454000,0,0,129.4641038508114
15454150,0,0,129.4641038508114
15454300,0,0,131.37627932406127
15454450,0,0,131.49432669248228
15454600,0,0,131.49432669248228
15454750,0,0,131.45046619917917
15454900,0,0,130.91676382041723
15455050,0,0,130.91676382041723
15455200,0,0,130.91676382041723
15455350,0,0,130.91676382041723
15455500,0,0,120.9311622406436
15455650,0,0,120.93126948944948
15455800,0,0,120.07518669023321
15455950,0,0,120.07518669023321
15456100,0,0,120.07518669023321
15456250,0,0,120.07518669023321
15456400,0,0,120.07518669023321
15456550,0,0,128.2510938075395
15456700,0,0,128.2510938075395
15456850,0,0,128.2510938075395
15457000,0,0,120.27897591354146
15457150,0,0,120.27848052095557
15457300,0,0,118.2502359590758
15457450,0,0,117.06071082585592
15457600,0,0,117.06071082585592
15457750,0,0,117.06071082585592
15457900,0,0,117.06071082585592
15458050,0,0,116.74897660337203
15458200,0,0,116.74897660337203
15458350,0,0,116.73255628849026
15458500,0,0,116.73255628849026
15458650,0,0,116.73255628849026
15458800,0,0,116.73255628849026
15458950,0,0,116.75200806743757
15459100,0,0,116.89900449188696
15459250,0,0,117.0223521654537
15459400,0,0,120.52149655307218
15459550,0,0,120.52149655307218
15459700,0,0,120.52149655307218
15459850,0,0,122.87569127200598
15460000,0,0,122.87569127200598
15460150,0,0,119.0640536774776
15460300,0,0,120.9466696683027
15460450,0,0,122.78985210337066
15460600,0,0,122.62325736652849
15460750,0,0,120.81033211121684
15460900,0,0,123.90248823904935
15461050,0,0,121.9291556845628
15461200,0,0,121.9291556845628
15461350,0,0,123.5550742084107
15461500,0,0,120.12064225336556
15461650,0,0,120.28461498016739
15461800,0,0,120.27496228494513
15461950,0,0,120.88864471578576
15462100,0,0,120.44238643211847
15462250,0,0,120.44238643211847
15462400,0,0,120.50443664105623
15462550,0,0,120.52130326482401
15462700,0,0,120.09683210024724
15462850,0,0,120.09683210024724
15463000,0,0,120.09683210024724
15463150,0,0,120.05393225272616
15463300,0,0,119.94287643782496
15463450,0,0,119.94287643782496
15463600,0,0,120.52119666284179
15463750,0,0,120.52119666284179
15463900,0,0,118.11310025157155
15464050,0,0,118.11310025157155
15464200,0,0,119.23712528031594
15464350,0,0,119.23712528031594
15464500,0,0,119.14501138923471
15464650,0,0,121.27841725407461
15464800,0,0,121.29493937474649
15464950,0,0,121.29493937474649
15465100,0,0,121.29493937474649
15465250,0,0,121.29493937474649
15465400,0,0,121.29329682526372
15465550,0,0,124.95738316371566
15465700,0,0,124.95738316371566
15465850,0,0,124.97664632161045
15466000,0,0,124.97664632161045
15466150,0,0,124.97496693339767
15466300,0,0,116.18265484028771
15466450,0,0,116.18265484028771
15466600,0,0,116.18265484028771
15466750,0,0,116.28235484028235
15466900,0,0,116.28235484028235
15467050,0,0,116.28235484028235
15467200,0,0,116.28071210122746
15467350,0,0,116.28071210122746
15467500,0,0,116.28071210122746
15467650,0,0,116.28071210122746
15467800,0,0,116.28071210122746
15467950,0,0,116.28071210122746
15468100,0,0,116.41714811441813
15468250,0,0,116.41714811441813
15468400,0,0,116.4170496828911
15468550,0,0,116.4170496828911
15468700,0,0,115.41904984263749
15468850,0,0,124.00312663080288
15469000,0,0,124.00312663080288
15469150,0,0,124.00281142912675
15469300,0,0,121.32746963205754
15469450,0,0,121.32746963205754
15469600,0,0,121.32746963205754
15469750,0,0,123.66793068949949
15469900,0,0,123.66792068949951
15470050,0,0,123.66792121581545
15470200,0,0,121.10819036223339
15470350,0,0,121.10819036223339
15470500,0,0,121.10819036223339
15470650,0,0,121.10819036223339
15470800,0,0,117.91753426070042
15470950,0,0,117.91753426070042
15471100,0,0,121.94222661617007
15471250,0,0,121.94222661617007
15471400,0,0,121.94222661617007
15471550,0,0,124.3891371435457
15471700,0,0,124.3891371435457
15471850,0,0,120.54114346276546
15472000,0,0,120.54114346276546
15472150,0,0,120.54114346276546
15472300,0,0,120.54114346276546
15472450,0,0,118.44872329792915
15472600,0,0,118.44872329792915
15472750,0,0,118.44872329792915
15472900,0,0,121.76894186029423
15473050,0,0,121.76894186029423
15473200,0,0,121.94216279431774
15473350,0,0,117.5993881943613
15473500,0,0,122.50899470039184
15473650,0,0,122.45921618828388
15473800,0,0,122.45921618828388
15473950,0,0,122.48571873936802
15474100,0,0,117.60804384194842
15474250,0,0,176.5743742670568
15474400,0,0,176.5743742670568
15474550,0,0,176.5743742670568
15474700,0,0,199.64348103511446
15474850,0,0,212.7539062768348
15475000,0,0,205.85793613208548
15475150,0,0,199.95452593086674
15475300,0,0,199.95452593086674
15475450,0,0,199.95452593086674
15475600,0,0,201.36775036441745
15475750,0,0,201.36775036441745
15475900,0,0,201.36775036441745
15476050,0,0,200.63415499450085
15476200,0,0,200.63415499450085
15476350,0,0,200.63415499450085
15476500,0,0,200.63415499450085
15476650,0,0,200.63415499450085
15476800,0,0,213.0895967357462
15476950,0,0,213.0895967357462
15477100,0,0,215.08395120182328
15477250,0,0,215.0850849814786
15477400,0,0,198.67826236335142
15477550,0,0,198.8537236549773
15477700,0,0,207.24832516564658
15477850,0,0,204.68952005684213
15478000,0,0,204.68952005684213
15478150,0,0,204.68952005684213
15478300,0,0,204.68952005684213
15478450,0,0,208.64638969890242
15478600,0,0,209.02235365252236
15478750,0,0,214.34640533752196
15478900,0,0,200.70877987825423
15479050,0,0,208.6447710782568
15479200,0,0,208.70551138991985
15479350,0,0,208.70551138991985
15479500,0,0,208.70551138991985
15479650,0,0,215.61836243504254
15479800,0,0,215.61836243504254
15479950,0,0,215.08017599803162
15480100,0,0,217.09021926843
15480250,0,0,208.34987857441868
15480400,0,0,208.2188259428399
15480550,0,0,203.26024445725966
15480700,0,0,203.26024445725966
15480850,0,0,201.60462429113915
15481000,0,0,201.60462429113915
15481150,0,0,210.50531066490774
15481300,0,0,209.28146795016997
15481450,0,0,209.16656924754957
15481600,0,0,204.43758136764976
15481750,0,0,201.29796098886624
15481900,0,0,201.29796098886624
15482050,0,0,201.29796098886624
15482200,0,0,201.29796098886624
15482350,0,0,202.98305229547083
15482500,0,0,203.11211143711697
15482650,0,0,213.41506091805806
15482800,0,0,213.4374293391106
15482950,0,0,202.90592304290587
15483100,0,0,203.1460573410629
15483250,0,0,215.20439655154092
15483400,0,0,207.34643214095718
15483550,0,0,207.34544704748782
15483700,0,0,207.43968113702454
15483850,0,0,211.4349917408521
15484000,0,0,211.47179456348337
15484150,0,0,211.47179456348337
15484300,0,0,211.5425656142613
15484450,0,0,208.25121147270156
15484600,0,0,208.25121147270156
15484750,0,0,208.25121147270156
15484900,0,0,206.61053262451358
15485050,0,0,206.75470630872408
15485200,0,0,206.75470630872408
15485350,0,0,211.25173379700158
15485500,0,0,211.69413136748327
15485650,0,0,211.69413136748327
15485800,0,0,204.43386116361094
15485950,0,0,204.43237362373534
15486100,0,0,216.89323358813016
15486250,0,0,209.93066285866047
15486400,0,0,209.6859373099
15486550,0,0,208.3927615416597
15486700,0,0,209.5571313598041
15486850,0,0,217.72162381282888
15487000,0,0,216.62631040395345
15487150,0,0,216.29537906302522
15487300,0,0,200.38723287859654
15487450,0,0,198.05248867914366
15487600,0,0,205.17554708699606
15487750,0,0,207.0234185577163
15487900,0,0,198.55796613923377
15488050,0,0,211.303980633819
15488200,0,0,211.303980633819
15488350,0,0,200.552166264312
15488500,0,0,206.96046888215008
15488650,0,0,203.79899888660924
15488800,0,0,203.79899888660924
15488950,0,0,209.0796277880469
15489100,0,0,209.0796277880469
15489250,0,0,207.01326194347084
15489400,0,0,207.01326194347084
15489550,0,0,204.02108451461552
15489700,0,0,200.81070464856697
15489850,0,0,200.76871583062092
15490000,0,0,209.8902219120502
15490150,0,0,209.8852219120505
15490300,0,0,201.85917168335777
15490450,0,0,201.85917168335777
15490600,0,0,200.69432897743843
15490750,0,0,200.69432897743843
15490900,0,0,200.69432897743843
15491050,0,0,200.69432897743843
15491200,0,0,209.92958892109044
15491350,0,0,203.58988116753
15491500,0,0,203.7470285359512
15491650,0,0,207.93322861123949
15491800,0,0,207.93322861123949
15491950,0,0,207.93322861123949
15492100,0,0,201.83936441222858
15492250,0,0,212.9612996727173
15492400,0,0,213.3151486668084
15492550,0,0,206.4291008551936
15492700,0,0,201.3365374311308
15492850,0,0,210.4339426471608
15493000,0,0,210.39784684835757
15493150,0,0,214.87545064464763
15493300,0,0,214.87545064464763
15493450,0,0,214.7720754621426
15493600,0,0,214.7720754621426
15493750,0,0,214.7720754621426
15493900,0,0,215.1510807201186
15494050,0,0,215.1510807201186
15494200,0,0,215.1510807201186
15494350,0,0,215.1510807201186
15494500,0,0,215.1510807201186
15494650,0,0,211.68764016068394
15494800,0,0,211.68764016068394
15494950,0,0,211.68764016068394
15495100,0,0,222.33405434458086
15495250,0,0,222.33405434458086
15495400,0,0,222.36545151513155
15495550,0,0,223.10309758805118
15495700,0,0,223.10309758805118
15495850,0,0,223.10309758805118
15496000,0,0,222.55300147879933
15496150,0,0,222.6606266345172
15496300,0,0,216.77082721251207
15496450,0,0,216.37864735981714
15496600,0,0,216.37864735981714
15496750,0,0,216.37864735981714
15496900,0,0,220.00137099264202
15497050,0,0,220.00137099264202
15497200,0,0,220.00137099264202
15497350,0,0,220.00137099264202
15497500,0,0,220.00137099264202
15497650,0,0,220.00137099264202
15497800,0,0,212.4915244239712
15497950,0,0,212.49151384732772
15498100,0,0,212.51629424642556
15498250,0,0,205.64403893528544
15498400,0,0,205.48556525107466
15498550,0,0,208.08891080143917
15498700,0,0,208.08891080143917
15498850,0,0,208.0770671841169
15499000,0,0,208.0770671841169
15499150,0,0,208.0770671841169
15499300,0,0,215.44838712115558
15499450,0,0,215.44838712115558
15499600,0,0,215.44838712115558
15499750,0,0,211.8055802384925
15499900,0,0,211.8055802384925
15500050,0,0,208.4619222454097
15500200,0,0,208.4619222454097
15500350,0,0,208.49184527992168
15500500,0,0,204.16730822466474
15500650,0,0,204.16730822466474
15500800,0,0,211.20883895582705
15500950,0,0,211.3969357912087
15501100,0,0,203.6939518575545
15501250,0,0,203.69393980408512
15501400,0,0,203.69393980408512
15501550,0,0,213.29685072394665
15501700,0,0,204.42557721026867
15501850,0,0,213.60720194768385
15502000,0,0,213.4327817384236
15502150,0,0,218.65857902333437
15502300,0,0,218.56636353918293
15502450,0,0,204.5837665104769
15502600,0,0,207.75183602513306
15502750,0,0,212.92436154281734
15502900,0,0,218.77790034139213
15503050,0,0,218.77790034139213
15503200,0,0,218.77149765642395
15503350,0,0,217.0784210018843
15503500,0,0,217.0784210018843
15503650,0,0,214.6105145750501
15503800,0,0,214.6105145750501
15503950,0,0,208.50505095325752
15504100,0,0,208.50505095325752
15504250,0,0,217.29538628008174
15504400,0,0,217.44771259587117
15504550,0,0,216.2488970653111
15504700,0,0,216.2488970653111
15504850,0,0,216.41875496004775
15505000,0,0,213.18406655811378
15505150,0,0,211.01875500606457
15505300,0,0,213.60716900957146
15505450,0,0,213.60716900957146
15505600,0,0,213.60716900957146
15505750,0,0,222.77007057883543
15505900,0,0,222.77007057883543
15506050,0,0,222.77007057883543
15506200,0,0,211.89356362568395
15506350,0,0,214.83529123726476
15506500,0,0,214.9416228162122
15506650,0,0,210.77091980034027
15506800,0,0,210.90779099699182
15506950,0,0,209.5707757829374
15507100,0,0,209.54117234756256
15507250,0,0,204.30701576748197
15507400,0,0,217.29446037852375
