blocknumber,reserve YFI,reserve USDC,volume YFI for 5% slippage
12277600,0,0,0.00016658120063426946
12277750,0,0,0.00016658120063426946
12277900,0,0,0.00016658120063426946
12278050,0,0,0.00016658120063426946
12278200,0,0,0.00016658120063426946
12278350,0,0,0.00016658120063426946
12278500,0,0,0.00016658120063426946
12278650,0,0,0.00016658120063426946
12278800,0,0,0.00016658120063426946
12278950,0,0,0.00016658120063426946
12279100,0,0,0.00016658120063426946
12279250,0,0,0.00016658120063426946
12279400,0,0,0.00016658120063426946
12279550,0,0,0.00016658120063426946
12279700,0,0,0.00016658120063426946
12279850,0,0,0.00016658120063426946
12280000,0,0,0.00016658120063426946
12280150,0,0,0.00016658120063426946
12280300,0,0,0.00016658120063426946
12280450,0,0,0.00016658120063426946
12280600,0,0,0.00016658120063426946
12280750,0,0,0.00016658120063426946
12280900,0,0,0.00016658120063426946
12281050,0,0,0.00016658120063426946
12281200,0,0,0.00016658120063426946
12281350,0,0,0.00016658120063426946
12281500,0,0,0.00016658120063426946
12281650,0,0,0.00016658120063426946
12281800,0,0,0.00016658120063426946
12281950,0,0,0.00016658120063426946
12282100,0,0,0.00016658120063426946
12282250,0,0,0.00016658120063426946
12282400,0,0,0.00016658120063426946
12282550,0,0,0.00016658120063426946
12282700,0,0,0.00016658120063426946
12282850,0,0,0.00016658120063426946
12283000,0,0,0.00016658120063426946
12283150,0,0,0.00016658120063426946
12283300,0,0,0.00016658120063426946
12283450,0,0,0.00016658120063426946
12283600,0,0,0.00016658120063426946
12283750,0,0,0.00016658120063426946
12283900,0,0,0.00016658120063426946
12284050,0,0,0.00016658120063426946
12284200,0,0,0.00016658120063426946
12284350,0,0,0.00016658120063426946
12284500,0,0,0.00016658120063426946
12284650,0,0,0.00016658120063426946
12284800,0,0,0.00016658120063426946
12284950,0,0,0.00016658120063426946
12285100,0,0,0.00016658120063426946
12285250,0,0,0.00016658120063426946
12285400,0,0,0.00016658120063426946
12285550,0,0,0.00016658120063426946
12285700,0,0,0.00016658120063426946
12285850,0,0,0.00016658120063426946
12286000,0,0,0.00016658120063426946
12286150,0,0,0.00016658120063426946
12286300,0,0,0.00016658120063426946
12286450,0,0,0.00016658120063426946
12286600,0,0,0.00016658120063426946
12286750,0,0,0.00016658120063426946
12286900,0,0,0.00016658120063426946
12287050,0,0,0.00016658120063426946
12287200,0,0,0.00016658120063426946
12287350,0,0,0.00016658120063426946
12287500,0,0,0.00016658120063426946
12287650,0,0,0.00016658120063426946
12287800,0,0,0.00016658120063426946
12287950,0,0,0.00016658120063426946
12288100,0,0,0.00016658120063426946
12288250,0,0,0.00016658120063426946
12288400,0,0,0.00016658120063426946
12288550,0,0,0.00016658120063426946
12288700,0,0,0.00016658120063426946
12288850,0,0,0.00016658120063426946
12289000,0,0,0.00016658120063426946
12289150,0,0,0.00016658120063426946
12289300,0,0,0.00016658120063426946
12289450,0,0,0.00016658120063426946
12289600,0,0,0.00019243852086411623
12289750,0,0,0.00019243852086411623
12289900,0,0,0.00019243852086411623
12290050,0,0,0.00019243852086411623
12290200,0,0,0.00019243852086411623
12290350,0,0,0.00019243852086411623
12290500,0,0,0.00019243852086411623
12290650,0,0,0.00019243852086411623
12290800,0,0,0.00019243852086411623
12290950,0,0,0.00019243852086411623
12291100,0,0,0.00019243852086411623
12291250,0,0,0.00019243852086411623
12291400,0,0,0.00019243852086411623
12291550,0,0,0.00019243852086411623
12291700,0,0,0.00019243852086411623
12291850,0,0,0.00019243852086411623
12292000,0,0,0.00019243852086411623
12292150,0,0,0.00019243852086411623
12292300,0,0,0.00019243852086411623
12292450,0,0,0.00019243852086411623
12292600,0,0,0.00019243852086411623
12292750,0,0,0.00019243852086411623
12292900,0,0,0.00019243852086411623
12293050,0,0,0.00019243852086411623
12293200,0,0,0.00019243852086411623
12293350,0,0,0.00019243852086411623
12293500,0,0,0.00019243852086411623
12293650,0,0,0.00019243852086411623
12293800,0,0,0.00019243852086411623
12293950,0,0,0.00019243852086411623
12294100,0,0,0.00019243852086411623
12294250,0,0,0.00019243852086411623
12294400,0,0,0.00019243852086411623
12294550,0,0,0.00019243852086411623
12294700,0,0,0.00019243852086411623
12294850,0,0,0.00019243852086411623
12295000,0,0,0.00019243852086411623
12295150,0,0,0.00019243852086411623
12295300,0,0,0.00019243852086411623
12295450,0,0,0.00019243852086411623
12295600,0,0,0.00019243852086411623
12295750,0,0,0.00019243852086411623
12295900,0,0,0.00019243852086411623
12296050,0,0,0.00019243852086411623
12296200,0,0,0.00019243852086411623
12296350,0,0,0.00019243852086411623
12296500,0,0,0.00019243852086411623
12296650,0,0,0.00019243852086411623
12296800,0,0,0.00019243852086411623
12296950,0,0,0.00019243852086411623
12297100,0,0,0.00019243852086411623
12297250,0,0,0.00019243852086411623
12297400,0,0,0.00019243852086411623
12297550,0,0,0.00019243852086411623
12297700,0,0,0.00019243852086411623
12297850,0,0,0.00019243852086411623
12298000,0,0,0.00019243852086411623
12298150,0,0,0.00019243852086411623
12298300,0,0,0.00019243852086411623
12298450,0,0,0.00019243852086411623
12298600,0,0,0.00019243852086411623
12298750,0,0,0.00019243852086411623
12298900,0,0,0.00019243852086411623
12299050,0,0,0.00019243852086411623
12299200,0,0,0.00019243852086411623
12299350,0,0,0.00019243852086411623
12299500,0,0,0.00019243852086411623
12299650,0,0,0.00019243852086411623
12299800,0,0,0.00019243852086411623
12299950,0,0,0.00019243852086411623
12300100,0,0,0.00019243852086411623
12300250,0,0,0.00019243852086411623
12300400,0,0,0.00019243852086411623
12300550,0,0,0.00019243852086411623
12300700,0,0,0.00019243852086411623
12300850,0,0,0.00019243852086411623
12301000,0,0,0.00019243852086411623
12301150,0,0,0.00019243852086411623
12301300,0,0,0.00019243852086411623
12301450,0,0,0.00019243852086411623
12301600,0,0,0.00019243852086411623
12301750,0,0,0.00019243852086411623
12301900,0,0,0.00019243852086411623
12302050,0,0,0.00019243852086411623
12302200,0,0,0.00019243852086411623
12302350,0,0,0.00019243852086411623
12302500,0,0,0.00019243852086411623
12302650,0,0,0.00019243852086411623
12302800,0,0,0.00019243852086411623
12302950,0,0,0.00020502974965566157
12303100,0,0,0.00020502974965566157
12303250,0,0,0.00020502974965566157
12303400,0,0,0.00020502974965566157
12303550,0,0,0.00020502974965566157
12303700,0,0,0.00020502974965566157
12303850,0,0,0.00020502974965566157
12304000,0,0,0.00020502974965566157
12304150,0,0,0.00020502974965566157
12304300,0,0,0.00020502974965566157
12304450,0,0,0.00020502974965566157
12304600,0,0,0.00020502974965566157
12304750,0,0,0.00020502974965566157
12304900,0,0,0.00020502974965566157
12305050,0,0,0.00020502974965566157
12305200,0,0,0.00020502974965566157
12305350,0,0,0.00020502974965566157
12305500,0,0,0.00020502974965566157
12305650,0,0,0.00020502974965566157
12305800,0,0,0.00020502974965566157
12305950,0,0,0.00020502974965566157
12306100,0,0,0.00020502974965566157
12306250,0,0,0.00020502974965566157
12306400,0,0,0.00020502974965566157
12306550,0,0,0.00020502974965566157
12306700,0,0,0.00020502974965566157
12306850,0,0,0.00020502974965566157
12307000,0,0,0.00020502974965566157
12307150,0,0,0.00020502974965566157
12307300,0,0,0.00020502974965566157
12307450,0,0,0.00020502974965566157
12307600,0,0,0.00020502974965566157
12307750,0,0,0.00020502974965566157
12307900,0,0,0.00020502974965566157
12308050,0,0,0.00020502974965566157
12308200,0,0,0.00020502974965566157
12308350,0,0,0.00020502974965566157
12308500,0,0,0.00020502974965566157
12308650,0,0,0.00020502974965566157
12308800,0,0,0.00020502974965566157
12308950,0,0,0.00020502974965566157
12309100,0,0,0.00020502974965566157
12309250,0,0,0.00020502974965566157
12309400,0,0,0.00020502974965566157
12309550,0,0,0.00020502974965566157
12309700,0,0,0.00020502974965566157
12309850,0,0,0.00020502974965566157
12310000,0,0,0.00020502974965566157
12310150,0,0,0.00020502974965566157
12310300,0,0,0.00020502974965566157
12310450,0,0,0.00020502974965566157
12310600,0,0,0.00020502974965566157
12310750,0,0,0.00020502974965566157
12310900,0,0,0.00020502974965566157
12311050,0,0,0.00020502974965566157
12311200,0,0,0.00020502974965566157
12311350,0,0,0.00020502974965566157
12311500,0,0,0.00020502974965566157
12311650,0,0,0.00020502974965566157
12311800,0,0,0.00020502974965566157
12311950,0,0,0.00020502974965566157
12312100,0,0,0.00020502974965566157
12312250,0,0,0.00020502974965566157
12312400,0,0,0.00020502974965566157
12312550,0,0,0.00020502974965566157
12312700,0,0,0.00020502974965566157
12312850,0,0,0.00020502974965566157
12313000,0,0,0.00020502974965566157
12313150,0,0,0.00020502974965566157
12313300,0,0,0.00020502974965566157
12313450,0,0,0.00020502974965566157
12313600,0,0,0.00020502974965566157
12313750,0,0,0.00020502974965566157
12313900,0,0,0.00020502974965566157
12314050,0,0,0.00020502974965566157
12314200,0,0,0.00020502974965566157
12314350,0,0,0.00020502974965566157
12314500,0,0,0.00020502974965566157
12314650,0,0,0.00020502974965566157
12314800,0,0,0.00020502974965566157
12314950,0,0,0.00020502974965566157
12315100,0,0,0.00020502974965566157
12315250,0,0,0.00020502974965566157
12315400,0,0,0.00020502974965566157
12315550,0,0,0.00020502974965566157
12315700,0,0,0.00020502974965566157
12315850,0,0,0.00020502974965566157
12316000,0,0,0.00020502974965566157
12316150,0,0,0.00020502974965566157
12316300,0,0,0.00020502974965566157
12316450,0,0,0.00020502974965566157
12316600,0,0,0.00020502974965566157
12316750,0,0,0.00020502974965566157
12316900,0,0,0.00020502974965566157
12317050,0,0,0.00020502974965566157
12317200,0,0,0.00020502974965566157
12317350,0,0,0.00020502974965566157
12317500,0,0,0.00020502974965566157
12317650,0,0,0.00020502974965566157
12317800,0,0,0.00020502974965566157
12317950,0,0,0.00020502974965566157
12318100,0,0,0.00020502974965566157
12318250,0,0,0.00020502974965566157
12318400,0,0,0.00020502974965566157
12318550,0,0,0.00020502974965566157
12318700,0,0,0.00020502974965566157
12318850,0,0,0.00020502974965566157
12319000,0,0,0.00020502974965566157
12319150,0,0,0.00020502974965566157
12319300,0,0,0.00020502974965566157
12319450,0,0,0.00020502974965566157
12319600,0,0,0.00020502974965566157
12319750,0,0,0.00020502974965566157
12319900,0,0,0.00020502974965566157
12320050,0,0,0.00020502974965566157
12320200,0,0,0.00020502974965566157
12320350,0,0,0.00020502974965566157
12320500,0,0,0.00020502974965566157
12320650,0,0,0.00020502974965566157
12320800,0,0,0.00020502974965566157
12320950,0,0,0.00020502974965566157
12321100,0,0,0.00020502974965566157
12321250,0,0,0.00020502974965566157
12321400,0,0,0.00020502974965566157
12321550,0,0,0.00020502974965566157
12321700,0,0,0.00020502974965566157
12321850,0,0,0.00020502974965566157
12322000,0,0,0.00020502974965566157
12322150,0,0,0.00020502974965566157
12322300,0,0,0.00020502974965566157
12322450,0,0,0.00020502974965566157
12322600,0,0,0.00020502974965566157
12322750,0,0,0.00020502974965566157
12322900,0,0,0.00020502974965566157
12323050,0,0,0.00020502974965566157
12323200,0,0,0.00020502974965566157
12323350,0,0,0.00020502974965566157
12323500,0,0,0.00020502974965566157
12323650,0,0,0.00020502974965566157
12323800,0,0,0.00020502974965566157
12323950,0,0,0.00020502974965566157
12324100,0,0,0.00020502974965566157
12324250,0,0,0.00020502974965566157
12324400,0,0,0.00020502974965566157
12324550,0,0,0.00020502974965566157
12324700,0,0,0.00020502974965566157
12324850,0,0,0.00020502974965566157
12325000,0,0,0.00020502974965566157
12325150,0,0,0.00020502974965566157
12325300,0,0,0.00020502974965566157
12325450,0,0,0.00020502974965566157
12325600,0,0,0.00020502974965566157
12325750,0,0,0.00020502974965566157
12325900,0,0,0.00020502974965566157
12326050,0,0,0.00020502974965566157
12326200,0,0,0.00020502974965566157
12326350,0,0,0.00020502974965566157
12326500,0,0,0.00020502974965566157
12326650,0,0,0.00020502974965566157
12326800,0,0,0.00020502974965566157
12326950,0,0,0.00020502974965566157
12327100,0,0,0.00020502974965566157
12327250,0,0,0.00020502974965566157
12327400,0,0,0.00020502974965566157
12327550,0,0,0.00020502974965566157
12327700,0,0,0.00020502974965566157
12327850,0,0,0.00020502974965566157
12328000,0,0,0.00020502974965566157
12328150,0,0,0.00020502974965566157
12328300,0,0,0.00020502974965566157
12328450,0,0,0.00020502974965566157
12328600,0,0,0.00020502974965566157
12328750,0,0,0.00020502974965566157
12328900,0,0,0.00020502974965566157
12329050,0,0,0.00020502974965566157
12329200,0,0,0.00020502974965566157
12329350,0,0,0.00020502974965566157
12329500,0,0,0.00020502974965566157
12329650,0,0,0.00020502974965566157
12329800,0,0,0.00020502974965566157
12329950,0,0,0.00020502974965566157
12330100,0,0,0.00020502974965566157
12330250,0,0,0.00020502974965566157
12330400,0,0,0.00020502974965566157
12330550,0,0,0.00020502974965566157
12330700,0,0,0.00020502974965566157
12330850,0,0,0.00020502974965566157
12331000,0,0,0.00020502974965566157
12331150,0,0,0.00020502974965566157
12331300,0,0,0.00020502974965566157
12331450,0,0,0.00020502974965566157
12331600,0,0,0.00020502974965566157
12331750,0,0,0.00020502974965566157
12331900,0,0,0.00020502974965566157
12332050,0,0,0.00020502974965566157
12332200,0,0,0.00020502974965566157
12332350,0,0,0.00020502974965566157
12332500,0,0,0.00020502974965566157
12332650,0,0,0.00020502974965566157
12332800,0,0,0.00020502974965566157
12332950,0,0,0.00020502974965566157
12333100,0,0,0.00020502974965566157
12333250,0,0,0.00020502974965566157
12333400,0,0,0.00020502974965566157
12333550,0,0,0.00020502974965566157
12333700,0,0,0.00020502974965566157
12333850,0,0,0.00020502974965566157
12334000,0,0,0.00020502974965566157
12334150,0,0,0.00020502974965566157
12334300,0,0,0.00020502974965566157
12334450,0,0,0.00020502974965566157
12334600,0,0,0.00020502974965566157
12334750,0,0,0.00020502974965566157
12334900,0,0,0.00020502974965566157
12335050,0,0,0.00020502974965566157
12335200,0,0,0.00020502974965566157
12335350,0,0,0.00020502974965566157
12335500,0,0,0.00020502974965566157
12335650,0,0,0.00020502974965566157
12335800,0,0,0.00020502974965566157
12335950,0,0,0.00020502974965566157
12336100,0,0,0.00020502974965566157
12336250,0,0,0.00020502974965566157
12336400,0,0,0.00020502974965566157
12336550,0,0,0.00020502974965566157
12336700,0,0,0.00020502974965566157
12336850,0,0,0.00020502974965566157
12337000,0,0,0.00020502974965566157
12337150,0,0,0.00020502974965566157
12337300,0,0,0.00020502974965566157
12337450,0,0,0.00020502974965566157
12337600,0,0,0.00020502974965566157
12337750,0,0,0.00020502974965566157
12337900,0,0,0.00020502974965566157
12338050,0,0,0.00020502974965566157
12338200,0,0,0.00020502974965566157
12338350,0,0,0.00020502974965566157
12338500,0,0,0.00020502974965566157
12338650,0,0,0.00020502974965566157
12338800,0,0,0.00020502974965566157
12338950,0,0,0.00020502974965566157
12339100,0,0,0.00020502974965566157
12339250,0,0,0.00020502974965566157
12339400,0,0,0.00020502974965566157
12339550,0,0,0.00020502974965566157
12339700,0,0,0.00020502974965566157
12339850,0,0,0.00020502974965566157
12340000,0,0,0.00020502974965566157
12340150,0,0,0.00020502974965566157
12340300,0,0,0.00020502974965566157
12340450,0,0,0.00020502974965566157
12340600,0,0,0.00020502974965566157
12340750,0,0,0.00020502974965566157
12340900,0,0,0.00020502974965566157
12341050,0,0,0.00020502974965566157
12341200,0,0,0.00020502974965566157
12341350,0,0,0.00020502974965566157
12341500,0,0,0.00020502974965566157
12341650,0,0,0.00020467409976464854
12341800,0,0,0.00020467409976464854
12341950,0,0,0.00020467409976464854
12342100,0,0,0.00020467409976464854
12342250,0,0,0.00020467409976464854
12342400,0,0,0.00020467409976464854
12342550,0,0,0.00020467409976464854
12342700,0,0,0.00020467409976464854
12342850,0,0,0.00020467409976464854
12343000,0,0,0.00020467409976464854
12343150,0,0,0.00020467409976464854
12343300,0,0,0.00020467409976464854
12343450,0,0,0.00020467409976464854
12343600,0,0,0.00020467409976464854
12343750,0,0,0.00020467409976464854
12343900,0,0,0.00020467409976464854
12344050,0,0,0.00020467409976464854
12344200,0,0,0.00020467409976464854
12344350,0,0,0.00020467409976464854
12344500,0,0,0.00020467409976464854
12344650,0,0,0.00020467409976464854
12344800,0,0,0.00020467409976464854
12344950,0,0,0.00020467409976464854
12345100,0,0,0.00020467409976464854
12345250,0,0,0.00020467409976464854
12345400,0,0,0.00020467409976464854
12345550,0,0,0.00020467409976464854
12345700,0,0,0.00020467409976464854
12345850,0,0,0.00020467409976464854
12346000,0,0,0.00020467409976464854
12346150,0,0,0.00020467409976464854
12346300,0,0,0.00020467409976464854
12346450,0,0,0.00020467409976464854
12346600,0,0,0.00020467409976464854
12346750,0,0,0.00020467409976464854
12346900,0,0,0.00020467409976464854
12347050,0,0,0.00020467409976464854
12347200,0,0,0.00020467409976464854
12347350,0,0,0.00020467409976464854
12347500,0,0,0.00020467409976464854
12347650,0,0,0.00020467409976464854
12347800,0,0,0.00020467409976464854
12347950,0,0,0.00020467409976464854
12348100,0,0,0.00020467409976464854
12348250,0,0,0.00020467409976464854
12348400,0,0,0.00020467409976464854
12348550,0,0,0.00020467409976464854
12348700,0,0,0.00020467409976464854
12348850,0,0,0.000202091643631891
12349000,0,0,0.0002012708518499902
12349150,0,0,0.00020057860919309037
12349300,0,0,0.00020057860919309037
12349450,0,0,0.00019361892404786644
12349600,0,0,0.00019361892404786644
12349750,0,0,0.00019361892404786644
12349900,0,0,0.00019361892404786644
12350050,0,0,0.00019361892404786644
12350200,0,0,0.00019361892404786644
12350350,0,0,0.00019361892404786644
12350500,0,0,0.00019361892404786644
12350650,0,0,0.00019361892404786644
