blocknumber,reserve BAT,reserve WBTC,volume BAT for 5% slippage
11465050,0,0,1.4749028063684243e-9
11465200,0,0,1.4749028063684243e-9
11465350,0,0,1.4749028063684243e-9
11465500,0,0,1.4749028063684243e-9
11465650,0,0,1.4749028063684243e-9
11465800,0,0,1.4749028063684243e-9
11465950,0,0,1.4749028063684243e-9
11466100,0,0,1.4749028063684243e-9
11466250,0,0,1.4749028063684243e-9
11466400,0,0,1.4749028063684243e-9
11466550,0,0,1.4749028063684243e-9
11466700,0,0,1.4749028063684243e-9
11466850,0,0,1.4749028063684243e-9
11467000,0,0,1.4749028063684243e-9
11467150,0,0,1.4749028063684243e-9
11467300,0,0,1.4749028063684243e-9
11467450,0,0,1.4749028063684243e-9
11467600,0,0,1.4749028063684243e-9
11467750,0,0,1.4749028063684243e-9
11467900,0,0,1.4749028063684243e-9
11468050,0,0,1.4749028063684243e-9
11468200,0,0,1.4749028063684243e-9
11468350,0,0,1.4749028063684243e-9
11468500,0,0,1.4749028063684243e-9
11468650,0,0,1.4749028063684243e-9
11468800,0,0,1.4749028063684243e-9
11468950,0,0,1.4749028063684243e-9
11469100,0,0,1.4749028063684243e-9
11469250,0,0,1.4749028063684243e-9
11469400,0,0,1.4749028063684243e-9
11469550,0,0,1.4749028063684243e-9
11469700,0,0,1.4749028063684243e-9
11469850,0,0,1.4749028063684243e-9
11470000,0,0,1.4749028063684243e-9
11470150,0,0,1.4749028063684243e-9
11470300,0,0,1.4749028063684243e-9
11470450,0,0,1.4749028063684243e-9
11470600,0,0,1.4749028063684243e-9
11470750,0,0,1.4749028063684243e-9
11470900,0,0,1.4749028063684243e-9
11471050,0,0,1.4749028063684243e-9
11471200,0,0,1.4749028063684243e-9
11471350,0,0,1.4749028063684243e-9
11471500,0,0,1.4749028063684243e-9
11471650,0,0,1.4749028063684243e-9
11471800,0,0,1.4749028063684243e-9
11471950,0,0,1.4749028063684243e-9
11472100,0,0,1.4749028063684243e-9
11472250,0,0,1.4749028063684243e-9
11472400,0,0,1.4749028063684243e-9
11472550,0,0,1.4749028063684243e-9
11472700,0,0,1.4749028063684243e-9
11472850,0,0,1.4749028063684243e-9
11473000,0,0,1.4749028063684243e-9
11473150,0,0,1.4749028063684243e-9
11473300,0,0,1.4749028063684243e-9
11473450,0,0,1.4749028063684243e-9
11473600,0,0,1.4749028063684243e-9
11473750,0,0,1.4749028063684243e-9
11473900,0,0,1.4749028063684243e-9
11474050,0,0,1.4749028063684243e-9
11474200,0,0,1.4749028063684243e-9
11474350,0,0,1.4749028063684243e-9
11474500,0,0,1.4749028063684243e-9
11474650,0,0,1.4749028063684243e-9
11474800,0,0,1.4749028063684243e-9
11474950,0,0,1.4749028063684243e-9
11475100,0,0,1.4749028063684243e-9
11475250,0,0,1.4749028063684243e-9
11475400,0,0,1.4749028063684243e-9
11475550,0,0,1.4749028063684243e-9
11475700,0,0,1.4749028063684243e-9
11475850,0,0,1.4749028063684243e-9
11476000,0,0,1.4749028063684243e-9
11476150,0,0,1.4749028063684243e-9
11476300,0,0,1.4749028063684243e-9
11476450,0,0,1.4749028063684243e-9
11476600,0,0,1.4749028063684243e-9
11476750,0,0,1.4749028063684243e-9
11476900,0,0,1.4749028063684243e-9
11477050,0,0,1.4749028063684243e-9
11477200,0,0,1.4749028063684243e-9
11477350,0,0,1.4749028063684243e-9
11477500,0,0,1.4749028063684243e-9
11477650,0,0,1.4749028063684243e-9
11477800,0,0,1.4749028063684243e-9
11477950,0,0,1.4749028063684243e-9
11478100,0,0,1.4749028063684243e-9
11478250,0,0,1.4749028063684243e-9
11478400,0,0,1.4749028063684243e-9
11478550,0,0,1.4749028063684243e-9
11478700,0,0,1.4749028063684243e-9
11478850,0,0,1.4749028063684243e-9
11479000,0,0,1.4749028063684243e-9
11479150,0,0,1.4749028063684243e-9
11479300,0,0,1.4749028063684243e-9
11479450,0,0,1.4749028063684243e-9
11479600,0,0,1.4749028063684243e-9
11479750,0,0,1.4749028063684243e-9
11479900,0,0,1.4749028063684243e-9
11480050,0,0,1.4749028063684243e-9
11480200,0,0,1.4749028063684243e-9
11480350,0,0,1.4749028063684243e-9
11480500,0,0,1.4749028063684243e-9
11480650,0,0,1.4749028063684243e-9
11480800,0,0,1.4749028063684243e-9
11480950,0,0,1.4749028063684243e-9
11481100,0,0,1.4749028063684243e-9
11481250,0,0,1.4749028063684243e-9
11481400,0,0,1.4749028063684243e-9
11481550,0,0,1.4749028063684243e-9
11481700,0,0,1.4749028063684243e-9
11481850,0,0,1.4749028063684243e-9
11482000,0,0,1.4749028063684243e-9
11482150,0,0,1.4749028063684243e-9
11482300,0,0,1.4749028063684243e-9
11482450,0,0,1.4749028063684243e-9
11482600,0,0,1.4749028063684243e-9
11482750,0,0,1.4749028063684243e-9
11482900,0,0,1.4749028063684243e-9
11483050,0,0,1.4749028063684243e-9
11483200,0,0,1.4749028063684243e-9
11483350,0,0,1.4749028063684243e-9
11483500,0,0,1.4749028063684243e-9
11483650,0,0,1.4749028063684243e-9
11483800,0,0,1.4749028063684243e-9
11483950,0,0,1.4749028063684243e-9
11484100,0,0,1.4749028063684243e-9
11484250,0,0,1.4749028063684243e-9
11484400,0,0,1.4749028063684243e-9
11484550,0,0,1.4749028063684243e-9
11484700,0,0,1.4749028063684243e-9
11484850,0,0,1.4749028063684243e-9
11485000,0,0,1.4749028063684243e-9
11485150,0,0,1.4749028063684243e-9
11485300,0,0,1.4749028063684243e-9
11485450,0,0,1.4749028063684243e-9
11485600,0,0,1.4749028063684243e-9
11485750,0,0,1.4749028063684243e-9
11485900,0,0,1.4749028063684243e-9
11486050,0,0,1.4749028063684243e-9
11486200,0,0,1.4749028063684243e-9
11486350,0,0,1.4749028063684243e-9
11486500,0,0,1.4749028063684243e-9
11486650,0,0,1.4749028063684243e-9
11486800,0,0,1.4749028063684243e-9
11486950,0,0,1.4749028063684243e-9
11487100,0,0,1.4749028063684243e-9
11487250,0,0,1.4749028063684243e-9
11487400,0,0,1.4749028063684243e-9
11487550,0,0,1.4749028063684243e-9
11487700,0,0,1.4749028063684243e-9
11487850,0,0,1.4749028063684243e-9
11488000,0,0,1.4749028063684243e-9
11488150,0,0,1.4749028063684243e-9
11488300,0,0,1.4749028063684243e-9
11488450,0,0,1.4749028063684243e-9
11488600,0,0,1.4749028063684243e-9
11488750,0,0,1.4749028063684243e-9
11488900,0,0,1.4749028063684243e-9
11489050,0,0,1.4749028063684243e-9
11489200,0,0,1.4749028063684243e-9
11489350,0,0,1.4749028063684243e-9
11489500,0,0,1.4749028063684243e-9
11489650,0,0,1.4749028063684243e-9
11489800,0,0,1.4749028063684243e-9
11489950,0,0,1.4749028063684243e-9
11490100,0,0,1.4749028063684243e-9
11490250,0,0,1.4749028063684243e-9
11490400,0,0,1.4749028063684243e-9
11490550,0,0,1.4749028063684243e-9
11490700,0,0,1.4749028063684243e-9
11490850,0,0,1.4749028063684243e-9
11491000,0,0,1.4749028063684243e-9
11491150,0,0,1.4749028063684243e-9
11491300,0,0,1.4749028063684243e-9
11491450,0,0,1.4749028063684243e-9
11491600,0,0,1.4749028063684243e-9
11491750,0,0,1.4749028063684243e-9
11491900,0,0,1.4749028063684243e-9
11492050,0,0,1.4749028063684243e-9
11492200,0,0,1.4749028063684243e-9
11492350,0,0,1.4749028063684243e-9
11492500,0,0,1.4749028063684243e-9
11492650,0,0,1.4749028063684243e-9
11492800,0,0,1.4749028063684243e-9
11492950,0,0,1.4749028063684243e-9
11493100,0,0,1.4749028063684243e-9
11493250,0,0,1.4749028063684243e-9
11493400,0,0,1.4749028063684243e-9
11493550,0,0,1.4749028063684243e-9
11493700,0,0,1.4749028063684243e-9
11493850,0,0,1.4749028063684243e-9
11494000,0,0,1.4749028063684243e-9
11494150,0,0,1.4749028063684243e-9
11494300,0,0,1.4749028063684243e-9
11494450,0,0,1.4749028063684243e-9
11494600,0,0,1.4749028063684243e-9
11494750,0,0,1.4749028063684243e-9
11494900,0,0,1.4749028063684243e-9
11495050,0,0,1.4749028063684243e-9
11495200,0,0,1.4749028063684243e-9
11495350,0,0,1.4749028063684243e-9
11495500,0,0,1.4749028063684243e-9
11495650,0,0,1.4749028063684243e-9
11495800,0,0,1.4749028063684243e-9
11495950,0,0,1.4749028063684243e-9
11496100,0,0,1.4749028063684243e-9
11496250,0,0,1.4749028063684243e-9
11496400,0,0,1.4749028063684243e-9
11496550,0,0,1.4749028063684243e-9
11496700,0,0,1.4749028063684243e-9
11496850,0,0,1.4749028063684243e-9
11497000,0,0,1.4749028063684243e-9
11497150,0,0,1.4749028063684243e-9
11497300,0,0,1.4749028063684243e-9
11497450,0,0,1.4749028063684243e-9
11497600,0,0,1.4749028063684243e-9
11497750,0,0,1.4749028063684243e-9
11497900,0,0,1.4749028063684243e-9
11498050,0,0,1.4749028063684243e-9
11498200,0,0,1.4749028063684243e-9
11498350,0,0,1.4749028063684243e-9
11498500,0,0,1.4749028063684243e-9
11498650,0,0,1.4749028063684243e-9
11498800,0,0,1.4749028063684243e-9
11498950,0,0,1.4749028063684243e-9
11499100,0,0,1.4749028063684243e-9
11499250,0,0,1.4749028063684243e-9
11499400,0,0,1.4749028063684243e-9
11499550,0,0,1.4749028063684243e-9
11499700,0,0,1.4749028063684243e-9
11499850,0,0,1.4749028063684243e-9
11500000,0,0,1.4749028063684243e-9
11500150,0,0,1.4749028063684243e-9
11500300,0,0,1.4749028063684243e-9
11500450,0,0,1.4749028063684243e-9
11500600,0,0,1.4749028063684243e-9
11500750,0,0,1.4749028063684243e-9
11500900,0,0,1.4749028063684243e-9
11501050,0,0,1.4749028063684243e-9
11501200,0,0,1.4749028063684243e-9
11501350,0,0,1.4749028063684243e-9
11501500,0,0,1.4749028063684243e-9
11501650,0,0,1.4749028063684243e-9
11501800,0,0,1.4749028063684243e-9
11501950,0,0,1.4749028063684243e-9
11502100,0,0,1.4749028063684243e-9
11502250,0,0,1.4749028063684243e-9
11502400,0,0,1.4749028063684243e-9
11502550,0,0,1.4749028063684243e-9
11502700,0,0,1.4749028063684243e-9
11502850,0,0,1.4749028063684243e-9
11503000,0,0,1.4749028063684243e-9
11503150,0,0,1.4749028063684243e-9
11503300,0,0,1.4749028063684243e-9
11503450,0,0,1.4749028063684243e-9
11503600,0,0,1.4749028063684243e-9
11503750,0,0,1.4749028063684243e-9
11503900,0,0,1.4749028063684243e-9
11504050,0,0,1.4749028063684243e-9
11504200,0,0,1.4749028063684243e-9
11504350,0,0,1.4749028063684243e-9
11504500,0,0,1.4749028063684243e-9
11504650,0,0,1.4749028063684243e-9
11504800,0,0,1.4749028063684243e-9
11504950,0,0,1.4749028063684243e-9
11505100,0,0,1.4749028063684243e-9
11505250,0,0,1.4749028063684243e-9
11505400,0,0,1.4749028063684243e-9
11505550,0,0,1.4749028063684243e-9
11505700,0,0,1.4749028063684243e-9
11505850,0,0,1.4749028063684243e-9
11506000,0,0,1.4749028063684243e-9
11506150,0,0,1.4749028063684243e-9
11506300,0,0,1.4749028063684243e-9
11506450,0,0,1.4749028063684243e-9
11506600,0,0,1.4749028063684243e-9
11506750,0,0,1.4749028063684243e-9
11506900,0,0,1.4749028063684243e-9
11507050,0,0,1.4749028063684243e-9
11507200,0,0,1.4749028063684243e-9
11507350,0,0,1.4749028063684243e-9
11507500,0,0,1.4749028063684243e-9
11507650,0,0,1.4749028063684243e-9
11507800,0,0,1.4749028063684243e-9
11507950,0,0,1.4749028063684243e-9
11508100,0,0,1.4749028063684243e-9
11508250,0,0,1.4749028063684243e-9
11508400,0,0,1.4749028063684243e-9
11508550,0,0,1.4749028063684243e-9
11508700,0,0,1.4749028063684243e-9
11508850,0,0,1.4749028063684243e-9
11509000,0,0,1.4749028063684243e-9
11509150,0,0,1.4749028063684243e-9
11509300,0,0,1.4749028063684243e-9
11509450,0,0,1.4749028063684243e-9
11509600,0,0,1.4749028063684243e-9
11509750,0,0,1.4749028063684243e-9
11509900,0,0,1.4749028063684243e-9
11510050,0,0,1.4749028063684243e-9
11510200,0,0,1.4749028063684243e-9
11510350,0,0,1.4749028063684243e-9
11510500,0,0,1.4749028063684243e-9
11510650,0,0,1.4749028063684243e-9
11510800,0,0,1.4749028063684243e-9
11510950,0,0,1.4749028063684243e-9
11511100,0,0,1.4749028063684243e-9
11511250,0,0,1.4749028063684243e-9
11511400,0,0,1.4749028063684243e-9
11511550,0,0,1.4749028063684243e-9
11511700,0,0,1.4749028063684243e-9
11511850,0,0,1.4749028063684243e-9
11512000,0,0,1.4749028063684243e-9
11512150,0,0,1.4749028063684243e-9
11512300,0,0,1.4749028063684243e-9
11512450,0,0,1.4749028063684243e-9
11512600,0,0,1.4749028063684243e-9
11512750,0,0,1.4749028063684243e-9
11512900,0,0,1.4749028063684243e-9
11513050,0,0,1.4749028063684243e-9
11513200,0,0,1.4749028063684243e-9
11513350,0,0,1.4749028063684243e-9
11513500,0,0,1.4749028063684243e-9
11513650,0,0,1.4749028063684243e-9
11513800,0,0,1.4749028063684243e-9
11513950,0,0,1.4749028063684243e-9
11514100,0,0,1.4749028063684243e-9
11514250,0,0,1.4749028063684243e-9
11514400,0,0,1.4749028063684243e-9
11514550,0,0,1.4749028063684243e-9
11514700,0,0,1.4749028063684243e-9
11514850,0,0,1.4749028063684243e-9
11515000,0,0,1.4749028063684243e-9
11515150,0,0,1.4749028063684243e-9
11515300,0,0,1.4749028063684243e-9
11515450,0,0,1.4749028063684243e-9
11515600,0,0,1.4749028063684243e-9
11515750,0,0,1.4749028063684243e-9
11515900,0,0,1.4749028063684243e-9
11516050,0,0,1.4749028063684243e-9
11516200,0,0,1.4749028063684243e-9
11516350,0,0,1.4749028063684243e-9
11516500,0,0,1.4749028063684243e-9
11516650,0,0,1.4749028063684243e-9
11516800,0,0,1.4749028063684243e-9
11516950,0,0,1.4749028063684243e-9
11517100,0,0,1.4749028063684243e-9
11517250,0,0,1.4749028063684243e-9
11517400,0,0,1.4749028063684243e-9
11517550,0,0,1.4749028063684243e-9
11517700,0,0,1.4749028063684243e-9
11517850,0,0,1.4749028063684243e-9
11518000,0,0,1.4749028063684243e-9
11518150,0,0,1.4749028063684243e-9
11518300,0,0,1.4749028063684243e-9
11518450,0,0,1.4749028063684243e-9
11518600,0,0,1.4749028063684243e-9
11518750,0,0,1.4749028063684243e-9
11518900,0,0,1.4749028063684243e-9
11519050,0,0,1.4749028063684243e-9
11519200,0,0,1.4749028063684243e-9
11519350,0,0,1.4749028063684243e-9
11519500,0,0,1.4749028063684243e-9
11519650,0,0,1.4749028063684243e-9
11519800,0,0,1.4749028063684243e-9
11519950,0,0,1.4749028063684243e-9
11520100,0,0,1.4749028063684243e-9
11520250,0,0,1.4749028063684243e-9
11520400,0,0,1.4749028063684243e-9
11520550,0,0,1.4749028063684243e-9
11520700,0,0,1.4749028063684243e-9
11520850,0,0,1.4749028063684243e-9
11521000,0,0,1.4749028063684243e-9
11521150,0,0,1.4749028063684243e-9
11521300,0,0,1.4749028063684243e-9
11521450,0,0,1.4749028063684243e-9
11521600,0,0,1.4749028063684243e-9
11521750,0,0,1.4749028063684243e-9
11521900,0,0,1.4749028063684243e-9
11522050,0,0,1.4749028063684243e-9
11522200,0,0,1.4749028063684243e-9
11522350,0,0,1.4749028063684243e-9
11522500,0,0,1.4749028063684243e-9
11522650,0,0,1.4749028063684243e-9
11522800,0,0,1.4749028063684243e-9
11522950,0,0,1.4749028063684243e-9
11523100,0,0,1.4749028063684243e-9
11523250,0,0,1.4749028063684243e-9
11523400,0,0,1.4749028063684243e-9
11523550,0,0,1.4749028063684243e-9
11523700,0,0,1.4749028063684243e-9
11523850,0,0,1.4749028063684243e-9
11524000,0,0,1.4749028063684243e-9
11524150,0,0,1.4749028063684243e-9
11524300,0,0,1.4749028063684243e-9
11524450,0,0,1.4749028063684243e-9
11524600,0,0,1.4749028063684243e-9
11524750,0,0,1.4749028063684243e-9
11524900,0,0,1.4749028063684243e-9
11525050,0,0,1.4749028063684243e-9
11525200,0,0,1.4749028063684243e-9
11525350,0,0,1.4749028063684243e-9
11525500,0,0,1.4749028063684243e-9
11525650,0,0,1.4749028063684243e-9
11525800,0,0,1.4749028063684243e-9
11525950,0,0,1.4749028063684243e-9
11526100,0,0,1.4749028063684243e-9
11526250,0,0,1.4749028063684243e-9
11526400,0,0,1.4749028063684243e-9
11526550,0,0,1.4749028063684243e-9
11526700,0,0,1.4749028063684243e-9
11526850,0,0,1.4749028063684243e-9
11527000,0,0,1.4749028063684243e-9
11527150,0,0,1.4749028063684243e-9
11527300,0,0,1.4749028063684243e-9
11527450,0,0,1.4749028063684243e-9
11527600,0,0,1.4749028063684243e-9
11527750,0,0,1.4749028063684243e-9
11527900,0,0,1.4749028063684243e-9
11528050,0,0,1.4749028063684243e-9
11528200,0,0,1.4749028063684243e-9
11528350,0,0,1.4749028063684243e-9
11528500,0,0,1.4749028063684243e-9
11528650,0,0,1.4749028063684243e-9
11528800,0,0,1.4749028063684243e-9
11528950,0,0,1.4749028063684243e-9
11529100,0,0,1.4749028063684243e-9
11529250,0,0,1.4749028063684243e-9
11529400,0,0,1.4749028063684243e-9
11529550,0,0,1.4749028063684243e-9
11529700,0,0,1.4749028063684243e-9
11529850,0,0,1.4749028063684243e-9
11530000,0,0,1.4749028063684243e-9
11530150,0,0,1.4749028063684243e-9
11530300,0,0,1.4749028063684243e-9
11530450,0,0,1.4749028063684243e-9
11530600,0,0,1.4749028063684243e-9
11530750,0,0,1.4749028063684243e-9
11530900,0,0,1.4749028063684243e-9
11531050,0,0,1.4749028063684243e-9
11531200,0,0,1.4749028063684243e-9
11531350,0,0,1.4749028063684243e-9
11531500,0,0,1.4749028063684243e-9
11531650,0,0,1.4749028063684243e-9
11531800,0,0,1.4749028063684243e-9
11531950,0,0,1.4749028063684243e-9
11532100,0,0,1.4749028063684243e-9
11532250,0,0,1.4749028063684243e-9
11532400,0,0,1.4749028063684243e-9
11532550,0,0,1.4749028063684243e-9
11532700,0,0,1.4749028063684243e-9
11532850,0,0,1.4749028063684243e-9
11533000,0,0,1.4749028063684243e-9
11533150,0,0,1.4749028063684243e-9
11533300,0,0,1.4749028063684243e-9
11533450,0,0,1.4749028063684243e-9
11533600,0,0,1.4749028063684243e-9
11533750,0,0,1.4749028063684243e-9
11533900,0,0,1.4749028063684243e-9
11534050,0,0,1.4749028063684243e-9
11534200,0,0,1.4749028063684243e-9
11534350,0,0,1.4749028063684243e-9
11534500,0,0,1.4749028063684243e-9
11534650,0,0,1.4749028063684243e-9
11534800,0,0,1.4749028063684243e-9
11534950,0,0,1.4749028063684243e-9
11535100,0,0,1.4749028063684243e-9
11535250,0,0,1.4749028063684243e-9
11535400,0,0,1.4749028063684243e-9
11535550,0,0,1.4749028063684243e-9
11535700,0,0,1.4749028063684243e-9
11535850,0,0,1.4749028063684243e-9
11536000,0,0,1.4749028063684243e-9
11536150,0,0,1.4749028063684243e-9
11536300,0,0,1.4749028063684243e-9
11536450,0,0,1.4749028063684243e-9
11536600,0,0,1.4749028063684243e-9
11536750,0,0,1.4749028063684243e-9
11536900,0,0,1.4749028063684243e-9
11537050,0,0,1.4749028063684243e-9
11537200,0,0,1.4749028063684243e-9
11537350,0,0,1.4749028063684243e-9
11537500,0,0,1.4749028063684243e-9
11537650,0,0,1.4749028063684243e-9
11537800,0,0,1.4749028063684243e-9
11537950,0,0,1.4749028063684243e-9
11538100,0,0,1.4749028063684243e-9
11538250,0,0,1.4749028063684243e-9
11538400,0,0,1.4749028063684243e-9
11538550,0,0,1.4749028063684243e-9
11538700,0,0,1.4749028063684243e-9
11538850,0,0,1.4749028063684243e-9
11539000,0,0,1.4749028063684243e-9
11539150,0,0,1.4749028063684243e-9
11539300,0,0,1.4749028063684243e-9
11539450,0,0,1.4749028063684243e-9
11539600,0,0,1.4749028063684243e-9
11539750,0,0,1.4749028063684243e-9
11539900,0,0,1.4749028063684243e-9
11540050,0,0,1.4749028063684243e-9
11540200,0,0,1.4749028063684243e-9
11540350,0,0,1.4749028063684243e-9
11540500,0,0,1.4749028063684243e-9
11540650,0,0,1.4749028063684243e-9
11540800,0,0,1.4749028063684243e-9
11540950,0,0,1.4749028063684243e-9
11541100,0,0,1.4749028063684243e-9
11541250,0,0,1.4749028063684243e-9
11541400,0,0,1.4749028063684243e-9
11541550,0,0,1.4749028063684243e-9
11541700,0,0,1.4749028063684243e-9
11541850,0,0,1.4749028063684243e-9
11542000,0,0,1.4749028063684243e-9
11542150,0,0,1.4749028063684243e-9
11542300,0,0,1.4749028063684243e-9
11542450,0,0,1.4749028063684243e-9
11542600,0,0,1.4749028063684243e-9
11542750,0,0,1.4749028063684243e-9
11542900,0,0,1.4749028063684243e-9
11543050,0,0,1.4749028063684243e-9
11543200,0,0,1.4749028063684243e-9
11543350,0,0,1.4749028063684243e-9
11543500,0,0,1.4749028063684243e-9
11543650,0,0,1.4749028063684243e-9
11543800,0,0,1.4749028063684243e-9
11543950,0,0,1.4749028063684243e-9
11544100,0,0,1.4749028063684243e-9
11544250,0,0,1.4749028063684243e-9
11544400,0,0,1.4749028063684243e-9
11544550,0,0,1.4749028063684243e-9
11544700,0,0,1.4749028063684243e-9
11544850,0,0,1.4749028063684243e-9
11545000,0,0,1.4749028063684243e-9
11545150,0,0,1.4749028063684243e-9
11545300,0,0,1.4749028063684243e-9
11545450,0,0,1.4749028063684243e-9
11545600,0,0,1.4749028063684243e-9
11545750,0,0,1.4749028063684243e-9
11545900,0,0,1.4749028063684243e-9
11546050,0,0,1.4749028063684243e-9
11546200,0,0,1.4749028063684243e-9
11546350,0,0,1.4749028063684243e-9
11546500,0,0,0.12595731132354215
11546650,0,0,16.05444528988295
11546800,0,0,16.05444528988295
11546950,0,0,16.05444528988295
11547100,0,0,16.05444528988295
11547250,0,0,16.05444528988295
11547400,0,0,16.05444528988295
11547550,0,0,16.05444528988295
11547700,0,0,16.05444528988295
11547850,0,0,16.05444528988295
11548000,0,0,16.05444528988295
11548150,0,0,16.05444528988295
11548300,0,0,16.05444528988295
11548450,0,0,16.05444528988295
11548600,0,0,16.05444528988295
11548750,0,0,16.05444528988295
11548900,0,0,16.05444528988295
11549050,0,0,16.05444528988295
11549200,0,0,16.05444528988295
11549350,0,0,16.05444528988295
11549500,0,0,16.05444528988295
11549650,0,0,16.05444528988295
11549800,0,0,16.05444528988295
11549950,0,0,16.05444528988295
11550100,0,0,16.05444528988295
11550250,0,0,16.05444528988295
11550400,0,0,16.05444528988295
11550550,0,0,16.05444528988295
11550700,0,0,16.05444528988295
11550850,0,0,16.05444528988295
11551000,0,0,16.05444528988295
11551150,0,0,16.05444528988295
11551300,0,0,16.05444528988295
11551450,0,0,16.05444528988295
11551600,0,0,16.05444528988295
11551750,0,0,16.05444528988295
