blocknumber,reserve LINK,reserve DAI,volume LINK for 5% slippage
16117450,0,0,12.57595808523744
16117600,0,0,12.57595808523744
16117750,0,0,12.57595808523744
16117900,0,0,12.57595808523744
16118050,0,0,12.57595808523744
16118200,0,0,12.57595808523744
16118350,0,0,12.57595808523744
16118500,0,0,12.57595808523744
16118650,0,0,12.57595808523744
16118800,0,0,12.57595808523744
16118950,0,0,12.57595808523744
16119100,0,0,12.57595808523744
16119250,0,0,12.57595808523744
16119400,0,0,12.57595808523744
16119550,0,0,12.57595808523744
16119700,0,0,12.57595808523744
16119850,0,0,12.57595808523744
16120000,0,0,12.57595808523744
16120150,0,0,12.57595808523744
16120300,0,0,12.57595808523744
16120450,0,0,12.57595808523744
16120600,0,0,12.57595808523744
16120750,0,0,12.57595808523744
16120900,0,0,12.57595808523744
16121050,0,0,12.57595808523744
16121200,0,0,12.57595808523744
16121350,0,0,12.57595808523744
16121500,0,0,12.57595808523744
16121650,0,0,12.57595808523744
16121800,0,0,12.57595808523744
16121950,0,0,12.57595808523744
16122100,0,0,12.57595808523744
16122250,0,0,12.57595808523744
16122400,0,0,12.57595808523744
16122550,0,0,12.57595808523744
16122700,0,0,12.57595808523744
16122850,0,0,12.57595808523744
16123000,0,0,12.57595808523744
16123150,0,0,12.57595808523744
16123300,0,0,12.57595808523744
16123450,0,0,12.57595808523744
16123600,0,0,12.57595808523744
16123750,0,0,12.57595808523744
16123900,0,0,12.57595808523744
16124050,0,0,12.57595808523744
16124200,0,0,12.57595808523744
16124350,0,0,12.57595808523744
16124500,0,0,12.57595808523744
16124650,0,0,12.57595808523744
16124800,0,0,12.57595808523744
16124950,0,0,12.57595808523744
16125100,0,0,12.57595808523744
16125250,0,0,12.57595808523744
16125400,0,0,12.57595808523744
16125550,0,0,12.57595808523744
16125700,0,0,12.57595808523744
16125850,0,0,12.57595808523744
16126000,0,0,12.57595808523744
16126150,0,0,12.57595808523744
16126300,0,0,12.57595808523744
16126450,0,0,12.57595808523744
16126600,0,0,12.57595808523744
16126750,0,0,12.57595808523744
16126900,0,0,12.57595808523744
16127050,0,0,12.57595808523744
16127200,0,0,12.57595808523744
16127350,0,0,12.57595808523744
16127500,0,0,12.57595808523744
16127650,0,0,12.57595808523744
16127800,0,0,12.57595808523744
16127950,0,0,12.57595808523744
16128100,0,0,12.57595808523744
16128250,0,0,12.57595808523744
16128400,0,0,12.57595808523744
16128550,0,0,12.57595808523744
16128700,0,0,12.57595808523744
16128850,0,0,12.57595808523744
16129000,0,0,12.64114681338962
16129150,0,0,12.64114681338962
16129300,0,0,12.64114681338962
16129450,0,0,12.64114681338962
16129600,0,0,12.64114681338962
16129750,0,0,12.64114681338962
16129900,0,0,12.64114681338962
16130050,0,0,12.64114681338962
16130200,0,0,12.64114681338962
16130350,0,0,13.030680688510936
16130500,0,0,13.030680688510936
16130650,0,0,13.030680688510936
16130800,0,0,13.030680688510936
16130950,0,0,13.030680688510936
16131100,0,0,12.848980732683836
16131250,0,0,12.848980732683836
16131400,0,0,12.848980732683836
16131550,0,0,12.848980732683836
16131700,0,0,12.848980732683836
16131850,0,0,12.848980732683836
16132000,0,0,12.848980732683836
16132150,0,0,12.848980732683836
16132300,0,0,12.848980732683836
16132450,0,0,12.848980732683836
16132600,0,0,12.848980732683836
16132750,0,0,12.848980732683836
16132900,0,0,12.848980732683836
16133050,0,0,12.848980732683836
16133200,0,0,12.848980732683836
16133350,0,0,12.848980732683836
16133500,0,0,12.848980732683836
16133650,0,0,12.848980732683836
16133800,0,0,12.848980732683836
16133950,0,0,12.848980732683836
16134100,0,0,12.848980732683836
16134250,0,0,12.848980732683836
16134400,0,0,12.848980732683836
16134550,0,0,12.848980732683836
16134700,0,0,12.848980732683836
16134850,0,0,12.848980732683836
16135000,0,0,12.848980732683836
16135150,0,0,12.848980732683836
16135300,0,0,12.848980732683836
16135450,0,0,12.848980732683836
16135600,0,0,12.848980732683836
16135750,0,0,12.848980732683836
16135900,0,0,12.848980732683836
16136050,0,0,12.848980732683836
16136200,0,0,12.848980732683836
16136350,0,0,12.848980732683836
16136500,0,0,12.848980732683836
16136650,0,0,12.848980732683836
16136800,0,0,12.848980732683836
16136950,0,0,12.848980732683836
16137100,0,0,12.848980732683836
16137250,0,0,12.848980732683836
16137400,0,0,12.848980732683836
16137550,0,0,12.848980732683836
16137700,0,0,12.848980732683836
16137850,0,0,12.848980732683836
16138000,0,0,12.848980732683836
16138150,0,0,12.848980732683836
16138300,0,0,12.848980732683836
16138450,0,0,12.848980732683836
16138600,0,0,12.848980732683836
16138750,0,0,12.848980732683836
16138900,0,0,12.848980732683836
16139050,0,0,12.848980732683836
16139200,0,0,12.848980732683836
16139350,0,0,12.848980732683836
16139500,0,0,12.848980732683836
16139650,0,0,12.848980732683836
16139800,0,0,12.848980732683836
16139950,0,0,12.848980732683836
16140100,0,0,12.848980732683836
16140250,0,0,12.848980732683836
16140400,0,0,12.848980732683836
16140550,0,0,12.848980732683836
16140700,0,0,12.848980732683836
16140850,0,0,12.848980732683836
16141000,0,0,12.848980732683836
16141150,0,0,12.848980732683836
16141300,0,0,12.848980732683836
16141450,0,0,12.848980732683836
16141600,0,0,12.848980732683836
16141750,0,0,12.848980732683836
16141900,0,0,12.848980732683836
16142050,0,0,12.848980732683836
16142200,0,0,12.848980732683836
16142350,0,0,12.848980732683836
16142500,0,0,12.848980732683836
16142650,0,0,12.848980732683836
16142800,0,0,12.848980732683836
16142950,0,0,12.848980732683836
16143100,0,0,12.848980732683836
16143250,0,0,12.848980732683836
16143400,0,0,12.848980732683836
16143550,0,0,12.848980732683836
16143700,0,0,12.848980732683836
16143850,0,0,12.848980732683836
16144000,0,0,12.848980732683836
16144150,0,0,12.848980732683836
16144300,0,0,12.848980732683836
16144450,0,0,12.848980732683836
16144600,0,0,12.848980732683836
16144750,0,0,12.848980732683836
16144900,0,0,12.848980732683836
16145050,0,0,12.848980732683836
16145200,0,0,12.848980732683836
16145350,0,0,12.848980732683836
16145500,0,0,12.848980732683836
16145650,0,0,12.82195073879233
16145800,0,0,12.82195073879233
16145950,0,0,12.82195073879233
16146100,0,0,12.82195073879233
16146250,0,0,12.82195073879233
16146400,0,0,12.82195073879233
16146550,0,0,12.82195073879233
16146700,0,0,12.82195073879233
16146850,0,0,12.82195073879233
16147000,0,0,12.82195073879233
16147150,0,0,12.82195073879233
16147300,0,0,12.82195073879233
16147450,0,0,12.82195073879233
16147600,0,0,12.82195073879233
16147750,0,0,12.82195073879233
16147900,0,0,12.82195073879233
16148050,0,0,12.82195073879233
16148200,0,0,12.82195073879233
16148350,0,0,12.82195073879233
16148500,0,0,12.82195073879233
16148650,0,0,12.82195073879233
16148800,0,0,12.82195073879233
16148950,0,0,12.82195073879233
16149100,0,0,12.82195073879233
16149250,0,0,12.82195073879233
16149400,0,0,12.82195073879233
16149550,0,0,12.82195073879233
16149700,0,0,12.82195073879233
16149850,0,0,12.82195073879233
16150000,0,0,12.82195073879233
16150150,0,0,12.82195073879233
16150300,0,0,12.82195073879233
16150450,0,0,12.82195073879233
16150600,0,0,12.82195073879233
16150750,0,0,12.82195073879233
16150900,0,0,12.82195073879233
16151050,0,0,12.82195073879233
16151200,0,0,12.82195073879233
16151350,0,0,12.82195073879233
16151500,0,0,12.82195073879233
16151650,0,0,12.82195073879233
16151800,0,0,12.82195073879233
16151950,0,0,12.82195073879233
16152100,0,0,12.82195073879233
16152250,0,0,12.82195073879233
16152400,0,0,12.82195073879233
16152550,0,0,12.82195073879233
16152700,0,0,12.82195073879233
16152850,0,0,12.82195073879233
16153000,0,0,12.82195073879233
16153150,0,0,12.82195073879233
16153300,0,0,12.82195073879233
16153450,0,0,12.82195073879233
16153600,0,0,12.82195073879233
16153750,0,0,12.82195073879233
16153900,0,0,12.82195073879233
16154050,0,0,12.82195073879233
16154200,0,0,12.82195073879233
16154350,0,0,12.82195073879233
16154500,0,0,12.82195073879233
16154650,0,0,12.82195073879233
16154800,0,0,12.82195073879233
16154950,0,0,12.82195073879233
16155100,0,0,12.82195073879233
16155250,0,0,12.82195073879233
16155400,0,0,12.82195073879233
16155550,0,0,12.82195073879233
16155700,0,0,12.82195073879233
16155850,0,0,12.82195073879233
16156000,0,0,12.82195073879233
16156150,0,0,12.82195073879233
16156300,0,0,12.82195073879233
16156450,0,0,12.82195073879233
16156600,0,0,12.82195073879233
16156750,0,0,12.82195073879233
16156900,0,0,12.82195073879233
16157050,0,0,12.82195073879233
16157200,0,0,12.82195073879233
16157350,0,0,12.82195073879233
16157500,0,0,12.82195073879233
16157650,0,0,12.82195073879233
16157800,0,0,12.82195073879233
16157950,0,0,12.82195073879233
16158100,0,0,12.82195073879233
16158250,0,0,12.82195073879233
16158400,0,0,12.82195073879233
16158550,0,0,12.82195073879233
16158700,0,0,12.82195073879233
16158850,0,0,12.899287505335982
16159000,0,0,12.899287505335982
16159150,0,0,12.899287505335982
16159300,0,0,12.899287505335982
16159450,0,0,12.899287505335982
16159600,0,0,12.899287505335982
16159750,0,0,12.899287505335982
16159900,0,0,12.899287505335982
16160050,0,0,12.899287505335982
16160200,0,0,12.899287505335982
16160350,0,0,12.899287505335982
16160500,0,0,12.899287505335982
16160650,0,0,12.899287505335982
16160800,0,0,12.899287505335982
16160950,0,0,12.899287505335982
16161100,0,0,12.899287505335982
16161250,0,0,12.899287505335982
16161400,0,0,12.899287505335982
16161550,0,0,12.899287505335982
16161700,0,0,12.712328640284786
16161850,0,0,12.712328640284786
16162000,0,0,12.712328640284786
16162150,0,0,12.712328640284786
16162300,0,0,12.712328640284786
16162450,0,0,12.712328640284786
16162600,0,0,12.712328640284786
16162750,0,0,12.712328640284786
16162900,0,0,12.712328640284786
16163050,0,0,12.712328640284786
16163200,0,0,12.712328640284786
16163350,0,0,12.712328640284786
16163500,0,0,12.712328640284786
16163650,0,0,12.712328640284786
16163800,0,0,12.712328640284786
16163950,0,0,12.712328640284786
16164100,0,0,12.712328640284786
16164250,0,0,12.712328640284786
16164400,0,0,12.712328640284786
16164550,0,0,13.056722879943228
16164700,0,0,13.056722879943228
16164850,0,0,13.056722879943228
16165000,0,0,13.056722879943228
16165150,0,0,13.056722879943228
16165300,0,0,13.056722879943228
16165450,0,0,13.056722879943228
16165600,0,0,13.056722879943228
16165750,0,0,13.056722879943228
16165900,0,0,13.056722879943228
16166050,0,0,13.056722879943228
16166200,0,0,13.056722879943228
16166350,0,0,13.056722879943228
16166500,0,0,13.056722879943228
16166650,0,0,13.056722879943228
16166800,0,0,13.056722879943228
16166950,0,0,13.056722879943228
16167100,0,0,13.056722879943228
16167250,0,0,13.056722879943228
16167400,0,0,13.056722879943228
16167550,0,0,13.056722879943228
16167700,0,0,13.056722879943228
16167850,0,0,13.056722879943228
16168000,0,0,13.056722879943228
16168150,0,0,13.056722879943228
16168300,0,0,13.056722879943228
16168450,0,0,13.056722879943228
16168600,0,0,13.056722879943228
16168750,0,0,13.056722879943228
16168900,0,0,13.056722879943228
16169050,0,0,13.056722879943228
16169200,0,0,13.056722879943228
16169350,0,0,13.056722879943228
16169500,0,0,13.056722879943228
16169650,0,0,13.056722879943228
16169800,0,0,13.056722879943228
16169950,0,0,13.056722879943228
16170100,0,0,13.056722879943228
16170250,0,0,13.056722879943228
16170400,0,0,13.056722879943228
16170550,0,0,13.056722879943228
16170700,0,0,13.056722879943228
16170850,0,0,13.056722879943228
16171000,0,0,13.056722879943228
16171150,0,0,13.056722879943228
16171300,0,0,13.056722879943228
16171450,0,0,13.056722879943228
16171600,0,0,13.056722879943228
16171750,0,0,13.056722879943228
16171900,0,0,13.056722879943228
16172050,0,0,13.056722879943228
16172200,0,0,13.056722879943228
16172350,0,0,13.056722879943228
16172500,0,0,13.056722879943228
16172650,0,0,13.056722879943228
16172800,0,0,13.056722879943228
16172950,0,0,13.056722879943228
16173100,0,0,13.056722879943228
16173250,0,0,13.056722879943228
16173400,0,0,13.056722879943228
16173550,0,0,13.056722879943228
16173700,0,0,13.056722879943228
16173850,0,0,13.056722879943228
16174000,0,0,13.056722879943228
16174150,0,0,13.056722879943228
16174300,0,0,13.056722879943228
16174450,0,0,13.056722879943228
16174600,0,0,13.056722879943228
16174750,0,0,13.056722879943228
16174900,0,0,13.056722879943228
16175050,0,0,13.056722879943228
16175200,0,0,13.056722879943228
16175350,0,0,13.056722879943228
16175500,0,0,13.056722879943228
16175650,0,0,13.056722879943228
16175800,0,0,13.056722879943228
16175950,0,0,13.056722879943228
16176100,0,0,13.056722879943228
16176250,0,0,13.056722879943228
16176400,0,0,13.056722879943228
16176550,0,0,13.056722879943228
16176700,0,0,13.056722879943228
16176850,0,0,13.056722879943228
16177000,0,0,12.756804854837432
16177150,0,0,12.756804854837432
16177300,0,0,12.756804854837432
16177450,0,0,12.756804854837432
16177600,0,0,12.756804854837432
16177750,0,0,12.756804854837432
16177900,0,0,12.756804854837432
16178050,0,0,12.817087945656416
16178200,0,0,12.817087945656416
16178350,0,0,12.817087945656416
16178500,0,0,12.817087945656416
16178650,0,0,12.817087945656416
16178800,0,0,12.817087945656416
16178950,0,0,12.817087945656416
16179100,0,0,12.817087945656416
16179250,0,0,12.817087945656416
16179400,0,0,12.817087945656416
16179550,0,0,12.817087945656416
16179700,0,0,12.817087945656416
16179850,0,0,12.817087945656416
16180000,0,0,12.817087945656416
16180150,0,0,12.817087945656416
16180300,0,0,12.817087945656416
16180450,0,0,12.85159849722344
16180600,0,0,12.85159849722344
16180750,0,0,12.85159849722344
16180900,0,0,12.85159849722344
16181050,0,0,12.85159849722344
16181200,0,0,12.85159849722344
16181350,0,0,12.85159849722344
16181500,0,0,12.85159849722344
16181650,0,0,12.85159849722344
16181800,0,0,12.85159849722344
16181950,0,0,12.85159849722344
16182100,0,0,12.85159849722344
16182250,0,0,12.85159849722344
16182400,0,0,12.85159849722344
16182550,0,0,12.85159849722344
16182700,0,0,12.85159849722344
16182850,0,0,12.85159849722344
16183000,0,0,12.897060127323263
16183150,0,0,12.897060127323263
16183300,0,0,12.897060127323263
16183450,0,0,12.897060127323263
16183600,0,0,12.897060127323263
16183750,0,0,12.897060127323263
16183900,0,0,12.897060127323263
16184050,0,0,12.897060127323263
16184200,0,0,12.897060127323263
16184350,0,0,12.897060127323263
16184500,0,0,12.897060127323263
16184650,0,0,12.897060127323263
16184800,0,0,12.897060127323263
16184950,0,0,12.897060127323263
16185100,0,0,12.897060127323263
16185250,0,0,12.897060127323263
16185400,0,0,12.897060127323263
16185550,0,0,12.897060127323263
16185700,0,0,12.897060127323263
16185850,0,0,12.897060127323263
16186000,0,0,12.897060127323263
16186150,0,0,12.897060127323263
16186300,0,0,12.897060127323263
16186450,0,0,12.897060127323263
16186600,0,0,12.897060127323263
16186750,0,0,12.897060127323263
16186900,0,0,12.897060127323263
16187050,0,0,12.897060127323263
16187200,0,0,12.897060127323263
16187350,0,0,12.897060127323263
16187500,0,0,12.897060127323263
16187650,0,0,12.897060127323263
16187800,0,0,13.10363213885602
16187950,0,0,13.10363213885602
16188100,0,0,13.10363213885602
16188250,0,0,13.10363213885602
16188400,0,0,13.10363213885602
16188550,0,0,13.10363213885602
16188700,0,0,13.10363213885602
16188850,0,0,13.10363213885602
16189000,0,0,13.10363213885602
16189150,0,0,13.10363213885602
16189300,0,0,13.10363213885602
16189450,0,0,13.10363213885602
16189600,0,0,13.10363213885602
16189750,0,0,13.10363213885602
16189900,0,0,13.10363213885602
16190050,0,0,13.10363213885602
16190200,0,0,13.10363213885602
16190350,0,0,13.10363213885602
16190500,0,0,13.10363213885602
16190650,0,0,13.10363213885602
16190800,0,0,13.10363213885602
16190950,0,0,13.10363213885602
16191100,0,0,13.10363213885602
16191250,0,0,13.10363213885602
16191400,0,0,13.10363213885602
16191550,0,0,13.10363213885602
16191700,0,0,13.10363213885602
16191850,0,0,13.10363213885602
16192000,0,0,13.10363213885602
16192150,0,0,13.10363213885602
16192300,0,0,13.10363213885602
16192450,0,0,13.10363213885602
16192600,0,0,13.10363213885602
16192750,0,0,13.10363213885602
16192900,0,0,13.10363213885602
16193050,0,0,13.10363213885602
16193200,0,0,13.10363213885602
16193350,0,0,13.10363213885602
16193500,0,0,13.10363213885602
16193650,0,0,13.10363213885602
16193800,0,0,13.10363213885602
16193950,0,0,13.10363213885602
16194100,0,0,13.10363213885602
16194250,0,0,13.10363213885602
16194400,0,0,13.10363213885602
16194550,0,0,13.10363213885602
16194700,0,0,13.10363213885602
16194850,0,0,13.10363213885602
16195000,0,0,13.10363213885602
16195150,0,0,13.10363213885602
16195300,0,0,13.10363213885602
16195450,0,0,13.10363213885602
16195600,0,0,13.10363213885602
16195750,0,0,13.10363213885602
16195900,0,0,13.10363213885602
16196050,0,0,13.10363213885602
16196200,0,0,13.10363213885602
16196350,0,0,13.10363213885602
16196500,0,0,23.50862788055059
16196650,0,0,23.50862788055059
16196800,0,0,23.50862788055059
16196950,0,0,23.50862788055059
16197100,0,0,23.50862788055059
16197250,0,0,23.50862788055059
16197400,0,0,23.50862788055059
16197550,0,0,23.50862788055059
16197700,0,0,23.50862788055059
16197850,0,0,23.50862788055059
16198000,0,0,23.50862788055059
16198150,0,0,23.50862788055059
16198300,0,0,23.50862788055059
16198450,0,0,23.50862788055059
16198600,0,0,23.50862788055059
16198750,0,0,23.50862788055059
16198900,0,0,23.50862788055059
16199050,0,0,23.50862788055059
16199200,0,0,23.50862788055059
16199350,0,0,23.50862788055059
16199500,0,0,23.50862788055059
16199650,0,0,23.50862788055059
16199800,0,0,23.50862788055059
16199950,0,0,23.50862788055059
16200100,0,0,23.50862788055059
16200250,0,0,23.50862788055059
16200400,0,0,23.50862788055059
16200550,0,0,23.50862788055059
16200700,0,0,23.50862788055059
16200850,0,0,23.50862788055059
16201000,0,0,23.4986831012055
16201150,0,0,23.4986831012055
16201300,0,0,23.4986831012055
16201450,0,0,23.4986831012055
16201600,0,0,23.4986831012055
16201750,0,0,23.4986831012055
16201900,0,0,23.4986831012055
16202050,0,0,23.4986831012055
16202200,0,0,23.870579614267626
16202350,0,0,23.870579614267626
16202500,0,0,23.870579614267626
16202650,0,0,23.870579614267626
16202800,0,0,23.870579614267626
16202950,0,0,23.870579614267626
16203100,0,0,23.848922109733394
16203250,0,0,23.848922109733394
16203400,0,0,23.848922109733394
16203550,0,0,23.848922109733394
16203700,0,0,23.848922109733394
16203850,0,0,23.848922109733394
16204000,0,0,23.848922109733394
16204150,0,0,23.848922109733394
16204300,0,0,23.640719074784556
16204450,0,0,23.640719074784556
16204600,0,0,23.640719074784556
16204750,0,0,23.640719074784556
16204900,0,0,23.640719074784556
16205050,0,0,23.640719074784556
16205200,0,0,23.640719074784556
16205350,0,0,23.640719074784556
16205500,0,0,23.640719074784556
16205650,0,0,23.640719074784556
16205800,0,0,23.640719074784556
16205950,0,0,23.640719074784556
16206100,0,0,23.640719074784556
16206250,0,0,23.640719074784556
16206400,0,0,23.640719074784556
16206550,0,0,23.640719074784556
16206700,0,0,23.640719074784556
16206850,0,0,23.640719074784556
16207000,0,0,23.640719074784556
16207150,0,0,23.640719074784556
16207300,0,0,23.640719074784556
16207450,0,0,23.640719074784556
16207600,0,0,23.640719074784556
16207750,0,0,23.640719074784556
16207900,0,0,23.640719074784556
16208050,0,0,23.640719074784556
16208200,0,0,23.640719074784556
16208350,0,0,23.640719074784556
16208500,0,0,23.640719074784556
16208650,0,0,23.640719074784556
16208800,0,0,23.640719074784556
16208950,0,0,23.640719074784556
16209100,0,0,23.640719074784556
16209250,0,0,23.640719074784556
16209400,0,0,23.640719074784556
16209550,0,0,23.640719074784556
16209700,0,0,23.640719074784556
16209850,0,0,23.640719074784556
16210000,0,0,23.640719074784556
16210150,0,0,23.640719074784556
16210300,0,0,23.640719074784556
16210450,0,0,23.640719074784556
16210600,0,0,23.640719074784556
16210750,0,0,23.640719074784556
16210900,0,0,23.640719074784556
16211050,0,0,23.640719074784556
16211200,0,0,23.640719074784556
16211350,0,0,23.640719074784556
16211500,0,0,23.640719074784556
16211650,0,0,23.640719074784556
16211800,0,0,23.640719074784556
16211950,0,0,23.640719074784556
16212100,0,0,23.640719074784556
16212250,0,0,23.640719074784556
16212400,0,0,23.640719074784556
16212550,0,0,23.640719074784556
16212700,0,0,23.640719074784556
16212850,0,0,23.640719074784556
16213000,0,0,23.640719074784556
16213150,0,0,23.640719074784556
16213300,0,0,23.640719074784556
16213450,0,0,23.640719074784556
16213600,0,0,23.640719074784556
16213750,0,0,23.640719074784556
16213900,0,0,23.640719074784556
16214050,0,0,23.640719074784556
16214200,0,0,23.640719074784556
16214350,0,0,23.640719074784556
16214500,0,0,23.640719074784556
16214650,0,0,23.640719074784556
16214800,0,0,23.640719074784556
16214950,0,0,23.640719074784556
16215100,0,0,23.640719074784556
16215250,0,0,23.640719074784556
16215400,0,0,23.640719074784556
16215550,0,0,23.640719074784556
16215700,0,0,23.640719074784556
16215850,0,0,23.640719074784556
16216000,0,0,23.640719074784556
16216150,0,0,23.640719074784556
16216300,0,0,23.640719074784556
16216450,0,0,23.640719074784556
16216600,0,0,23.640719074784556
16216750,0,0,23.640719074784556
16216900,0,0,23.640719074784556
16217050,0,0,23.640719074784556
16217200,0,0,23.640719074784556
16217350,0,0,23.640719074784556
16217500,0,0,23.640719074784556
16217650,0,0,23.640719074784556
16217800,0,0,23.640719074784556
16217950,0,0,23.640719074784556
16218100,0,0,23.640719074784556
16218250,0,0,23.640719074784556
16218400,0,0,23.640719074784556
16218550,0,0,23.640719074784556
16218700,0,0,23.640719074784556
16218850,0,0,23.640719074784556
16219000,0,0,23.640719074784556
16219150,0,0,23.640719074784556
16219300,0,0,23.640719074784556
16219450,0,0,23.640719074784556
16219600,0,0,23.640719074784556
16219750,0,0,23.640719074784556
16219900,0,0,23.640719074784556
16220050,0,0,23.640719074784556
16220200,0,0,23.640719074784556
16220350,0,0,23.640719074784556
16220500,0,0,23.640719074784556
16220650,0,0,23.640719074784556
16220800,0,0,23.640719074784556
16220950,0,0,23.640719074784556
16221100,0,0,23.640719074784556
16221250,0,0,23.640719074784556
16221400,0,0,23.640719074784556
16221550,0,0,23.640719074784556
16221700,0,0,23.640719074784556
16221850,0,0,23.640719074784556
16222000,0,0,23.640719074784556
16222150,0,0,23.640719074784556
16222300,0,0,23.696739326074834
16222450,0,0,23.696739326074834
16222600,0,0,23.696739326074834
16222750,0,0,23.696739326074834
16222900,0,0,23.696739326074834
16223050,0,0,23.696739326074834
16223200,0,0,23.696739326074834
16223350,0,0,23.696739326074834
16223500,0,0,23.696739326074834
16223650,0,0,23.696739326074834
16223800,0,0,23.696739326074834
16223950,0,0,23.696739326074834
16224100,0,0,23.696739326074834
16224250,0,0,23.696739326074834
16224400,0,0,23.611491583829945
16224550,0,0,23.611491583829945
16224700,0,0,23.611491583829945
16224850,0,0,23.611491583829945
16225000,0,0,23.611491583829945
16225150,0,0,23.611491583829945
16225300,0,0,23.611491583829945
16225450,0,0,23.56778140539663
16225600,0,0,23.56971017765291
16225750,0,0,23.56971017765291
16225900,0,0,23.56971017765291
16226050,0,0,23.67369858504542
16226200,0,0,23.67369858504542
16226350,0,0,23.67369858504542
16226500,0,0,23.67369858504542
16226650,0,0,23.67369858504542
16226800,0,0,23.67369858504542
16226950,0,0,23.67369858504542
16227100,0,0,23.67369858504542
16227250,0,0,23.67369858504542
16227400,0,0,23.67369858504542
16227550,0,0,23.67369858504542
16227700,0,0,23.67369858504542
16227850,0,0,23.67369858504542
16228000,0,0,23.67369858504542
16228150,0,0,23.67369858504542
16228300,0,0,23.67369858504542
16228450,0,0,23.67369858504542
16228600,0,0,23.67369858504542
16228750,0,0,23.67369858504542
16228900,0,0,23.67369858504542
16229050,0,0,23.67369858504542
16229200,0,0,23.67369858504542
16229350,0,0,23.67369858504542
16229500,0,0,23.67369858504542
16229650,0,0,23.67369858504542
16229800,0,0,23.67369858504542
16229950,0,0,23.67369858504542
16230100,0,0,23.67369858504542
16230250,0,0,24.318199077770835
16230400,0,0,24.318199077770835
16230550,0,0,24.318199077770835
16230700,0,0,24.318199077770835
16230850,0,0,24.318199077770835
16231000,0,0,24.318199077770835
16231150,0,0,24.31375201602595
16231300,0,0,24.31375201602595
16231450,0,0,24.31375201602595
16231600,0,0,24.31375201602595
16231750,0,0,24.31375201602595
16231900,0,0,24.31375201602595
16232050,0,0,24.31375201602595
16232200,0,0,24.315291411723454
16232350,0,0,24.315291411723454
16232500,0,0,24.315291411723454
16232650,0,0,24.315291411723454
16232800,0,0,24.315291411723454
16232950,0,0,24.315291411723454
16233100,0,0,24.299166211031608
16233250,0,0,24.299166211031608
16233400,0,0,24.299166211031608
16233550,0,0,24.299166211031608
16233700,0,0,24.299166211031608
16233850,0,0,24.299166211031608
16234000,0,0,24.299166211031608
16234150,0,0,24.299166211031608
16234300,0,0,24.299166211031608
16234450,0,0,24.299166211031608
16234600,0,0,24.299166211031608
16234750,0,0,24.299166211031608
16234900,0,0,24.299166211031608
16235050,0,0,24.299166211031608
16235200,0,0,24.299166211031608
16235350,0,0,24.299166211031608
16235500,0,0,24.299166211031608
16235650,0,0,24.299166211031608
16235800,0,0,24.299166211031608
16235950,0,0,24.299166211031608
16236100,0,0,24.299166211031608
16236250,0,0,24.299166211031608
16236400,0,0,24.299166211031608
16236550,0,0,24.299166211031608
16236700,0,0,24.299166211031608
16236850,0,0,24.299166211031608
16237000,0,0,24.299166211031608
16237150,0,0,24.299166211031608
16237300,0,0,24.299166211031608
16237450,0,0,24.299166211031608
16237600,0,0,23.654665718306195
16237750,0,0,23.654665718306195
16237900,0,0,23.654665718306195
16238050,0,0,23.654665718306195
16238200,0,0,23.654665718306195
16238350,0,0,23.654665718306195
16238500,0,0,23.654665718306195
16238650,0,0,23.654665718306195
16238800,0,0,23.654665718306195
16238950,0,0,23.654665718306195
16239100,0,0,23.654665718306195
16239250,0,0,23.654665718306195
16239400,0,0,23.654665718306195
16239550,0,0,23.654665718306195
16239700,0,0,23.654665718306195
16239850,0,0,23.654665718306195
16240000,0,0,23.654665718306195
16240150,0,0,23.654665718306195
16240300,0,0,23.654665718306195
16240450,0,0,23.654665718306195
16240600,0,0,23.654665718306195
16240750,0,0,23.654665718306195
16240900,0,0,23.654665718306195
16241050,0,0,23.654665718306195
16241200,0,0,23.654665718306195
16241350,0,0,23.654665718306195
16241500,0,0,23.654665718306195
16241650,0,0,23.654665718306195
16241800,0,0,23.654665718306195
16241950,0,0,23.654665718306195
16242100,0,0,23.654665718306195
16242250,0,0,23.654665718306195
16242400,0,0,23.654665718306195
16242550,0,0,23.654665718306195
16242700,0,0,23.654665718306195
16242850,0,0,23.654665718306195
16243000,0,0,23.654665718306195
16243150,0,0,23.654665718306195
16243300,0,0,23.654665718306195
16243450,0,0,23.654665718306195
16243600,0,0,23.654665718306195
16243750,0,0,23.654665718306195
16243900,0,0,23.654665718306195
16244050,0,0,23.654665718306195
16244200,0,0,23.654665718306195
16244350,0,0,23.654665718306195
16244500,0,0,23.654665718306195
16244650,0,0,23.654665718306195
16244800,0,0,23.654665718306195
16244950,0,0,23.654665718306195
16245100,0,0,23.654665718306195
16245250,0,0,23.654665718306195
16245400,0,0,23.654665718306195
16245550,0,0,23.654665718306195
16245700,0,0,23.654665718306195
16245850,0,0,23.654665718306195
16246000,0,0,23.654665718306195
16246150,0,0,23.654665718306195
16246300,0,0,23.654665718306195
16246450,0,0,23.654665718306195
16246600,0,0,23.654665718306195
16246750,0,0,23.654665718306195
16246900,0,0,23.654665718306195
16247050,0,0,23.654665718306195
16247200,0,0,23.654665718306195
16247350,0,0,23.654665718306195
16247500,0,0,23.654665718306195
16247650,0,0,23.654665718306195
16247800,0,0,23.654665718306195
16247950,0,0,23.654665718306195
16248100,0,0,23.654665718306195
