blocknumber,reserve LINK,reserve WETH,volume LINK for 5% slippage
15975700,0,0,312277.80892918806
15975850,0,0,310509.629248111
15976000,0,0,275581.3678189677
15976150,0,0,296296.65176167735
15976300,0,0,295228.8064932586
15976450,0,0,290181.25790200295
15976600,0,0,276833.5472048567
15976750,0,0,295433.39364198135
15976900,0,0,302136.57988342753
15977050,0,0,290134.73537104524
15977200,0,0,313813.5762394214
15977350,0,0,312892.59049298504
15977500,0,0,348052.24964673584
15977650,0,0,336753.9371858463
15977800,0,0,339778.8594230787
15977950,0,0,353048.7793539376
15978100,0,0,335328.1360381841
15978250,0,0,328738.14667243167
15978400,0,0,327834.8222706333
15978550,0,0,327847.9737316062
15978700,0,0,347222.09188697545
15978850,0,0,343713.11676925013
15979000,0,0,349209.2214936348
15979150,0,0,343372.2537285523
15979300,0,0,331706.52441693493
15979450,0,0,342691.3180238943
15979600,0,0,348748.3741928094
15979750,0,0,315953.5722091974
15979900,0,0,315952.34147405316
15980050,0,0,315527.9663140215
15980200,0,0,334761.9476306149
15980350,0,0,306375.6832348471
15980500,0,0,308720.6651698483
15980650,0,0,308648.4512621167
15980800,0,0,305654.8138546304
15980950,0,0,306466.37639713514
15981100,0,0,306428.6100741151
15981250,0,0,304273.88571971667
15981400,0,0,311909.3311151127
15981550,0,0,322968.1838850182
15981700,0,0,334287.72032744874
15981850,0,0,344809.69753716607
15982000,0,0,344715.96299329534
15982150,0,0,350628.8050493381
15982300,0,0,350628.8050493381
15982450,0,0,343019.15968306246
15982600,0,0,330199.73912971665
15982750,0,0,332280.1326725419
15982900,0,0,348713.4512361766
15983050,0,0,364202.469575594
15983200,0,0,365202.4023613683
15983350,0,0,338867.5749750969
15983500,0,0,342786.56010242295
15983650,0,0,338221.1254206849
15983800,0,0,338189.67140938854
15983950,0,0,339126.96228454646
15984100,0,0,353725.57995544607
15984250,0,0,334936.79914938565
15984400,0,0,339965.05406338675
15984550,0,0,339965.05406338675
15984700,0,0,347536.00795367185
15984850,0,0,348348.54245258676
15985000,0,0,348348.54245258676
15985150,0,0,353343.91818133503
15985300,0,0,348950.20115384867
15985450,0,0,351537.2141186342
15985600,0,0,366730.2700602629
15985750,0,0,366730.2700602629
15985900,0,0,373937.9501969269
15986050,0,0,372015.40071871446
15986200,0,0,377351.4343007396
15986350,0,0,348422.31943903404
15986500,0,0,348422.65653852886
15986650,0,0,362673.11943026504
15986800,0,0,371336.89972400764
15986950,0,0,371332.10478709446
15987100,0,0,371337.8837344629
15987250,0,0,370988.9116639973
15987400,0,0,379111.97616352484
15987550,0,0,359831.1060365264
15987700,0,0,359830.0733363829
15987850,0,0,359830.0733363829
15988000,0,0,358252.66712523164
15988150,0,0,346329.65277505404
15988300,0,0,340247.28223692713
15988450,0,0,328163.8765441416
15988600,0,0,328166.2220410954
15988750,0,0,319481.22644894756
15988900,0,0,320129.87095446815
15989050,0,0,320118.5528707099
15989200,0,0,320118.5528707099
15989350,0,0,320118.56694182585
15989500,0,0,329933.72564633016
15989650,0,0,328881.6519166738
15989800,0,0,333752.611081206
15989950,0,0,333752.51836841676
15990100,0,0,334124.93733069
15990250,0,0,362898.1712795676
15990400,0,0,360808.49133302754
15990550,0,0,360808.52735355386
15990700,0,0,361618.7104121746
15990850,0,0,330131.68610514567
15991000,0,0,351474.1784884103
15991150,0,0,367554.46593439946
15991300,0,0,364609.41958222457
15991450,0,0,364602.14281605475
15991600,0,0,344482.03008764534
15991750,0,0,320677.40477696736
15991900,0,0,338471.9959051976
15992050,0,0,336575.4195395558
15992200,0,0,336856.1934532977
15992350,0,0,304540.8788310185
15992500,0,0,311345.05499445746
15992650,0,0,341143.7078232894
15992800,0,0,337659.6094691406
15992950,0,0,335234.27623883105
15993100,0,0,353609.286167325
15993250,0,0,356033.6079833483
15993400,0,0,340658.0900673814
15993550,0,0,345580.3434866024
15993700,0,0,291426.3238696052
15993850,0,0,291435.62249815464
15994000,0,0,344190.97703439026
15994150,0,0,319546.565763707
15994300,0,0,331935.61539533094
15994450,0,0,331576.5521316275
15994600,0,0,341808.79178713256
15994750,0,0,366338.3697017481
15994900,0,0,366349.6944415241
15995050,0,0,363736.37974225095
15995200,0,0,389132.25027768913
15995350,0,0,387488.050710467
15995500,0,0,387488.2313065077
15995650,0,0,387488.2313065077
15995800,0,0,387416.21610080014
15995950,0,0,395052.7441405174
15996100,0,0,394532.54543978226
15996250,0,0,396012.5493000494
15996400,0,0,377126.47258880944
15996550,0,0,375460.30862595595
15996700,0,0,376646.1714388502
15996850,0,0,385161.0119334153
15997000,0,0,391511.5947046413
15997150,0,0,391511.5947046413
15997300,0,0,401861.9809159123
15997450,0,0,406006.1982223236
15997600,0,0,402296.6780487811
15997750,0,0,413691.79968322936
15997900,0,0,403513.8062787408
15998050,0,0,403109.6957041144
15998200,0,0,401345.5274251322
15998350,0,0,404894.82499978034
15998500,0,0,424131.05587041395
15998650,0,0,436326.569283724
15998800,0,0,436326.4320136353
15998950,0,0,371843.1092741523
15999100,0,0,380755.79567345127
15999250,0,0,380619.5500964849
15999400,0,0,406176.199295134
15999550,0,0,399439.0302338555
15999700,0,0,369220.79040353396
15999850,0,0,369220.79040353396
16000000,0,0,367061.81090334995
16000150,0,0,367061.61505824444
16000300,0,0,367069.63303468726
16000450,0,0,389225.60548153316
16000600,0,0,403831.47445282864
16000750,0,0,367450.1917709224
16000900,0,0,377001.5733215343
16001050,0,0,397625.49912909104
16001200,0,0,397625.49912909104
16001350,0,0,383181.32003037963
16001500,0,0,383028.5541501737
16001650,0,0,383028.5541501737
16001800,0,0,383025.4746848764
16001950,0,0,384705.6287215653
16002100,0,0,384756.6168481315
16002250,0,0,402675.3512118878
16002400,0,0,410499.06254721835
16002550,0,0,375723.6139663124
16002700,0,0,375746.9661894412
16002850,0,0,375751.0977098445
16003000,0,0,375748.7956452051
16003150,0,0,375750.1114346787
16003300,0,0,409519.6077876216
16003450,0,0,409519.6077876216
16003600,0,0,407039.192904325
16003750,0,0,406360.3300696447
16003900,0,0,406498.9477823143
16004050,0,0,406497.4564039171
16004200,0,0,405323.43594436237
16004350,0,0,404337.64055488573
16004500,0,0,405127.77655108477
16004650,0,0,382346.1207299808
16004800,0,0,382347.523329496
16004950,0,0,370658.66508995
16005100,0,0,385885.48905722826
16005250,0,0,385862.065280979
16005400,0,0,396943.4439299497
16005550,0,0,397109.1879595289
16005700,0,0,397539.07821734785
16005850,0,0,367589.82577434357
16006000,0,0,367170.61138466373
16006150,0,0,367160.40928425104
16006300,0,0,365797.2667982402
16006450,0,0,365824.8230146419
16006600,0,0,365830.1496566396
16006750,0,0,365171.9128581156
16006900,0,0,391621.1996613278
16007050,0,0,393195.47767565533
16007200,0,0,409261.3865106249
16007350,0,0,410415.2415368308
16007500,0,0,383520.0825552648
16007650,0,0,385390.55022932123
16007800,0,0,385390.55022932123
16007950,0,0,377489.1031513899
16008100,0,0,377514.3039266971
16008250,0,0,377520.03749210853
16008400,0,0,408763.32466649037
16008550,0,0,371959.5460392046
16008700,0,0,371983.62131633924
16008850,0,0,371985.10049858794
16009000,0,0,372448.1685472397
16009150,0,0,372448.2826195972
16009300,0,0,372365.7107396585
16009450,0,0,372371.0870379946
16009600,0,0,372370.25021687726
16009750,0,0,372366.0554983714
16009900,0,0,397872.8085324866
16010050,0,0,423200.66363123
16010200,0,0,424448.39820548135
16010350,0,0,424461.3270462341
16010500,0,0,409742.39828830457
16010650,0,0,418032.25182065944
16010800,0,0,417957.7626591273
16010950,0,0,413309.3537441789
16011100,0,0,416322.08466367255
16011250,0,0,381952.16499315016
16011400,0,0,381952.16499315016
16011550,0,0,377918.423523486
16011700,0,0,377587.3061037188
16011850,0,0,359372.9463799817
16012000,0,0,359372.89678754023
16012150,0,0,359364.4580247545
16012300,0,0,362331.0079456146
16012450,0,0,391210.4007468536
16012600,0,0,404512.80392631306
16012750,0,0,405040.1515463568
16012900,0,0,405472.062195711
16013050,0,0,404012.1374180596
16013200,0,0,404339.13432078523
16013350,0,0,404339.13432078523
16013500,0,0,406929.1057107632
16013650,0,0,412352.13231554895
16013800,0,0,406086.6597312798
16013950,0,0,411395.4263726063
16014100,0,0,382551.9837069162
16014250,0,0,379048.56614044314
16014400,0,0,385160.2399100827
16014550,0,0,406781.72809409106
16014700,0,0,408643.066012429
16014850,0,0,408632.1827105284
16015000,0,0,389251.5053934405
16015150,0,0,403400.81158748915
16015300,0,0,403310.4932224456
16015450,0,0,362849.1927696288
16015600,0,0,396171.07287385047
16015750,0,0,406202.5575158522
16015900,0,0,388367.4782037691
16016050,0,0,410867.33325478557
16016200,0,0,410155.23626725725
16016350,0,0,398631.1139167659
16016500,0,0,398739.30039007677
16016650,0,0,384943.2442517615
16016800,0,0,372435.40094826045
16016950,0,0,373428.33194613
16017100,0,0,397808.47610591707
16017250,0,0,382660.4785949994
16017400,0,0,382652.04679511907
16017550,0,0,379674.62000422354
16017700,0,0,355574.9718840756
16017850,0,0,355577.7350214793
16018000,0,0,379330.6438351778
16018150,0,0,373517.7290113509
16018300,0,0,385378.4781589683
16018450,0,0,386945.4128009075
16018600,0,0,368969.8239626645
16018750,0,0,366844.746565517
16018900,0,0,366822.30614668893
16019050,0,0,366789.0344052751
16019200,0,0,354646.7297952845
16019350,0,0,354648.8350584424
16019500,0,0,353882.7084026272
16019650,0,0,370950.03333453
16019800,0,0,340124.64944154606
16019950,0,0,366741.9240117215
16020100,0,0,330256.79786402616
16020250,0,0,336888.1994910357
16020400,0,0,377553.0581434098
16020550,0,0,374473.35184187145
16020700,0,0,385574.78185422823
16020850,0,0,358503.4650708616
16021000,0,0,353701.81708698446
16021150,0,0,382947.7597013551
16021300,0,0,373430.8362732334
16021450,0,0,366233.46406050515
16021600,0,0,344202.8066480076
16021750,0,0,342446.7807947758
16021900,0,0,342411.8564378252
16022050,0,0,341113.07019362046
16022200,0,0,315083.4972480348
16022350,0,0,319516.9499041661
16022500,0,0,322276.04558307835
16022650,0,0,298251.8670393711
16022800,0,0,307718.5805453906
16022950,0,0,318222.7636036192
16023100,0,0,288159.47886041866
16023250,0,0,287977.22933289903
16023400,0,0,272945.50770631386
16023550,0,0,303262.5541691493
16023700,0,0,299425.5426869111
16023850,0,0,325362.20102408587
16024000,0,0,347965.7370335222
16024150,0,0,334926.0094498114
16024300,0,0,325771.15032462205
16024450,0,0,315201.98900827096
16024600,0,0,315201.98900827096
16024750,0,0,312391.160288853
16024900,0,0,332039.27071894857
16025050,0,0,311730.54376531433
16025200,0,0,299165.8578674132
16025350,0,0,289846.40217657725
16025500,0,0,305950.7346640173
16025650,0,0,274966.08099847485
16025800,0,0,271097.9236579772
16025950,0,0,305211.08457253146
16026100,0,0,301001.9965002557
16026250,0,0,296751.7124698395
16026400,0,0,284304.29736224597
16026550,0,0,284302.29768315004
16026700,0,0,339830.75004835025
16026850,0,0,339054.00122684694
16027000,0,0,319385.73585461394
16027150,0,0,333131.73770093307
16027300,0,0,338343.41334386833
16027450,0,0,342464.3150843194
16027600,0,0,343054.1010766353
16027750,0,0,341137.52834424924
16027900,0,0,341189.7897756898
16028050,0,0,325615.64748023514
16028200,0,0,329875.33894431865
16028350,0,0,325171.8214101467
16028500,0,0,364536.6777039389
16028650,0,0,364536.6777039389
16028800,0,0,339205.0457882836
16028950,0,0,326934.0374906665
16029100,0,0,332166.48890483
16029250,0,0,361436.83676917345
16029400,0,0,361421.8401069187
16029550,0,0,338526.14741189295
16029700,0,0,335657.91842903645
16029850,0,0,382804.1269597979
16030000,0,0,364221.617062362
16030150,0,0,364223.16447512194
16030300,0,0,366148.8164863308
16030450,0,0,339317.8469240828
16030600,0,0,340402.62480367074
16030750,0,0,340409.8408345829
16030900,0,0,357424.8915709776
16031050,0,0,371934.25043420284
16031200,0,0,351994.9510338491
16031350,0,0,349909.03290648415
16031500,0,0,372565.46283531014
16031650,0,0,372504.7291120384
16031800,0,0,368668.5321092743
16031950,0,0,369223.78388331865
16032100,0,0,379553.775424379
16032250,0,0,379568.7822702589
16032400,0,0,378991.1757023451
16032550,0,0,400810.10613893904
16032700,0,0,405705.5021214767
16032850,0,0,404800.74041593174
16033000,0,0,409479.22435565613
16033150,0,0,409480.0362170328
16033300,0,0,392720.8966680768
16033450,0,0,416467.19893346634
16033600,0,0,408831.5296570823
16033750,0,0,401436.47831712867
16033900,0,0,398402.4512932943
16034050,0,0,397182.7952382059
16034200,0,0,397182.7952382059
16034350,0,0,378872.48827392125
16034500,0,0,403457.30278593244
16034650,0,0,389559.8665778909
16034800,0,0,355309.3610289949
16034950,0,0,269782.84533135744
16035100,0,0,297539.91297571844
16035250,0,0,297279.2749230272
16035400,0,0,279812.79111327534
16035550,0,0,305279.9416262573
16035700,0,0,331630.8957274987
16035850,0,0,337134.9289235733
16036000,0,0,348798.4614050811
16036150,0,0,373389.20906198747
16036300,0,0,344200.1249326129
16036450,0,0,344211.5166161689
16036600,0,0,382314.2614335255
16036750,0,0,381559.0313133937
16036900,0,0,372495.5186410477
16037050,0,0,377967.07765360724
16037200,0,0,382692.4970041988
16037350,0,0,371004.39633002435
16037500,0,0,362459.66686318186
16037650,0,0,398324.4389697124
16037800,0,0,387635.9995406439
16037950,0,0,387632.3519789929
16038100,0,0,395133.03428118257
16038250,0,0,395119.0913256261
16038400,0,0,396501.9007585994
16038550,0,0,411338.04609554086
16038700,0,0,411327.24083771557
16038850,0,0,392196.2208665816
16039000,0,0,379702.44642395753
16039150,0,0,382234.03755569755
16039300,0,0,390640.7969498643
16039450,0,0,405300.17146064684
16039600,0,0,405289.8733078823
16039750,0,0,387743.6117340563
16039900,0,0,373850.40951802663
16040050,0,0,378288.5573792113
16040200,0,0,378373.1796665164
16040350,0,0,354711.3428413772
16040500,0,0,366537.9385607405
16040650,0,0,337410.82601658395
16040800,0,0,316667.7314456906
16040950,0,0,316626.30148902704
16041100,0,0,323251.6792956885
16041250,0,0,325921.818632286
16041400,0,0,316039.6575906828
16041550,0,0,315890.6160291912
16041700,0,0,315890.6160291912
16041850,0,0,320846.95625488204
16042000,0,0,337055.94104733656
16042150,0,0,342549.05650735175
16042300,0,0,353592.651558657
16042450,0,0,350742.56913905765
16042600,0,0,335886.78375710105
16042750,0,0,358243.7710765309
16042900,0,0,357449.53507204703
16043050,0,0,357441.833836424
16043200,0,0,345484.6845275884
16043350,0,0,353222.3982367963
16043500,0,0,349013.1559791608
16043650,0,0,349015.27552151075
16043800,0,0,349015.8670844043
16043950,0,0,346433.5364104246
16044100,0,0,363653.64454647654
16044250,0,0,363653.64454647654
16044400,0,0,344145.3579654634
16044550,0,0,307865.12288069935
16044700,0,0,307865.77814239066
16044850,0,0,313823.4142901172
16045000,0,0,313975.37097652175
16045150,0,0,318221.04877131426
16045300,0,0,331481.525224449
16045450,0,0,331481.525224449
16045600,0,0,297249.0448931606
16045750,0,0,312043.1238648123
16045900,0,0,306953.5603003244
16046050,0,0,306552.8315377825
16046200,0,0,321964.89887364866
16046350,0,0,313008.3967077607
16046500,0,0,313008.3967077607
16046650,0,0,313349.579512737
16046800,0,0,285243.11661022535
16046950,0,0,284439.59951401263
16047100,0,0,280004.7204239061
16047250,0,0,280028.1158828896
16047400,0,0,311252.2022995863
16047550,0,0,320993.9400265358
16047700,0,0,319689.017924822
16047850,0,0,317872.8859957295
16048000,0,0,336530.03489694715
16048150,0,0,330896.09067681106
16048300,0,0,330645.4342339688
16048450,0,0,337022.8473307356
16048600,0,0,347792.3064694217
16048750,0,0,348061.72897668264
16048900,0,0,341761.47066878993
16049050,0,0,328522.9881077103
16049200,0,0,319320.1799696288
16049350,0,0,302408.65767771634
16049500,0,0,302423.8714208013
16049650,0,0,316445.20521076326
16049800,0,0,321364.86278015235
16049950,0,0,327969.9993018076
16050100,0,0,319188.3134170412
16050250,0,0,335231.26168544905
16050400,0,0,314442.2135029306
16050550,0,0,314378.26506569266
16050700,0,0,300823.90104500833
16050850,0,0,315033.3160019313
16051000,0,0,315682.91014107346
16051150,0,0,315683.1583662229
16051300,0,0,337963.3462458264
16051450,0,0,357776.6122048357
16051600,0,0,356649.2425743129
16051750,0,0,372523.9520855646
16051900,0,0,372523.9520855646
16052050,0,0,367985.6674284874
16052200,0,0,367889.40429382434
16052350,0,0,367910.92404956825
16052500,0,0,361167.0274186553
16052650,0,0,360050.06279696943
16052800,0,0,360050.06279696943
16052950,0,0,359564.85558073025
16053100,0,0,359123.4090922719
16053250,0,0,358359.3670572584
16053400,0,0,367349.30790968233
16053550,0,0,366124.23241684085
16053700,0,0,367709.5267037016
16053850,0,0,367914.4619974719
16054000,0,0,340109.64262093534
16054150,0,0,340109.64262093534
16054300,0,0,340109.64262093534
16054450,0,0,334865.979548338
16054600,0,0,311312.5778231336
16054750,0,0,331271.7144234422
16054900,0,0,267458.55179094075
16055050,0,0,220326.9919963748
16055200,0,0,209875.2846079996
16055350,0,0,208165.37605470562
16055500,0,0,238330.466345723
16055650,0,0,220133.57725809485
16055800,0,0,210443.59952106068
16055950,0,0,210484.2031611063
16056100,0,0,237847.90954321966
16056250,0,0,237971.83360548163
16056400,0,0,246416.4287580313
16056550,0,0,238942.3729809954
16056700,0,0,253072.42040744392
16056850,0,0,248518.46446799804
16057000,0,0,252526.3749367088
16057150,0,0,260195.7231223951
16057300,0,0,262740.7577108368
16057450,0,0,262739.13669406116
16057600,0,0,261317.35070814934
16057750,0,0,247794.31446163767
16057900,0,0,210054.4157813026
16058050,0,0,250392.434870594
16058200,0,0,292101.49971509207
16058350,0,0,291283.4657495051
16058500,0,0,283648.9612384456
16058650,0,0,282042.2664267293
16058800,0,0,264020.540982046
16058950,0,0,265093.96068851085
16059100,0,0,307885.4406236135
16059250,0,0,324953.70748461154
16059400,0,0,324814.02368123515
16059550,0,0,319389.9867901592
16059700,0,0,319390.5131059487
16059850,0,0,323749.77701606654
16060000,0,0,323073.798350719
16060150,0,0,313383.48136869946
16060300,0,0,309699.1455233013
16060450,0,0,292481.11664589384
16060600,0,0,274811.3902119515
16060750,0,0,274774.9631573568
16060900,0,0,289883.8289284597
16061050,0,0,277684.06995864556
16061200,0,0,277693.2593239622
16061350,0,0,306859.1151459604
16061500,0,0,306549.3850172975
16061650,0,0,305171.4465726143
16061800,0,0,312036.54260972555
16061950,0,0,312027.21916661353
16062100,0,0,311533.3370189224
16062250,0,0,340088.4608904895
16062400,0,0,329603.6428796951
16062550,0,0,314721.059055685
16062700,0,0,314390.9143519964
16062850,0,0,335731.98117990146
16063000,0,0,336054.3712159721
16063150,0,0,336054.369680757
16063300,0,0,339597.9421824148
16063450,0,0,336693.35028873343
16063600,0,0,328265.1564255468
16063750,0,0,314261.2530779455
16063900,0,0,314430.4817929323
16064050,0,0,303064.7830893614
16064200,0,0,319216.00406376505
16064350,0,0,318603.41373549163
16064500,0,0,337096.5892547729
16064650,0,0,349439.3077595392
16064800,0,0,349440.8141981847
16064950,0,0,370411.14294274984
16065100,0,0,353551.71741950285
16065250,0,0,376004.670908079
16065400,0,0,399418.0209124368
16065550,0,0,415136.5850018822
16065700,0,0,408442.3967109757
16065850,0,0,412336.65513637144
16066000,0,0,371756.9342044662
16066150,0,0,382965.89146275807
16066300,0,0,377956.43734092003
16066450,0,0,372055.00482952903
16066600,0,0,372055.00482952903
16066750,0,0,368220.8414091266
16066900,0,0,397086.15289570595
16067050,0,0,394779.27351476776
16067200,0,0,394779.27351476776
16067350,0,0,383843.82603602496
16067500,0,0,369895.59330149216
16067650,0,0,348539.24580891395
16067800,0,0,337978.61454595014
16067950,0,0,324684.7134616441
16068100,0,0,328313.9059897047
16068250,0,0,350792.2384514763
16068400,0,0,350792.2384514763
16068550,0,0,334015.9360763823
16068700,0,0,334016.0146170742
16068850,0,0,370244.0294849059
16069000,0,0,319091.418236811
16069150,0,0,331166.98068390327
16069300,0,0,324771.4022026883
16069450,0,0,346921.6382040795
16069600,0,0,353150.4418564667
16069750,0,0,353018.51528853964
16069900,0,0,268322.2661412776
16070050,0,0,230430.50297061086
16070200,0,0,267759.6106930739
16070350,0,0,267761.6146487147
16070500,0,0,258838.76472206958
16070650,0,0,234248.95087787375
16070800,0,0,227936.01463770666
16070950,0,0,192481.23670625399
16071100,0,0,183396.41605809325
16071250,0,0,198560.3990337643
16071400,0,0,206608.6691729746
16071550,0,0,205998.75108097703
16071700,0,0,199398.7760654504
16071850,0,0,199384.5670165325
16072000,0,0,218736.34988620182
16072150,0,0,221544.9479991595
16072300,0,0,247402.59703766694
16072450,0,0,208049.8734113818
16072600,0,0,227184.36544911028
16072750,0,0,237021.6812362251
16072900,0,0,220105.33967617014
16073050,0,0,226783.338399707
16073200,0,0,215073.61066378932
16073350,0,0,237041.3660581857
16073500,0,0,222334.11390092794
16073650,0,0,222106.03800072952
16073800,0,0,224143.4162209246
16073950,0,0,195790.59035758997
16074100,0,0,231270.9780669834
16074250,0,0,241834.8645849661
16074400,0,0,249299.4650667406
16074550,0,0,249299.4650667406
16074700,0,0,245461.45162320964
16074850,0,0,260824.74752653012
16075000,0,0,282334.02535057685
16075150,0,0,281955.4138080399
16075300,0,0,281598.2165083516
16075450,0,0,281607.03820922005
16075600,0,0,295586.90798811923
16075750,0,0,305334.55945722334
16075900,0,0,302434.91620576155
16076050,0,0,309144.4703055552
16076200,0,0,281292.1568611919
16076350,0,0,290396.14456611034
16076500,0,0,290386.6818693985
16076650,0,0,299424.855783266
16076800,0,0,307075.96950259677
16076950,0,0,266825.6602300196
16077100,0,0,300555.6416663854
16077250,0,0,328125.35843266716
16077400,0,0,330458.8799615816
16077550,0,0,333675.3507752985
16077700,0,0,330641.3817781299
16077850,0,0,330646.3817781299
16078000,0,0,354310.98686778167
16078150,0,0,372450.2760314068
16078300,0,0,357967.05188639264
16078450,0,0,342601.4377525582
16078600,0,0,340711.4973276829
16078750,0,0,314586.82851105655
16078900,0,0,318062.73407548113
16079050,0,0,337818.6386311866
16079200,0,0,337813.6878133594
16079350,0,0,332862.21864929725
16079500,0,0,382126.5028188038
16079650,0,0,398404.7662477603
16079800,0,0,368308.9002194221
16079950,0,0,356108.88081872585
16080100,0,0,374848.16893451795
16080250,0,0,402033.42683799367
16080400,0,0,414671.77340857795
16080550,0,0,415162.95476559416
16080700,0,0,418072.7448162449
16080850,0,0,400743.57162046176
16081000,0,0,400734.23522847274
16081150,0,0,415516.5325563549
16081300,0,0,435459.36339373456
16081450,0,0,425637.9363470807
16081600,0,0,437210.1302020604
16081750,0,0,415013.6363309605
16081900,0,0,418892.68092133343
16082050,0,0,418892.68092133343
16082200,0,0,441474.5181646415
16082350,0,0,449320.6142295765
16082500,0,0,413732.9204164045
16082650,0,0,436948.9314544842
16082800,0,0,424638.81191252964
16082950,0,0,425650.72558791656
16083100,0,0,425650.72558791656
16083250,0,0,432493.4534646509
16083400,0,0,436179.092650531
16083550,0,0,429142.4144504271
16083700,0,0,426840.59519292484
16083850,0,0,426840.59519292484
16084000,0,0,417446.8868185921
16084150,0,0,426721.0835981461
16084300,0,0,443452.76384827954
16084450,0,0,438963.4469835463
16084600,0,0,462752.5392246159
16084750,0,0,473833.8393159274
16084900,0,0,426359.32098838926
16085050,0,0,433829.9925947312
16085200,0,0,442424.37699378503
16085350,0,0,424500.48276918154
16085500,0,0,402327.28207229683
16085650,0,0,405199.0925151137
16085800,0,0,405186.1120404768
16085950,0,0,395327.92231271195
16086100,0,0,398637.71135108033
16086250,0,0,423072.5783480602
16086400,0,0,399332.01370092644
16086550,0,0,404125.6880221811
16086700,0,0,415489.90758407395
16086850,0,0,456537.0212181532
16087000,0,0,457626.12844490097
16087150,0,0,423631.7983850867
16087300,0,0,433651.4665903128
16087450,0,0,433651.4665903128
16087600,0,0,436816.7322394793
16087750,0,0,435300.03795855754
16087900,0,0,439359.6457096502
16088050,0,0,433055.63685089845
16088200,0,0,435256.73519698624
16088350,0,0,431297.42221924034
16088500,0,0,431285.2103777647
16088650,0,0,448914.04792216216
16088800,0,0,461502.9286143465
16088950,0,0,461504.80389976176
16089100,0,0,461814.41427318624
16089250,0,0,464392.49949359766
16089400,0,0,464399.9855449304
16089550,0,0,464399.9855449304
16089700,0,0,464364.38231425645
16089850,0,0,462894.4405018446
16090000,0,0,437709.7727866136
16090150,0,0,437701.74308453465
16090300,0,0,437372.482967528
16090450,0,0,441601.403894479
16090600,0,0,362170.6154475666
16090750,0,0,362169.19248944084
16090900,0,0,348647.7707160097
16091050,0,0,298212.92285145266
16091200,0,0,328245.19160869025
16091350,0,0,343863.96207348455
16091500,0,0,386156.1261507711
16091650,0,0,386095.7817383332
16091800,0,0,385933.54255503713
16091950,0,0,404683.34059371584
16092100,0,0,396596.39301805093
16092250,0,0,400343.8819995842
16092400,0,0,383102.21531688364
16092550,0,0,366963.66752914607
16092700,0,0,359621.5273150853
16092850,0,0,335363.0782915428
16093000,0,0,298839.1748085284
16093150,0,0,317752.8865390433
16093300,0,0,323608.46960879426
16093450,0,0,350469.80763207836
16093600,0,0,350480.1918523318
16093750,0,0,342822.49702188204
16093900,0,0,365003.0043253371
16094050,0,0,353331.98595637275
16094200,0,0,365182.6584088731
16094350,0,0,337465.3448555357
16094500,0,0,365399.9885307357
16094650,0,0,375020.31082604616
16094800,0,0,409924.9329726199
16094950,0,0,414629.8950252964
16095100,0,0,394552.67033941695
16095250,0,0,382440.9773105927
16095400,0,0,382440.9773105927
16095550,0,0,377048.8253887177
16095700,0,0,399595.435596018
16095850,0,0,405391.31218959816
16096000,0,0,405391.31218959816
16096150,0,0,407273.09152149095
16096300,0,0,403857.7709222992
16096450,0,0,403858.06853844156
16096600,0,0,404138.0069779791
16096750,0,0,401608.8279417734
16096900,0,0,401621.9889260651
16097050,0,0,441615.22723844275
16097200,0,0,424348.6783006484
16097350,0,0,447224.56267636153
16097500,0,0,447231.01821959467
16097650,0,0,437202.47239755
16097800,0,0,444839.3771637672
16097950,0,0,412998.64628199633
16098100,0,0,412985.6021597572
16098250,0,0,438990.29377185024
16098400,0,0,438910.9611083524
16098550,0,0,444000.26831283764
16098700,0,0,443991.57313734596
16098850,0,0,443997.1304563647
16099000,0,0,445633.57769121224
16099150,0,0,454724.9450038241
16099300,0,0,453127.57214119314
16099450,0,0,453121.4060737181
16099600,0,0,446251.50373251596
16099750,0,0,446251.50373251596
16099900,0,0,446580.5233363483
16100050,0,0,447345.85846299207
16100200,0,0,450979.16459599434
16100350,0,0,471694.2921268205
16100500,0,0,463826.03762524656
16100650,0,0,473322.5702417308
16100800,0,0,486830.3983837219
16100950,0,0,484387.10845980176
16101100,0,0,484414.38030857255
16101250,0,0,488243.54620253795
16101400,0,0,493212.8167215334
16101550,0,0,481083.7603640709
16101700,0,0,523156.4583550163
16101850,0,0,520782.78147646936
16102000,0,0,515479.7353792043
16102150,0,0,515479.7353792043
16102300,0,0,520984.3861849667
16102450,0,0,498454.46017745807
16102600,0,0,482916.8638357842
16102750,0,0,481593.3918115043
16102900,0,0,481037.5393073967
16103050,0,0,489725.8125809021
16103200,0,0,489725.8125809021
16103350,0,0,485801.0202119683
16103500,0,0,485802.5169637114
16103650,0,0,478005.0441055405
16103800,0,0,477998.9882888741
16103950,0,0,477998.9882888741
16104100,0,0,476423.9006382284
16104250,0,0,467557.4847440883
16104400,0,0,467555.44870402047
16104550,0,0,467978.0506207142
16104700,0,0,469861.89405987755
16104850,0,0,463494.7553205053
16105000,0,0,463478.93371249334
16105150,0,0,463213.6769749836
16105300,0,0,463225.8803665537
16105450,0,0,464857.17943202186
16105600,0,0,474022.28801555187
16105750,0,0,493929.91704512143
16105900,0,0,500817.08839488134
16106050,0,0,500814.1047945118
16106200,0,0,502598.70968882926
16106350,0,0,503056.97937274654
16106500,0,0,489219.97873764357
16106650,0,0,503859.9323882039
16106800,0,0,508167.83613235265
